Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,Status
708,Kevin,Garnett,MIN@MEM,MIN,MEM,GTD,Knee,"Garnett, Kevin",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,10.33,PF,5000.0,"C,PF",3700.0,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,6.95523417752,16.2288797475,7.2388192011,16.900037437,7.07700785906,16.5224776389,6.95627232556,16.231302093,6.93529000806,16.1949553939,7.07700640173,16.5130149374,0.403896286622,0.438940778726,4.13361475969,5.53635084278,1.0,0.8,0.6,0.0,0.0,0.05,,,,,,,GTD - Knee
977,Kobe,Bryant,SAS@LAL,LAL,SAS,,,"Bryant, Kobe",6600.0,SG,6000.0,SG,23.0,SF,10:30PM EST,30.08,SG,14100.0,"SG,SF",5000.0,SG,3.71314041507,0.175479259489,5.57413658726,3.94909096259,0.599229359072,3.28390384557,0.982063150612,2.4799930303,3.88313320464,5.78530048981,1.61065242707,17.341753399,3.29885163287,31.6428571429,16.4801050396,26.5594224503,3.07307472744e-05,26.5446672976,28.8004097401,26.7550870114,27.3499935112,26.7388239579,29.8624197607,32.4145777983,30.1324515989,30.8912543267,30.3236157237,30.0938289339,24.0,34.0,20.1332013815,28.5220352905,21.8336856298,30.9551309272,20.2823799033,28.7574478146,20.7440131371,29.3873519443,20.1305482804,28.5502181109,20.280462415,28.7306550879,0.46661496668,0.122007556256,4.78455005115,10.4062020163,0.0,0.3,0.4,0.4,0.3,0.15,-0.104849964972,-0.11421750071,-0.106733869582,-0.111913434352,-0.1189587039,-0.106027245293,-
1495,Tim,Duncan,SAS@LAL,SAS,LAL,,,"Duncan, Tim",5800.0,C,5000.0,C,18.0,PF,10:30PM EST,23.98,C,10700.0,"C,PF",4750.0,C,2.70870683449,1.23402521299,0.0351296029326,2.03232270695,1.54783441479,5.56786714702,0.700243676244,1.20439851838,7.11570156181,3.35585978218,0.00168390060342,6.37131319907,1.65570852433,22.2857142857,8.3691119893,23.9119012062,4.23057041945e-05,23.6351533753,24.7178654911,24.1148242816,23.6359953256,23.9909384534,22.1462677806,23.2977697091,22.5583245892,22.1475735692,22.3668548646,22.4767541576,19.0,32.0,20.1504833264,33.9376561286,21.0111316775,35.9852732911,20.4970003899,35.1193679646,20.151201143,33.9388650829,20.3032480019,34.9865247762,20.4538129122,34.44852701,0.302802465169,-0.341594339432,5.22567625362,9.70471802562,0.6,0.4,0.5,0.0,0.3,0.15,0.0668089689906,0.0637222466293,0.0698429349178,0.0667881557338,0.0693290025102,0.0679441671178,-
1713,Vince,Carter,MIN@MEM,MEM,MIN,,,"Carter, Vince",3500.0,SF,3000.0,SG,10.0,SG,8:00PM EST,8.85,SG,5000.0,"SG,SF",3300.0,SG,0.878912731595,0.321960374301,2.78464037218,0.87613255945,0.385732144079,1.42661395833,0.518796392881,0.530933619223,1.81234610241,1.79928260983,0.811904689481,4.98701071295,0.715783094851,14.7857142857,5.12625300399,10.1009934176,1.14577568438e-13,9.77001733941,10.5320587983,9.86063964393,10.1759696841,9.86063464453,9.32063426032,10.0411130787,9.41574497882,9.67948325049,9.58910209223,9.4157386624,5.0,22.0,3.30387059787,14.5370306306,3.56156408659,15.671167188,3.33451413101,14.6721473834,3.44114916855,15.1410563416,3.41579262136,15.0298678095,3.334514131,14.6718621764,0.541253813287,-0.922825480641,5.77621899536,6.44537225685,0.4,0.5,0.65,0.2,0.1,0.05,0.0303930584888,0.0332040583307,0.0300894942581,0.0335787926142,0.0346206693457,0.0300895833323,-
1717,Dirk,Nowitzki,DAL@ORL,DAL,ORL,,,"Nowitzki, Dirk",6800.0,PF,6000.0,PF,27.0,PF,7:00PM EST,29.38,PF,11700.0,"C,PF",4900.0,PF,1.85812451977,0.77840560475,4.27709678993,3.8625998447,0.685282187461,6.0101487091,0.540568087101,0.978947305874,6.69543089656,6.66959158883,1.81208590828,14.8991558367,3.53130634654,31.6428571429,18.6825754325,31.9286302357,3.40546467908e-06,31.1632793658,33.0954982762,31.6999816691,32.06932232,31.4980509107,30.2611907395,32.1615417566,30.8023767127,31.0844933385,30.9525612799,30.597705611,25.0,37.0,24.6211010791,36.4392295971,26.0453574017,38.8508896633,24.9428047776,37.2191117796,25.3369363702,37.4986658279,25.0893485955,37.5372033284,24.8855932703,36.83067804,-0.0136086679063,6.68764605696e-05,4.56202529913,7.08487238182,0.2,0.4,0.35,0.2,0.2,0.15,0.0285084441727,0.0295155559235,0.0283667480582,0.031123263523,0.0308464229852,0.0284533503274,-
1889,Andre,Miller,MIN@MEM,MIN,MEM,,,"Miller, Andre",3500.0,PG,3000.0,PG,10.0,PG,8:00PM EST,5.0,PG,5000.0,"PG,SG",3300.0,PG,2.01778044463,0.0202445397275,0.193083507556,0.638600696075,0.226572151855,0.701639335749,0.269321324769,0.904122996508,0.928211487604,1.22465096391,0.0440841027942,2.09388316452,0.490494582187,10.0714285714,2.9838806128,7.08763774388,6.62329786015e-14,6.79941379737,7.31992968368,6.84582613403,6.82145584876,6.84582437175,7.26530366948,7.77201599877,7.31558710131,7.28833414104,7.52295985152,7.31558388815,3.0,22.0,2.02535730134,14.8526202098,2.18040406169,15.9956112431,2.03918172775,14.9599807942,2.03192301878,14.9007688044,2.11121054294,15.4901855113,2.03918172775,14.9539993369,1.26734175016,0.631717215686,7.84503762799,7.64584955284,1.0,1.0,0.9,0.0,0.0,0.05,-0.046258568862,-0.0448880029166,-0.0466429329216,-0.0463567098714,-0.0432234716798,-0.046642788863,-
1891,Jason,Terry,HOU@PHX,HOU,PHX,,,"Terry, Jason",3500.0,PG,3000.0,PG,10.0,SG,9:30PM EST,10.23,PG,5000.0,"PG,SG",3300.0,PG,1.81738462965,0.189870885333,5.51373114398,0.784850390876,0.225040763259,1.42045708396,1.0927203124,0.9925480868,1.64549784722,3.272553707,2.1569192234,7.36614138099,0.621433299849,25.0,9.32345993725,17.2680177708,1.05169886817e-10,15.5967686071,17.2538013016,15.6790676465,16.6752282188,15.6790434994,14.9397923893,16.4835924856,15.0211857566,15.8943566521,16.3606255446,15.0211465795,6.0,26.0,3.7432244657,16.2206393513,4.14090651709,17.9439636453,3.76297043986,16.306240644,4.0020547725,17.3422373475,4.14431653799,17.9587522036,3.76297043986,16.3062052394,0.365172337205,-0.212589771234,6.99985569837,6.13624107622,0.8,0.7,0.7,0.0,0.0,0.05,0.0262790487103,0.0308083526366,0.0263152755947,0.0312348626663,0.0362956890484,0.0263158767981,-
1897,Metta,World Peace,SAS@LAL,LAL,SAS,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.0,SF,10:30PM EST,10.07,SF,5000.0,"PF,SF",3300.0,SF,0.674256065568,0.286052139815,1.65134844832,0.801712501535,0.418013741809,1.40671844234,0.596280391482,0.464482095104,1.82473218415,1.45872749737,0.557728810231,4.5479896771,0.538190383615,14.7857142857,4.01337418859,8.55763391665,6.96139932893e-15,8.5146198754,9.11696467378,8.60585922111,8.79348428052,8.60585648461,9.71353671424,10.4141043024,9.82311341016,10.0697964937,9.90905822845,9.82309601982,12.0,27.0,6.91041613076,15.5484362942,7.39927371038,16.6496119406,6.98446348792,15.7162889401,7.13674086535,16.057666947,6.94532345476,15.6286392279,6.98446323389,15.7150422762,0.405134582467,-1.25488569069,5.06042436332,5.21932391266,0.8,0.6,0.6,0.0,0.0,0.15,-0.0810861630133,-0.0877292502427,-0.0823263702735,-0.0863206327756,-0.0914006780926,-0.082325379193,-
1938,Manu,Ginobili,SAS@LAL,SAS,LAL,O,Groin,"Ginobili, Manu",4500.0,SG,4000.0,SG,12.0,SG,10:30PM EST,18.15,SG,7800.0,"SG,SF",3700.0,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,16.8615421062,27.4000059226,18.0681758733,29.4109046147,16.9811039945,27.6444128116,17.3527802471,28.1982679016,17.630600125,28.7161842823,16.9799527619,27.5924232381,0.14954183207,1.21054082319,4.84568056676,7.80488105789,0.6,0.5,0.4,0.0,0.2,0.25,,,,,,,O - Groin
2034,Mike,Miller,DEN@SAC,DEN,SAC,,,"Miller, Mike",3500.0,SF,3000.0,SG,10.0,SG,10:00PM EST,5.0,SF,5000.0,"SG,SF",3000.0,SF,0.6020545755,0.0397499210151,0.84857349042,0.0233984983528,0.113767076608,0.637925911132,0.181526582902,0.239484525104,0.75169298774,0.37194208784,0.308991459082,0.996521659524,0.0180455241332,5.5,1.07092115889,3.38793832478,3.22391872583e-20,3.07910309016,3.3909257317,3.11668773961,3.23359881971,3.11668773955,2.75391866214,3.04055841198,2.79228178867,2.88257902428,3.02257935281,2.79228178863,0.0,15.0,0.0,8.39755388227,0.0,9.24798490977,0.0,8.50006311315,0.0,8.81890587192,0.0,9.2398393168,0.0,8.5000574715,1.04056843052,0.544907544947,5.60487747356,4.4869432834,1.0,1.0,1.0,0.0,0.0,0.0,0.0591244414584,0.0637031490389,0.0589829001703,0.0638217809856,0.0664289039956,0.058982900167,-
