Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
977,Kobe,Bryant,CHI@LAL,LAL,CHI,GTD,Shoulder,"Bryant, Kobe",5600.0,SG,5400.0,SG,23.0,SF,10:30PM EST,21.13,SG,10300.0,"SG,SF",2.8330110699,0.206666831915,4.66479770485,3.28314282623,0.556070699712,2.73740091134,0.807142500935,1.77828367395,3.29347161105,5.1099548576,1.17346475753,14.5629187885,2.47938925908,24.2857142857,13.8727637318,21.9917445974,1.31374066722e-06,22.3237812617,23.96797793,22.4921037142,22.9105136404,22.0140830247,23.8687660415,22.1870262865,22.6700452829,22.1788576876,24.0,35.0,22.0781733691,31.5340772318,23.7025572681,33.9499834801,22.2443983013,31.8097874287,22.6580796917,32.3767867167,21.7501509879,31.0894598897,0.278932706132,-0.0138450560969,4.89229661254,9.46674797446,0.8,0.5,0.3,0.0,0.3,0.35,0.0127522803479,0.00408519540704,0.0125620117276,0.00990163825184,-0.00770465665563,GTD - Shoulder
1713,Vince,Carter,MIL@MEM,MEM,MIL,,,"Carter, Vince",3500.0,SF,3000.0,SG,10.0,SF,8:00PM EST,6.7,SG,5000.0,"SG,SF",0.75786259314,0.201040263004,1.98442507012,0.753082113236,0.133915262912,1.27574876872,0.680222617936,0.433345137478,1.40966403163,1.39544675052,0.445261601083,4.16559381748,0.625499515956,9.28571428571,3.86165461808,8.02721126963,2.0258322702e-15,8.01922597015,8.52901279912,8.08970942984,8.24185677069,5.79966097903,6.24535105172,5.85940773173,6.01883966106,5.93387648794,5.0,22.0,5.70383497784,15.3772232487,6.0001603296,16.5411395014,5.75572949921,15.5237142667,5.81542716352,15.9292686067,5.59856004871,15.7422359979,0.766941217504,-0.338167077583,5.79088866534,6.36836593296,0.8,0.7,0.75,0.0,0.0,0.0,0.239030075967,0.245932803566,0.240186336719,0.239401842576,0.225436053413,-
1897,Metta,World Peace,CHI@LAL,LAL,CHI,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.0,SF,10:30PM EST,10.3,SF,5000.0,"PF,SF",0.670165129171,0.381945419206,1.94940680752,1.49338728632,0.552514375149,1.72858350289,0.714723088626,0.370824096185,2.28109787804,1.80270244689,0.673176928857,4.93790224742,1.11987429101,15.0714285714,5.39845611365,11.0590473752,1.84614228316e-13,10.9635341805,11.599625229,11.0776247165,11.300122645,10.0191579499,10.7488073244,10.1297779658,10.3923198136,10.2821660249,12.0,27.0,9.02416819601,18.495490446,9.52708746772,19.653807614,9.1175640437,18.6949774787,9.29349103505,19.0933198276,9.10819630919,18.6423072876,0.316956782321,-1.29045717993,5.16793985445,5.21369092864,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,0.0626600342628,0.0564523728213,0.0628903057365,0.0602333632204,0.0515466298788,-
2034,Mike,Miller,DEN@WAS,DEN,WAS,,,"Miller, Mike",3500.0,SF,3000.0,SG,10.0,SG,7:00PM EST,5.0,SF,5000.0,"SG,SF",0.770219136704,0.0736361431057,0.86869736927,0.0295448377701,0.269317068256,0.539773044199,0.241075943519,0.324944498832,0.809090112455,0.281392934931,0.304725807685,1.22983825103,0.0232650781583,7.28571428571,0.890776755706,3.59046456412,6.02687633501e-19,3.32149327013,3.67678292915,3.3619477759,3.47385617397,3.72081127424,4.10244511229,3.77224538956,3.8958455489,4.08555064131,1.0,15.0,1.00539770426,7.46860923411,1.07720398533,8.26096481599,1.02212764124,7.56986609281,1.02942201646,7.83594725908,1.07001141848,8.18867132655,0.905878404899,0.325608397518,5.59507040476,4.53097971565,1.0,1.0,0.95,0.0,0.0,0.0,-0.0548083535061,-0.0584242212147,-0.0563153587388,-0.0579201102843,-0.0679529909865,-
2200,Pau,Gasol,CHI@LAL,CHI,LAL,,,"Gasol, Pau",8700.0,C,8700.0,C,39.0,C,10:30PM EST,38.63,PF,16100.0,"C,PF",3.44811737663,2.40176110751,0.542750806652,4.48958289793,2.61956437606,9.98548275804,0.556241435747,1.77717139339,12.6050471341,7.47969390219,0.155778032941,14.5585431537,4.11129625999,34.6428571429,19.2264620973,45.0607182745,0.00251473409911,43.6635284163,46.4541708955,45.4876961823,43.7414174328,40.862018476,43.741941042,42.5576485803,40.9721735454,41.9861067118,25.0,37.0,31.5934171191,46.6140000668,33.2931334395,49.6170832534,32.6166013211,48.5797336837,31.6508950578,46.6968784578,32.1036037379,48.1533935839,0.151678456209,0.485007568069,4.99895459455,10.7396021074,0.2,0.3,0.2,0.6,0.4,0.4,0.0808683281746,0.0782911710278,0.0845786936643,0.0799369369542,0.0887516739743,-
2216,Zach,Randolph,MIL@MEM,MEM,MIL,,,"Randolph, Zach",6000.0,PF,5800.0,PF,26.0,PF,8:00PM EST,29.85,PF,11100.0,"C,PF",1.62868388846,0.232478989015,8.28407544667e-05,3.21236215596,3.15275083649,5.04599548126,0.661156406331,1.75984668555,8.19874631774,5.60647404311,0.0309891827367,11.5839380071,2.43571853143,28.3571428571,13.6796558004,26.1458123576,2.18263785595e-06,25.9886013195,27.6876259138,26.7922079797,26.0040959109,25.9177372523,27.4596071426,26.7152111556,25.9332318437,25.8874858589,22.0,37.0,20.5984955087,33.3167227028,21.7740567996,35.8405762793,21.0410340761,34.7243738454,20.6105165015,33.336939827,20.5238502765,33.9399800449,0.799276106671,1.01207688789,5.43957943138,9.58686474348,0.4,0.3,0.35,0.2,0.3,0.3,0.00249898473661,0.00804096422527,0.00271525324284,0.00249898473661,0.00910975058238,-
2399,Mike,Dunleavy,CHI@LAL,CHI,LAL,O,Back,"Dunleavy, Mike",4200.0,SF,3000.0,SF,18.0,SG,10:30PM EST,20.9,SF,5000.0,"SG,SF",0.32600094,0.0,0.19255895,0.0,0.0,0.31953268,0.18000574,0.15777874,0.31953268,0.3386773,0.18573331,1.47328353,0.0,0.0,0.86308791,1.9347090325,0.0,1.937761276,2.125493935,1.95373791,2.030627931,0.0,0.0,0.0,0.0,0.0,20.9285714286,35.9285714286,14.1548439581,23.3017206536,15.3033462257,25.1668477277,14.2933053215,23.5559883094,14.8164979257,24.3710378829,14.9907741767,24.7940550112,,,40.0,,0.6,0.4,0.5,0.4,0.4,0.4,inf,inf,inf,inf,inf,O - Back
2400,Drew,Gooden,DEN@WAS,WAS,DEN,,,"Gooden, Drew",3500.0,PF,3100.0,PF,10.0,PF,7:00PM EST,8.78,PF,5350.0,"C,PF",0.893047507734,0.461462983199,1.22078220231,1.19081645509,1.53403013485,2.74147422747,0.341096078041,0.658731653145,4.27550436232,1.94432602925,0.338213978063,5.19150062598,0.845572778381,15.5,5.07243881494,12.4758464028,7.13047637731e-11,12.4890017807,13.2039454403,12.7054726247,12.6581087697,11.774979642,12.4645679589,11.9876567735,11.9464254872,11.8001860012,5.0,27.0,3.89768799682,21.8985359249,4.23172550999,23.170961153,3.97551246125,22.4071562118,3.97429970409,22.1689472701,3.99921599205,21.9468387674,1.36265835239,1.40744051424,8.06872949134,9.5025878488,0.6,0.8,0.55,0.2,0.1,0.3,0.0460659444275,0.0477017729961,0.0463107000786,0.0459150504861,0.0435909936567,-
2403,Nene,Hilario,DEN@WAS,WAS,DEN,,,Nene,4300.0,PF,4500.0,PF,10.0,C,7:00PM EST,17.93,PF,8200.0,"C,PF",1.74717926546,0.59657382088,0.0563274202563,4.5512115219,1.14785650852,4.71956821596,1.51168413948,1.80262806834,5.86742472447,5.287414422,0.00343285139213,9.45109611393,2.61835813507,26.0,13.1966198305,25.0710223021,1.21540177164e-06,25.2721862504,26.5622285443,25.6591980844,25.2739026761,24.1692374364,25.4909662208,24.5511861159,24.1714509778,24.0402805461,12.0,25.0,11.7764770428,24.3082070213,12.3382040647,25.5329407234,11.9061895007,24.6635542561,11.7770389383,24.3098409806,11.7037570025,24.0985036783,-0.0355722655879,-0.470788646714,5.90124354053,8.66718946142,0.0,0.2,0.35,0.2,0.3,0.35,0.0424211082323,0.0412023970584,0.0426158449424,0.0424019883968,0.0396439136925,-
2406,Caron,Butler,SAC@NOP,SAC,NOP,,,"Butler, Caron",3500.0,SF,3000.0,SF,10.0,SF,8:00PM EST,6.68,SF,5000.0,SF,0.443709723251,0.0772047771421,0.498060566553,0.160406964697,0.00918772683984,1.05082383786,0.0489755585508,0.133227892385,1.0600115647,0.700660727814,0.282918416837,1.71289199828,0.27415233765,7.28571428571,1.95839221011,4.19301492216,9.91539656192e-20,4.01510345163,4.27617718721,4.0681040326,4.15656266005,4.04826686292,4.33746001652,4.09373769093,4.18854353618,4.17532600252,5.0,19.0,3.36823458113,10.5536800378,3.55280091233,11.2439414224,3.41533132152,10.6740250033,3.46892817279,10.9040630321,3.52414036989,10.8814778431,1.06486391894,0.0140780779008,4.76969600708,5.44880211096,0.8,0.7,0.65,0.0,0.0,0.05,-0.00455184076482,-0.00841136872883,-0.00351834526115,-0.00438953201675,0.00242789093079,-
