Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DD_Salary,DD_Position,FA_Salary,FA_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,Status
201196,Ramon,Sessions,WAS@MIL,WAS,MIL,,,"Sessions, Ramon",3900.0,PG,3800.0,PG,10.0,PG,8:00PM EST,6800.0,"PG,SG",3750,PG,2.2015383992,0.0512400358082,1.08238810422,3.26685345902,0.170888224616,1.70625336233,0.511884135666,1.27164512231,1.87714158694,2.18221699361,0.335468710682,4.81810531388,2.49036406872,16.4285714286,7.19026676663,12.811886194,9.1786385455e-10,12.5997474904,13.4972250727,12.6936681562,12.7674818457,12.6936045697,13.5957923772,14.4387606006,13.6987764422,13.7721546334,13.7162744302,13.6986669485,13.0,28.0,9.97023497066,21.4743522445,10.6803676291,23.0121769323,10.0445095474,21.6426364485,10.1029638953,21.7602299284,10.1380409113,21.8468433892,10.0445044856,21.6343173536,0.297112600524,0.13801105533,5.54815652414,6.10593555318,0.6,0.4,0.3,0.0,0.1,0.3,-0.0606288191961,-0.0573108582192,-0.0611805043648,-0.061153995768,-0.0550497187216,-0.0611777100142,-
201564,O.J.,Mayo,WAS@MIL,MIL,WAS,,,"Mayo, O.J.",3800.0,SG,4000.0,SG,10.0,SG,8:00PM EST,6500.0,"PG,SG",3600,SG,2.23558877276,0.110318957405,3.26999050711,0.983221412065,0.248551407481,1.73232094558,0.952150816603,1.19564748074,1.98087235306,2.71790814311,1.01921061386,6.99407262532,0.803618911475,19.8571428571,7.25864581155,14.5206137741,1.7174194194e-09,13.9183678616,15.1249227939,14.0174937466,14.4279731686,14.0174114793,13.5510428883,14.7167362761,13.6495499901,14.00919061,14.0587785781,13.6494407385,18.0,38.0,12.6166500041,26.6351500086,13.7103173623,28.9667617633,12.7064608158,26.8475090541,13.078594383,27.6103659197,13.1625116858,27.8177505697,12.7064305496,26.8246867158,-0.00426362187009,-0.398931077387,9.00453270278,8.82302955762,0.6,0.5,0.3,0.2,0.2,0.45,0.0184983799532,0.0205561555719,0.0185295416938,0.0210897691377,0.0232578875705,0.0185309006138,-
201566,Russell,Westbrook,NOP@OKC,OKC,NOP,,,"Westbrook, Russell",11000.0,PG,11200.0,PG,60.0,PG,8:00PM EST,22300.0,PG,7950,PG,10.3237426247,0.229823496188,4.18147957075,8.53781370351,1.7935376749,5.88038052752,2.17907309628,4.2032224352,7.67391820243,9.62338270078,1.26320897309,20.6773792222,7.17788952928,37.4285714286,27.6878639039,55.5640328912,0.14082866998,52.9967504337,57.7665899509,55.0333742468,53.6283549202,53.3804463438,53.4357489436,58.8018261536,55.8282941727,54.0776190383,56.5567414865,53.8454784458,27.0,40.0,38.2304802747,56.6377485551,40.9168827403,62.0184801454,38.9452118697,59.0974862631,38.6861033585,57.3127457163,39.255961756,59.6555838026,38.5072685457,57.0478052529,-0.649965062973,1.1411666476,5.46847410148,10.901971167,0.0,0.1,0.15,0.4,0.3,0.25,-0.0117289678221,-0.0276589825158,-0.021238318632,-0.0120032397955,-0.0265227487274,-0.0124245218096,-
201569,Eric,Gordon,NOP@OKC,NOP,OKC,O,Finger,"Gordon, Eric",5000.0,SG,4600.0,SG,21.0,SG,8:00PM EST,10150.0,SG,4300,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41.0,16.7053606607,28.538324462,18.2859924737,31.2453838909,16.7840712778,28.6796018478,17.629180115,30.1165160297,17.7897732917,30.399943225,16.7839865761,28.6726437342,0.195266885863,0.443127937184,6.16836935404,8.90544640149,0.6,0.5,0.3,0.2,0.1,0.2,,,,,,,O - Finger
201571,D.J.,Augustin,NOP@OKC,OKC,NOP,,,"Augustin, D.J.",3500.0,PG,3000.0,PG,10.0,PG,8:00PM EST,5000.0,PG,3500,PG,1.31395314842,0.0282606165603,1.18577613834,0.841419213077,0.0869421253706,0.673221795831,0.210937241858,0.569228315992,0.760163921202,1.00408970247,0.441640027634,2.59237842517,0.69967194564,10.3571428571,3.14949137821,6.27353869509,4.59496620024e-16,5.94178520713,6.48522765285,5.97979348104,6.16260522094,5.97979340319,5.98464187826,6.56522764588,6.02504944687,6.20905092886,6.35208167073,6.0250493452,9.0,23.0,5.16320645585,13.1948609427,5.63543914864,14.4021139873,5.1962342821,13.2797015505,5.35509143337,13.6852336631,5.45148872624,13.9321638445,5.1962342676,13.2792653505,0.442965916684,-0.782070777932,5.11516218076,6.687661238,0.8,0.9,0.8,0.0,0.0,0.05,-0.00413788548883,-0.00772413725783,-0.00436954152801,-0.004484413178,-0.00758345971729,-0.00436953922913,-
201573,Jerryd,Bayless,WAS@MIL,MIL,WAS,,,"Bayless, Jerryd",4100.0,PG,4400.0,PG,14.0,PG,8:00PM EST,8250.0,"PG,SG",4100,PG,3.257852634,0.173826970531,4.27346399135,1.42319056478,0.320202860682,2.43456704577,0.893579869014,1.86948112773,2.75476990645,3.7294545546,2.00257435905,8.53433351656,1.15796568095,26.9285714286,10.6194491492,20.888083418,7.38948160847e-07,19.0772845393,21.1535054529,19.2174777095,20.0785717188,19.2150230346,18.6852513219,20.562215614,18.8193225555,19.5599766461,20.1905505169,18.8168395946,20.0,37.0,14.1688054934,26.2122901627,15.7091686339,29.0901049896,14.2712700446,26.4299925995,14.9124670591,27.5880640593,15.5114867322,28.7336161821,14.2711046411,26.401543586,0.308403172913,-0.213674949419,7.40860276692,8.62074593665,0.2,0.3,0.25,0.4,0.3,0.3,0.0145582627156,0.0219577128495,0.0147856025365,0.0192581724627,0.0259030785576,0.0147866529447,-
201582,Alexis,Ajinca,NOP@OKC,NOP,OKC,,,"Ajinca, Alexis",3500.0,C,3000.0,C,10.0,C,8:00PM EST,5050.0,"C,PF",3300,C,0.38586094832,0.429963395326,0.0193430448169,0.615446659738,1.01046250607,1.99957572636,0.190598191571,0.495678266859,3.01003823243,1.72766165631,0.00218975662661,3.41233931307,0.516200606094,10.2142857143,3.97371367534,8.86468290991,3.73727265478e-15,8.90999588367,9.30953467116,9.06060065941,8.91109076199,9.0604977953,9.44004890038,9.8670416016,9.6108098383,9.44115570484,9.42742099289,9.6105602689,4.0,23.0,3.48922915724,20.0630676541,3.64565161788,21.0750292769,3.54816696992,20.5144925511,3.48965792078,20.0655330445,3.47143050804,20.110768703,3.54816696879,20.4019600705,0.795454292933,0.391878253254,6.9067042866,8.20446681028,0.8,0.9,0.75,0.2,0.1,0.2,-0.0518933023348,-0.0545810980857,-0.0538666328982,-0.05189446993,-0.0550932388935,-0.0538522701427,-
201583,Ryan,Anderson,NOP@OKC,NOP,OKC,,,"Anderson, Ryan",5900.0,PF,5700.0,PF,25.0,PF,8:00PM EST,10050.0,"C,PF",4550,PF,0.844276843818,0.366784533847,5.03353796807,3.48841890883,1.91834497875,3.23607680188,0.600627694285,1.10016817212,5.15442178063,5.26864641552,1.81239836197,12.9663309222,3.04289882928,28.8571428571,15.3925900223,24.3307699151,8.28424500453e-10,23.6789677089,25.443521928,23.987238661,24.5851668899,23.9366887979,24.1774404315,26.1255063777,24.5096546351,25.1350471086,25.2366073604,24.4458789494,24.0,39.0,19.6933988866,32.0017731908,21.1338245924,34.5622088683,19.9226583109,32.5940636609,20.4470694926,33.2264879255,20.1993260282,33.1168965453,19.9077411785,32.350079415,0.168271824911,0.205529135343,5.53582027548,9.78373160311,0.4,0.3,0.3,0.2,0.5,0.35,-0.0172738072186,-0.0236331244952,-0.0181035238553,-0.0190552551034,-0.0313904065188,-0.0176452032686,-
201586,Serge,Ibaka,NOP@OKC,OKC,NOP,,,"Ibaka, Serge",5500.0,PF,5300.0,PF,25.0,PF,8:00PM EST,10550.0,"C,PF",4700,PF,0.756645800279,2.58614789516,2.04821665764,1.3814763435,1.72182600845,4.64665540153,0.324113129214,1.09519056367,6.36848140998,5.62842956878,0.631642693657,11.4455667263,1.07475068157,32.9285714286,12.9632525128,26.611442247,3.21516114676e-05,26.4657303903,27.7818809535,26.9184643249,26.7815517371,26.7841544608,26.2136813447,27.8935799198,26.7416206703,26.6054265714,26.8139109194,26.5562590817,26.0,38.0,20.8970192236,30.5417973267,21.8606932813,32.1812300911,21.1789499996,31.1848360641,21.1463879226,30.9062592714,20.9113968181,30.8704083819,21.1484430016,30.9092628484,0.0242156716046,-0.59409688073,4.95062705855,8.99990565988,0.6,0.5,0.4,0.4,0.3,0.35,0.00765441787114,-0.00339215949491,0.00537052313179,0.00534870351323,-0.0061487232392,0.00692090088144,-
201600,Omer,Asik,NOP@OKC,NOP,OKC,,,"Asik, Omer",3800.0,C,3300.0,C,10.0,C,8:00PM EST,7050.0,"C,PF",3600,C,0.445504985578,0.505580454458,1.36583739654e-05,1.68971715151,2.36241454578,3.98892744744,0.245022215657,0.953462067186,6.35134199322,1.7101776239,7.14866877674e-07,3.23762274716,0.956686896395,20.2142857143,4.37704285907,13.4618476958,2.22371486467e-12,13.2146540023,14.0224627605,13.5457313695,13.2146543598,13.532221102,14.2331798532,15.1030106752,14.6122646288,14.2331802146,14.5376424418,14.5896582401,9.0,25.0,5.88355619892,16.3432116637,6.23720545165,17.3883661748,6.02495048604,16.7987690481,5.88355635806,16.3432121057,5.98559925678,16.710391903,6.02494649771,16.7359624936,0.382951040621,-0.476901001294,6.05129587925,7.27297613211,0.2,0.3,0.35,0.2,0.3,0.35,-0.0503864378533,-0.0534546671587,-0.0527613626527,-0.050386438046,-0.0532195280687,-0.0523113778557,-
201627,Anthony,Morrow,NOP@OKC,OKC,NOP,,,"Morrow, Anthony",3500.0,SG,3000.0,SG,10.0,SG,8:00PM EST,5000.0,"SG,SF",3700,SG,0.232095566765,0.0477111927483,1.84245631655,0.288451456987,0.130453161243,0.667501737857,0.238760607823,0.134516246228,0.7979548991,1.35606315099,0.75670395914,3.23421221878,0.236236449274,9.64285714286,3.7050667104,5.83045210487,2.52081814855e-22,5.44918329439,5.93469114363,5.48908104095,5.82753527396,5.48908103934,5.55241664714,6.06222424173,5.59112597328,5.94530005606,5.9702414165,5.59112597199,5.0,23.0,2.82550244894,12.9973112651,3.07724725883,14.155360054,2.84619016855,13.0924974387,3.02168495687,13.8997508016,3.0231973866,13.9067381962,2.84619016855,13.0924747753,0.611934838866,-0.237920921013,6.78444376134,5.8790318698,1.0,0.9,0.8,0.0,0.0,0.05,-0.0107056810261,-0.0132256546173,-0.0105824374264,-0.0122126440698,-0.0144966693545,-0.0105824374603,-
201950,Jrue,Holiday,NOP@OKC,NOP,OKC,,,"Holiday, Jrue",7400.0,PG,6800.0,PG,29.0,PG,8:00PM EST,11950.0,PG,5300,PG,5.98305343316,0.391324190314,3.71859002656,3.06157751504,0.605720531984,2.58624432658,1.30860306392,1.88987430624,3.19196485857,6.06052697015,1.30423790116,13.7528812531,2.40060142426,28.4285714286,15.8258932657,30.6149290231,0.00013008602697,30.140811448,32.0129185771,30.4158624734,30.7929303985,30.3004096909,29.7787303842,31.827580994,30.0506500236,30.4272997471,30.417817936,29.9341846247,21.0,34.0,22.2648205168,36.0478046463,23.5792674894,38.4291283018,22.3995325786,36.5190813034,22.7465365256,36.8277258033,22.5239479281,36.8027696742,22.3827146963,36.2386809368,0.397430944175,0.340410626792,4.96207841758,11.0373255617,0.0,0.1,0.15,0.4,0.4,0.25,0.0127365198315,0.00651941247179,0.012846669091,0.0128613797001,0.00693355582767,0.0128822887619,-
201962,Toney,Douglas,NOP@OKC,NOP,OKC,,,"Douglas, Toney",3500.0,PG,3000.0,PG,10.0,SG,8:00PM EST,5000.0,"PG,SG",3600,PG,2.43227232683,0.128613886694,2.9608427158,1.22899996169,0.407157803035,1.57871497958,1.25121009708,0.781668346865,1.98587278261,2.53459200185,1.09765186731,6.31792807609,0.943360766823,20.0,7.11019663784,15.6903473325,3.3537903748e-09,15.1196320879,16.1587203756,15.2190602685,15.6684580215,15.218925727,14.9208071157,16.0301525369,15.0176138375,15.4666457021,15.5539347097,15.017481192,6.0,25.0,4.53588962637,18.8995401099,4.84757575037,20.1993375373,4.56567771825,19.0247624035,4.70053740646,19.5855725269,4.70705038533,19.6141832724,4.56567771811,19.0236571588,0.954338527611,0.346696863846,7.28350618628,8.55599896444,0.6,0.5,0.65,0.0,0.2,0.15,0.00994124860904,0.00642839193559,0.0100723215539,0.0100906159736,0.00682063113598,0.0100722267493,-
201967,Dante,Cunningham,NOP@OKC,NOP,OKC,,,"Cunningham, Dante",3500.0,PF,3100.0,SF,10.0,SF,8:00PM EST,6900.0,"PF,SF",3300,PF,0.673349430666,0.576270785035,2.1177809941,0.719104620088,0.960971887827,2.74437332544,0.638781491103,0.326740081589,3.70534521326,2.16506898836,0.654733959303,5.2984139325,0.46161082238,26.2142857143,5.44648275841,13.1637607759,4.78231300693e-12,13.006285631,13.6836500893,13.1929130689,13.3336526107,13.1915528917,13.4632948479,14.204217318,13.6627863553,13.8092329288,13.7712353053,13.6605723143,6.0,31.0,2.97691551228,15.3807301468,3.13164128786,16.1860635053,3.01932000798,15.6057368926,3.05184419427,15.7678616704,3.01254377484,15.5726986383,3.0193200079,15.5998200408,0.322501551866,-0.18850421318,8.56783257902,6.27173770797,0.4,0.6,0.55,0.0,0.0,0.1,-0.0174335941042,-0.0198581504125,-0.0179243215533,-0.0181420284839,-0.0231734152886,-0.0178917490928,-
201971,DeJuan,Blair,WAS@MIL,WAS,MIL,,,"Blair, DeJuan",3500.0,C,3000.0,C,10.0,PF,8:00PM EST,5000.0,"C,PF",3000,C,0.131288338432,0.031402528028,0.00561089710459,0.211894647603,0.35462399658,0.597406402805,0.139985815274,0.255432955673,0.952030399385,0.479360691609,2.17018756493e-07,1.0217673659,0.135441439775,3.21428571429,1.09416304001,2.54147900219,2.43396037263e-26,2.52087575785,2.6961938642,2.56847727786,2.52087586636,2.56847727782,2.46152659543,2.62709991263,2.50778791384,2.46152672373,2.46389138632,2.50778791381,1.0,17.0,0.784272457998,13.332631786,0.838815868852,14.2693770233,0.799081819767,13.5938981888,0.784272491757,13.3326323599,0.790682356224,13.4542763927,0.799081819767,13.584390936,1.54480247337,2.18847832638,6.0126630042,5.94476671727,1.0,0.8,0.85,0.0,0.1,0.05,0.0184641838643,0.0214958960452,0.0188811354728,0.0184641777066,0.0241383693838,0.0188811354696,-
202066,Garrett,Temple,WAS@MIL,WAS,MIL,,,"Temple, Garrett",4000.0,SG,4200.0,SG,12.0,SG,8:00PM EST,5950.0,"PG,SG",3800,SG,2.82338797573,0.291583372986,4.63166483587,2.70932673789,0.81000136419,2.61154350018,1.57134069779,1.10857876387,3.42154486437,3.3922665535,1.52101463299,8.80574273519,1.97333200126,32.8571428571,10.2788797413,21.9504472324,1.23406015513e-06,21.2370849198,22.7262223005,21.4114256021,21.9975922363,21.408162163,20.1224442563,21.5008930092,20.2950260026,20.8390020859,20.7170653206,20.2923323796,10.0,38.0,6.46346062776,24.5611503855,6.91568314325,26.2901405421,6.51552762634,24.7695495778,6.69491937626,25.4406936298,6.67924736919,25.3951767463,6.51552761483,24.7590049363,0.426774279488,-0.303551585801,10.979590996,9.26815641885,0.6,0.5,0.25,0.2,0.3,0.5,0.0339238462801,0.0372926306051,0.0339773791158,0.0352614393597,0.0375377103587,0.0339600368863,-
