Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE
203083.0,15557,C,Andre,Drummond,43.8,28,9600,DET@MIA,DET,MIA,,,"Drummond, Andre",0.740072185198,1.32808331863,0.081342190671,5.43346448739,5.43562682386,9.91194294794,1.4402318015,2.0708124333,16.2530277747,8.6429053796,0.0330180553995,15.0460173855,2.3561637202,35.4285714286,19.6749925348,0.919521067665,3.95532379359e-06,43.7545519492,45.8665895461,49.5067564385,48.0755803481,24.0,29.5896919188,31.0260921337,42.0,51.8993464667,54.1300890774,4.55776582804
200768.0,9535,PG,Kyle,Lowry,38.6,29,8700,DAL@TOR,TOR,DAL,,,"Lowry, Kyle",6.17079177322,0.604902848989,7.47249806773,5.89953421456,0.774482906971,4.07764221234,1.97715084467,2.67363347633,4.71788368279,6.41925836105,2.86362823208,15.7613405182,5.1638573804,35.0714285714,20.8660023346,0.120538557382,0.00252799549312,38.2741243247,41.6348429813,30.4573544602,32.9646789809,29.0,31.5680399194,34.2980654384,39.0,42.6133554106,46.4447865002,4.39932463503
201942.0,9714,SG,DeMar,DeRozan,34.2,29,8100,DAL@TOR,TOR,DAL,,,"DeRozan, DeMar",4.33645850254,0.266133630468,1.64310981714,7.09828092522,0.846672325508,3.66491922263,1.08515545326,2.44634211686,4.54287197992,7.36822344406,0.38545529102,17.8144447937,6.083819123,37.2857142857,21.2057213021,0.0306101922471,0.000233474465614,33.4180914825,35.0686489574,35.7861223989,35.1684384831,34.0,30.4854419276,32.0005701066,40.0,35.8407150278,37.6109407056,4.12569030648
201943.0,9593,PG,Brandon,Jennings,0.0,27,8000,DET@MIA,DET,MIA,O,Achilles,"Jennings, Brandon",7.04504477026,0.108527287039,5.05892969317,3.60251800369,0.511936061659,1.92829669307,1.22600593741,2.23026663827,2.65108605714,4.98375184277,1.95197188759,12.1168880156,2.91520843068,29.8571428571,14.8346840038,0.151888053154,3.49361450454e-05,29.0223542384,31.2103980644,130.291712144,138.345769156,19.8571428571,18.9359005504,20.3480765006,34.8571428571,34.0655810824,36.7585036847,3.6277942798
201188.0,9581,C,Marc,Gasol,32.7,29,7900,MEM@PHI,MEM,PHI,,,"Gasol, Marc",3.9971474926,1.71706224942,0.11467534486,5.39757876509,1.54005763132,6.99432683286,0.917266544241,2.80235326266,8.3693443563,6.88631590852,0.0522525527324,13.7252432019,4.73355805163,36.8571428571,18.5584424214,0.349808634898,0.00277170224365,37.0636812125,39.648779532,44.8032941206,43.6699391044,26.0,26.2567882312,27.9067925415,40.0,40.1919923387,43.0876735718,4.69160521677
202704.0,14523,PG,Reggie,Jackson,34.4,28,7800,DET@MIA,DET,MIA,,,"Jackson, Reggie",6.57829096439,0.0979000193888,3.88292331657,4.87995612886,0.795385928084,3.01147242249,1.0916607346,2.851370125,4.225700572,6.65032389006,1.39961000958,14.6389374177,4.06484377133,31.9285714286,18.765101561,0.130717899705,0.000733846240275,33.231130077,35.2426307844,46.891171888,47.4797479993,24.0,24.7077095793,26.1747633344,39.0,40.8330997101,43.4780142095,4.26040129192
202355.0,12363,C,Hassan,Whiteside,33.2,26,7500,DET@MIA,MIA,DET,,,"Whiteside, Hassan",0.138609542579,4.06220836749,0.0548890194758,2.813980674,3.16026793646,7.61765182993,0.644528726296,1.54966878784,10.7164106557,6.24020098773,0.0143787085129,9.62202819287,1.66181015743,27.7857142857,14.1565908414,0.557996607111,0.00493838856605,35.0880033419,37.3345440875,36.5971215838,34.4290661192,20.0,25.0115634695,26.4948176549,34.0,43.1306663592,45.9729938323,4.67840044558
2547.0,9718,PF,Chris,Bosh,32.5,26,7300,DET@MIA,MIA,DET,,,"Bosh, Chris",2.15462220324,0.828767710603,3.69085989891,4.85742310161,0.731547754398,6.22860353309,0.66311108728,1.37499273985,7.48669801506,6.18942422926,1.29991150756,13.1978719806,3.80459688909,31.1428571429,17.4833568552,0.157013616762,1.33883005143e-05,31.308092634,32.5972568391,36.603051829,37.39015581,28.0,28.1630219398,29.2657386831,36.0,36.1686564341,37.7878042679,4.28877981288
2548.0,9585,SG,Dwyane,Wade,30.4,25,7200,DET@MIA,MIA,DET,,,"Wade, Dwyane",4.88101557164,0.391898257149,1.15893334932,4.89560903342,0.768638711285,3.01902030761,0.867926586313,2.56518571387,3.75228910976,7.77789119952,0.332659550376,15.938536106,3.85818496877,29.7142857143,19.7466269182,0.032709712052,0.000154056145328,31.5253611804,33.2556373909,33.3560312487,32.6413976435,25.0,26.4738282281,27.8553397573,33.0,35.0461265714,37.0409554247,4.37852238617
1717.0,9500,PF,Dirk,Nowitzki,30.3,26,7000,DAL@TOR,DAL,TOR,,,"Nowitzki, Dirk",1.98704846968,0.512782812966,3.61891001568,3.26369235392,0.810946995447,5.94022833599,0.594773833626,1.00959345385,6.67875488475,6.11803984193,1.47384163025,12.2698801811,2.7992123011,29.2142857143,16.5091336152,0.134265540327,5.91680395384e-06,28.7097320208,30.5773289263,31.9580211052,32.4000244859,25.0,24.6057045679,26.1763244004,35.0,34.3440747951,36.6886680346,4.10139028868
977.0,9566,SG,Kobe,Bryant,27.3,23,6900,LAL@DEN,LAL,DEN,GTD,Shoulder,"Bryant, Kobe",3.92634605677,0.248182556882,6.35637949989,4.76788336527,0.553996401363,3.73207256617,0.973953021041,2.30003116023,4.17823454115,5.88540175828,1.61266645728,16.0560486136,3.78597360081,28.9285714286,17.1694435746,0.0186660321852,8.56266442317e-05,28.2170841048,30.5453936018,28.6291935501,30.1606577287,25.0,24.3406524248,26.354357775,36.0,35.1946611288,38.1381548236,4.08943247896
201568.0,9637,SF,Danilo,Gallinari,29.5,27,6700,LAL@DEN,DEN,LAL,GTD,Ankle,"Gallinari, Danilo",0.04798831,0.0,0.0,0.0,0.09470062,0.06310957,0.19017069,0.0,0.0,0.0,0.0,0.08255448,0.10228459,0.0,0.10228459,0.0,0.0,0.554608435,0.7518711725,24.3197246093,25.750327495,27.0,25.6360563637,27.16336257,39.0,37.0870931943,39.4094264524,0.0827773783582
