Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,PROJ_HIST_FD_std,PROJ_HIST_DK_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,FD_VALUE,ADJ%,ADJ,Status
201171.0,PF,Carl,Landry,14.5,8,3500,CHI@PHI,PHI,CHI,,,"Landry, Carl",0.779393333491,0.212116139307,0.0470133622485,1.76233489738,1.38343113028,1.99555701753,0.209007108039,0.571165277247,3.37898814781,2.7451963914,0.0152125482562,5.34488975441,1.22489753566,13.4285714286,6.73050286671,0.000734184975108,8.25723715372e-12,12.2254598618,12.6886994594,3.05577964932,2.84676709334,11.4371564486,11.9478114465,6.0,6.00125717023,6.25052035802,23.0,20.2821793592,21.0995370222,9.92981621179,10.1672948186,0.4,0.3,0.55,0.4,0.6,0.4,3.49298853193,0.0689247731065,0.0587034456639,-
201188.0,C,Marc,Gasol,32.1,40,7400,DET@MEM,MEM,DET,,,"Gasol, Marc",3.96736079855,1.37514680856,0.109276822385,3.52888018239,1.56505455463,6.4958536313,0.909349733934,2.08325994195,8.06090818593,7.25217213543,0.0451326276794,15.1867028911,4.06674659546,36.7857142857,18.616223494,0.290308405208,0.00218034190053,36.726087658,38.6353329856,2.48465348463,2.4279569602,34.2254062615,36.2760612505,26.0,26.0917118866,27.2658999348,41.0,40.8812411051,43.1360551116,11.3773053454,11.4858730817,0.6,0.4,0.35,0.2,0.2,0.35,4.96298481865,0.0730650610073,0.0679796884484,-
201202.0,C,Joel,Anthony,3.5,11,3500,DET@MEM,DET,MEM,,,"Anthony, Joel",0.0461999400712,0.585398171736,0.0224097558393,0.602496842853,0.508936271188,0.524790958367,0.110499187875,0.454885717074,1.03372722956,0.609194983817,0.00323040028727,0.373881640949,0.329219283335,4.0,1.55083965126,2.20458488278e-10,1.67987423461e-19,3.79752123898,4.07826565947,1.70689158576,1.54329349358,2.81718686742,2.91664860145,1.0,2.00741418749,2.22630816291,14.0,9.60521933137,10.0921940184,2.44573840867,2.60833454352,1.0,1.0,0.85,0.0,0.0,0.1,1.08500606828,0.347983437979,0.245083592889,-
201228.0,PG,C.J.,Watson,13.1,8,3600,TOR@ORL,ORL,TOR,O,Calf,"Watson, CJ",0.0,0.03150897,0.08824243,0.0,0.18134656,0.00572526,0.06636694,0.22474209,0.18707182,0.13688518,0.0,0.0,0.0,0.0,0.27377036,0.0,0.0,0.469266274,0.59099091,1.27195732107,1.33827426004,0.0,0.0,14.0,10.1446068438,10.9229866533,27.0,19.6875046608,21.1266767834,6.11238496824,6.45451115777,0.4,0.5,0.35,0.4,0.3,0.45,0.130351742778,inf,inf,O - Calf
201229.0,PF,Anthony,Tolliver,11.9,37,3600,DET@MEM,DET,MEM,,,"Tolliver, Anthony",0.708724206941,0.328915529335,3.54859425202,1.07264494213,0.839087053152,2.68822513575,0.343836768143,0.676248905484,3.5273121889,1.85342804971,1.3862750973,4.54689762703,0.570164877004,18.7142857143,5.66329607372,0.000781699839895,3.62851896883e-12,11.6284127003,12.8372128609,1.940802493,2.21771453182,11.3068609035,12.3039360384,13.0,8.57412134356,9.48330684961,25.0,14.9881331927,16.5328353741,6.92919683432,7.6046996296,0.4,0.5,0.5,0.4,0.4,0.3,3.23011463897,0.0284386444282,0.0171821570826,-
201565.0,PG,Derrick,Rose,24.9,32,6000,CHI@PHI,CHI,PHI,GTD,Knee,"Rose, Derrick",5.47751396049,0.257912076528,2.69296229316,3.30407375417,0.573023589261,3.18879486578,1.06525622557,3.26702295701,3.76181845504,6.31964866162,0.720074311637,15.3632122325,2.54156887141,32.9285714286,15.9009405063,0.0532220927159,0.000261437278483,28.0107072403,30.2729642482,2.61520196259,2.60406977389,25.9406283343,27.9891125114,26.0,22.4786256935,24.2265082138,37.0,31.2615180461,33.8607873946,8.93147524209,9.03393021676,0.2,0.2,0.25,0.0,0.1,0.2,4.66845120671,0.0798006462782,0.0628657368399,GTD - Knee
201567.0,PF,Kevin,Love,33.9,36,7400,CLE@SAS,CLE,SAS,,,"Love, Kevin",2.34674544994,0.435449041005,4.4358244645,3.51287422451,2.20378481257,8.90086092489,0.983564842388,1.73372437718,11.1046457375,5.57735555402,1.78133175338,13.5241093815,2.90260718448,33.0714285714,15.8386500459,0.607049302325,0.000102529444795,33.7886464954,37.0122883893,1.99646972099,2.13611208389,34.2039077369,37.5813503241,25.0,25.2432830034,27.3884888778,39.0,40.0653294143,43.980973727,9.38346527861,9.85069844837,0.2,0.2,0.25,0.4,0.3,0.25,4.56603331018,-0.0121407543463,-0.0125564954238,-
201574.0,PF,Jason,Thompson,6.6,19,3500,LAL@GSW,GSW,LAL,,,"Thompson, Jason",1.03757969663,0.24960760635,0.0101178289754,1.08081797549,0.871283871169,2.58419829509,0.136050225097,0.408647806449,3.45548216625,0.954772113377,0.01231297,2.10516865365,0.726069558637,9.5,2.64792675539,3.87642958282e-05,6.03794833722e-12,8.71354275628,9.09685539928,1.36984723453,1.26461049075,7.60775641632,7.93734260354,2.0,3.39833723225,3.57408251396,12.0,10.5761539385,11.0290269807,4.69266567221,4.74503433888,0.6,0.8,0.8,0.0,0.0,0.05,2.48958364465,0.145349861305,0.116398562101,-
201575.0,SG,Brandon,Rush,11.1,30,3500,LAL@GSW,GSW,LAL,,,"Rush, Brandon",1.30279585546,0.509683948251,2.89875288251,0.509880612108,0.419599362209,2.68380265646,0.502835953005,0.732080429325,3.10340201867,2.30141658763,1.24492184086,5.74823236157,0.0903778800897,20.0714285714,5.9381328962,0.000333191211612,3.97913410652e-10,12.909368475,14.053539499,2.53095523002,2.79679503245,11.8409100664,12.9451026394,6.0,5.20514993682,5.67066683001,30.0,18.6375443989,20.2777445614,7.10478954528,7.78120340544,0.4,0.5,0.5,0.6,0.3,0.25,3.68839099285,0.0902344838879,0.0532328032756,-
201578.0,PF,Marreese,Speights,10.6,32,3600,LAL@GSW,GSW,LAL,,,"Speights, Marreese",0.920762584568,0.476258517168,0.335601645402,2.46692242846,1.27605676396,3.41023001495,0.31038487519,1.01449932387,4.68628677891,3.23119766951,0.0458402277619,7.5045637088,1.83106385298,14.4285714286,8.33929941975,0.00982721286402,5.16220708616e-10,15.9027748921,16.6819998277,3.38717473383,3.26862516507,14.4615826158,15.3466717097,4.0,4.73959590481,4.92200795096,18.0,19.7257813946,20.756023271,6.72179891437,6.81298551836,0.2,0.4,0.6,0.4,0.2,0.15,4.41743747004,0.0996566084508,0.0998846132105,-
201579.0,C,Roy,Hibbert,18.8,40,4000,LAL@GSW,LAL,GSW,,,"Hibbert, Roy",1.61888748599,1.06542772722,0.0466280505618,2.65153448948,1.61212460489,4.10663119402,0.219363298062,1.29661328816,5.71875579891,2.7176817048,0.0159764221739,6.17164873148,2.17606029175,23.5,7.62740012353,0.0247114051142,2.00005410271e-07,18.1912070736,19.1705074264,1.32595977184,1.26679113312,17.7527330739,18.623532675,22.0,17.1679125933,18.0800912891,31.0,23.3076794751,24.7104254997,7.78951300278,7.85011840512,0.4,0.4,0.4,0.0,0.2,0.25,4.54780176841,0.0246989575024,0.0186584680742,-
201584.0,SG,Courtney,Lee,17.3,38,4100,DET@MEM,MEM,DET,,,"Lee, Courtney",1.50884515496,0.244656761582,2.34448671802,1.49461218237,0.350463063453,2.2379814088,0.926566955929,0.859521839676,2.58844447226,3.77337350157,0.829674524588,8.161892697,1.32085914265,28.7857142857,9.69728067037,0.000210087765731,9.06639191418e-10,16.5496073649,17.523942905,1.71366678789,1.73737534517,16.7877473051,17.8179666475,21.0,11.878871226,12.584151643,37.0,21.4774482454,22.7384398928,7.56284622075,7.72568226305,0.2,0.3,0.3,0.4,0.4,0.35,4.03648960119,-0.0141853421984,-0.00827285152283,-
201585.0,C,Kosta,Koufos,17.7,36,3600,SAC@UTA,SAC,UTA,,,"Koufos, Kosta",0.264572194679,0.897996289523,0.0584858492245,1.5270103443,1.87722414167,2.57126878632,0.338635616677,0.551197150247,4.448492928,2.74724534275,0.0147144394655,5.04473926189,0.671876819357,17.3571428571,6.18108194432,0.00362732377295,1.51121217044e-10,13.8381984121,14.3490198395,2.17675006575,2.02430780378,14.3650212493,14.9355174434,13.0,10.6426630787,11.0251244987,29.0,21.9119606787,22.9291669622,8.49452040299,8.67078038197,0.4,0.5,0.4,0.6,0.3,0.35,3.84394400336,-0.0366740033336,-0.0303519330064,-
201596.0,PG,Mario,Chalmers,20.0,31,5200,DET@MEM,MEM,DET,,,"Chalmers, Mario",5.07536346678,0.213848815682,3.20521156424,5.622474509,0.398685725817,3.00781746436,1.41255175016,2.5263674883,3.40650319017,3.74612542731,0.969425687982,9.09761360268,4.28069653291,31.5,12.7423730755,0.0299594460822,7.62269932475e-05,25.1696557473,27.133045345,2.4035449968,2.48292907008,26.6167926938,28.6536474874,13.0,11.8057590464,12.6135083302,33.0,26.2532149392,28.3206859432,9.23720200607,9.6252461846,0.0,0.3,0.5,0.6,0.5,0.25,4.84031841294,-0.0543693210202,-0.0459408554443,-
201619.0,C,Sasha,Kaun,3.0,8,3500,CLE@SAS,CLE,SAS,,,"Kaun, Sasha",0.0903730578398,0.163888953901,0.141932795486,0.383527783818,0.778524992332,0.50932986855,0.186726405277,0.254673461991,1.28785486088,1.10330345381,0.0414661656555,2.35678234445,0.315469902837,5.14285714286,2.56354297612,1.4946198079e-08,2.28876069468e-22,4.6910856523,4.90354823159,1.21501783077,1.12166529351,3.53533707802,3.82257668599,1.0,2.35921014587,2.42932902173,8.0,5.84420150579,6.17234292645,2.72698158619,3.01465912548,1.0,1.0,1.0,0.0,0.0,0.0,1.34031018637,0.326913261386,0.224728889442,-
201939.0,PG,Stephen,Curry,46.7,37,10700,LAL@GSW,GSW,LAL,,,"Curry, Stephen",6.99180570179,0.101947466415,9.34413288904,6.09670060587,0.651236734977,4.09551408597,1.83133161694,2.77220269738,4.74675082094,9.83393728078,4.27081038706,18.1469653724,5.35997600619,31.5,29.2986609548,0.191901383101,0.00396871634618,46.576825962,50.6354282689,3.3758151463,3.71793816889,42.7085210635,46.810258206,28.0,41.4287648434,44.9626127936,40.0,59.079260107,64.6191492228,11.4936083556,12.6445879472,0.2,0.2,0.2,0.4,0.3,0.3,4.35297438897,0.0905745458318,0.12280333011,-
201942.0,SG,DeMar,DeRozan,34.6,39,8000,TOR@ORL,TOR,ORL,,,"DeRozan, DeMar",4.4149868727,0.372574566955,1.91239446714,8.47721543021,0.74715798748,3.63140004607,1.0460439785,2.30749191591,4.37855803355,7.70946333526,0.589106026628,16.3438879745,7.01931782673,36.8571428571,23.0273505239,0.0293385138621,0.000217332754002,35.4338456482,37.1457322902,1.48969134912,1.46682105345,34.6431256393,36.3604543818,34.0,32.6307817217,34.1953618162,40.0,38.5172159673,40.4005196444,8.72793458415,8.58804719688,0.4,0.3,0.2,0.2,0.3,0.3,4.42923070602,0.0228247305711,0.0214536436512,-
201943.0,PG,Brandon,Jennings,14.3,7,4800,DET@MEM,DET,MEM,,,"Jennings, Brandon",3.96388280953,0.0728250860414,3.29161788687,2.17223492565,0.179516365966,1.28606528811,0.647344693312,1.46381488986,1.46558165407,3.04352738339,1.08562125044,7.44506625259,1.70728557202,17.9285714286,8.87996158924,0.00381327188798,1.27788133635e-08,16.5610084573,17.9147255563,0.806604985352,0.853798840784,16.268251913,17.5398858428,15.0,14.2749018253,15.4373294717,21.0,18.9586324859,20.519640343,7.22027568396,7.47177227653,0.8,0.7,0.35,0.2,0.2,0.55,3.45021009527,0.0179955748038,0.0163290502757,-
201949.0,SF,James,Johnson,10.3,31,3500,TOR@ORL,TOR,ORL,,,"Johnson, James",1.29222974053,0.499593717933,0.949654917232,1.28241290295,0.721030006973,1.91275883483,0.532697437121,1.08957290199,2.6337888418,2.71019936698,0.274998552396,4.98617593436,0.811466380964,15.3571428571,6.50686366732,0.000111380588204,1.23571535832e-10,12.5807642964,13.3949065369,3.15443719588,2.912382163,11.464770923,12.1527389583,5.0,5.59923999575,6.07947626532,30.0,23.0068573221,24.3196530267,7.5545955536,7.91163394078,0.6,0.5,0.65,0.2,0.3,0.2,3.59450408469,0.0973410965537,0.0726693359413,-
201954.0,PG,Darren,Collison,23.0,32,5400,SAC@UTA,SAC,UTA,,,"Collison, Darren",4.24398478576,0.0871695812046,2.88663989374,2.76886405502,0.430400621922,1.86614399166,1.05675318874,1.75413553087,2.29654461359,4.7828853257,1.12756274078,10.2465109139,2.35480819751,29.7142857143,13.0481415897,0.00966538646201,1.36018200403e-06,22.7036823136,24.2738608404,2.0389428799,2.06681105663,23.5052858515,25.1987046157,23.0,17.8838127845,19.1209293082,35.0,26.4980476876,28.3461836015,8.53395291015,8.9503708447,0.6,0.3,0.3,0.4,0.5,0.4,4.20438561364,-0.0341031180369,-0.0269770421404,-
201956.0,SF,Omri,Casspi,23.3,32,5700,SAC@UTA,SAC,UTA,,,"Casspi, Omri",1.68859141904,0.274333392215,3.77204028048,3.25948441774,1.04658151579,5.2162930394,0.875350594675,1.81881537357,6.26287455519,5.19214841155,1.76704720436,9.88764319886,2.09531866532,34.1428571429,14.2466626928,0.0874896016253,9.92115632698e-07,24.7755518878,27.0128642833,2.0660995141,2.18679148479,26.3641243637,28.9869401659,21.0,15.5131844481,16.8326820624,39.0,28.1986007242,30.8394778187,7.76284248744,8.40157193535,0.0,0.2,0.2,0.4,0.5,0.35,4.34658805049,-0.0602550820193,-0.0465272273276,-
201959.0,PF,Taj,Gibson,19.6,37,4700,CHI@PHI,CHI,PHI,,,"Gibson, Taj",1.55017186159,1.6026821631,0.0181266912363,2.41289974205,2.95973697066,4.54225208897,0.837843159218,1.45755348274,7.50198905963,3.62398929181,0.0899182561528,6.68991231382,1.70605439381,26.6428571429,9.04395123359,0.116462040314,1.48023059653e-06,23.7950930594,25.118625883,2.22281397334,2.10609639563,21.2409881468,22.3370661552,17.0,15.4816727634,16.2821957103,37.0,32.7243222662,34.9590969179,8.55890120224,8.66629308793,0.6,0.3,0.25,0.2,0.4,0.45,5.06278575732,0.120244166372,0.0958645275514,-
201960.0,SF,DeMarre,Carroll,21.5,23,5400,TOR@ORL,TOR,ORL,O,Knee,"Carroll, DeMarre",0.0,0.0,0.20934867,0.24211442,0.18346315,0.1758491,0.00872153,0.23380826,0.35931225,0.03665839,0.36044873,0.49767033,0.298389,0.0,0.73215451,0.0,0.0,0.94696401,1.2620581175,2.26101482927,2.42687997652,0.0,0.0,24.0,17.0236666773,18.4044474285,39.0,27.4061961474,29.5309363266,7.75463650675,8.18846074229,0.8,0.6,0.4,0.0,0.1,0.2,0.175363705556,inf,inf,O - Knee
201975.0,SG,Jodie,Meeks,1.7,2,3600,DET@MEM,DET,MEM,O,Foot,"Meeks, Jodie",0.18199595,0.0,0.34544331,0.64949222,0.0,0.36438852,0.3150609,0.38931609,0.36438852,0.0,0.0,1.49526342,0.45646609,0.0,0.45646609,0.0,0.0,1.407531949,1.62040942,1.27856289688,1.33835066229,0.0,0.0,6.0,4.55807874722,5.00100724956,11.0,7.37279306741,8.03539121201,2.40416305603,2.82842712475,0.4,0.4,0.35,0.4,0.5,0.35,0.390981096944,inf,inf,O - Foot
201980.0,SG,Danny,Green,15.8,40,3600,CLE@SAS,SAS,CLE,,,"Green, Danny",1.67020502635,0.695290876545,3.78323413354,0.518879335237,0.485933062029,2.93553050594,0.806988719254,0.965513468737,3.42146356797,2.61107933993,1.3624309278,6.44904879653,0.491778517693,21.9285714286,7.07636812536,0.000949547378698,9.76667274551e-09,15.7264776693,17.0629473963,1.82357345313,2.03124177543,14.1397846481,15.4355661044,19.0,13.8234673003,15.0176017455,33.0,22.920785162,24.8139943171,6.15375172203,6.59932737443,0.6,0.6,0.5,0.4,0.3,0.3,4.36846601925,0.11221479398,0.0723573364717,-
201988.0,PG,Patrick,Mills,14.8,40,3500,CLE@SAS,SAS,CLE,,,"Mills, Patty",2.71215514393,0.0923495216176,3.2449278426,0.718785673035,0.174590279558,1.42849705419,0.71385614024,1.06225642197,1.60308733374,2.57798099348,1.10568789707,6.56817759905,0.611182726995,18.2857142857,6.87283261102,0.000164925006975,1.18180737062e-09,13.4149250292,14.5792989464,1.39693185047,1.51532535032,13.2811353078,14.3573242376,16.0,11.8693824695,12.9374683468,25.0,17.9549562981,19.4041483231,6.78074007004,7.22641776969,0.8,0.5,0.35,0.2,0.2,0.25,3.83283572262,0.0100736660122,0.00731662538655,-
202324.0,PF,Derrick,Favors,33.3,26,7700,SAC@UTA,UTA,SAC,O,Back,"Favors, Derrick",0.48852671,0.0,0.07809614,0.09586325,0.39407047,0.82426795,0.0,0.22391292,1.21833842,0.59777313,0.0767706,0.15532974,0.25177185,0.0,1.52408871,0.0,0.0,3.494971959,3.70623064,2.98339275768,2.88990522342,0.0,0.0,24.0,26.6087582523,27.6073788837,40.0,42.1829751945,44.2018765564,10.6967687429,10.7635424538,0.4,0.3,0.25,0.2,0.2,0.2,0.453892462208,inf,inf,O - Back
202326.0,C,DeMarcus,Cousins,44.6,29,10600,SAC@UTA,SAC,UTA,,,"Cousins, DeMarcus",2.39763702717,1.34319302768,3.49823873584,9.61868882432,2.21192527571,8.09611711086,1.48730757467,3.84426872382,10.3080423866,9.478839918,1.20377162084,19.5093403668,7.19910776412,34.6428571429,27.3605592209,0.575359763125,0.000118113437987,45.1433981065,49.0462143831,4.10585074418,4.09770196236,46.7656675691,50.7927109948,27.0,35.3323006576,38.0742355305,40.0,52.0203355707,56.665711242,10.5355451992,11.2730479106,0.0,0.2,0.25,0.4,0.2,0.1,4.25881114212,-0.0346893254592,-0.0468283968592,-
202330.0,SF,Gordon,Hayward,30.1,37,7300,SAC@UTA,UTA,SAC,,,"Hayward, Gordon",3.45377096712,0.324165050783,5.97640155983,5.87838724528,0.853024481386,3.81538008219,1.34412775341,2.97001468297,4.66840456357,6.85145661052,2.33258782751,15.8696295523,4.16538460989,35.7142857143,20.2008856584,0.0237578060502,6.29268624341e-05,31.3501985108,34.2707454839,1.71498243205,1.7841768102,30.9209896027,33.4981696654,29.0,25.8545458243,28.1889363925,40.0,34.8580619277,38.1662916707,8.77086417187,9.30821279254,0.2,0.1,0.15,0.2,0.3,0.3,4.29454774121,0.0138808270244,0.0120178494267,-
202335.0,PF,Patrick,Patterson,13.9,39,3600,TOR@ORL,TOR,ORL,,,"Patterson, Patrick",1.55610739969,0.221233352005,4.15648789119,0.284749445348,0.959334277856,3.68114427107,0.665335985571,1.06416217719,4.64047854893,2.99446002749,1.57856888088,7.28051910607,0.262504124357,25.7857142857,7.82999306021,0.00825170066698,4.64250365306e-08,16.4417049164,18.0074720632,1.6842453626,1.88102961718,15.9099197411,17.3205078592,16.0,10.8267452869,11.9120503858,31.0,19.4336177117,21.2782208704,7.43984512921,7.82059937785,0.2,0.3,0.35,0.2,0.3,0.35,4.56714025456,0.0334247553705,0.020623247796,-
202341.0,SG,James,Anderson,4.2,19,3500,SAC@UTA,SAC,UTA,GTD,Hamstring,"Anderson, James",0.71578061834,0.130605100321,1.55616918343,0.739032249336,0.377113358308,1.31396907198,0.355616238687,0.758293952413,1.69108243028,1.32748503986,0.601649217326,3.69296813459,0.588368181066,12.2142857143,3.8449874781,8.71583103823e-07,4.43499913716e-15,7.16210604756,7.92663306131,2.51068410201,2.70201999012,6.44257687803,7.15398980278,1.0,1.99684358529,2.19570791973,22.0,11.8013335629,13.0596512756,5.0187484752,5.65556187456,0.8,0.9,0.894736842105,0.0,0.0,0.0526315789474,2.04631601359,0.111683443309,0.0589088208967,GTD - Hamstring
202344.0,PF,Trevor,Booker,16.4,36,4200,SAC@UTA,UTA,SAC,,,"Booker, Trevor",1.29466539057,0.716325458135,0.627221336399,2.03433408623,2.33179639213,4.03042502561,1.26065478205,1.3077098176,6.36222141774,2.87777829601,0.253873190682,5.64922771972,1.54909104497,24.4285714286,7.55852082767,0.0411219159889,8.34350309416e-08,19.7814352776,20.9420209769,1.63695306737,1.56809907782,17.6357094273,18.7747503676,15.0,13.3998904767,14.1594350578,30.0,23.5523481144,25.0273249412,8.64175473645,9.02050238142,0.4,0.4,0.4,0.4,0.4,0.4,4.70986554228,0.121669381045,0.0878367307145,-
202353.0,C,Tibor,Pleiss,4.9,8,3500,SAC@UTA,UTA,SAC,,,"Pleiss, Tibor",0.447049713313,0.112114794327,0.271675171885,0.0519386663613,1.0996309384,1.19828838468,0.23923325273,0.400956236791,2.29791932308,1.63045623128,0.0728721832194,3.4976326456,0.394997519907,9.78571428571,3.72878216569,7.57565857755e-06,4.44660090612e-16,7.45859978068,7.81042132032,3.61810488645,3.37249223163,6.31472421213,6.75119040127,0.0,1.321385865,1.35250112,24.0,16.0305852154,16.9920464904,5.80098513801,6.03116904091,0.6,0.75,0.75,0.0,0.0,0.0,2.13102850877,0.181144184626,0.116892393866,-
202389.0,C,Timofey,Mozgov,13.4,33,3700,CLE@SAS,CLE,SAS,,,"Mozgov, Timofey",0.129738378761,0.583089858965,0.133394976865,0.895352964324,1.36205619772,2.25747379683,0.295059307561,0.728204342604,3.61952999455,2.44165672329,0.0257297866138,4.87951556204,1.02170655378,14.9285714286,5.93074978698,0.000859325305432,6.34862113326e-13,11.496887339,12.0561198913,2.12398209907,1.97036855555,11.5455239402,12.219770734,9.0,7.57773351138,7.88198903412,24.0,18.1350137874,19.1465645367,7.85660670642,7.86311633418,0.6,0.6,0.5,0.4,0.2,0.25,3.10726684839,-0.0042125936798,-0.00325795414607,-
202397.0,PG,Ishmael,Smith,32.4,9,6600,CHI@PHI,PHI,CHI,,,"Smith, Ish",6.97715526532,0.390722419236,1.48418605148,2.12496758339,0.805266106629,3.56762136437,1.26646407335,2.08529822178,4.372887471,5.23235373898,0.539389829346,12.9842421743,1.60911591245,29.9285714286,12.6132132198,0.143119635726,0.0018824579571,29.5554858463,31.3068010729,4.77319387861,4.70557283647,29.1148389993,31.0849460817,5.0,7.01528017881,7.42947315193,38.0,36.8536040137,39.3948021911,14.4937326357,14.9753501165,0.4,0.4,0.65,0.6,0.5,0.25,4.47810391611,0.015134785634,0.0147232836714,-
202407.0,SF,Elijah,Millsap,5.9,20,3500,SAC@UTA,UTA,SAC,,,"Millsap, Elijah",0.547082063238,0.116856310866,0.854189763426,0.83753496424,0.148598168097,0.993714501722,0.371436746718,0.556344626156,1.14231266982,0.5223308708,0.0665964384149,1.02271430834,0.659413752697,6.64285714286,1.77067193271,1.05353936846e-09,4.34384049577e-19,4.38231172036,4.75089788772,2.27156410503,2.25153022582,4.42676006373,4.74911919322,3.0,1.95847519392,2.18995088843,17.0,11.2011682505,12.0652849836,6.06889177432,6.24145468452,0.8,0.8,0.8,0.0,0.0,0.0,1.25208906296,-0.0100408295745,-0.00669114846386,-
202681.0,PG,Kyrie,Irving,26.1,10,7700,CLE@SAS,CLE,SAS,,,"Irving, Kyrie",4.45101355128,0.22501671362,3.64871555439,3.48643050241,0.682733533212,1.64550444518,0.957906621842,2.03575227218,2.32823797839,6.49547764568,1.16844079207,14.6521661548,3.02877079107,29.1428571429,17.1881668745,0.0152054814398,2.38880108543e-06,26.9886671742,28.7299909938,3.30230441318,3.38413935681,28.1610667413,30.1377757936,19.0,17.8903393965,19.0672284024,39.0,35.8307040286,38.1822062524,11.7361218277,12.1747689916,0.4,0.6,0.5,0.4,0.2,0.2,3.50502171094,-0.0416319302749,-0.0402293969082,-
202684.0,PF,Tristan,Thompson,20.8,36,4500,CLE@SAS,CLE,SAS,,,"Thompson, Tristan",0.613436518499,0.453831356905,0.000127344970989,3.16808858547,3.46639543781,7.27303631744,0.422524982878,0.659393968567,10.7394317553,3.38509767815,0.00821881309767,6.41070863316,1.78317737773,31.2142857143,8.56159154712,0.29834543209,3.86008253549e-10,23.4623831422,24.7806792701,1.41982292739,1.34042211926,23.4054836772,24.794269852,21.0,15.9721751305,16.5935768093,36.0,26.9717813015,28.6807360521,7.04835621949,7.25139217613,0.4,0.2,0.3,0.4,0.4,0.35,5.21386292048,0.00243103136743,0.00182286615526,-
202685.0,C,Jonas,Valanciunas,25.3,22,6100,TOR@ORL,TOR,ORL,,,"Valanciunas, Jonas",0.713114371363,1.35543516499,0.0172689058476,3.60182758736,2.97251949451,5.85345668146,0.369254393917,1.57398441587,8.82597617596,4.79402307779,3.92640340243e-05,8.45398825919,2.96039167335,26.6428571429,12.548477093,0.311737545189,5.29467929268e-07,26.0847147631,27.7806333181,1.79370940407,1.70717632862,25.2849700649,27.0113602762,21.0,21.3237771415,22.4491288038,32.0,30.604592252,32.8976826044,7.86768419203,8.07908689281,0.2,0.3,0.25,0.4,0.2,0.25,4.27618274805,0.0316292523233,0.0300172272772,-
202687.0,C,Bismack,Biyombo,18.4,39,4300,TOR@ORL,TOR,ORL,,,"Biyombo, Bismack",0.277707789555,1.43394495646,0.0149928333202,2.20579373023,2.14848952379,4.93087087245,0.175482938372,0.695731264334,7.07936039625,2.14375971196,9.77483368264e-07,4.15281195522,1.32843382918,18.8571428571,5.61595423058,0.0309809128109,8.58566267772e-08,17.0508729157,17.7991786832,1.92982917013,1.79510515221,14.980113386,15.7648952174,15.0,14.3007561026,14.8558618043,34.0,27.8476278116,29.7669630292,9.84192058542,10.0715096692,0.8,0.5,0.35,0.0,0.4,0.4,3.96531928273,0.138233902263,0.109813005362,-
202691.0,SG,Klay,Thompson,29.9,37,7600,LAL@GSW,GSW,LAL,,,"Thompson, Klay",3.13902183267,0.854604380196,8.07215099666,3.47861994073,0.456455056343,3.47233757033,0.686099593435,1.76821386241,3.92879262668,8.36900315251,3.49776078842,16.8468315843,2.9285709122,35.7857142857,23.1643380057,0.00865788536753,1.09560185069e-05,33.9006159915,36.7430626444,2.22186341987,2.41557491582,32.5611866029,35.5924123878,26.0,24.9939126357,27.0967019602,37.0,35.0058273569,37.9417529128,10.5049988101,11.3314701039,0.2,0.2,0.25,0.4,0.6,0.45,4.46060736731,0.0411357671014,0.0374291645528,-
202694.0,SF,Marcus,Morris,23.9,37,4900,DET@MEM,DET,MEM,,,"Morris, Marcus",1.73784381709,0.294982799214,3.25660372135,2.99990939869,1.25347671267,3.88205333478,0.810046936313,1.65205830498,5.13553004745,4.38117045781,1.11424147084,11.1030684347,2.33707122725,35.0,12.2136536137,0.0280403664793,4.04749388745e-07,21.5410565624,23.2230447166,1.70197305245,1.73046329361,23.5310564771,25.183819287,30.0,18.6959925544,20.1513493044,42.0,25.5241461734,27.5559971912,8.98354685601,9.38000116855,0.6,0.4,0.4,0.0,0.3,0.3,4.39613399232,-0.0845690849725,-0.05685714042,-
202695.0,SF,Kawhi,Leonard,36.9,38,7700,CLE@SAS,SAS,CLE,,,"Leonard, Kawhi",2.94851152538,0.69972943681,3.52213432756,3.88640723604,1.37632720492,4.8338872061,1.70921578601,1.40015650366,6.21021441102,7.21676426811,1.68187134166,13.4296372979,3.34947645335,31.0714285714,19.4648763312,0.0971625952577,9.45794764411e-05,34.7576348545,36.755187129,1.96969619059,1.99658800506,34.3614785547,36.3642356841,25.0,27.746281649,29.326878777,39.0,43.9136372758,46.5735943907,9.08783791716,9.30789520939,0.4,0.3,0.2,0.2,0.2,0.35,4.51397855253,0.0115290818804,0.0127498579242,-
