Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_HIST_DK_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,FD_VALUE,ADJ%,ADJ,Status
2034,SF,Mike,Miller,5.1,30,3500,IND@DEN,DEN,IND,,,"Miller, Mike",0.786543747595,0.0512380320406,0.786500371003,0.0320545549288,0.122274058573,0.91527000743,0.146663334961,0.514769323631,1.037544066,0.436971109324,0.226409580313,1.12316807768,0.0252413545659,7.42857142857,1.12559315353,3.96350045891e-10,4.49876038438e-18,3.4314950645,3.85396172036,6.03124553838,6.39705285413,3.91212535554,4.30730021109,1.0,0.458605321901,0.658833391553,16.0,8.32567986545,9.19901530871,5.54822121231,4.6823476281,5.15763717843,1.0,1.0,0.95,0.0,0.0,0.0,0.980427161284,-0.122856567048,-0.0647002314868,-
200751,SG,Randy,Foye,11.8,40,3500,IND@DEN,DEN,IND,,,"Foye, Randy",1.77481414633,0.240311564651,3.03845679648,0.604151399187,0.259479975023,1.28148043551,0.393147721447,0.980024207937,1.54096041054,2.01972795197,0.841596753113,5.77299166705,0.454626116427,17.4285714286,5.33567877347,4.03459035052e-06,1.60448360846e-11,10.1339468499,11.1218114029,10.1837083921,10.378141216,10.5057817922,11.5201383107,12.0,6.62246667684,7.31251415089,36.0,22.1469053365,24.1596141192,8.3036908692,8.07339886484,8.90512447904,0.8,0.8,0.6,0.0,0.0,0.3,2.89541338568,-0.0353933624085,-0.0213347917746,-
101111,PF,Charlie,Villanueva,10.1,35,3500,DAL@SAS,DAL,SAS,,,"Villanueva, Charlie",0.437516186908,0.200509783335,2.6321692326,0.277695455093,0.167179474537,2.35650372845,0.27956602703,0.683365400839,2.52368320299,2.25028073863,0.827846965624,6.04260873348,0.161408773688,11.7142857143,5.48981721658,5.79062183343e-05,2.79463409215e-15,9.45129756042,10.3331747631,10.4889222154,10.6392067976,10.4321035616,11.2787927044,4.0,2.70893140802,3.117388143,23.0,19.8422667588,21.4713346178,6.84363164684,7.45714704272,7.97516497024,1.0,0.8,0.65,0.0,0.1,0.15,2.70037073155,-0.0940180468289,-0.0837273415639,-
201980,SG,Danny,Green,15.6,41,3500,DAL@SAS,SAS,DAL,,,"Green, Danny",1.75326427099,0.433951039124,4.12296276093,0.619742606697,0.48743405827,2.59290074887,0.803549709421,1.21107044815,3.08033480714,2.63159156818,1.46665808053,6.60820385382,0.554228023265,21.9285714286,7.28406924015,0.000478656367679,7.35988951117e-09,14.8742984641,16.3678974755,6.73453410601,6.99535006945,14.0117135157,15.3049488528,19.0,13.1740003087,14.5129786374,33.0,21.3022549053,23.3972989124,5.44540531314,6.25052388048,6.6923008184,0.6,0.6,0.5,0.4,0.3,0.35,4.24979956118,0.0615617031794,0.0393361214293,-
2365,C,Chris,Andersen,4.9,7,3500,MIA@OKC,MIA,OKC,O,Knee,"Andersen, Chris",0.46159074,0.0,0.0,0.27693853,0.04622313,0.26423119,0.03752359,0.06840583,0.31045432,0.0,0.01552192,0.0,0.16403689,0.0,0.17955881,0.0,0.0,1.251131454,1.308618045,4.38952355244,4.14901030708,0.0,0.0,2.0,2.55671908251,2.68102732704,10.0,8.78441431655,9.17602656323,3.38765264987,3.4832934607,3.66856011718,1.0,0.8,0.65,0.0,0.1,0.1,0.357466129714,inf,inf,O - Knee
1626246,C,Boban,Marjanovic,10.2,23,3500,DAL@SAS,SAS,DAL,,,"Marjanovic, Boban",0.62378701348,0.682683328062,0.132366357802,2.65535950689,1.68376640758,2.70859115296,0.409916722155,1.22475799046,4.39235756055,2.62191700156,0.0453999467152,4.81484430249,2.00410836641,11.8571428571,7.29334231624,0.0050032151968,2.34377374025e-11,14.4602940191,15.3224956886,9.55798628835,8.73440366128,14.4390977835,15.1137579392,2.0,2.30581417349,2.68795331416,15.0,18.3356354191,19.3912343937,5.78979612166,9.50267072923,9.85833448881,0.6,0.5,0.65,0.4,0.5,0.3,4.13151257688,0.00146797506966,0.00178763432557,-
202713,SF,Kyle,Singler,4.9,30,3500,MIA@OKC,OKC,MIA,,,"Singler, Kyle",0.685474791128,0.221710327679,1.41847258233,0.654024514413,0.255054364964,1.22099419028,0.243341346334,0.750091511045,1.47604855524,0.732215865973,0.367508519238,2.76806610273,0.454279099696,12.0714285714,2.28621935088,5.77411587893e-08,1.95587994465e-16,5.26570164084,5.89830417036,6.82012889719,6.9411126768,5.79624127466,6.33970573723,3.0,2.05530688695,2.32475063942,20.0,9.23096382287,10.1871260102,6.38073609417,4.30168237604,4.66391287797,1.0,0.9,0.95,0.0,0.0,0.0,1.5044861831,-0.0915316683144,-0.0439500288374,-
2446,SF,Rasual,Butler,5.9,25,3500,DAL@SAS,SAS,DAL,,,"Butler, Rasual",0.410667935782,0.280926648006,1.11068840485,0.511346359425,0.207631011032,1.73560432004,0.18601042089,0.0872634277052,1.94323533107,0.934813745724,0.32565515102,2.62979899995,0.305968533332,6.14285714286,2.5012511758,7.43132722374e-07,1.97399130676e-17,6.29574618685,6.59936835746,7.0299226327,7.07219129284,3.94964299643,4.21261645311,2.0,3.94340003985,4.09758479135,15.0,11.1477512545,11.8596358108,5.70759727615,5.95280046141,6.1293861846,1.0,0.9,0.8,0.0,0.1,0.05,1.79878462481,0.594003861246,0.381923775185,-
203098,SG,John,Jenkins,5.3,17,3500,DAL@SAS,DAL,SAS,,,"Jenkins, John",0.448632009273,0.0407020843797,0.819848224709,0.854844261682,0.245523796344,1.28267109578,0.355324674703,0.820020378095,1.52819489212,1.2368106686,0.223568864051,2.80719515333,0.669787503623,8.5,3.36697770487,2.00629974552e-07,1.3438415942e-17,5.84579272939,6.44399739602,11.3998837428,11.0239548704,5.13790610308,5.58680301777,2.0,2.75041687697,3.12361664933,23.0,12.9744292671,14.1865108743,9.03831712602,6.30058353973,6.58412054737,1.0,1.0,0.9,0.0,0.0,0.1,1.67022649411,0.137777260252,0.0832807795662,-
203527,SF,Ryan,Kelly,11.5,12,3500,HOU@LAL,LAL,HOU,,,"Kelly, Ryan",0.944304942507,0.277514523678,1.16487763014,1.28432600083,0.604094732623,1.43166846573,0.304702245815,0.423432333205,2.03576319836,1.93124365408,0.304075031117,4.49284826228,1.02518757301,9.85714285714,5.19174991228,8.12135423699e-06,5.35836481671e-13,9.79212436985,10.257678394,9.41104067529,9.23231868603,7.87765992384,8.33365847299,6.0,6.70861221191,6.98775396973,21.0,18.7000483817,19.7166415129,7.21643423561,6.05307720005,6.32784850219,0.4,0.7,0.45,0.4,0.2,0.45,2.79774981996,0.24302451039,0.194221030755,-
2617,PF,Udonis,Haslem,5.3,18,3500,MIA@OKC,MIA,OKC,,,"Haslem, Udonis",0.701817080867,0.0218403970766,0.161420832371,0.548850322172,0.333060030568,1.41385643474,0.20760506836,0.225981564032,1.74691646531,0.563546340987,0.0397385307495,1.28521026385,0.367468231758,6.42857142857,1.53429944448,2.70529953006e-08,1.14352214133e-16,4.916234191,5.13644010223,5.82515200747,5.48683984698,4.29655652558,4.48948248157,2.0,2.36583990052,2.47395026741,16.0,10.7473765785,11.2103598565,5.04651565552,3.75826757475,3.97695567873,1.0,1.0,0.95,0.0,0.0,0.0,1.40463834029,0.144226582783,0.0963943035094,-
1626167,PF,Myles,Turner,11.9,18,3500,IND@DEN,IND,DEN,,,"Turner, Myles",0.282120361886,0.744931761118,0.150459156309,1.7997690746,0.603525587101,2.13065215808,0.201148548416,0.579643648954,2.73417774518,1.81093934746,0.0738800906421,3.67495154002,1.24317415873,10.7857142857,4.93893294429,6.6911435695e-05,4.93953027193e-13,9.95564375145,10.4192148757,8.62735422037,7.88509468009,9.09938898351,9.48219889056,2.0,1.82821786512,2.04739711372,22.0,20.4691293162,21.2822524236,6.23321274917,5.93247680533,6.0997964179,0.6,0.5,0.444444444444,0.0,0.2,0.166666666667,2.84446964327,0.0941002488728,0.0793878592791,-
1897,SF,Metta,World Peace,11.1,19,3500,HOU@LAL,LAL,HOU,,,"World Peace, Metta",0.952499891217,0.348542740911,2.28642126966,1.33448223188,0.850275264669,1.62424110286,0.741420299107,0.688200230285,2.47451636753,2.12982252356,0.862670366983,5.78345233565,1.08273283809,15.0714285714,6.2050482522,6.36925038971e-05,5.00212788161e-12,12.0949435798,12.9942002356,6.34904728335,6.52579236283,10.0191579499,10.7488073244,12.0,10.0045794959,10.7582906242,27.0,20.2133343244,21.6860097164,5.16793985445,5.21369092864,5.59650841443,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,3.45569816566,0.207181645438,0.137729852224,-
203524,SG,Solomon,Hill,6.8,20,3500,IND@DEN,IND,DEN,,,"Hill, Solomon",1.45994628139,0.506450908377,1.65768915636,1.09514816216,0.668158680384,2.33603429237,0.559339635634,0.586581425365,3.00419297275,1.83741081497,0.280956838417,5.31953536942,1.02501978945,16.8571428571,4.98079825781,0.000149477528846,4.83049493334e-10,12.3207489099,12.9049519081,9.69362790349,9.2273157016,11.1386628175,11.735924553,1.0,1.67956092227,1.75137984906,21.0,15.1770766596,15.9103378641,8.03593901106,7.88785041761,8.08299872702,0.8,0.7,0.75,0.0,0.1,0.1,3.52021397424,0.106124596078,0.0701237512417,-
200779,SF,Steve,Novak,2.9,5,3500,MIA@OKC,OKC,MIA,,,"Novak, Steve",0.520853573308,0.150609640103,0.976871912689,0.134750222324,0.0525288884603,0.549130744429,0.0460302895178,0.423539034799,0.601659632889,0.231545806697,0.396507715625,0.978471544721,0.180625245191,4.71428571429,1.04022457421,9.69335567444e-12,1.95088059823e-21,2.51323731808,2.95334367495,2.60721143834,2.89960276467,2.56952452111,2.86675413225,1.0,1.1681864026,1.37819538991,6.0,3.21948554747,3.73924099396,2.16794833887,1.88997354479,2.17226839962,1.0,1.0,0.95,0.0,0.0,0.0,0.718067805166,-0.0219056882169,-0.0119397097326,-
1626202,SG,Joseph,Young,4.2,15,3500,IND@DEN,IND,DEN,,,"Young, Joe",0.789692688843,0.0483423532142,0.154450452062,0.788646264486,0.00649527039768,0.892275273242,0.419749801944,0.69303337571,0.898770543639,0.854848805972,0.0658567413474,2.23296314238,0.593068998217,3.57142857143,2.36862335151,5.39748019375e-10,5.27896278602e-18,4.87483797175,5.29922155827,8.01736022926,7.55699653399,3.0630893561,3.23619985516,1.0,2.91298108465,3.24320911814,12.0,11.6663287405,12.4144111504,5.69711706542,4.41860783936,4.56813497424,0.8,0.9,0.933333333333,0.0,0.0,0.0,1.39281084907,0.591477559099,0.507289612381,-
203956,PF,Mitch,McGary,2.1,11,3500,MIA@OKC,OKC,MIA,,,"McGary, Mitch",0.575406015268,0.0813847724225,0.086982932151,0.815335305153,0.391541057498,0.96500794145,0.0901084646523,0.213701232188,1.35654899895,0.412760300553,0.0519941157797,1.28834456539,0.492071539086,2.85714285714,1.36958625597,1.76646207413e-09,1.14881179642e-18,3.98983931957,4.19051444615,5.45371204733,4.97829642157,2.3410868122,2.49452818207,2.0,3.3735644592,3.5304007449,13.0,11.4495871502,12.0868762025,3.98405914523,3.57325927106,3.62770275419,1.0,1.0,0.85,0.0,0.0,0.1,1.13995409131,0.704267991594,0.577063377581,-
203613,SG,Jonathon,Simmons,9.1,27,3500,DAL@SAS,SAS,DAL,,,"Simmons, Jonathon",1.18705291857,0.0519912264181,1.22984120792,1.2130489836,0.138402690413,1.13930452325,0.477469003476,1.016399752,1.27770721366,1.93844333323,0.543903741294,3.55530657134,0.996471443592,10.2857142857,5.41726185134,2.68643154239e-07,9.24684571893e-14,8.77361059337,9.61764810366,8.97825511912,8.42188314558,7.33814990193,7.90772956219,4.0,4.86757299689,5.40909123531,23.0,16.9700321583,18.4394122703,6.80015920712,6.0974143322,6.5758775264,0.8,0.7,0.7,0.0,0.1,0.2,2.50674588382,0.195616158109,0.139558678334,-
