Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE,ADJ%,ADJ,Status
202326.0,12362,C,DeMarcus,Cousins,44.1,27,10400,LAL@SAC,SAC,LAL,,,"Cousins, DeMarcus",2.48225748856,1.61603919703,3.32718935749,10.5400156783,2.05749594994,8.76203595935,1.13185270283,2.7871158084,11.3564527135,8.9751932229,1.06658303873,19.7724830922,7.58561865957,34.0714285714,26.6025881441,0.631841660698,0.00017085081565,46.6623856244,49.4341817219,58.0166390555,57.7812308919,45.5665506408,49.484731859,25.0,34.3146886726,36.5316636627,40.0,54.7321403252,57.755250222,4.4867678485,0.0240491098891,0.0321628716368,-
201935.0,9644,SG,James,Harden,45.3,36,9900,UTA@HOU,HOU,UTA,,,"Harden, James",6.28495217248,0.476576997873,6.76796907541,8.74738623191,0.707930209462,4.63989204121,1.87938089498,4.46140784095,5.82731577214,7.76835020758,2.26407315386,17.5139599799,7.82128086908,37.3571428571,25.6220544381,0.148752299522,0.00477684865616,42.2927695681,45.5849679476,36.5409686922,38.8991828544,44.9401220006,49.1648273882,34.0,38.5516991032,41.528139303,42.0,47.4665904239,51.2454234006,4.27199692607,-0.058908438932,-0.070866030697,-
2200.0,9570,PF,Pau,Gasol,38.1,32,8900,BOS@CHI,CHI,BOS,,,"Gasol, Pau",3.45775318981,2.37595726732,0.602751032008,5.59731910512,2.60898041812,9.52553591515,0.475942989409,2.10140191795,11.94366946,7.84267123484,0.17085280772,16.1767904297,4.48243605113,34.7142857143,20.3386313285,0.760598936147,0.00244966769845,43.4600630607,46.5801798955,49.0291886184,47.9441739949,41.6016417733,44.4055906238,25.0,31.4158979437,33.4818489402,38.0,47.5338247915,50.9393358325,4.88315315289,0.0446718256354,0.0535347695971,-
200794.0,9729,PF,Paul,Millsap,37.8,36,8500,ATL@PHI,ATL,PHI,,,"Millsap, Paul",2.92192364295,1.73215822175,2.61056862719,7.78405986101,2.68309459049,6.3831067128,1.98834865701,2.52691329614,8.54063681527,5.91768348773,0.82953134843,12.2897295841,6.32401140836,32.6428571429,18.9889097323,0.411169070998,0.000396272164858,38.5346598364,41.9148120324,26.0571989145,25.8654184877,36.6582694555,39.1756294409,27.0,32.1009454427,34.7013860801,37.0,43.5024646214,47.4866046226,4.53348939252,0.0511860054702,0.0574824186702,-
202710.0,14528,SG,Jimmy,Butler,37.0,33,8500,BOS@CHI,CHI,BOS,,,"Butler, Jimmy",3.35494037149,0.637291940408,3.40951667503,6.77423755816,0.996683241682,4.09021407544,2.01427808135,1.87092274386,4.97758961486,7.58242623924,1.04451968568,16.6347441156,5.99084821543,38.9285714286,22.2002203796,0.0372486270018,8.75568136698e-05,36.6379557743,38.5373267086,31.7193118339,31.7452716864,37.7751815015,39.5963314575,33.0,31.1398726954,32.8855282397,43.0,40.4137477682,42.4313297172,4.31034773815,-0.0301051029263,-0.0292131379455,-
200765.0,9455,PG,Rajon,Rondo,37.3,33,8200,LAL@SAC,SAC,LAL,GTD,Back,"Rondo, Rajon",12.9587271687,0.0965082702824,2.08892337797,2.47959024317,1.25142489864,5.42862257087,1.79530496916,3.30477240871,6.56579467871,5.70221632736,0.824789943917,11.6674374159,1.24936383101,35.6428571429,13.4785864297,0.818775665085,0.0948576920658,41.2744848673,45.3231083399,67.8035722484,67.3636007539,36.971604491,40.8201296269,24.0,27.9634356552,30.0990129238,44.0,50.8290416637,56.5165467586,5.0334737643,0.116383382206,0.120722094725,GTD - Back
202738.0,14559,PG,Isaiah,Thomas,34.5,34,8100,BOS@CHI,BOS,CHI,GTD,Finger,"Thomas, Isaiah",6.71783155344,0.186638957305,4.71283223717,6.28268844133,0.723690545948,2.66130121035,1.2748197152,2.33360886447,3.05821956299,6.97824738997,1.43984278135,17.1855266452,5.20161252455,34.0,20.5979500858,0.142221002754,0.000366810493644,34.9338693721,37.5964033504,47.3677320342,49.7775279783,35.9245945294,38.7603439268,27.0,28.1548198876,30.2587372761,38.0,38.8076119347,41.8300697472,4.31282337927,-0.0275779078438,-0.0291389752134,GTD - Finger
2730.0,9660,C,Dwight,Howard,33.0,30,8000,UTA@HOU,HOU,UTA,,,"Howard, Dwight",1.4561966595,1.69464826451,0.0988648036435,4.98291909939,3.45084505796,7.75104579955,0.919470858607,2.55094541411,12.9270520589,5.8088295198,0.0194898465956,10.0530210344,3.02684758324,36.1428571429,14.6639964694,0.60726243573,9.0343477711e-06,35.0380467615,35.7240862497,48.5441760194,46.1528268635,36.6973300124,39.9459277018,27.0,26.3509144455,26.5938516443,40.0,38.7029307073,39.5349591433,4.37975584519,-0.0452153671754,-0.0459090227512,-
202324.0,12351,PF,Derrick,Favors,33.3,26,7700,UTA@HOU,UTA,HOU,O,Back,"Favors, Derrick",0.34305319,0.0,0.09473713,0.15383249,0.41535828,0.0,0.0,0.000861161548,0.0,0.83928769,0.0,1.97952956,0.1945755,0.0,1.87315088,0.0,0.0,2.38686950345,2.90649793423,39.1155162669,37.8950715368,0.0,0.0,24.0,25.975908496,27.0714178726,40.0,41.8923795436,44.2848316768,0.309983052396,inf,inf,O - Back
202330.0,12366,SF,Gordon,Hayward,30.3,33,7600,UTA@HOU,UTA,HOU,,,"Hayward, Gordon",3.33879573058,0.252702892643,4.93656618687,6.24764580795,1.1546978729,4.13427568227,1.54453373803,2.69222776562,5.25183278756,6.70899589257,2.01804787151,14.8794154085,4.99320674887,35.8571428571,20.4292464055,0.045005489987,0.000101938149495,32.6418848422,35.3738543091,27.8172185928,29.0821034983,30.8644002787,33.4194682232,29.0,26.5677722891,28.8882269008,40.0,36.3116611764,39.3137295683,4.29498484766,0.0575901215464,0.0495712826476,-
