Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_DK,ADJ,Status
2399,Mike,Dunleavy,CHI@CLE,CHI,CLE,O,Back,"Dunleavy, Mike",4200.0,SF,3000.0,SF,18.0,SG,8:30PM EST,20.9,SF,5000.0,SG/SF,0.04335032,0.0,0.5648087,0.12485221,0.21212789,0.30488025,0.15038005,0.04476175,0.51700814,0.3807693,0.36191826,0.78859502,0.14324979,0.0,1.26670665,2.520932755,0.0,2.208140248,2.43733066,2.233990655,2.389099378,0.0,20.9285714286,35.9285714286,14.2447979142,23.0520304348,15.3720347323,24.8562673143,14.4019853705,23.3366993009,14.8776741674,24.0088063326,15.15711643,24.4385013853,,,40.0,,0.6,0.4,0.5,0.4,0.4,0.4,0.0,inf,O - Back
2406,Caron,Butler,IND@SAC,SAC,IND,,,"Butler, Caron",3500.0,SF,3000.0,SF,10.0,SF,10:30PM EST,6.68,SF,5000.0,SF,0.538009229295,0.0157119659461,0.85756713923,0.601566881784,0.21538162723,0.759364915196,0.293001735128,0.385656149711,0.974746542426,0.743821368269,0.187404738319,2.0393001613,0.471977252,7.28571428571,2.14702472686,4.42820871045,2.93723192417e-19,4.35550567415,4.69077344657,4.40424300255,4.44920804331,4.04826686292,5.0,19.0,3.12009053731,10.6870082504,3.37277733367,11.4455590957,3.15503369562,10.8064962711,3.17136067301,10.9981758161,3.16619139687,10.8961215366,1.06486391894,0.0140780779008,4.76969600708,5.44880211096,0.8,0.7,0.65,0.0,0.0,0.05,,0.0421700329134,-
2419,Tayshaun,Prince,MEM@MIN,MIN,MEM,,,"Prince, Tayshaun",3500.0,SF,3000.0,SF,10.0,SF,8:00PM EST,8.32,SF,5000.0,PF/SF,0.961235893878,0.249087977803,0.619327294432,0.456012254899,0.454659308848,1.59376165789,0.457201364597,0.379407027885,2.04842096674,1.97560982251,0.386392393117,3.8926736647,0.325050648082,20.7142857143,4.66266268621,9.76231766243,5.33051160952e-13,9.59579334402,10.0811243968,9.69822468631,9.78898954058,8.5153271291,12.0,30.0,6.12539091008,13.2937631507,6.45548006306,13.9449675005,6.17938785474,13.4482565171,6.2992081485,13.5076090567,6.31292609214,13.4385009764,0.675485832226,-0.0898470797083,7.15148678343,4.86028040152,0.8,0.8,0.8,0.2,0.1,0.1,,0.0521604379619,-
2440,Matt,Barnes,MEM@MIN,MEM,MIN,,,"Barnes, Matt",5200.0,SF,5100.0,SF,20.0,SG,8:00PM EST,21.5,SF,9050.0,SG/SF,1.90015375483,0.704358951706,4.85123307263,1.70522625289,1.20935798649,4.21839471536,1.22472374541,1.48648173224,5.42775270185,4.26513507507,1.77334521028,9.26400438511,1.36542259216,30.4285714286,11.6690379526,24.9286187854,1.10632324678e-06,23.404255489,25.3588516255,23.7289381543,24.2909280942,22.4809689626,18.0,36.0,14.7015797109,27.3054549758,15.872857132,29.6797711356,14.8573544077,27.774432157,15.2152111795,28.359352918,15.5984074806,29.2025469571,-0.232716258726,-0.613900238419,6.49277271749,9.34266831368,0.0,0.3,0.3,0.2,0.2,0.35,,0.0303427496952,-
2544,LeBron,James,CHI@CLE,CLE,CHI,,,"James, LeBron",9600.0,SF,9700.0,SF,53.0,SF,8:30PM EST,42.3,SF,17650.0,PF/SF,5.64934112072,0.66550544167,3.68605916896,5.56893015983,1.18362147233,5.31232205,1.35023511,3.08017291423,6.49594352232,10.2982348112,1.12324384757,20.5553024857,3.83559500248,35.7857142857,25.5553084725,43.1486506172,0.00754538053091,42.7757605694,45.5003566535,43.3986482726,43.3373824932,43.8209777699,29.0,40.0,35.0060948402,47.6011319171,37.0628929728,50.8281080543,35.3707758453,48.4720219476,35.4636062035,48.2274119784,35.1215006401,48.2331346595,-0.00244603681645,0.0118469489911,4.47098910642,9.22716168822,0.4,0.2,0.2,0.0,0.3,0.2,,-0.029207666279,-
2549,Chris,Kaman,LAL@POR,POR,LAL,,,"Kaman, Chris",3500.0,C,3000.0,C,10.0,PF,10:30PM EST,10.88,C,5000.0,C/PF,0.532497285045,0.211914386029,0.0514300770135,1.02595830827,0.557330482846,2.38891101308,0.139061052658,0.42540140177,2.94624149593,1.63155473755,0.00940578,3.48800858677,0.195037814355,8.42857142857,3.46755306946,7.77598459643,1.11194639245e-14,8.07833826774,8.44310745252,8.22570386163,8.08304115774,7.26053546131,2.0,24.0,2.56167244233,22.3293299598,2.70649509909,23.7217011288,2.62439744811,22.9593659754,2.56637533233,22.3340328498,2.35964152465,22.4805828695,0.88856500642,-0.00340707825119,10.059821072,5.68181309091,0.8,0.6,0.4,0.0,0.3,0.4,,0.0970274516106,-
2550,Kirk,Hinrich,CHI@CLE,CHI,CLE,O,Quadriceps,"Hinrich, Kirk",3500.0,SG,3600.0,PG,10.0,PG,8:30PM EST,6.38,SG,5000.0,PG/SG,0.04335032,0.0,0.5648087,0.12485221,0.21212789,0.30488025,0.15038005,0.04476175,0.51700814,0.3807693,0.36191826,0.78859502,0.14324979,0.0,1.26670665,2.520932755,0.0,2.208140248,2.43733066,2.233990655,2.389099378,0.0,9.0,26.0,6.74630109952,15.1367675132,7.34958180283,16.4471547567,6.80902088803,15.2696210123,7.06976580039,15.7294094035,7.3071981136,16.1669616193,1.10131981752,1.16448610733,6.92619825173,6.57335892973,0.8,0.8,0.9,0.0,0.1,0.05,0.0,inf,O - Quadriceps
2570,Kendrick,Perkins,MIL@NOP,NOP,MIL,,,"Perkins, Kendrick",3500.0,C,3000.0,C,10.0,C,7:00PM EST,7.2,C,5000.0,C,0.382317615297,0.605976536699,0.0495685542108,1.38528292399,0.856511743308,0.933344099097,0.238773539643,0.778518182562,1.7898558424,1.07909769837,0.00315387,2.05647968162,0.38916276154,8.07142857143,2.55051202828,6.17132809049,2.37197096055e-16,6.18279743223,6.66312658159,6.27229055531,6.18437436723,5.18542999432,1.0,17.0,2.45845629024,11.9041284358,2.59598734282,12.8617635082,2.48291616961,12.1202142836,2.46003322524,11.9057053708,2.26073370605,12.1729829417,0.773060493814,1.18668968878,6.00925212577,5.0386285612,1.0,0.8,0.85,0.0,0.0,0.0,,0.123567647175,-
2581,Steve,Blake,DET@DEN,DET,DEN,,,"Blake, Steve",3500.0,PG,3000.0,PG,10.0,SG,9:30PM EST,10.78,PG,5000.0,PG/SG,3.515964336,0.0969415672632,2.26213184462,0.606633001993,0.0969526366877,1.76268492819,0.602502654611,1.41731849447,1.85963756488,1.63186042964,0.844754698559,4.40563140436,0.459031567319,15.8571428571,4.56750712517,12.9715121763,1.10030555894e-08,12.0545886563,13.2792602463,12.1482236497,12.4769660056,10.0360019523,7.0,21.0,6.69096919337,15.2499302247,7.38613426667,16.790263392,6.75102153947,15.3712710004,6.87503661243,15.8106810819,7.13516107193,16.4511587929,0.222914609382,-0.757780969977,4.5325859038,6.33624922073,0.6,0.6,0.6,0.2,0.1,0.2,,0.127298260613,-
2590,Mo,Williams,CHI@CLE,CLE,CHI,,,"Williams, Mo",3900.0,PG,3500.0,PG,10.0,SG,8:30PM EST,9.25,PG,7150.0,PG/SG,2.00684346566,0.205682600865,1.48175463855,0.654822295143,0.190916495026,1.09557782187,0.485259789297,0.814375173252,1.2864943169,2.11277942688,0.546378139128,5.08204239444,0.698739798633,10.8571428571,5.47067679151,10.8788167223,9.34402686708e-12,10.5922447774,11.3369595515,10.6565828953,10.8654338469,8.58477684001,8.0,36.0,8.50579403542,28.9530113064,9.10654151287,31.0481215712,8.55598786489,29.2253024428,8.73945781562,29.5740229223,8.77531086927,29.5004245662,0.638373285598,-0.167098456322,9.71913259821,10.9913175524,1.0,0.8,0.55,0.0,0.0,0.3,,0.18489836265,-
2592,James,Jones,CHI@CLE,CLE,CHI,,,"Jones, James",3500.0,SF,3000.0,SG,10.0,SG,8:30PM EST,5.23,SF,5000.0,SG/SF,0.699837482727,0.191298959214,2.27405196726,0.78982917987,0.370331493454,0.672439491597,0.362863095477,0.346275280852,1.04277098505,0.99393483564,0.875582160785,2.89452883365,0.69570576765,10.6428571429,3.55915759971,7.22446685697,4.96318689649e-17,6.6222878344,7.28535512297,6.67442640215,7.06007891479,6.27749724289,3.0,17.0,2.2893299629,10.2263369051,2.53958074943,11.2327780539,2.30539009578,10.3084877632,2.41767638234,10.9215165352,2.5859217712,11.0827001135,0.357647309156,-1.1487441427,5.54799991261,5.31399488772,1.0,0.9,0.9,0.0,0.0,0.0,,0.0323964314162,-
2594,Kyle,Korver,ATL@PHX,ATL,PHX,,,"Korver, Kyle",3900.0,SG,4500.0,SG,14.0,SG,9:00PM EST,14.65,SG,8550.0,SG/SF,1.85410231047,0.394588147947,4.94290526065,1.21832450321,0.119474160174,3.19253613548,0.753340611916,1.29484992411,3.31201029566,3.41560656353,1.99584593147,7.26628540026,1.03596759764,27.8571428571,9.86302665617,19.422826791,3.21216541162e-08,17.6196000723,19.4325092475,17.7871613197,18.617523038,16.5826105871,25.0,35.0,15.9009328858,21.9162680385,17.5319705723,24.1905904799,16.0504173812,22.1357557104,16.7926888263,23.1796085672,17.5290721627,24.1661909623,1.15001996258,3.37842932089,4.37425951922,7.56314187243,0.4,0.3,0.35,0.4,0.3,0.35,,0.0372252635687,-
2747,J.R.,Smith,CHI@CLE,CLE,CHI,,,"Smith, J.R.",4700.0,SG,5200.0,SG,17.0,SG,8:30PM EST,21.43,SG,8850.0,SG/SF,1.79476714375,0.393248196858,6.11196883167,1.14748456349,0.657499375733,1.90822822121,1.12727961657,0.808533408635,2.56572759695,5.00372471228,2.38423729653,12.2354024074,0.834430029273,31.6428571429,13.2261167504,22.2608341991,5.14225551836e-09,21.2296628005,22.9547575971,21.3583722445,22.4217814488,21.1644505961,21.0,39.0,14.2871641868,26.0288396946,15.461433711,28.136243543,14.3729510801,26.1887576513,15.0806367024,27.4965325151,15.0305596547,27.2609928685,-0.483197064358,0.389555792912,8.24903306737,8.15989975208,0.2,0.1,0.25,0.2,0.4,0.2,,0.0020608823057,-
2749,Jameer,Nelson,DET@DEN,DEN,DET,O,Wrist,"Nelson, Jameer",5100.0,PG,4600.0,PG,12.0,PG,9:30PM EST,23.55,PG,8150.0,PG,0.74865595,0.02213325,0.0,0.00843125,0.01988541,0.18009687,0.0,0.0,0.19998228,0.21194044,0.13621021,0.16282857,0.13944358,0.0,0.69953467,2.298004205,0.0,2.106763831,2.18486805,2.116762945,2.174868936,0.0,20.0,38.0,14.6269823158,25.865439073,15.7373512133,28.1875218529,14.7406311337,26.2611365676,15.0400455519,26.5889646273,15.2841682154,27.2855734243,0.463393319628,-0.27077874093,7.0533117292,8.80319025866,0.2,0.2,0.25,0.2,0.4,0.3,0.0,inf,O - Wrist
2754,Tony,Allen,MEM@MIN,MEM,MIN,GTD,Knee,"Allen, Tony",4400.0,SG,5000.0,SF,12.0,SF,8:00PM EST,23.55,SG,8250.0,SG/SF,1.54186635609,0.386642643161,0.664282315301,2.06778521726,2.27555697078,3.46557794505,2.03947234917,1.52092456974,5.74113491582,4.28932248754,0.290203376515,8.88195363179,1.19436635302,31.7857142857,10.0632147046,22.6497386163,2.44390300017e-06,22.5966815527,23.8506913064,22.9451273333,22.7417832409,21.6828572365,14.0,34.0,11.1264673964,24.0247001826,11.7144798853,25.3863532693,11.2453079982,24.4264593577,11.1754737214,24.1817655506,11.1632250813,24.1127500565,0.246747672407,-0.135458735938,7.28860448469,7.71622037652,0.0,0.1,0.5,0.4,0.5,0.25,,0.0287495290476,GTD - Knee
2755,Kevin,Martin,MEM@MIN,MIN,MEM,,,"Martin, Kevin",3500.0,SG,3300.0,SG,10.0,SG,8:00PM EST,11.93,SG,7450.0,SG/SF,0.938407080462,0.0177458079507,2.05150739418,2.24428639145,0.112479437536,1.2772749569,0.494268987378,0.906828609759,1.38975439444,2.26938378421,0.638360984213,6.5151570013,1.93314487702,14.3571428571,7.11027342966,10.3248260453,4.29628042e-14,10.3027903046,11.1448738824,10.3722790854,10.6219707967,10.1618239132,13.0,35.0,9.44943703849,23.282742615,10.2314926434,25.0396208962,9.5135001813,23.4364958475,9.7370871202,24.0815172442,9.446514555,23.6867228627,0.744538434818,1.01378224811,8.14069682162,9.38248310975,0.6,0.6,0.55,0.2,0.2,0.25,,0.00981855462526,-
2760,Anderson,Varejao,CHI@CLE,CLE,CHI,,,"Varejao, Anderson",3500.0,C,3000.0,C,10.0,PF,8:30PM EST,7.68,C,5000.0,C/PF,0.899345031648,0.158852510434,0.0343871395832,0.651050569858,1.01518780954,1.92013471378,0.169624902121,0.458318489304,2.93532252332,1.18359769222,1.4793639864e-07,2.7968965156,0.497498625184,9.0,2.86469415756,7.86898240251,7.28685564931e-13,7.93473506881,8.31068639382,8.0815270752,7.93473514278,7.21338944848,4.0,16.0,4.21008054023,13.544736965,4.42672633464,14.1490584712,4.28569303192,13.7965227303,4.2100805731,13.5447370965,4.19119734506,13.4204902832,0.0134858574982,-0.814216236078,4.5283720967,4.59324085352,0.8,0.9,0.85,0.0,0.0,0.0,,0.0801495133708,-
101133,Ian,Mahinmi,IND@SAC,IND,SAC,O,Ankle,"Mahinmi, Ian",4800.0,C,5000.0,C,16.0,C,10:30PM EST,21.55,C,8350.0,C,0.04820881,0.0,0.0617803,0.0,0.442329,0.0,0.01668936,0.0,0.442329,0.32432849,0.00562039,0.7534166,0.0,0.0,0.65427737,1.2112289175,0.0,1.290764105,1.31569075,1.312880555,1.2935743,0.0,16.0,29.0,14.8628367279,26.6141200598,15.4027219056,27.9753545957,15.1184589854,27.3871940106,14.8656478549,26.6169319439,14.7293951401,27.0396577033,-0.477245243193,0.653690466052,5.69181527578,8.87255316863,0.4,0.3,0.3,0.4,0.4,0.4,0.0,inf,O - Ankle
101138,Brandon,Bass,LAL@POR,LAL,POR,GTD,Foot,"Bass, Brandon",4200.0,PF,4100.0,PF,10.0,C,10:30PM EST,20.93,PF,8150.0,C/PF,1.31668060861,0.876531501751,0.101999664089,1.85738389249,1.55019700384,3.04385043255,0.523789159,0.756913436006,4.59404743639,2.9294650359,0.037360962353,5.47754825326,1.47838223864,21.5714285714,7.37467327279,16.8335770752,9.11552624476e-09,16.9062789949,17.543280514,17.1461433148,16.9249594761,18.1433947986,10.0,25.0,7.34907445678,19.7380433025,7.70940982154,20.4740879668,7.46895302738,20.0305269439,7.36283998339,19.7581800665,7.41079924769,19.6482684258,0.953195592619,1.4962211712,7.09131770454,7.61515893765,0.4,0.3,0.4,0.4,0.3,0.2,,-0.0573497392443,GTD - Foot
101139,C.J.,Miles,IND@SAC,IND,SAC,,,"Miles, CJ",4500.0,SF,5200.0,SF,19.0,SG,10:30PM EST,18.68,SG,9050.0,SG/SF,1.27677837589,0.636750320307,8.21756238194,2.5821290849,0.631105164309,2.61123496109,1.24449761342,1.14391132838,3.2423401254,4.84706627814,3.00291327156,12.0048001434,1.84379094909,27.2142857143,14.5408367769,24.7316310586,2.93428907332e-09,22.9653970303,25.2033759058,23.1299636059,24.4668536661,20.7451313864,21.0,34.0,18.1823833624,28.188228047,19.8799344359,31.0209198803,18.3161593481,28.3910071763,19.3340807176,30.0716057363,19.52335755,30.4249470066,0.070533182034,-0.55187814558,5.58931107499,9.09882247395,0.4,0.4,0.45,0.2,0.3,0.4,,0.0815845643451,-
101141,Ersan,Ilyasova,DET@DEN,DET,DEN,,,"Ilyasova, Ersan",5700.0,PF,5600.0,PF,22.0,PF,9:30PM EST,25.98,PF,10550.0,PF/SF,1.40984738773,0.842521376374,3.81524580245,2.71585493898,2.05706228096,3.85242372163,0.898477986385,1.08262924898,5.90948600259,5.02673525043,1.40557209886,11.447339562,1.94873567337,30.4285714286,13.4077782731,25.5856172053,1.55778978574e-07,25.0133020343,26.6480410234,25.4039403495,25.7160880838,23.3927708702,20.0,35.0,16.4417258571,28.7707052901,17.5166282675,30.7099565524,16.6480883404,29.30122651,16.9135328552,29.5747424305,16.7997097125,29.5157782151,0.215508691904,-0.986669420269,6.92644474217,9.12300949937,0.2,0.3,0.3,0.6,0.4,0.4,,0.0532568927188,-
101145,Monta,Ellis,IND@SAC,IND,SAC,,,"Ellis, Monta",6300.0,SG,6900.0,SG,27.0,SG,10:30PM EST,29.58,SG,11600.0,PG/SG,5.62906684022,0.501091833714,3.73380598996,2.94089035086,0.491587253975,2.21088248196,2.1476983697,2.63402042079,2.70246973593,6.95295909433,0.992708320359,14.9867793039,2.2410146137,33.6428571429,17.1396411227,31.8665472645,3.361096826e-05,31.4897650522,33.5248264621,31.7114620915,31.9861192124,27.1170304452,29.0,37.0,26.8998054925,34.8086588877,28.6199446321,37.0924115868,27.0507828223,35.1024699799,27.321050558,35.3593227009,27.1714453364,35.289317409,-0.0929374860559,0.25037202946,4.20843955109,8.46411354849,0.2,0.1,0.2,0.2,0.3,0.3,,0.129975126322,-
101150,Louis,Williams,LAL@POR,LAL,POR,,,"Williams, Lou",5800.0,SG,6000.0,SG,28.0,SG,10:30PM EST,30.7,SG,10300.0,PG/SG,2.73655531122,0.131396348838,5.05609678833,7.74745786096,0.530595247121,2.64335061941,1.26053044083,1.38227189888,3.17394586653,5.34919010325,1.83442599983,12.8478013333,6.46114668428,31.9285714286,18.9939528906,28.8014280757,8.95250672979e-07,28.3091025777,30.0793728061,28.4710238568,29.2263155777,26.0258815588,22.0,35.0,19.0029337826,31.1879893273,20.2585782292,33.1193721389,19.1179929425,31.3663193227,19.6395349181,32.1920103141,19.4349828829,31.7015061546,0.647559355895,0.451020516948,5.06775794041,9.88792735712,0.0,0.1,0.2,0.0,0.3,0.35,,0.071510277998,-
