Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,Kevin,Garnett,MIN@LAL,MIN,LAL,GTD,Knee,"Garnett, Kevin",3500.0,PF,3000.0,PF,10.33,PF,5000.0,"C,PF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,7.6405732821,17.8280043249,7.89763967621,18.4493569149,7.77200805015,18.1562164541,7.64155213456,17.830288314,7.60294254502,17.768905648,0.403896286622,0.438940778726,4.13361475969,5.53635084278,1.0,0.8,0.6,0.0,0.0,0.05,,,,,,GTD - Knee
977,Kobe,Bryant,MIN@LAL,LAL,MIN,GTD,Shoulder,"Bryant, Kobe",5800.0,SG,5400.0,SG,21.05,SG,11300.0,"SG,SF",3.1872074544,0.152425734659,5.22222757252,3.1761034409,0.57340277832,2.80248024065,0.782536127791,2.11105020438,3.37588301897,5.23210655949,1.53076288224,13.7604167114,2.5703552737,24.6428571429,14.5653312749,23.6350745661,3.81731888923e-06,23.1560755998,25.1513555781,23.3304490348,23.9214570409,22.6853860164,24.5860015189,22.8670904429,23.3823388129,22.9009842698,24.0,35.0,22.5520040624,32.8883392577,24.4943412335,35.7783036872,22.7209366,33.1920885967,23.2974190312,33.9754027538,23.0173203273,33.6425855068,0.275064301572,-0.155813251866,4.90185731414,9.56811478364,0.4,0.5,0.25,0.2,0.2,0.35,0.0191004468639,0.022941903849,0.0188029573517,0.0218772614277,0.0297891714448,GTD - Shoulder
1889,Andre,Miller,MIN@LAL,MIN,LAL,,,"Miller, Andre",3500.0,PG,3000.0,PG,6.83,PG,5000.0,"PG,SG",1.43819335372,0.0121403822099,0.0998900097072,0.499259875494,0.179183240878,0.435431194412,0.192144708458,0.462152598302,0.614614435291,0.84793640822,0.0335723190938,1.38499414783,0.37549178047,6.0,2.104936916,5.07635476887,2.15713684564e-17,4.94618185196,5.22477505909,4.97691260039,4.96296801151,4.47133177834,4.77870911057,4.5014303957,4.48684058611,4.62603415464,3.0,23.0,2.47309092598,18.9603637658,2.61238751621,20.0629092083,2.48845628687,19.1127697833,2.48148400575,19.0247107108,2.53817736666,19.5054916933,1.11561266237,0.0228266879291,8.49873940232,8.27589730425,1.0,1.0,0.75,0.0,0.0,0.2,0.0791416789365,0.0743443247526,0.0792470341149,0.0793545708997,0.0750534357037,-
1891,Jason,Terry,MIA@HOU,HOU,MIA,,,"Terry, Jason",3500.0,PG,3200.0,PG,11.4,SG,5000.0,"PG,SG",1.52063475657,0.189082068832,3.97330989094,0.632936375281,0.120971269036,0.963090191616,0.820161251034,0.724439120277,1.08406146065,2.15020157435,1.48598732804,5.23071652944,0.504607169943,18.6428571429,6.29099764668,12.2670726347,3.16022434006e-13,11.1668710538,12.3262893458,11.2210761217,11.9098647178,11.2042568973,12.3711666149,11.2609382177,11.9248001275,12.2955141263,9.0,29.0,5.39090326734,17.3706883059,5.95062148028,19.1743882254,5.41707026862,17.4551676545,5.74958986376,18.5264562277,5.92203378165,19.0823267903,0.369910245092,-0.0876558481655,7.00008710747,6.06956521929,0.6,0.7,0.65,0.0,0.0,0.1,-0.00200537091493,-0.0024072098338,-0.00213819672241,-0.000801133087771,-0.00152559725363,-
1897,Metta,World Peace,MIN@LAL,LAL,MIN,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.3,SF,5000.0,"PF,SF",0.750918750992,0.330400811159,2.0826879036,0.831536996255,0.562854711058,1.58255356214,0.632356140679,0.507886315644,2.1454082732,1.79169126648,0.819599738884,4.76552493052,0.58172407744,15.0714285714,4.98470634928,10.4781288468,1.20204977271e-13,10.1032019916,10.8742343255,10.2104912982,10.5130018611,10.0191579499,10.7488073244,10.1297779658,10.3923198136,10.2821660249,12.0,27.0,8.0442556142,18.0995751319,8.65814468354,19.4855072568,8.12966682297,18.2964320705,8.37054176617,18.8337189739,8.34275763822,18.7774469658,0.316956782321,-1.29045717993,5.16793985445,5.21369092864,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,0.00557638191912,0.00832217068837,0.00535538698561,0.00800733964538,0.0130022725459,-
2199,Tyson,Chandler,TOR@PHX,PHX,TOR,,,"Chandler, Tyson",4800.0,C,4900.0,C,26.18,C,10150.0,C,1.4222707196,0.968960782859,0.0262846276236,3.49756389528,3.62436879262,7.00389515759,0.641564896849,1.41340695095,10.6282639502,3.10347659786,0.0,5.77244529837,2.27477489764,31.7857142857,8.48172809335,26.0172953268,7.6707698915e-07,25.1766953215,26.8463802127,26.1396767372,25.1766953215,25.3225200722,27.1645416013,26.336423208,25.3225200722,26.3368992449,14.0,35.0,11.0890613101,27.7226532753,11.6358888755,29.6916653416,11.3246217268,28.9134974698,11.0890613101,27.7226532753,11.2078581767,28.822231347,1.4034289794,3.00713434567,8.13976469136,10.7747136912,0.2,0.3,0.45,0.4,0.3,0.25,-0.00458774496808,-0.0100095717746,-0.00618977660936,-0.00458774496808,-0.0100549547272,-
2365,Chris,Andersen,MIA@HOU,MIA,HOU,O,Knee,"Andersen, Chris",3500.0,C,3000.0,C,7.78,PF,5000.0,"C,PF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.72025766802,8.60128834012,1.80203045905,9.01017465622,1.74747461796,8.73739545078,1.73298994973,8.66494974864,1.75382225339,8.76914108155,-0.115043642964,-0.797030008453,3.38765264987,3.4832934607,1.0,0.8,0.65,0.0,0.1,0.1,,,,,,O - Knee
2405,Amar'e,Stoudemire,MIA@HOU,MIA,HOU,,,"Stoudemire, Amar'e",4200.0,PF,4400.0,PF,15.98,PF,7150.0,"C,PF",0.826377798085,0.873696663817,0.0227188913097,2.39746630954,1.90338560087,3.81159680597,0.679782417708,1.39627550183,5.71498240684,3.6769418031,6.80809551038e-05,6.60015147585,1.78659412794,20.0,9.1405458151,19.1189488222,1.912857515e-09,18.9487740617,19.9850001802,19.2868283888,18.9488081021,18.1265010913,19.0971961046,18.4440642243,18.1265341376,18.2050865719,6.0,24.0,5.6846322185,22.738528874,5.97980878773,24.0803891165,5.77035725031,23.2425829668,5.68464243064,22.7385697226,5.71476295936,23.0739237289,1.57017264762,2.00082391066,6.61318459793,7.9656895826,0.2,0.6,0.8,0.6,0.3,0.15,0.0411136485166,0.0443902037826,0.0421382082275,0.0411136982272,0.0456931125164,-
2419,Tayshaun,Prince,MIN@LAL,MIN,LAL,,,"Prince, Tayshaun",3500.0,SF,3100.0,SF,8.88,SF,5000.0,"PF,SF",1.30220079136,0.273861790744,0.521104680014,0.455215941548,0.51127532074,2.15977673995,0.610975846585,0.441383773245,2.67105206069,2.30946446151,0.156651241127,4.6574651993,0.273038984327,26.2857142857,5.04861914848,11.4139526874,7.54891825863e-11,11.5354743098,11.9681397231,11.6691222159,11.6137999303,10.8193671866,11.2719614132,10.9526082081,10.8895071401,10.7080610804,12.0,30.0,5.26619479359,13.165486984,5.46367246335,13.6595453029,5.32716447094,13.3182753219,5.3019521421,13.2548803553,5.21065953504,13.0271343618,0.613623346917,-0.218526764659,7.0478201387,4.84487772148,0.6,0.7,0.7,0.0,0.1,0.1,0.0272432057715,0.0264850443961,0.0272586850799,0.0275546170211,0.0268545720067,-
2449,Luis,Scola,TOR@PHX,TOR,PHX,,,"Scola, Luis",4000.0,PF,4200.0,PF,14.78,PF,7300.0,"C,PF",0.760136799139,0.33242365041,1.28821025864,1.366800091,1.37235874957,4.13729457415,0.70832483489,0.961518373583,5.50965332371,3.82796852599,0.630309194235,7.89807775551,1.07116684062,22.0714285714,9.35741308683,18.5832692377,3.98783789608e-10,18.229180871,19.3448070263,18.5488932424,18.5443354681,18.3013938518,19.3917189991,18.6131388703,18.6164795177,18.4946571358,18.0,31.0,14.8665164385,25.6034449774,15.74993724,27.4129190185,15.1008425036,26.2950336391,15.1235357216,26.0460892983,15.120073884,26.4241632596,0.583554319307,-0.449934971616,5.05852275692,8.48337548235,0.4,0.4,0.35,0.0,0.2,0.3,-0.00327178553944,-0.00212546155434,-0.00291080515034,-0.00326866243887,0.00401478778647,-
