Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE
201939,9524,PG,Stephen,Curry,47.9,28,10900,CLE@GSW,GSW,CLE,,,"Curry, Stephen",7.2301332812,0.118027082559,9.4010387443,5.05102750538,0.621405500328,3.96624143076,1.91400649275,3.05459170158,5.25726741646,10.2567578441,3.92438679867,19.5874045094,4.56145159564,35.5714285714,28.9993540826,0.212504196688,0.00372062410154,47.1627503532,50.4079955347,61.048955039,67.2365603055,28.0,37.1449463808,39.6988981615,40.0,53.0222206011,56.7393011607,4.32685783057
201935,9644,SG,James,Harden,46.8,30,10600,SAS@HOU,HOU,SAS,,,"Harden, James",5.51602292585,0.534290620143,5.86916096732,7.44756002027,0.783184765582,3.2528471162,1.48021223683,4.15163450347,5.53179884003,7.64418863289,1.99096114125,17.5493148848,6.6623434732,35.1428571429,23.9416818802,0.0626938822455,0.000466915443413,38.7312460875,40.3048667238,34.5676527639,36.5879570471,34.0,37.4741635988,39.0053352803,44.0,48.4736353749,50.4467235905,3.65389114033
2544,9488,SF,LeBron,James,45.7,25,10400,CLE@GSW,CLE,GSW,,,"James, LeBron",6.03198911745,0.425454171666,3.70477039002,8.65237742746,1.50128494849,6.40802791835,1.51117414154,4.03029945435,7.55576447686,11.1388221326,0.986788305388,22.0122117536,6.14222081545,37.0714285714,29.4066533861,0.35758694674,0.0233965252096,47.3645116066,51.2993491935,38.6232245167,38.3875429215,31.0,39.5823699914,42.6336711505,40.0,51.1182505034,55.5424184052,4.55427996217
203076,15755,PF,Anthony,Davis,44.2,25,10400,NOP@MIA,NOP,MIA,,,"Davis, Anthony",1.52648031015,2.31425910037,1.47909502701,7.11438725672,1.96343366459,8.56410236738,1.24294610197,1.97917281089,11.3544913995,9.37611035259,0.433766373178,18.0445066787,5.3192673701,38.0,24.5052544485,0.604066505702,9.4659595807e-05,45.5556021869,47.2024858768,57.4886278266,56.3546333364,20.0,24.1121067955,24.637184621,42.0,50.320823385,52.2086616544,4.38034636412
201566,9642,PG,Russell,Westbrook,48.6,29,10400,CHI@OKC,OKC,CHI,,,"Westbrook, Russell",8.72259706737,0.433988144038,3.29342278638,7.24416636907,2.18133092797,5.3749015795,1.82734103913,3.57176537992,6.78190336029,8.46498035586,0.871105866055,19.451583487,5.7999459023,33.5,23.6010124801,0.603193948792,0.0860439178539,45.7740850999,50.4654500016,54.1353091933,54.3976800657,27.0,37.13939075,40.4737069377,39.0,53.0803649344,59.1920405612,4.40135433653
201142,9646,SF,Kevin,Durant,43.6,23,10000,CHI@OKC,OKC,CHI,,,"Durant, Kevin",3.84586364064,1.28919092886,5.22285201435,5.916884598,0.207464912054,7.1606965468,0.893300972276,2.9953694246,7.74099169274,10.1692715467,2.18151688798,19.280480683,4.8131100367,36.0714285714,27.333170018,0.21458182409,0.00130868883548,43.7607698879,46.5960236391,68.3625227214,70.519684424,28.0,34.0793552741,36.1061091737,41.0,49.6724301389,53.0685216156,4.37607698879
203110,15860,PF,Draymond,Green,38.2,28,9200,CLE@GSW,GSW,CLE,,,"Green, Draymond",6.5434222315,1.20073657083,4.30487923765,3.0756415853,1.74517735129,6.83413513479,1.86591931817,1.74371755815,9.48019262593,5.93706937533,1.73600195001,12.3170108428,2.26437090515,36.9285714286,15.8745116058,0.44154621832,0.0408268235172,41.455470324,43.3280393326,41.3968125599,42.9233370564,29.0,32.3402952028,33.454024719,40.0,44.9865741998,47.2646769556,4.50602938305
201933,9560,PF,Blake,Griffin,41.4,29,9000,LAC@LAL,LAC,LAL,,,"Griffin, Blake",3.49340364551,0.418434062633,0.504530789354,5.79076786775,1.29996923046,5.91607916222,0.497173981162,1.50740815992,7.23910735506,8.42579657996,0.187031822909,15.5619777615,4.14196564195,30.0,21.1805906248,0.193064783597,0.00062108535262,35.4314328468,36.9032449344,39.953959214,39.0624548874,27.0,31.8605437266,33.1949038147,40.0,47.3343965808,49.3836648111,3.93682587186
101108,9623,PG,Chris,Paul,36.2,24,9000,LAC@LAL,LAC,LAL,,,"Paul, Chris",11.0170447872,0.0592564341817,3.81588493235,4.92645995868,0.484116455217,3.05453135525,1.90492304148,2.36309588434,3.51453445202,6.9654448524,1.56481496328,14.2792587314,4.22667019496,33.2142857143,19.722374863,0.648237081491,0.00232568905572,42.0306464533,45.1798029872,33.6128133124,34.2333948506,28.0,35.4221794882,37.8767032681,38.0,48.09595175,51.8157047737,4.67007182814
202695,14513,SF,Kawhi,Leonard,38.7,28,8900,SAS@HOU,SAS,HOU,,,"Leonard, Kawhi",2.69208227171,0.829213311333,3.87024873877,4.00754675972,1.63364336088,5.43216820686,2.5923475687,1.33556649832,7.07084779407,8.05372335507,1.79908730581,14.941106584,3.37723503544,31.8571428571,21.2837690514,0.174181955073,0.000148850179991,39.3144650736,41.4907585656,42.5628836275,43.1792579155,25.0,30.9128861828,32.5777809327,40.0,49.2913400064,52.1915541641,4.41735562624
