Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE
708.0,9461,PF,Kevin,Garnett,13.2,23,3500,MIN@BKN,MIN,BKN,,,"Garnett, Kevin",1.50245336443,0.253899566677,0.0334643090288,0.770692805219,0.593634434876,4.07390347019,0.722641530215,0.563322265964,4.65751545062,1.84852000338,0.00451842071293,3.9816378084,0.543638730069,15.1428571429,4.24519715755,0.00161402166422,6.71495589192e-09,13.4776556728,14.0094009093,14.5039271112,13.532158614,12.0,10.6934706744,11.0745535421,21.0,18.6663640789,19.5078456657,3.85075876364
1889.0,9682,PG,Andre,Miller,10.4,13,3500,MIN@BKN,MIN,BKN,,,"Miller, Andre",2.59739388531,0.124170863539,0.338419848867,0.592107318949,0.317145198857,0.994661167724,0.47962775887,0.850471933682,1.12818013031,1.47118346294,0.290218699521,2.19455624205,0.424990075929,10.5714285714,3.65757570132,2.1973486701e-05,2.78093571984e-11,9.2646079968,10.1209280756,19.1474439391,17.3658503576,4.0,4.33691138054,4.86163077211,23.0,18.5843820319,20.0957936952,2.64703085623
2034.0,9734,SF,Mike,Miller,5.3,20,3500,NOP@DEN,DEN,NOP,,,"Miller, Mike",1.04874465083,0.0672072544417,1.56347698965,0.291580434846,0.00172939916696,1.61755392037,0.468784829974,0.480411750538,1.60484589533,0.89775219483,0.653084546478,1.81610360208,0.252364933142,12.1428571429,2.70095386928,3.02214817496e-07,5.07955078041e-14,6.79145833822,7.45649601507,19.7469519942,22.4853077764,1.0,1.06706245103,1.41650848776,16.0,8.77297999148,9.5892191089,1.94041666806
2199.0,9473,C,Tyson,Chandler,16.8,19,4100,MIL@PHX,PHX,MIL,,,"Chandler, Tyson",0.480671144931,0.658370108908,0.0649579726223,1.92705153965,2.16798576913,4.06347650128,0.580050768669,1.08720534696,6.21206337393,1.64387195343,0.0,3.22052032462,1.24463225744,17.7857142857,4.5323761643,0.00898216106349,2.82074210587e-11,14.0974953386,14.9894230431,23.1508600869,21.1750701526,14.0,11.2180895631,11.8963194517,35.0,27.1906423554,29.6019639958,3.43841349722
2207.0,9447,SG,Joe,Johnson,21.4,26,5300,MIN@BKN,BKN,MIN,,,"Johnson, Joe",3.66270789149,0.143671145633,4.0136056388,1.9457241129,0.738550899499,3.05254660072,0.786546333235,1.90294913471,4.04504835378,4.66013428259,1.49808132293,11.3994627867,1.60059963948,33.6428571429,12.4189495276,0.00778297146426,1.96353084458e-05,22.7245552124,24.3216176551,31.5047580357,32.9788564704,26.0,17.8150059352,19.0497081506,41.0,27.4505699372,29.4228436971,4.28765192687
2210.0,9706,SF,Richard,Jefferson,11.4,24,3500,PHI@CLE,CLE,PHI,,,"Jefferson, Richard",1.07055793984,0.234225989004,2.77478748795,1.56681171082,0.344617595979,1.63873482426,0.63030565551,0.990073073601,1.81278898519,2.59985733902,0.989465620727,5.73767320369,0.951827855131,21.1428571429,7.1410081539,1.46527288123e-05,3.03766718104e-12,11.6611820613,12.9548171307,29.1663820344,30.9156305762,16.0,9.01702921614,10.0065617653,35.0,18.7857050053,20.9007744146,3.33176630324
2365.0,9513,C,Chris,Andersen,3.8,3,3500,POR@MIA,MIA,POR,,,"Andersen, Chris",0.470385187824,0.384771989201,0.127176366633,0.83013596874,0.501062587967,1.94466471523,0.159287485617,0.398605845586,2.52139426955,0.754255338304,0.0775893380944,1.38300849668,0.503623856068,9.35714285714,2.08972387077,1.53571601595e-06,1.67687183652e-16,6.51048788001,6.78007378096,6.57792103391,5.91196232527,2.0,1.67640837109,2.11473439185,10.0,7.01908162154,7.27392567641,1.86013939429
2405.0,9680,PF,Amar'e,Stoudemire,7.6,3,3600,POR@MIA,MIA,POR,,,"Stoudemire, Amar'e",0.599398133152,0.34218299032,0.0174400544195,1.83488359934,1.07264830438,2.33387992356,0.242226986344,0.744481656352,3.64531298867,2.82082155961,0.00663385178416,5.3318389312,1.26807838497,14.3571428571,6.91635535597,0.000828706851221,7.97577223197e-13,12.6141664391,12.8747519519,7.21011755723,6.71428626357,7.0,5.69290310094,6.06747073652,12.0,10.3966743016,10.6931707311,3.50393512196
2406.0,9736,SF,Caron,Butler,5.2,8,3500,SAC@TOR,SAC,TOR,,,"Butler, Caron",0.192445034531,0.145446137773,1.05668574047,0.58398109071,0.183226432097,0.879389942156,0.25958101224,0.424571876986,1.06059981879,1.01571543709,0.266859232588,2.41569666986,0.367721227597,8.85714285714,2.66601133436,4.35428481558e-09,1.39138221996e-21,4.61288109174,5.01414733833,11.7585421389,12.1996762314,5.0,2.85261485292,3.14620163413,19.0,10.0797856846,10.764237102,1.31796602621
2419.0,9518,SF,Tayshaun,Prince,6.6,26,3500,MIN@BKN,MIN,BKN,,,"Prince, Tayshaun",0.969741262496,0.0913223203183,0.420221806442,0.256284458252,0.378491836548,1.52321502204,0.362131225687,0.385157466519,2.16526864068,1.70444885448,0.117173176446,3.76129146202,0.110527213201,19.3571428571,3.63659809861,1.57531840295e-06,1.32315693061e-13,8.21128198667,8.24126087555,27.8302693396,26.483582302,10.0,4.69021002239,4.61790176907,31.0,12.8717575796,13.0294166612,2.34608056762
2449.0,9542,PF,Luis,Scola,19.3,28,4500,SAC@TOR,TOR,SAC,,,"Scola, Luis",1.2446084352,0.307213901002,1.38112549663,1.71461379568,1.66681554738,4.65641303548,0.851504536545,1.11224824403,6.61186285088,4.95836439376,0.625829765135,10.2011307747,1.36564307145,25.8571428571,11.9082016241,0.0799995974844,6.58254202607e-08,22.914538329,23.8733772348,37.33078203,36.524514551,18.0,16.0521061879,16.8716924387,31.0,27.4063120941,28.5507304959,5.09211962867
2544.0,9488,SF,LeBron,James,46.1,23,10500,PHI@CLE,CLE,PHI,,,"James, LeBron",7.87255007306,0.540482885035,4.46743479042,7.4101897248,1.3252499488,6.78579403301,1.67664582016,4.14878812275,7.55644117961,9.49611222305,1.25607505395,21.2331492435,5.36517288626,37.2857142857,25.6134723863,0.563487422441,0.0793379819983,46.7754961991,51.6322484288,38.5779840704,38.4289175336,33.0,41.489896167,45.4530659391,40.0,50.1230428861,55.6187410958,4.45480916182
2547.0,9718,PF,Chris,Bosh,32.2,25,7100,POR@MIA,MIA,POR,,,"Bosh, Chris",2.01552033817,0.840369174995,3.86270166542,4.55754971597,0.720831387974,6.26772781288,0.700566661442,1.15444719364,8.10002824742,5.56141520055,1.24538802491,13.1319090647,3.58530994208,33.5,15.9535283681,0.15432726616,7.64773761e-06,30.6242672515,31.0713638074,38.3543676198,39.1980741341,28.0,25.4498928911,25.8041961514,36.0,32.9762555971,33.4856705201,4.31327707767
2548.0,9585,SG,Dwyane,Wade,30.3,24,7200,POR@MIA,MIA,POR,,,"Wade, Dwyane",4.36468160872,0.366852112443,1.02228147824,5.00015378745,1.04435526806,2.98459757346,1.12074030502,2.12619460726,3.84564161695,8.31081294289,0.232698401236,17.6212685205,3.95344012418,30.0714285714,20.8077644112,0.0223780980643,0.000119069372017,32.8185469923,34.4533389633,25.3988297231,24.8686008019,25.0,27.0325241878,28.4485303934,33.0,36.1597714287,37.9337331947,4.5581315267
2549.0,9563,C,Chris,Kaman,7.5,3,3700,POR@MIA,POR,MIA,GTD,Illness,"Kaman, Chris",0.668470194504,0.418926480747,0.0148946276658,1.19396848462,1.49991674962,3.00700750419,0.221655877131,1.12555234548,4.4503677654,2.98633116193,0.00382713,5.94058255817,0.698650988727,14.7142857143,6.67514044259,0.00474228836179,1.28493032601e-11,13.1738994231,14.0389165922,27.9943635707,26.4604371777,4.0,3.43396755191,4.10776895906,24.0,21.6151737115,22.8160575463,3.56051335759
2570.0,9463,C,Kendrick,Perkins,6.8,5,3500,NOP@DEN,NOP,DEN,,,"Perkins, Kendrick",0.581272882913,0.457831016966,0.00754548399773,1.2213981348,0.909888979899,2.11172030348,0.168291146239,0.895128961338,2.92361892231,1.33394026939,0.00272442,2.08338913658,0.801657454817,10.7142857143,3.47226241359,4.2420026659e-05,3.35051937758e-14,8.20962980982,8.92728902797,25.9840117462,23.3282198794,1.0,1.45200257745,1.71761785034,16.0,11.8865740392,12.8530954231,2.34560851709
2590.0,9484,PG,Mo,Williams,21.5,20,4700,PHI@CLE,CLE,PHI,O,Finger,"Williams, Mo",0.33863034,0.0,0.02486342,0.11472357,0.03922779,0.0,0.47334055,0.1298813,0.0,0.0,0.04187517,0.17502055,0.16375071,0.0,0.20562588,0.0,0.0,1.53037119,1.6652841625,41.3410037222,42.5708245581,21.0,17.8766822392,19.7908617359,37.0,30.7114620862,34.5258785775,0.325610891489
2592.0,9785,SF,James,Jones,6.3,21,3500,PHI@CLE,CLE,PHI,,,"Jones, James",0.716222877371,0.183496668019,3.46868788589,0.805875332427,0.184009047444,1.17703506538,0.501365076029,0.461633781693,1.31627485643,1.62344736342,1.43823835721,4.28999485818,0.541376065999,13.4285714286,5.22650915005,3.52097831236e-07,1.85689869595e-15,8.78846300023,9.86017491113,25.5276790343,29.4492685651,3.0,2.38144675879,2.59513373512,15.0,9.79200846169,10.993012981,2.51098942864
2594.0,9870,SG,Kyle,Korver,19.0,26,4600,ATL@ORL,ATL,ORL,,,"Korver, Kyle",2.48851060297,0.458214785981,5.16986800158,0.910126061647,0.105608242812,3.97696542829,0.931265181509,1.53033367652,4.04921767221,3.66926190394,2.23477410585,7.7675634546,0.82579447014,32.2857142857,10.3990923839,0.00585268176279,1.5222893888e-06,20.2395457534,22.3750391164,14.7428074881,16.4220972811,26.0,16.1922203331,17.864510618,35.0,21.9872544577,24.327226341,4.39990125075
2617.0,9589,PF,Udonis,Haslem,6.1,11,3500,POR@MIA,MIA,POR,,,"Haslem, Udonis",0.744749078922,0.144091013069,0.249712090818,0.474503790698,0.409926542912,2.37907336478,0.320158332777,0.4063276545,2.95441627785,0.874295458892,0.0546573604413,2.3788434932,0.326704281116,11.9285714286,2.12995255934,4.63924021967e-06,3.41770897092e-14,7.31454674833,7.48599656586,18.5804058572,17.328619242,2.0,1.35975997306,1.79151977513,20.0,12.3372267706,12.2985932275,2.08987049952
2736.0,9479,SF,Luol,Deng,19.6,19,4600,POR@MIA,MIA,POR,,,"Deng, Luol",1.6016733458,0.262327114712,3.16645592956,2.49078261547,1.03203838769,4.32322929922,1.08311647716,0.89412810156,5.02007494406,4.37056609326,0.935636117345,9.63164954776,1.75592486149,33.5,11.4326931654,0.0329610632217,2.45067696279e-07,21.6560521991,23.2903713144,29.5807973744,30.6907499532,25.0,15.9908198324,17.1759191496,36.0,23.3222970129,25.104617143,4.70783743459
2747.0,9506,SG,J.R.,Smith,19.5,20,5000,PHI@CLE,CLE,PHI,,,"Smith, J.R.",2.49406457433,0.376095870407,6.59316151173,1.21717580368,0.875511977194,2.83122428025,1.13836567632,1.41241361552,3.51793064144,4.85980758378,2.52166658011,12.35886464,0.606333348386,34.0714285714,12.8476150961,0.00395937872424,1.02263377771e-06,22.4267382052,24.8116239911,49.0771739239,54.2968245213,22.0,14.5563595495,16.0808354816,39.0,25.6400880706,28.3840768191,4.48534764105
2749.0,9652,PG,Jameer,Nelson,17.5,24,4500,NOP@DEN,DEN,NOP,,,"Nelson, Jameer",5.68761422086,0.089119930075,4.69941041954,0.910723292805,0.533238548654,2.72354659761,0.804559907614,2.02768766316,3.50022685611,4.27634920294,1.54180682643,10.804950552,0.805214741232,33.0,10.8997199735,0.0434493316742,8.41093929735e-05,23.3910855444,25.1119683204,18.8330797492,20.2982066258,19.0,13.6255783628,14.4968715231,33.0,23.3910855444,25.1119683204,5.19801900986
