Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE,ADJ%,ADJ
200768.0,9535,PG,Kyle,Lowry,38.3,34,8700,CHI@TOR,TOR,CHI,GTD,Ankle,"Lowry, Kyle",6.25134003081,0.616130116944,5.26557289716,5.57829959469,0.949855370139,4.45150964126,1.88694108494,2.57824164808,4.97458990966,6.52258520031,1.75683713562,16.3843411536,4.59158918364,36.7857142857,19.3935967199,0.147006193608,0.0048573394512,37.1680154134,40.3528344866,31.1358952979,33.6735608883,38.9607543401,42.3339085138,32.0,32.595747528,35.3268849413,39.0,39.2835423454,42.7015326098,4.2721856797,-0.0460139685971,-0.0487346504352
200794.0,9729,PF,Paul,Millsap,37.8,34,8700,ATL@NYK,ATL,NYK,,,"Millsap, Paul",3.40948740337,0.97520696598,2.71042265308,6.37772512005,2.54880750511,5.97414659189,1.77079338198,1.85956540256,8.64639326043,6.60323585919,0.87053013222,13.3650935598,4.88511023005,33.0,18.9621120806,0.34308578712,0.000945951245746,38.0844503916,40.2449854021,19.6241534872,19.4584801034,36.9969047309,39.5076136382,29.0,33.4312654387,35.1611037363,37.0,42.7376353445,45.3476408771,4.37752303351,0.029395585078,0.0329559291103
2200.0,9570,PF,Pau,Gasol,37.3,30,8700,CHI@TOR,CHI,TOR,,,"Gasol, Pau",3.47095579218,2.62050801542,0.568681512952,4.56446954393,2.87123322753,8.06824136184,0.644355258511,1.6683020614,12.5741838889,7.92997501214,0.131114954255,16.895891016,3.80962004374,36.5714285714,19.8006850223,0.643721993221,0.00226059026659,44.9575638637,45.4149597022,51.4138770793,50.3289263947,43.2553410803,46.1765176122,25.0,30.5487720311,31.0143502615,38.0,46.7364270529,47.1830858498,5.16753607628,0.0393528924034,0.0465451542337
2546.0,9508,SF,Carmelo,Anthony,36.3,32,8600,ATL@NYK,NYK,ATL,,,"Anthony, Carmelo",4.16013570551,0.464927573598,4.46182015299,4.69360258932,1.585619672,5.71110862533,0.763299425955,2.88429222191,7.85077617926,7.96683753145,1.43417073136,18.5611768083,3.83098900209,34.8571428571,21.1988347963,0.208092314328,0.00207085678898,36.4321315469,38.609693022,43.1695353612,43.7339424268,37.6436715916,40.57315146,28.0,29.3974550282,31.1309351032,39.0,40.6822486103,43.1822021407,4.23629436592,-0.0321844281782,-0.0347572963645
201942.0,9714,SG,DeMar,DeRozan,34.7,34,8400,CHI@TOR,TOR,CHI,,,"DeRozan, DeMar",3.4741816692,0.341804131889,1.32747630817,6.48498475906,0.723350369054,3.28668626715,1.03798219625,1.84837150427,4.46530845059,8.23601119802,0.456026592364,18.5980781225,5.33281599891,36.9285714286,22.2608649873,0.0113253188079,2.5826049085e-05,33.7417087838,34.5651489431,35.3931310302,34.823988447,34.8128653719,36.5256542753,34.0,31.1046390755,31.8723832801,40.0,36.5074160389,37.3928887842,4.01687009331,-0.0307689865989,-0.0290061745327
202710.0,14528,SG,Jimmy,Butler,36.1,31,8300,CHI@TOR,CHI,TOR,,,"Butler, Jimmy",3.65413275077,1.21587951454,3.38444567063,7.01068941877,1.2231702874,3.43217976757,1.63348476215,1.79366559257,4.89454569466,7.365583633,1.14646240665,15.0228593431,5.87141802698,37.4285714286,21.7490476996,0.0251628131846,9.26652632832e-05,37.0087646202,38.4625835705,29.9734744147,29.997494797,35.5255947458,37.2344307904,33.0,32.4737595201,33.8089304604,43.0,42.7140936171,44.3352921115,4.45888730363,0.0417493326983,0.0396266760322
201143.0,9453,C,Al,Horford,31.4,34,7200,ATL@NYK,ATL,NYK,,,"Horford, Al",2.37324255838,1.3902861188,1.69643621053,2.06623118668,2.21000124553,5.10202816645,0.7961713819,1.26492913808,7.05960331124,6.83711701345,0.459062431632,13.3864958331,1.58446206172,31.0714285714,15.7177585203,0.184470348102,3.43970321329e-05,30.8571321946,32.6644494842,25.7612477584,25.4574434256,31.0471479191,32.7840492419,27.0,26.7365237646,28.2962597121,35.0,34.8331578727,36.9150107149,4.28571280481,-0.00612023123651,-0.00611544860457
201565.0,9475,PG,Derrick,Rose,25.3,27,6400,CHI@TOR,CHI,TOR,GTD,Hamstring,"Rose, Derrick",0.0,0.05484045,0.05617656,0.0,0.16944547,0.0,0.06921313,0.2054135,0.0,0.01256734,0.0,0.0,0.01238915,0.0,0.03752383,0.0,0.0,0.08021749,0.3947310775,59.9024148911,59.7681470667,0.0,0.0,26.0,21.1164753906,22.62479983,37.0,30.3830440357,32.5642658102,0.0125339828125,inf,inf
201952.0,9446,PG,Jeff,Teague,28.4,31,6400,ATL@NYK,ATL,NYK,,,"Teague, Jeff",6.01861420397,0.18517812763,2.53935639785,5.68101509775,0.562194296745,2.2795079334,1.56129740395,2.35393085895,2.7478236255,5.50470004134,1.02768250805,12.1101725023,4.7763386734,30.1428571429,16.8134212641,0.0809588649472,5.96576634602e-05,30.2777511249,32.3449145159,37.1770995182,37.4424816655,29.1645998001,31.3163649475,24.0,24.0187289222,25.6590662162,34.0,34.2078348336,36.5768326558,4.73089861327,0.0381678930085,0.0369291908704
204001.0,63122,PF,Kristaps,Porzingis,28.0,34,6200,ATL@NYK,NYK,ATL,,,"Porzingis, Kristaps",1.34159477128,2.0462759387,3.04763067329,2.74671809746,2.19368760608,5.83873945867,0.887172424135,1.71053248774,7.91343368074,4.8235073905,0.946794264461,11.6013237679,2.41758561421,27.4285714286,13.0113946597,0.231395874723,1.33411606076e-05,28.6762714714,30.8964820971,44.9758670325,45.2841774155,27.9858376062,30.0661538216,20.0,20.6564088085,22.151049107,36.0,37.9299591593,41.168681485,4.62520507603,0.0246708308275,0.0251720680002
