Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,Status
708,Kevin,Garnett,NOP@MIN,MIN,NOP,GTD,Knee,"Garnett, Kevin",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,10.33,PF,5000.0,"C,PF",3700.0,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,7.26963830834,16.9624893861,7.49777778545,17.5072534524,7.38889076957,17.2531837487,7.2704351662,16.9643487211,7.19205928306,16.7980560644,7.38888868863,17.2407402735,0.403896286622,0.438940778726,4.13361475969,5.53635084278,1.0,0.8,0.6,0.0,0.0,0.05,,,,,,,GTD - Knee
977,Kobe,Bryant,LAL@IND,LAL,IND,,,"Bryant, Kobe",6800.0,SG,6100.0,SG,21.0,SF,7:00PM EST,26.75,SG,14450.0,"SG,SF",4750.0,SG,3.27000680522,0.182784541118,5.80891554021,4.22683882058,0.611935750684,3.31095773182,0.915003031737,2.08620635419,3.92289348251,5.56144192638,1.58603237394,16.097858777,3.41251230254,27.6428571429,16.1214285292,25.847795445,1.34948151769e-05,25.8432797076,27.8882550038,26.0521356398,26.6362958946,26.0394243817,26.2718555347,28.4775429113,26.4885177591,27.1445921248,26.6424428809,26.4727171339,24.0,34.0,22.4375761802,31.7865662553,24.2064420218,34.3370214625,22.6122918763,32.0786420897,23.1260863581,32.7619556739,22.4326947366,31.8386461114,22.6078723314,32.0278191362,0.446438046304,-0.0202039583937,4.82655996162,10.6454088077,0.2,0.5,0.45,0.6,0.3,0.2,-0.0155040350904,-0.0213179087991,-0.0157864332561,-0.0183879773212,-0.0287469356634,-0.0156746732068,-
1713,Vince,Carter,POR@MEM,MEM,POR,,,"Carter, Vince",3500.0,SF,3000.0,SG,10.0,SG,8:00PM EST,8.63,SG,5000.0,"SG,SF",3300.0,SG,0.758123673914,0.212099148801,2.32316983918,0.967635915644,0.359885372052,1.58107519744,0.52530064526,0.425345932249,1.94096056949,1.7220602456,0.705915499088,4.85236778017,0.793320499203,14.2142857143,4.94335648949,9.64863965305,4.73261050205e-14,9.45914833962,10.1218350019,9.55620428622,9.81210608917,9.5561963681,8.92812839659,9.61522238845,9.01939769365,9.27841277923,9.18841994475,9.01939369323,5.0,22.0,3.32733861193,14.6402898925,3.56044168779,15.6665838714,3.36147610941,14.7911353266,3.45149460423,15.1865762586,3.39399013416,14.9344105167,3.36147610938,14.7904948813,0.574000775246,-0.779428474338,5.74719958156,6.35587743984,0.4,0.6,0.7,0.0,0.0,0.0,0.037358186947,0.0356410883822,0.0377652879193,0.0375462630107,0.0323772659105,0.0377650123021,-
1718,Paul,Pierce,LAC@PHI,LAC,PHI,,,"Pierce, Paul",3600.0,SF,3600.0,SF,10.0,SF,7:00PM EST,15.6,SF,5500.0,"PF,SF",3800.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,6.20044724727,17.2234645757,6.78851439783,18.8650150155,6.27606586143,17.4415468589,6.50299247636,18.0638679899,6.55746693151,18.2258932056,6.27606555123,17.4335154201,0.447528268548,-0.563735634102,6.23254268691,7.9973972408,0.8,0.6,0.45,0.2,0.3,0.35,,,,,,,-
1889,Andre,Miller,NOP@MIN,MIN,NOP,,,"Miller, Andre",3500.0,PG,3000.0,PG,10.0,SG,8:00PM EST,5.0,PG,5000.0,"PG,SG",3300.0,PG,1.50601385087,0.0125404503915,0.13542144267,0.520478912278,0.166957455734,0.495688792828,0.191830363963,0.573800114742,0.662646248562,0.93153586318,0.0335972985005,1.60394029347,0.41381540524,7.14285714286,2.3104844301,5.35848497794,9.28581782798e-17,5.19962221864,5.53645329419,5.23275458757,5.21642086789,5.23275453107,5.2453619792,5.6163088116,5.28069129097,5.26229655501,5.43317414083,5.28069122368,3.0,22.0,2.18384133183,16.0148364334,2.32531035983,17.0622800728,2.19775690305,16.1268880564,2.19089676452,16.0665762731,2.2505636591,16.5174715708,2.19775690305,16.1168839557,1.14805340989,0.306975628028,8.08648900004,7.83925346749,1.0,1.0,0.8,0.0,0.0,0.15,-0.00640356647795,-0.0111797724376,-0.00671113847602,-0.0064225961961,-0.0104564828045,-0.00671113696469,-
1897,Metta,World Peace,LAL@IND,LAL,IND,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.0,SF,7:00PM EST,10.3,SF,5000.0,"PF,SF",3300.0,SF,0.692043266995,0.341573350271,1.97147053796,0.963219169111,0.478399131903,1.66471009982,0.649835587956,0.459496180008,2.14310923172,1.64070902352,0.678150547716,4.85546591818,0.664631837706,15.0714285714,4.62420043245,9.89405632289,5.81414819919e-14,9.75731810746,10.4333120624,9.86448869852,10.0963933813,9.86447356904,10.0191579499,10.7488073244,10.1297779658,10.3923198136,10.2821660249,10.1297574285,12.0,27.0,7.76885991494,17.4799348086,8.30708125506,18.6950500434,7.85417924024,17.67602051,8.03883454057,18.0873777163,7.87771763047,17.7303542879,7.85417800758,17.6719005171,0.316956782321,-1.29045717993,5.16793985445,5.21369092864,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,-0.0173732596853,-0.0209333349185,-0.0176021314762,-0.0196349291542,-0.0257513546346,-0.0176017726626,-
2034,Mike,Miller,DEN@BKN,DEN,BKN,,,"Miller, Mike",3500.0,SF,3000.0,SG,10.0,SG,7:30PM EST,5.0,SF,5000.0,"SG,SF",3000.0,SF,0.493549762667,0.0416245028426,0.648667173408,0.015621452334,0.065103574472,0.583543616647,0.130251119048,0.176829856336,0.648647191119,0.266654457443,0.232685005716,0.719420092249,0.0120400999714,4.57142857143,0.778034020574,2.70310222802,5.44571489719e-22,2.46365668136,2.70084647195,2.49608904092,2.57999918422,2.49608904092,2.31521148111,2.55123702684,2.34702146143,2.42346330842,2.54078845953,2.34702146143,0.0,15.0,0.0,8.08387348572,0.0,8.86215806994,0.0,8.19029774939,0.0,8.46562232322,0.0,8.86956163078,0.0,8.19029216551,1.00827493541,0.490179826752,5.67077222763,4.49676727393,1.0,1.0,1.0,0.0,0.0,0.0,0.032472387556,0.0327270661171,0.0326085330136,0.0342422228304,0.0355061368571,0.0326085330132,-
2037,Jamal,Crawford,LAC@PHI,LAC,PHI,,,"Crawford, Jamal",4800.0,SG,4900.0,SG,14.0,SF,7:00PM EST,20.08,SG,9350.0,"SG,SF",4350.0,SG,2.57327533407,0.136962268923,4.46038143551,4.41445571373,0.259072782947,1.70963364821,0.73273746407,1.68739353974,1.96870643115,5.44040238183,1.47645215038,13.0918190768,4.18569578226,28.8571428571,16.5429526963,23.2665808249,1.31810461095e-08,22.817319341,24.4982185764,22.9162957314,23.5555454162,22.9157546626,20.7404666588,22.3015230926,20.8325459877,21.4536108674,21.072521748,20.8322666454,19.0,35.0,15.0232845166,27.674471478,16.129671833,29.7149726647,15.0881087717,27.7963038675,15.5093442592,28.569844688,15.3186275876,28.2217496636,15.0880958917,27.7938608531,0.924279137371,2.54613034218,5.88017606779,10.0342429397,0.0,0.3,0.25,0.6,0.4,0.35,0.0719701424535,0.0761231108264,0.0722091495335,0.0728393160484,0.0760317501889,0.0722000798034,-
2199,Tyson,Chandler,OKC@PHX,PHX,OKC,,,"Chandler, Tyson",4700.0,C,4700.0,C,12.0,C,9:00PM EST,25.25,C,9450.0,C,4500.0,C,0.959247742971,0.61562321472,0.0173665718182,2.21447035059,2.76015068836,4.57226708601,0.424903283838,1.1289603125,7.33241777437,2.12433980881,0.0,4.05003397404,1.45175608866,22.7142857143,5.70043570629,17.2234439212,2.87385811967e-09,16.8903013346,17.8770101202,17.3125299639,16.8903013346,17.2569222233,18.1496287064,19.2270523416,18.6480792558,18.1496287064,18.57682095,18.5613275019,14.0,34.0,10.4103744075,25.2823378468,10.985242971,27.140002558,10.6373243842,26.2950574184,10.4103744075,25.2823378468,10.5713188197,26.2886082032,10.6363419993,25.831116284,1.37157803728,2.96818740283,7.90033432154,10.5949354791,0.2,0.2,0.3,0.4,0.4,0.3,-0.0554420855523,-0.0594358210688,-0.0587977675666,-0.0554420855523,-0.0595826364901,-0.0574266474857,-
2200,Pau,Gasol,CHI@CHA,CHI,CHA,,,"Gasol, Pau",8800.0,C,8700.0,C,41.0,C,7:00PM EST,37.38,C,16950.0,"C,PF",6100.0,C,3.41794089144,2.43546013107,0.576409815776,3.72148376305,1.88718910268,10.2101531909,0.496178549955,2.13368877128,12.0973422936,6.99121901942,0.184070551299,15.125621494,3.28422768411,34.1428571429,17.4507362742,47.0100415949,0.00222182860519,45.8240469545,48.6959718937,47.5370922324,45.9160822301,46.4289140691,40.2013412096,43.1025510438,41.8509393897,40.3393195995,41.4392303484,40.7869974569,25.0,38.0,29.8920845901,45.4359685769,31.6605977841,48.6892037369,30.8120457308,47.399404616,29.9594744363,45.5384011431,30.3177411026,46.8259832092,30.3349789209,46.1091679598,0.119670152421,0.674226581594,4.93856803224,10.2885398286,0.0,0.2,0.25,0.4,0.5,0.35,0.164681758219,0.163824041631,0.166540041418,0.163336143992,0.16316183567,0.165244419605,-
