Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
977,Kobe,Bryant,LAL@NOP,LAL,NOP,GTD,Shoulder,"Bryant, Kobe",6300.0,SG,5900.0,SG,23.13,SG,12400.0,"SG,SF",2.97277998231,0.176757373643,5.18899900205,3.87588297173,0.559494892572,3.02653816204,0.739598428155,1.88722257615,3.58603305461,5.45481861355,1.46937260494,14.4931437774,3.11552097648,25.9285714286,15.4945308085,24.3539548304,3.63361066163e-06,24.202429475,26.0667178682,24.3884202777,24.9371157774,24.3058281377,26.3502765854,24.5001510119,25.0876390216,24.6304203591,24.0,35.0,22.4022487702,32.6699461232,24.1253834099,35.229225791,22.5719178716,32.9637552142,23.0822889841,33.6616714351,22.5391911926,32.9310598237,0.497160043965,0.197984567714,4.88339645898,10.3826414704,0.6,0.6,0.35,0.4,0.2,0.35,-0.00398782721314,-0.0109361488698,-0.00430917432141,-0.00580530418093,-0.0106625823729,GTD - Shoulder
1891,Jason,Terry,HOU@PHX,HOU,PHX,,,"Terry, Jason",3500.0,PG,3200.0,PG,10.35,SG,5000.0,"PG,SG",1.3461645182,0.149774104275,3.95853597758,0.603666344137,0.129907329454,1.00416645265,0.784312611675,0.758436358597,1.13407378211,2.39136237861,1.56201435621,5.30306005456,0.476874129811,18.2857142857,6.82161324324,12.5498006247,1.83192449899e-13,11.3114856324,12.5284156091,11.3681902517,12.0924928105,10.8760622323,12.0164737597,10.931935785,11.5732470536,11.9381232813,9.0,26.0,5.56737183469,16.0835186335,6.16632910005,17.8138734748,5.59528068195,16.1641780448,5.95177380516,17.1940132149,6.17685438489,17.8442911372,0.381626550475,-0.151802291695,6.96181721641,6.14256724865,0.6,0.7,0.65,0.0,0.0,0.1,0.023812217192,0.0279968198897,0.0238576661447,0.028396252328,0.0334511047164,-
1897,Metta,World Peace,LAL@NOP,LAL,NOP,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.3,SF,5000.0,"PF,SF",0.662477713611,0.373116058889,1.94158678197,0.929959549257,0.501209600701,1.63391990071,0.557338667369,0.434335211902,2.13512950141,1.75230366266,0.701338176625,4.75326891764,0.64036382034,15.0714285714,4.84630932228,10.0313996494,3.2619459262e-14,9.828755535,10.5033652814,9.93552858712,10.1794246233,10.0191579499,10.7488073244,10.1297779658,10.3923198136,10.2821660249,12.0,27.0,7.82573900417,17.6079127594,8.36285720454,18.8207723604,7.91074078447,17.8035104153,8.10494472378,18.2361256285,7.98707019723,17.9766994737,0.316956782321,-1.29045717993,5.16793985445,5.21369092864,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,-0.0126333355828,-0.0162852540371,-0.0128885843654,-0.0141257472205,-0.0166385272826,-
2199,Tyson,Chandler,HOU@PHX,PHX,HOU,,,"Chandler, Tyson",4600.0,C,4600.0,C,24.95,C,8850.0,C,1.12908991915,1.04043909972,0.0353183682861,3.66619257537,4.13667740149,7.85831020469,0.834546883005,1.55194881385,11.9949876062,3.02864360312,0.0,5.53726821327,2.12785135556,31.1428571429,8.1851385618,27.4927458626,1.69397867362e-07,26.4707817195,28.3399921209,27.564017714,26.4707817195,24.6505328126,26.4143565669,25.6021369489,24.6505328126,25.6053083586,14.0,35.0,11.8997092134,29.7492730334,12.5213424518,31.9930696818,12.1725099202,31.120988353,11.8997092134,29.7492730334,12.0675857642,31.0885811168,1.42666799548,3.049407101,8.08272774531,10.7489772628,0.4,0.2,0.35,0.2,0.3,0.25,0.0584483593962,0.061832334301,0.062996171355,0.0584483593962,0.060605791414,-
2449,Luis,Scola,TOR@POR,TOR,POR,,,"Scola, Luis",3800.0,PF,4000.0,PF,14.18,PF,6950.0,"C,PF",0.721475966727,0.350037230557,1.43286738532,1.18292483584,1.08347462664,3.16970461655,0.574595735062,0.738289760097,4.25317924319,3.28332692481,0.584920025969,7.4569011227,0.868430757656,19.6428571429,8.02000463324,15.3717941242,3.0851316253e-11,15.3170098463,16.1988318106,15.5372269175,15.6094698593,16.2110455079,17.1788349914,16.4657711885,16.4949284436,16.3895015632,18.0,31.0,14.035950841,24.1730264484,14.8407290687,25.7185738954,14.2344584031,24.6744410824,14.303950562,24.6345815234,14.081764689,24.4646486515,0.614855157442,-0.428729214327,5.0408197692,8.47391957273,0.4,0.4,0.3,0.2,0.3,0.35,-0.0455145427698,-0.0498910710253,-0.0472713447059,-0.0450778915665,-0.0518105605338,-
2546,Carmelo,Anthony,NYK@DET,NYK,DET,,,"Anthony, Carmelo",8900.0,SF,8500.0,SF,39.05,SF,15650.0,"PF,SF",4.86297268819,0.387102004727,3.57459912762,6.05514329377,1.35389248786,6.6923163714,0.85580651342,3.00803487486,8.04620885926,7.02378462506,1.22248020854,17.3291505916,5.1963819041,35.5,20.4664313628,37.8691537536,0.00770739490072,36.8941231876,39.9011930017,37.78593546,37.5053632919,38.4407539078,41.2969030201,39.3165509952,39.1280451989,39.2811544689,28.0,40.0,29.0995901198,41.5708430283,31.248357048,45.1795635048,29.5799849024,42.7961747254,29.5816949908,42.2595642725,29.5821894209,42.936718525,-0.480198929379,-0.487330848745,5.21623340247,9.74270356355,0.2,0.2,0.15,0.2,0.3,0.2,-0.0435670625402,-0.039315775165,-0.0431159305692,-0.0457093494947,-0.039774668036,-
2549,Chris,Kaman,TOR@POR,POR,TOR,,,"Kaman, Chris",3500.0,C,3000.0,C,5.13,C,5000.0,"C,PF",0.379550209359,0.200557066631,0.026540260055,0.351330391206,0.557016899443,1.13353690266,0.0547746863437,0.428324337877,1.69055380211,1.27278401291,0.0,2.65594947225,0.254733047146,6.35714285714,2.80030107297,5.40937966209,2.34445697078e-18,5.48063011761,5.77932026636,5.56515809743,5.48063011761,5.3880815282,5.72872415861,5.47861071301,5.3880815282,5.35871051401,2.0,24.0,1.72424318307,20.6909181968,1.81821302636,21.9282233583,1.75083616422,21.1197010126,1.72424318307,20.6909181968,1.70182718789,20.5681485734,1.47880099584,1.85698434507,8.72496418331,4.92310514673,1.0,0.8,0.55,0.0,0.1,0.35,0.0145582050755,0.00795893829912,0.0136141953012,0.0145582050755,0.00797042778684,-
2570,Kendrick,Perkins,LAL@NOP,NOP,LAL,,,"Perkins, Kendrick",3500.0,C,3000.0,C,5.43,C,5000.0,C,0.443051568531,0.26653532528,0.00357588596097,0.532449061123,0.632904604113,1.65748654845,0.0782970714487,0.579137396516,2.29039115256,0.930564189404,0.0,1.53208159613,0.260203514323,8.35714285714,2.12133189313,5.83055511793,4.26008547939e-17,5.64490602594,6.04899546269,5.75942676443,5.64490602594,5.18096346723,5.6410288803,5.28752878913,5.18096346723,5.398969847,2.0,17.0,1.35091768142,11.4828002921,1.44762256317,12.307306631,1.37832407128,11.7182694499,1.35091768142,11.4828002921,1.39534614715,11.863795376,0.636036262917,0.66735062671,5.75036230743,5.40371271545,1.0,0.9,0.85,0.0,0.0,0.0,0.0555144942043,0.0488165141318,0.056466424395,0.0555144942043,0.0516426819917,-
2581,Steve,Blake,NYK@DET,DET,NYK,,,"Blake, Steve",3500.0,PG,3000.0,PG,10.78,PG,5000.0,"PG,SG",2.9667034786,0.051957613428,2.1712825482,0.317720549901,0.17608061791,1.39697836359,0.490108921657,1.18367787215,1.57305898149,1.46832362834,0.792201005369,3.84979308031,0.23153043457,15.8571428571,3.96037869663,11.0445227057,5.67076929032e-10,10.1985598903,11.2652908915,10.2773514528,10.594660393,10.0360019523,11.1976110089,10.1136823489,10.4640214019,10.9746304023,7.0,21.0,4.50206697862,13.5062009359,4.97290507659,14.9206758963,4.53678766668,13.6123236666,4.67692215548,14.0307664664,4.87542845997,14.6288994339,0.222914609382,-0.757780969977,4.5325859038,6.33624922073,0.6,0.6,0.6,0.2,0.1,0.2,0.0102514014998,0.00426810070948,0.0103214750185,0.00823849493547,0.00440762273579,-
2730,Dwight,Howard,HOU@PHX,HOU,PHX,,,"Howard, Dwight",7800.0,C,7400.0,C,35.7,C,13650.0,"C,PF",1.08674116628,1.07508877282,0.0370469812308,6.22384098764,2.94848297151,6.58938838698,0.777445940461,2.08308903737,9.5378713585,4.3661699359,0.00242104434726,7.13101144103,3.37685727719,25.7857142857,12.1116181933,27.6781224742,1.73696703096e-07,26.8091559621,28.8921025952,27.8493475544,26.8103664843,26.9215757696,28.927102934,27.9287953223,26.922807662,27.7493869621,26.0,40.0,27.0319467319,41.5876103568,29.1440961456,45.2962238423,28.0926755504,43.6786536958,27.0331673138,41.5894881751,27.9239918369,43.5721523287,0.539277320459,1.70756167962,7.59199983789,12.7098185345,0.8,0.4,0.3,0.2,0.3,0.3,-0.00435977092681,-0.0013573538578,-0.0030810768713,-0.00436059968914,-0.00276371975154,-
