Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
1495,Tim,Duncan,SAS@CLE,SAS,CLE,O,Knee,"Duncan, Tim",5800.0,C,5100.0,C,18.0,C,8:30PM EST,24.33,PF,10750.0,"C,PF",0.0,0.09650023,0.00949293,0.49197745,0.12189849,0.30846539,0.14178819,0.0,0.43036388,0.16103177,0.00497812,0.30782705,0.44644315,0.0,0.77348481,1.744912225,0.0,1.766498306,1.79050556,1.7880165,1.768987366,0.0,0.0,0.0,0.0,0.0,20.0,32.0,19.6866233141,30.5219565989,20.5637378393,32.2624790815,19.9852015423,31.3289152293,19.6899302653,30.5257542848,19.7278439562,31.0633929541,0.314813308956,-0.344708816855,5.12501373323,9.64147540826,0.4,0.4,0.45,0.2,0.3,0.25,inf,inf,inf,inf,inf,O - Knee
1713,Vince,Carter,SAC@MEM,MEM,SAC,,,"Carter, Vince",3500.0,SF,3000.0,SG,10.0,SF,8:00PM EST,6.7,SG,5000.0,"SG,SF",0.479194059144,0.156180926629,1.85194514752,0.656864761148,0.11998745682,0.999101148032,0.387567319002,0.412163393072,1.11908860485,0.398148631996,0.319629342403,2.46702385791,0.592587036576,8.5,1.70851364297,4.49392139129,2.59292343865e-19,4.4455441557,4.8673949567,4.50149858896,4.6053588269,5.28660298443,5.6885825772,5.34117004212,5.48389988689,5.4042783959,5.0,22.0,3.23289396924,14.3220134625,3.47922286977,15.4495963723,3.27364409787,14.4653321349,3.29036118495,14.8765968906,3.36752744533,14.6313341414,0.82115107116,-0.227236911275,5.7314704653,6.28513572125,0.8,0.7,0.75,0.0,0.0,0.0,-0.0989480974974,-0.0966103082936,-0.0987848768413,-0.103357771763,-0.107100824072,-
1891,Jason,Terry,WAS@HOU,HOU,WAS,,,"Terry, Jason",3500.0,PG,3200.0,PG,10.0,PG,8:00PM EST,11.48,SG,5000.0,"PG,SG",1.49429718331,0.170315792944,4.07525369736,0.516755892489,0.253108803166,0.676933922882,0.914404409174,0.790765060588,0.930042726048,2.28333849606,1.55677549901,5.43920087265,0.401005667052,18.8571428571,6.52445815818,12.4413899567,1.25134491299e-13,11.2606305481,12.4809047593,11.3071344795,12.0390182976,11.3618536568,12.5287859474,11.4190904494,12.0814705195,12.4564081487,9.0,29.0,4.97739981146,17.7259839147,5.5343429416,19.6289192924,4.9898078117,17.8076751627,5.32644692713,18.9461569541,5.47068525556,19.6142815314,0.336306861412,-0.148387946082,7.07972004372,6.13161991814,0.6,0.7,0.6,0.0,0.0,0.15,-0.00536789212944,-0.00253915391239,-0.0059370590079,-0.00225125419129,-0.000796419273539,-
1938,Manu,Ginobili,SAS@CLE,SAS,CLE,,,"Ginobili, Manu",4600.0,SG,4600.0,SG,12.0,SG,8:30PM EST,20.38,SG,8150.0,"SG,SF",3.44843631844,0.12935141439,3.1664827358,2.03495983068,0.496210110804,2.57607026285,1.13090906157,1.60370120312,3.07228037365,3.67011907872,1.20099037922,7.71448161202,1.6313665264,19.0714285714,10.1725950631,20.9985119717,2.38675459542e-06,19.9488057379,21.5086992732,20.106353482,20.5493009275,18.8544995152,20.4086675423,18.9990531773,19.4047672969,19.8315313337,16.0,26.0,17.0912139368,26.3950011961,18.4344161463,28.4699820843,17.2247112902,26.6330741837,17.625958242,27.1438181483,18.017985487,27.7567748527,0.0829944642128,1.22009348576,4.98819118339,7.9369853962,0.6,0.3,0.35,0.2,0.3,0.3,0.0573793524998,0.0576795664139,0.0580606901326,0.0600129993598,0.0611899959999,-
2034,Mike,Miller,DEN@IND,DEN,IND,,,"Miller, Mike",3500.0,SF,3000.0,SG,10.0,SG,7:00PM EST,5.0,SF,5000.0,"SG,SF",0.629103159592,0.0577942829522,0.360034632283,0.0196965585134,0.108094407185,0.593716152294,0.028216221941,0.463507414503,0.70181055948,0.278461329856,0.0717554469526,0.788746220098,0.0155100521055,4.85714285714,0.644188158769,2.34851099783,1.25943586361e-21,2.13852916482,2.44125112352,2.17361969279,2.17440688829,2.48054084949,2.73496340736,2.51483025887,2.59723036593,2.72370042642,0.0,15.0,0.124406886,7.60716760428,0.28597513,8.42884434989,0.1268626,7.72068956485,0.124406886,7.93187681193,0.28597513,8.34787777945,0.935152730119,0.358729445986,5.70522390726,4.53443037476,1.0,1.0,0.95,0.0,0.0,0.0,-0.070414170375,-0.0604701760841,-0.0702492341932,-0.0870518924552,-0.0772448823563,-
2207,Joe,Johnson,BKN@NOP,BKN,NOP,,,"Johnson, Joe",5200.0,SG,4900.0,SF,18.0,SF,7:00PM EST,23.3,SF,9800.0,"SG,SF",3.28448078929,0.0862693371768,3.60986777,1.75304721172,0.580811259589,3.26425685928,0.46408556764,1.61547225825,3.84506811887,4.57044364189,1.34969642208,11.0073378459,1.55623699343,33.9285714286,12.0468206993,21.7765652087,9.84571866244e-06,21.0728611773,22.7570468268,21.2744624867,21.7477093883,21.4786113552,23.311295003,21.6860266945,22.1968576265,22.3156896274,27.0,39.0,16.7509374316,24.2363311354,18.0853844167,26.1863869262,16.9084108353,24.4801081131,17.29168443,25.0093359042,17.3230571212,25.0494230657,0.250019444495,0.0568523262644,4.81969057163,8.90887779733,0.2,0.2,0.3,0.2,0.3,0.3,-0.0119589526129,-0.0163357357192,-0.0121303134954,-0.0132380533373,-0.0158899828684,-
2210,Richard,Jefferson,SAS@CLE,CLE,SAS,,,"Jefferson, Richard",3600.0,SF,3000.0,SF,10.0,SF,8:30PM EST,6.63,SF,5000.0,"SG,SF",0.51609524937,0.229873711289,1.40655172182,0.824142377342,0.18262975588,0.635639491804,0.342448340113,0.401876012092,0.818269247684,1.5732650015,0.535441247297,3.49292457768,0.521184908912,13.0714285714,4.20315615921,6.92362867915,3.9263533522e-19,6.7019902212,7.21156231581,6.74290368612,6.96971084485,6.78996709536,7.38621956935,6.84414368909,7.1080952408,7.17797485223,11.0,32.0,5.80926444153,14.8596568285,6.23865719725,16.1019868139,5.84245462616,14.9712297175,6.04067591649,15.4591679489,5.99166618175,15.4399505355,0.302953740225,-0.702631949213,8.34857954911,5.88777360713,0.8,0.9,0.8,0.2,0.1,0.05,-0.00673047124719,-0.0133617571017,-0.00774513683983,-0.0105867843896,-0.0194581771757,-
2216,Zach,Randolph,SAC@MEM,MEM,SAC,,,"Randolph, Zach",5800.0,PF,5800.0,PF,26.0,PF,8:00PM EST,29.85,PF,10850.0,"C,PF",1.48687900886,0.106927904792,0.154593570886,2.9374462839,2.41544465448,4.4749516761,0.658467051396,1.22808330223,6.89039633058,5.27589228235,0.0689171490034,10.5979392771,2.32813234833,24.9285714286,12.948834062,23.5536981304,4.9151888737e-07,23.7503347822,24.9373992847,24.2888990591,23.7847933567,22.6799521831,23.8996808974,23.2457461846,22.6933729654,22.4724864914,21.0,35.0,20.4883825225,32.1127942115,21.4365904869,34.0736093774,20.8761895348,33.1992546506,20.5201922317,32.1540435135,20.2731256127,32.1790843219,0.789803189113,0.932811673403,5.54010821833,9.69218466963,0.6,0.4,0.4,0.2,0.3,0.3,0.0429379839175,0.0416276716966,0.041845674048,0.0437819068123,0.043372386663,-
2225,Tony,Parker,SAS@CLE,SAS,CLE,,,"Parker, Tony",5600.0,PG,5300.0,PG,20.0,PG,8:30PM EST,25.43,PG,9750.0,PG,5.21167671408,0.167768140789,1.11497742716,1.98204431069,0.158841509542,2.02785909802,0.735937124566,1.60802292413,2.18670060756,4.87969565546,0.435048528878,9.65105106477,1.58345029282,25.3571428571,11.7778901326,22.5340982764,2.84469253384e-06,22.4188335394,23.5942263676,22.5726906411,22.6363578038,22.3876489776,23.4917989219,22.5331161795,22.565842068,22.388520455,21.0,32.0,18.7367491016,28.0325032561,19.7483317587,29.5185829013,18.8436900765,28.3188316647,18.9307320296,28.2859184105,18.8539763033,28.2259531842,0.0755168658828,-0.662751238365,4.52127504037,8.12334250046,0.4,0.3,0.25,0.4,0.5,0.35,0.00122981370369,0.00403939222801,0.00156068299353,0.00278090225846,0.0057410971806,-
2400,Drew,Gooden,WAS@HOU,WAS,HOU,,,"Gooden, Drew",3500.0,PF,3100.0,PF,10.0,PF,8:00PM EST,8.78,PF,5000.0,"C,PF",0.992848683917,0.366871545618,1.54146054178,0.913719847833,1.66947578122,2.49077831079,0.401843926719,0.712837036868,4.16025409201,2.46779152516,0.419772321033,6.11338906531,0.744542387274,15.6428571429,6.09989775863,13.4414761078,2.5562865575e-10,13.4060696027,14.1840595201,13.6177548411,13.6159557632,11.8945509709,12.6516824574,12.106921396,12.1013227708,12.0110017332,5.0,27.0,5.29788881814,22.0584235943,5.52469464365,23.5840345311,5.35561656502,22.5938437485,5.36121986759,22.4247007794,5.11709161806,22.5371361209,1.41550406084,1.73078073987,7.7888809637,9.15874289565,0.8,0.8,0.6,0.0,0.1,0.25,0.0966267618525,0.0979601775253,0.0965829599609,0.096825853397,0.0914458504332,-
2403,Nene,Hilario,WAS@HOU,WAS,HOU,,,Nene,4500.0,PF,4600.0,PF,10.0,C,8:00PM EST,17.93,PF,8500.0,"C,PF",1.84985368419,0.849267271264,0.0822270991104,4.14863393011,1.3046346796,5.00854286539,1.6783795157,1.78110011405,6.31317754499,5.38363875675,0.00654318036336,9.66048530088,2.12331255855,27.0,12.8971332524,26.3334027039,3.06043374138e-06,26.5219202926,27.8621096144,26.9682879672,26.5251918827,25.118757504,26.4656482673,25.536996411,25.1209448341,24.9953821869,12.0,26.0,12.3447713363,25.5767770288,12.8076663934,26.8406473113,12.470622741,25.9839441971,12.3464986634,25.5799456681,12.1401033599,25.3634078431,-0.124629056613,-0.563682075716,6.17402438245,8.69782127097,0.2,0.2,0.35,0.4,0.3,0.3,0.05196899217,0.0517207906343,0.0530107983784,0.0520091499493,0.0495563154466,-
2406,Caron,Butler,SAC@MEM,SAC,MEM,,,"Butler, Caron",3500.0,SF,3000.0,SF,10.0,SF,8:00PM EST,6.68,SF,5000.0,SF,0.308972369269,0.155739681796,1.08969190562,0.271655768078,0.201985456199,0.610717506066,0.239425018552,0.198907116886,0.812702962264,1.28082451597,0.551854260161,2.55597628433,0.251148459646,7.28571428571,3.36465175174,5.7628043435,1.61852066514e-21,5.39477614417,5.81079198216,5.43541129364,5.67070327425,4.04826686292,4.33746001652,4.09373769093,4.18854353618,4.17532600252,5.0,19.0,4.17908963839,11.6251694863,4.50662272017,12.4947281723,4.20472845315,11.7427295736,4.41650820845,12.0984529865,4.50770787294,12.195265385,1.06486391894,0.0140780779008,4.76969600708,5.44880211096,0.8,0.7,0.65,0.0,0.0,0.05,0.184814999387,0.2022220345,0.184151278803,0.20343368954,0.217889184055,-
2440,Matt,Barnes,SAC@MEM,MEM,SAC,,,"Barnes, Matt",5000.0,SF,4900.0,SF,20.0,SF,8:00PM EST,21.83,SF,8750.0,"SG,SF",1.81168965467,1.04351720257,5.53251563401,1.65013564434,1.09668861384,3.5776796633,1.3509657736,1.32779016149,4.67436827713,3.74889027689,1.80241522288,8.96084502196,1.31183738226,28.1428571429,10.6120331589,23.7397346849,3.03621195233e-07,22.3999853643,24.219269817,22.6541671248,23.3011929758,20.7880542589,22.48496696,21.0711232073,21.5427138988,21.9503080215,18.0,36.0,14.9598112231,28.1635005442,16.0713980863,30.5788098833,15.1233991661,28.5356690579,15.5197062428,29.3291052337,15.7756089893,29.9728581728,-0.237123903655,-0.576587914283,6.59629436621,9.1552720518,0.2,0.2,0.25,0.2,0.4,0.45,0.057276739788,0.0616249746118,0.0562502914852,0.0624840281147,0.0635836885494,-
