Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE,ADJ%,ADJ
708.0,9461,PF,Kevin,Garnett,13.1,27,3500,UTA@MIN,MIN,UTA,,,"Garnett, Kevin",1.00242002467,0.326364105845,0.107830014742,0.550613243351,0.420510155566,2.79258117233,0.720310987673,0.286346891044,3.71909280486,1.05187708559,0.0273327595088,3.07167270467,0.422745707965,12.1428571429,2.55383263866,2.3253156685e-05,2.77387401515e-12,10.3273773375,10.0377048365,12.5452317029,11.6005138035,10.6800517175,11.0832851917,11.0,9.32914206479,9.02706987482,21.0,18.063700701,17.8831203716,2.95067923928,-0.0330217857891,-0.0290437724733
977.0,9566,SG,Kobe,Bryant,27.4,28,6900,LAL@BOS,LAL,BOS,,,"Bryant, Kobe",3.00314729643,0.225479102888,5.93810101117,4.32434457445,0.58765953226,3.43511023413,0.960809799417,2.32018214443,3.8898184207,6.04033520459,1.50670891946,17.0255554299,3.30158438918,28.3571428571,16.8889637178,0.00891987864584,8.75707678574e-06,26.1138624275,28.4013941518,28.7454101919,30.4064239777,26.391758791,28.5580392749,25.0,23.0863024011,25.173766988,36.0,33.0063927004,35.7731837193,3.78461774311,-0.0105296644208,-0.00979987176223
1495.0,9710,C,Tim,Duncan,25.7,28,6200,PHX@SAS,SAS,PHX,GTD,Knee,"Duncan, Tim",0.17667858,0.10421493,0.0150369,0.19190604,0.06523727,0.50836911,0.16888632,0.26041323,0.0,0.0936678,0.01484224,0.07128136,0.20149028,0.0,0.40366812,0.0,0.0,0.95447526,1.80911097,30.408662249,28.9066365279,0.0,0.0,20.0,19.8429867847,21.0439175345,32.0,31.1760936996,33.0546688465,0.153947622581,inf,inf
1717.0,9500,PF,Dirk,Nowitzki,29.9,30,6700,GSW@DAL,DAL,GSW,,,"Nowitzki, Dirk",1.80415218712,0.577477646543,2.80129716677,3.66001877309,0.945592827146,5.82103914888,0.57596818257,1.18228588833,6.54968945071,6.31856859844,0.941361525591,13.3920857524,3.29439602902,29.5,16.8728947515,0.137689556893,2.72144548202e-06,28.5633561429,30.4303849787,32.0436148366,32.796614887,29.022204643,30.7869242601,26.0,25.1098432719,26.750927545,35.0,33.9903049402,36.2672351522,4.26318748402,-0.0158102565159,-0.0155541864428
1718.0,9459,SF,Paul,Pierce,9.2,30,3800,LAC@CHA,LAC,CHA,,,"Pierce, Paul",1.54618536881,0.271548330931,4.84802906742,1.80032594144,0.346196356234,3.84874554241,0.407131541707,0.968491912183,3.97110649597,2.82477373075,1.59702355904,7.82127916124,1.43684050729,27.0,8.68341152783,0.00527741932399,2.80822185324e-08,16.1568852093,17.9259087363,31.219133702,34.0861688201,16.5377466759,18.0308903836,8.0,3.69465084461,4.18641330895,27.0,16.1568852093,17.9259087363,4.25181189719,-0.0230298283115,-0.0141059802446
1889.0,9682,PG,Andre,Miller,9.5,15,3500,UTA@MIN,MIN,UTA,,,"Miller, Andre",1.9681998513,0.0493933357442,0.100794590475,0.572042081504,0.365379793979,0.850140938662,0.387606708202,0.716200575055,0.977217216864,0.877680713752,0.139359290488,1.84282731864,0.414958307238,9.5,2.30967902523,4.78087384553e-07,3.04051685166e-13,6.59243897526,7.36695988073,17.7498385876,16.0378635296,7.15783661543,7.60091231063,3.0,1.99527975087,2.70361334825,23.0,16.1403850567,17.058347989,1.88355399293,-0.078990017591,-0.0595155410701
1897.0,9568,SF,Metta,World Peace,11.2,17,3500,LAL@BOS,LAL,BOS,,,"World Peace, Metta",0.92755732042,0.366422416433,2.24904845989,1.17479974605,0.669139859325,2.10412544637,0.767149206247,0.687926897886,2.53243850118,1.91318061709,0.750784269094,5.3793067732,0.806763211806,16.6428571429,5.38390871507,0.000110233791694,7.25164524847e-12,11.3933872446,12.5405636095,22.9669815654,24.643632874,11.2724065667,12.1025256714,12.0,8.36579754525,9.37332915051,27.0,18.1472411893,19.6136674161,3.25525349846,0.0107324622429,0.00726922527938
1938.0,9704,SG,Manu,Ginobili,19.4,27,4600,PHX@SAS,SAS,PHX,,,"Ginobili, Manu",3.32895808652,0.16144304603,3.47904612178,2.33627944867,0.500991925458,2.44585144817,0.893808483349,1.83085423263,2.92818229062,3.88098389131,1.37113910032,7.98513257606,1.84485059521,19.7857142857,10.9779574781,0.0022074291881,1.50825186675e-06,19.7648621828,21.5389099861,16.9190358463,17.8261498496,19.2053539018,20.9064504454,12.0,12.1112081901,13.2000386829,26.0,25.8737419751,28.2155282344,4.29670917017,0.0291329326099,0.0282783968721
2034.0,9734,SF,Mike,Miller,5.7,23,3500,DEN@POR,DEN,POR,,,"Miller, Mike",0.897922602864,0.0115789779199,1.48149671915,0.0551659454549,0.229225983642,1.64747876298,0.287220024891,0.513392078387,1.63824671606,0.602060866686,0.536492456447,1.70643152526,0.0434404156378,11.4285714286,1.78405460546,4.87484144032e-07,2.02617821128e-14,5.18104049625,6.08596836891,14.1936597913,16.1264272238,6.07171824882,6.69955219112,1.0,0.398440293799,0.841541318785,16.0,7.78661055959,8.91056448406,1.48029728464,-0.146692866181,-0.0779343033492
2037.0,9448,SG,Jamal,Crawford,16.8,32,3600,LAC@CHA,LAC,CHA,,,"Crawford, Jamal",2.07699162128,0.158184949204,3.74362346936,2.84749085505,0.291654912685,1.49693216639,0.531836485358,1.14517340913,1.59550367902,3.83127441871,1.22618427039,10.1213997315,2.63443632744,23.7142857143,11.5231694352,5.82284529004e-05,8.29517814865e-10,16.788130742,18.2950263609,33.3021053429,34.9943157399,16.231782201,17.5572723613,19.0,13.5614057894,14.8796460278,31.0,21.7748874869,23.5738391341,4.66336965055,0.0342752591218,0.0234604806424
