Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,Status
708,Kevin,Garnett,MIN@TOR,MIN,TOR,O,Knee,"Garnett, Kevin",3500.0,PF,3000.0,PF,10.0,PF,7:30PM EST,10.33,PF,5000.0,"C,PF",3700.0,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,7.40274644607,17.2730750408,7.66722990366,17.9037213063,7.5265130632,17.5753820119,7.4038036177,17.2755417746,7.37846456402,17.2344392636,7.52651067398,17.5618582393,0.403896286622,0.438940778726,4.13361475969,5.53635084278,1.0,0.8,0.6,0.0,0.0,0.05,,,,,,,O - Knee
977,Kobe,Bryant,LAL@MEM,LAL,MEM,,,"Bryant, Kobe",6500.0,SG,5800.0,SG,23.0,SF,8:00PM EST,33.8,SG,12000.0,"SG,SF",4900.0,SG,3.73704995734,0.139669829186,7.08884686801,4.94201325783,0.771287650572,3.82788863357,1.00138237327,2.54734862082,4.59917628414,6.25209258242,2.09519711399,17.2106303891,4.03943302239,31.0714285714,18.6388153012,30.1793286109,9.71216284005e-05,29.4981575623,32.0852501668,29.7639772994,30.5457561193,29.7281163765,29.5213757279,31.9904167611,29.7842321916,30.510022177,29.8736500335,29.7498805068,24.0,34.0,22.7847837723,32.2784436774,24.7612095986,35.1332338781,22.9682264182,32.5931743727,23.5939633473,33.4247814087,23.2819009012,33.055232808,22.9624071322,32.5300767706,0.451663386813,0.248811961862,4.70230817021,10.11972216,0.0,0.1,0.3,0.2,0.4,0.3,-0.000747251306667,0.00305210960874,-0.000651881588046,0.0011500579131,0.00983793122668,-0.000700454768276,-
1495,Tim,Duncan,SAS@SAC,SAS,SAC,,,"Duncan, Tim",5500.0,C,5000.0,C,16.0,PF,10:30PM EST,21.88,C,10200.0,"C,PF",4750.0,C,2.39563753715,1.52417536384,0.0333333849788,1.87330879071,1.56964401938,4.94436352355,0.729696651985,1.27548297405,6.51400754294,3.36869008277,0.00212318811048,6.6416053633,1.53718437943,21.7857142857,8.27668773309,23.0925512167,1.11666635361e-05,22.9192141479,23.9662583107,23.3274552297,22.920275742,23.2449145251,21.7759472392,22.8705462631,22.174755981,21.7771759376,21.939079806,22.1014237194,19.0,32.0,19.9885605356,33.6649440599,20.8616011283,35.6548217298,20.3044810642,34.7165142534,19.9894863848,33.666503385,20.0862574767,34.5194714952,20.2726139793,34.1433498598,0.287531086974,-0.428579644124,5.28146782997,9.68557955001,0.6,0.5,0.4,0.2,0.2,0.25,0.0524778253174,0.0502949792341,0.0529107851863,0.0524701549561,0.0529462286879,0.0524881025568,-
1713,Vince,Carter,LAL@MEM,MEM,LAL,,,"Carter, Vince",3800.0,SF,3300.0,SG,10.0,SG,8:00PM EST,12.6,SG,5000.0,"SG,SF",3300.0,SG,1.41303268174,0.440943288387,4.18690658151,1.58574122992,0.735360788106,2.37065320095,0.802009594734,0.686723967837,3.10601398905,2.84301983471,1.24388349399,7.45325488794,1.38536682957,23.0,8.31528999298,16.5023977541,1.55036974329e-09,15.9612376009,17.082791788,16.1174880571,16.5831793479,16.1165383003,15.0181313872,16.1815941934,15.1729251923,15.6131192556,15.5361289958,15.1721111655,5.0,22.0,3.46983426106,15.2672707487,3.71344391987,16.3397878336,3.50359528271,15.4164538301,3.60503898867,15.8621715501,3.58720248153,15.7845370323,3.50359528268,15.4158192438,0.760039821536,-0.199886275251,6.62124163891,7.50144930942,0.4,0.4,0.6,0.4,0.2,0.1,0.0410046179843,0.0391825041128,0.0410679506447,0.0421765257503,0.0420116851453,0.0410620493388,-
1717,Dirk,Nowitzki,OKC@DAL,DAL,OKC,,,"Nowitzki, Dirk",6600.0,PF,6100.0,PF,24.0,PF,8:30PM EST,27.55,PF,11300.0,"C,PF",4900.0,PF,1.58367862013,0.784101746411,4.73955716118,4.18963185434,0.819851083367,5.72085656182,0.756875928291,0.935924613654,6.54070764519,6.74226197756,1.6825226342,16.2584530209,3.68037334029,34.1428571429,18.8474199296,31.4322760785,7.98195606223e-07,31.2178177698,33.0365532544,31.7273296305,32.0590790869,31.544853152,32.4050658377,34.5272451125,33.037893697,33.3283075573,33.2484562516,32.764216139,26.0,37.0,23.7725641594,33.8301874576,25.0588385352,35.8655407934,24.0618565287,34.4467587072,24.4131899323,34.7418472113,23.8042712102,34.1484857992,24.0216036555,34.1845898175,-0.00497094493738,-0.059597767917,4.64504796404,7.10226144598,0.4,0.4,0.35,0.0,0.1,0.2,-0.0347729559636,-0.0436604309903,-0.0383847216129,-0.0371740556184,-0.0531935615552,-0.0357135602887,-
1718,Paul,Pierce,DEN@LAC,LAC,DEN,,,"Pierce, Paul",3500.0,SF,3200.0,SF,10.0,SF,10:30PM EST,13.58,SF,5850.0,"PF,SF",3700.0,SF,1.39971434505,0.344644605564,3.90304359489,1.26810079371,0.205002693164,2.94470287025,0.48333118836,0.899283130596,3.14970556341,2.4334167463,1.2753003276,6.59487966556,1.0275408839,19.9285714286,7.16967470409,14.5885563155,1.20306782862e-09,13.805561355,15.0511434866,13.9638517575,14.4432115188,13.9630466332,13.0889790692,14.3253137736,13.2460565015,13.7205880197,13.8608985328,13.2453421142,9.0,25.0,6.2347696442,17.3188045672,6.7969271936,18.8860471509,6.30589221917,17.5220611108,6.52274068591,18.1187241275,6.5878957216,18.307301999,6.30589202789,17.5163667441,0.402029302797,-0.564203587466,6.06203227426,7.83299206599,0.6,0.7,0.45,0.0,0.1,0.25,0.0359575340544,0.0364215626594,0.0360183999426,0.0362606773741,0.0365132937555,0.0360138468315,-
1889,Andre,Miller,MIN@TOR,MIN,TOR,,,"Miller, Andre",3500.0,PG,3000.0,PG,10.0,PG,7:30PM EST,5.0,PG,5000.0,"PG,SG",3300.0,PG,2.20689403612,0.0221933764075,0.193892003273,0.689390409679,0.225296448292,0.763983696573,0.252592986223,0.81799539158,0.989280144865,1.26553922568,0.0461971066447,2.20147647854,0.535182477248,10.0714285714,3.11245803525,7.57364074638,2.84379739943e-13,7.34151259695,7.82307708037,7.39098083125,7.36461115027,7.39097660419,7.26530366948,7.77201599877,7.31558710131,7.28833414104,7.52295985152,7.31558388815,3.0,22.0,2.18683353952,16.0367792898,2.33027702013,17.1000271408,2.20156749912,16.1561573201,2.19371395965,16.0872357041,2.25597641584,16.5589310593,2.20156749912,16.1448283269,1.26734175016,0.631717215686,7.84503762799,7.64584955284,1.0,1.0,0.9,0.0,0.0,0.05,0.00756684386229,0.00506989462696,0.00748590226357,0.00757360375335,0.00503214558895,0.00748580159265,-
1897,Metta,World Peace,LAL@MEM,LAL,MEM,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.0,SF,8:00PM EST,10.07,SF,5000.0,"PF,SF",3300.0,SF,0.70475555148,0.244204633798,2.12970379851,0.981809791583,0.533610152497,1.66766767028,0.627140167611,0.491107396409,2.20127782277,1.58106815646,0.755006466073,4.53872497847,0.644640544673,14.7857142857,4.56178332367,9.79897450097,7.2489255631e-14,9.51203224462,10.2451716056,9.62211467438,9.88953547766,9.62209613576,9.71353671424,10.4141043024,9.82311341016,10.0697964937,9.90905822845,9.82309601982,12.0,27.0,7.71991022752,17.3697980119,8.31490874653,18.7141620716,7.80923935306,17.5764059363,8.02628966303,18.0591517418,7.95277338428,17.9012299596,7.80923744352,17.5707842479,0.405134582467,-1.25488569069,5.06042436332,5.21932391266,0.8,0.6,0.6,0.0,0.0,0.15,-0.0136283216168,-0.0114253997836,-0.0135941173958,-0.0121915663022,-0.00744527625469,-0.0135941950572,-
1938,Manu,Ginobili,SAS@SAC,SAS,SAC,O,Groin,"Ginobili, Manu",4500.0,SG,4000.0,SG,11.0,SG,10:30PM EST,18.15,SG,7800.0,"SG,SF",3700.0,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,17.9925992796,29.2379738293,19.393292908,31.5791231059,18.1126652828,29.498103215,18.5628207739,30.1645837576,18.9407286174,30.8648885941,18.1108710479,29.4301654529,0.14954183207,1.21054082319,4.84568056676,7.80488105789,0.6,0.5,0.4,0.0,0.2,0.25,,,,,,,O - Groin
2034,Mike,Miller,DEN@LAC,DEN,LAC,,,"Miller, Mike",3500.0,SF,3000.0,SG,10.0,SG,10:30PM EST,5.0,SF,5000.0,"SG,SF",3000.0,SF,0.566064223605,0.044754721065,0.658762543503,0.0230365501484,0.0732343322185,0.663482428183,0.13753924353,0.227780725563,0.736716760402,0.273758614386,0.245182086225,0.814150730537,0.0180390232472,5.42857142857,0.810738338244,2.94026286605,7.66790676815e-21,2.68070198976,2.9540192337,2.7175378278,2.80329303287,2.71753782778,2.70622563105,2.99055454777,2.74449183411,2.830945372,2.97043098824,2.74449183408,0.0,15.0,0.0,7.40720286644,0.0,8.16242445143,0.0,7.50898898778,0.0,7.74594127504,0.0,8.1244143971,0.0,7.50898610308,1.06709314514,0.654320701569,5.53238533089,4.42966779963,1.0,1.0,1.0,0.0,0.0,0.0,-0.00470172339553,-0.00673018943395,-0.00496521168869,-0.005093851945,-0.00555728566658,-0.00496521168684,-
