Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
1495,Tim,Duncan,SAS@DAL,SAS,DAL,O,Knee,"Duncan, Tim",5800.0,C,5000.0,C,24.33,PF,10600.0,"C,PF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,19.7676874214,31.6282998743,20.8359720891,33.8878301922,20.1484568756,32.7878058506,19.769224957,31.6307599312,20.0964582222,32.8865952399,0.314813308956,-0.344708816855,5.12501373323,9.64147540826,0.4,0.4,0.45,0.2,0.3,0.25,,,,,,O - Knee
1713,Vince,Carter,MEM@NYK,MEM,NYK,,,"Carter, Vince",3500.0,SF,3000.0,SG,8.63,SG,5000.0,"SG,SF",0.670524180259,0.180718695827,2.24111961552,0.673960850854,0.318154035166,1.17665011099,0.403213965843,0.387216193342,1.49480414616,1.47613817307,0.735388972183,4.1787000083,0.58709119524,12.5714285714,4.27475651355,8.16133712115,1.14985670169e-15,7.85495688933,8.49100030068,7.92969771792,8.22265137543,8.02845249927,8.65776965754,8.10780375683,8.35821119542,8.29428365879,5.0,22.0,3.12413058098,13.7461745563,3.37710214523,14.8594676625,3.15385679981,13.8771881426,3.27037270613,14.389639907,3.24598602555,14.2826294769,0.61276216814,-0.673859687332,5.653812112,6.36410633651,0.4,0.6,0.65,0.0,0.0,0.0,-0.0138007871544,-0.0132657442957,-0.014167525822,-0.0107831674994,-0.0105752927664,-
1717,Dirk,Nowitzki,SAS@DAL,DAL,SAS,,,"Nowitzki, Dirk",7000.0,PF,5900.0,PF,29.2,PF,11700.0,"C,PF",1.57385239241,0.574370784489,3.26121232637,2.96315901778,0.624268985091,6.29140769629,0.724243536803,0.964824384549,6.91567668138,6.33282489655,1.38841222265,14.3641068599,2.75300621574,30.4285714286,16.8070682315,29.5554004803,9.3133170634e-07,29.0990630958,30.8465325006,29.669914197,29.7932692071,29.4430851295,31.2617085574,29.9288862141,30.2661947512,30.1062040978,26.0,36.0,24.8639881852,34.4270605641,26.2653545817,36.6756710184,25.2599811955,35.2836155606,25.4571596042,35.2483748366,25.1315430155,35.2085153309,-0.0464413428622,-0.00727754431757,4.29790421907,7.15698132193,0.4,0.4,0.3,0.2,0.2,0.15,-0.0113058884325,-0.0136442835573,-0.00851081746359,-0.0155421540297,-0.0181015273381,-
1718,Paul,Pierce,LAC@ORL,LAC,ORL,,,"Pierce, Paul",3500.0,SF,3600.0,SF,15.6,SF,5300.0,"PF,SF",1.26423687278,0.234057730302,3.43534026286,1.01382812679,0.213388415163,2.45519370711,0.480872437358,0.745826837177,2.66858212227,2.10691386957,1.12482360344,5.58458003046,0.806395909459,17.2857142857,6.14504725204,12.6378559033,1.05038011984e-10,11.9277346061,12.9966612554,12.0613360351,12.4901464078,11.3445904806,12.4013220341,11.4814453607,11.8809088849,11.9784284597,9.0,25.0,6.21030810069,17.2508558352,6.76676711812,18.8013686317,6.27977960672,17.4486255445,6.50313408009,18.0642613336,6.57992125228,18.2839499648,0.504379067938,-0.534620771867,6.32679087913,8.08744506484,0.8,0.5,0.45,0.0,0.3,0.3,0.0337356105651,0.0344411119788,0.0335473943852,0.0352451459532,0.0381486950868,-
1938,Manu,Ginobili,SAS@DAL,SAS,DAL,O,Groin,"Ginobili, Manu",4500.0,SG,4100.0,SG,18.15,SG,7800.0,"SG,SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,15.6258159019,25.3919508405,16.9718210678,27.6132380686,15.7501738546,25.6280613472,16.1300145318,26.2112736142,16.501195779,26.8595356809,0.14954183207,1.21054082319,4.84568056676,7.80488105789,0.6,0.5,0.4,0.0,0.2,0.25,,,,,,O - Groin
2034,Mike,Miller,CHI@DEN,DEN,CHI,,,"Miller, Mike",3500.0,SF,3000.0,SG,5.0,SF,5000.0,"SG,SF",0.386899216624,0.038671186936,0.55622859371,0.0147513284852,0.0672370012436,0.512752549199,0.124012481957,0.148746298535,0.579989550443,0.276384891853,0.202099127435,0.772114018588,0.0115636888691,4.5,0.76643260001,2.40013248737,1.27910384349e-23,2.21938992473,2.42381211524,2.24838940225,2.32043948845,2.30260210698,2.53734218293,2.33423884009,2.4102643606,2.52695052182,0.0,15.0,0.0,7.39796641577,0.0,8.07937565373,0.0,7.49463327711,0.0,7.73479829482,0.0,8.00044420625,0.979479982761,0.447541962956,5.72518801244,4.49856767328,1.0,1.0,1.0,0.0,0.0,0.0,-0.0184915960554,-0.0252289039313,-0.0190776528527,-0.0199610827008,-0.0281817854331,-
2037,Jamal,Crawford,LAC@ORL,LAC,ORL,,,"Crawford, Jamal",4700.0,SG,4800.0,SG,20.08,SG,8900.0,"SG,SF",2.24437434825,0.167782608328,3.9921152716,3.33062968286,0.220386333324,1.40405268583,0.566186037408,1.24549909693,1.62443901916,4.2880669034,1.38775136733,10.4022363639,3.07828399075,25.4285714286,13.0421691649,19.08079298,7.73076635309e-10,18.5804957048,19.9784952865,18.6618700543,19.2743713885,18.2443135227,19.622087415,18.3274221795,18.8851873988,18.5533900854,19.0,32.0,13.8831793749,23.382196842,14.927647989,25.1423384657,13.9438774504,23.4854617691,14.4016370487,24.2553887136,14.2568581936,24.0129326888,1.01123150018,2.7171929952,5.72974100399,10.1156892186,0.0,0.2,0.25,0.6,0.5,0.3,0.0132206476089,0.0140160398871,0.0131524445164,0.015304988359,0.0207405632688,-
2200,Pau,Gasol,CHI@DEN,CHI,DEN,GTD,Hand,"Gasol, Pau",8700.0,C,8700.0,C,37.38,PF,17000.0,"C,PF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,31.0422664314,47.1842449757,32.8045122964,50.4019828315,31.9332043322,49.0775947259,31.1199863391,47.3023792355,31.4788399852,48.5628577259,0.155671147856,0.662354807817,4.98364474816,10.3604226501,0.0,0.1,0.2,0.4,0.4,0.35,,,,,,GTD - Hand
2207,Joe,Johnson,SAC@BKN,BKN,SAC,,,"Johnson, Joe",5300.0,SG,5100.0,SF,22.95,SF,10300.0,"SG,SF",3.83616279192,0.0425178739042,4.91948897818,1.85588958057,0.613463247587,2.93603904165,0.799195353236,1.90263497348,3.54950228924,4.73044882411,1.76319844338,11.8638099924,1.43632696774,34.0,12.6604230593,23.4737780404,1.7342228933e-05,22.4548614751,24.4766466609,22.6437299524,23.3364606968,21.7881555451,23.6645775397,22.0012912723,22.5255226495,22.6873415479,27.0,39.0,17.8318017597,25.7570469862,19.4300110424,28.0941983183,17.9744595386,25.9917350351,18.5318952592,26.7682931522,18.6311998945,26.9496718941,0.272306836475,-0.0957758148415,4.86134272205,9.13349878196,0.2,0.3,0.3,0.4,0.3,0.25,0.0196089979421,0.0238843859172,0.0188952552979,0.0238511190394,0.0231304850729,-
2210,Richard,Jefferson,BOS@CLE,CLE,BOS,,,"Jefferson, Richard",3500.0,SF,3000.0,SF,6.8,SF,5000.0,"SG,SF",0.534640679751,0.134280970321,1.53155084605,0.900995201248,0.142903703113,0.955374247562,0.308223417317,0.485459751582,1.09827795068,1.44200941709,0.611888208141,3.208432687,0.539188833025,12.7142857143,4.03509587534,6.93201407664,7.35079448087e-18,6.55453945947,7.15812737079,6.60945339093,6.86048356354,6.59420506474,7.17143563606,6.64781375929,6.90677348766,6.98474896443,9.0,30.0,4.63973017917,15.4657672639,5.06698901427,16.8902665826,4.67860181504,15.5956425852,4.85629735397,16.1876578466,4.90693128136,16.3568418731,0.380589895757,-0.63407186683,8.39318534608,5.84125220075,0.8,0.9,0.85,0.2,0.1,0.05,-0.0031197667071,-0.00104671749283,-0.00301710762348,-0.00364078054918,-0.00414768780384,-
