Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_DK,FD_VALUE,ADJ%,ADJ,Status
202087,SF,Alonzo,Gee,10.1,41,3600,DET@NOP,NOP,DET,,,"Gee, Alonzo",3600,SF,3200,SF,10,SF,8:00PM EST,SF,0.710251750126,0.0821721075629,0.979975936998,0.740467958044,0.519411458441,2.13213647765,0.71091192008,0.47813737659,2.65154793609,1.49415195532,0.389487774102,2.47691674567,0.608437284008,17.7857142857,3.98622896874,3.35314248821e-05,3.18484050612e-13,9.34149479594,9.90788476809,9.47407219274,9.53623868299,9.3184024709,10.0,31.0,5.66456174235,15.5821609878,5.92500547067,16.6678175206,5.74178585441,15.8086866202,5.81526128278,15.8516590411,0.922482542333,0.680868778885,8.56666824839,6.97560470322,0.6,0.7,0.65,0.2,0.1,0.1,,2.59485966554,0.00247814205374,0.00129836365669,-
202325,SF,Wesley,Johnson,12.1,41,3800,LAC@CLE,LAC,CLE,,,"Johnson, Wesley",3800,SF,3900,SF,10,PF,8:00PM EST,SF,0.820878737857,0.593047479104,4.19171185355,1.02552561259,0.621390325589,2.45293915118,0.899163034106,1.05711766312,3.07432947677,3.07352704531,1.45816314511,7.37641256321,0.64852746343,23.7142857143,8.25374469915,0.000579148653802,3.54540204241e-11,15.1015615414,16.5129184193,15.2552780152,15.8306431139,16.0207296952,9.0,30.0,5.15655027236,19.3499158699,5.84766180528,21.0689503709,5.21294685131,19.545205891,5.46797551146,20.2574137402,0.830294969654,1.10867506117,7.97885926195,8.32329598762,0.4,0.3,0.45,0.4,0.3,0.2,,3.97409514246,-0.057373675941,-0.0387601028742,-
202326,C,DeMarcus,Cousins,45.0,32,10700,ATL@SAC,SAC,ATL,,,"Cousins, DeMarcus",10700,C,10600,PF,52,C,10:00PM EST,C,3.45988179107,1.54698328756,3.80640157554,9.78773558993,2.77227962786,9.31192306914,1.58300380552,2.92527900737,12.084202697,9.29435279374,1.27540297111,20.5108698454,7.59450339279,35.7142857143,27.4586119514,0.758520930598,0.00232072306639,50.4841730532,53.1887241773,51.088383188,51.1218745387,48.7145566495,27.0,39.0,38.2477117298,55.0979207653,40.3742701287,58.0204035726,38.7113362664,55.7551385847,38.7321308207,55.7934172521,-0.376600647596,0.27001226359,6.89957728174,10.7077641047,0.0,0.1,0.15,0.4,0.4,0.2,,4.71814701432,0.0363262344028,0.049549259303,-
202332,C,Cole,Aldrich,13.8,19,4300,LAC@CLE,LAC,CLE,,,"Aldrich, Cole",4300,C,3900,C,11,C,8:00PM EST,C,0.964614047889,0.770014210955,0.00133411328489,1.82025940536,1.29615364333,3.08624612147,0.696875095032,0.82782306402,4.38239976481,2.62597212342,0.00132576661451,4.88721008155,1.23032526614,13.8571428571,6.48359527959,0.00374598001323,3.53035957772e-10,15.2953516171,15.9290460207,15.5144716054,15.2960145004,15.3071420315,2.0,24.0,3.60721882516,25.293633885,3.68707484776,26.4010936506,3.64643065936,25.6666512098,3.60777627425,25.294386959,0.869402021794,0.106013685959,7.23660286686,12.2207186741,0.4,0.4,0.55,0.4,0.3,0.2,,3.55705851561,-0.000770255765419,-0.000850854647558,-
202337,SF,Luke,Babbitt,8.3,19,3500,DET@NOP,NOP,DET,,,"Babbitt, Luke",3500,SF,3000,SF,10,SF,8:00PM EST,SF,0.190805656615,0.0152479033198,1.08308392705,0.206814653796,0.0866419850682,1.01157977807,0.206208714503,0.127285968262,1.09822176314,0.672416318154,0.46532184945,0.752017564108,0.187263332116,5.57142857143,1.99741781787,4.06915194983e-09,1.89567209105e-22,3.91711968595,4.26833468296,3.9720307741,4.14978061067,3.1043155255,4.0,30.0,3.12824424555,16.1108223505,3.40984595847,17.461002593,3.17056579263,16.3553474949,3.32183201253,16.9508932729,0.329257789765,-1.16904865729,10.7041556121,7.10791503469,1.0,0.8,0.7,0.0,0.0,0.15,,1.11917705313,0.261830395063,0.145887926233,-
202341,SG,James,Anderson,4.2,19,3500,ATL@SAC,SAC,ATL,,,"Anderson, James",3500,SG,3000,SG,10,SF,10:00PM EST,SG,0.904650165158,0.210967277834,2.26274071979,0.626342583293,0.406770403258,1.12035643586,0.467377896888,0.925807160242,1.52712683912,1.541867271,0.909619187474,4.29576679013,0.555072541656,11.6428571429,4.54842627113,6.14303785108e-07,2.71879060774e-14,8.168836915,9.16290643082,8.24519325696,8.62364650874,6.19506604174,2.0,22.0,3.46713840531,13.2188093884,3.91470828996,14.7998599895,3.48701713371,13.3558268708,3.72234596972,13.8880063469,1.78693906837,3.50599761436,7.22914423122,4.89591397843,1.0,0.9,0.9,0.0,0.0,0.05,,2.33395340429,0.318603685573,0.169526332673,-
202362,SG,Lance,Stephenson,9.4,33,3500,LAC@CLE,LAC,CLE,,,"Stephenson, Lance",3500,SG,3100,SF,10,SG,8:00PM EST,SG,1.15884427589,0.123499214862,1.16910237675,0.533292103489,0.185524962641,1.23663954774,0.283066794776,0.986330757723,1.42216451038,0.946747459603,0.328860800571,2.83753300807,0.339822128205,10.0,2.56217784798,6.48112770016e-08,2.34928710407e-14,5.83384293583,6.5625469405,5.90495116135,5.99827333612,6.17554611997,5.0,24.0,2.45376111892,15.2980720232,2.94339968025,16.6961592692,2.48775064068,15.4731126192,2.56395908906,15.6143532279,0.451939363236,-0.866376257173,7.36558849919,7.88194619098,0.8,0.7,0.6,0.0,0.0,0.15,,1.66681226738,-0.0553316544808,-0.0341703184141,-
202389,C,Timofey,Mozgov,13.0,37,3500,LAC@CLE,CLE,LAC,,,"Mozgov, Timofey",3500,C,3400,C,10,C,8:00PM EST,C,0.460554159261,0.485235837783,0.219872102928,1.70546333649,1.44162316374,2.81130525437,0.242345552731,1.13238381522,4.25292841811,2.93972564784,0.0638465584011,5.46167197512,1.42653498437,17.7142857143,7.36983283846,0.00420846384573,8.68832575276e-13,13.4869571449,14.2977187526,13.6996035658,13.5188804241,13.3611628729,9.0,24.0,6.75713121421,18.3412578162,7.2868386077,19.3547470539,6.85218216525,18.638727199,6.78362516421,18.3770973329,-0.157804953249,-0.942492030544,5.35482718434,7.75498096256,0.6,0.6,0.55,0.2,0.3,0.3,,3.85341632711,0.0094149194359,0.00710128954941,-
202681,PG,Kyrie,Irving,24.8,14,7200,LAC@CLE,CLE,LAC,,,"Irving, Kyrie",7200,PG,7000,PG,30,PG,8:00PM EST,PG,4.34960417601,0.110351688606,4.29353484608,3.97848547243,0.91371128378,1.97690738571,0.879916922653,2.20824930964,2.89061866949,5.62235269615,1.38139973282,13.6201469168,3.49459023627,29.5,16.1206953614,0.0135085557297,1.06708700049e-05,25.8861319417,27.8254873964,26.0306628752,26.5768318081,27.5892242367,19.0,34.0,16.9953329547,29.6964743647,18.3029261484,31.9065850741,17.0779795459,29.8675271591,17.4608864211,30.4836655454,0.77583835899,-0.27377337188,6.24631759651,10.5272435681,0.6,0.6,0.55,0.2,0.3,0.25,,3.59529610301,-0.0617303437166,-0.0577319422036,-
202684,PF,Tristan,Thompson,20.9,40,4500,LAC@CLE,CLE,LAC,,,"Thompson, Tristan",4500,PF,4800,PF,20,C,8:00PM EST,PF,0.531496379972,0.238945865036,0.0416150934108,2.41256135431,2.40952360521,4.35161284991,0.194715136088,0.817028846303,6.76113645512,2.61639117477,0.0417740097539,4.50036802636,1.52880625557,20.0,6.80336261486,0.0423938528811,1.29822461846e-11,15.7642640869,16.5317223377,16.1023209097,15.7851510918,15.2346097627,21.0,36.0,16.5621445286,28.530351154,17.3560037776,29.7202253758,16.9184241979,29.1599735214,16.5830315532,28.5512384748,0.137684251924,-0.278389531252,6.05905764019,7.66929274979,0.4,0.3,0.3,0.4,0.5,0.4,15.8429936239,3.50316979709,0.0347665173239,0.0264827162118,-
202688,PG,Brandon,Knight,31.6,42,6500,SAS@PHX,PHX,SAS,,,"Knight, Brandon",6500,PG,7200,PG,39,PG,10:30PM EST,PG,5.57264241371,0.286889530415,5.13868246804,3.39400459512,0.535019865653,3.10638767481,1.26399973891,3.29544246579,3.64140754046,7.92633137335,1.81191922632,17.940574379,2.91517398615,39.5,20.5797559592,0.0606476739992,0.000245379250737,33.1147447011,35.8504959242,33.2968150781,34.0207043143,34.5496610592,31.0,41.0,26.1707350409,34.3401581706,28.3518526215,37.1737859188,26.3143655137,34.5290120601,26.8847815372,35.2799848044,0.944350606971,1.80629807584,4.4791425262,12.3668595863,0.2,0.2,0.3,0.2,0.3,0.35,,5.09457610787,-0.041531995223,-0.0363269964068,-
202693,PF,Markieff,Morris,18.8,28,4600,SAS@PHX,PHX,SAS,GTD,Shoulder,"Morris, Markieff",4600,PF,4900,PF,11,PF,10:30PM EST,PF,1.50293908301,0.145036322358,1.36956746541,1.35488265194,0.635780993896,3.44583547228,0.702930794116,1.62646644113,4.08161646617,3.49846917664,0.416047041487,9.1475212254,0.984928847134,19.5,8.39791424189,0.00421249390096,1.75656113759e-08,15.6197304176,16.8450679822,15.8238112409,15.8277539384,16.2916619945,7.0,34.0,4.86788079263,28.3062820608,5.41295375556,30.3207265634,4.93264413368,28.6719711636,4.93866389623,28.6735044655,0.161378467479,-0.726508136089,9.42556469615,9.8050521477,0.4,0.6,0.5,0.6,0.3,0.3,,3.39559356905,-0.0412438937854,-0.0344580295841,GTD - Shoulder
202694,SF,Marcus,Morris,24.3,41,5200,DET@NOP,DET,NOP,,,"Morris, Marcus",5200,SF,5700,SF,23,SF,8:00PM EST,PF,1.88656550281,0.194750566624,3.43548294662,3.16499422261,1.21357089701,3.79979584426,0.871745705261,1.18205879438,5.01336674127,5.28697994284,0.938078703493,12.3250062083,2.42908294485,36.3571428571,13.941121534,0.0274405984838,7.87727793426e-07,23.7379436272,25.0486807132,23.9886119642,24.2069829789,24.5835343289,30.0,42.0,19.7804617026,27.2507646613,20.8476429532,28.7776917585,19.9829713855,27.5441805678,20.1660128958,27.7939114797,0.453491594031,-0.406439191631,5.06518484964,8.87595614911,0.2,0.4,0.4,0.4,0.3,0.3,,4.56498915907,-0.0343966286728,-0.0232578974949,-
202695,SF,Kawhi,Leonard,36.7,40,7600,SAS@PHX,SAS,PHX,,,"Leonard, Kawhi",7600,SF,8300,SF,47,SF,10:30PM EST,SF,2.33893697883,0.625403024983,3.26313588232,4.0363169374,1.27110237905,5.87908454502,1.91166006999,1.53917264542,7.15018692407,6.9912216065,1.57140193041,13.7358156091,3.38725293803,31.5,18.9410980814,0.17884672925,3.51086627956e-05,34.5646814031,36.4774780372,34.9221907493,35.3503823683,34.6130238916,26.0,40.0,28.8578033612,43.3844020133,30.4481784479,45.7954864934,29.1580658008,43.8303838516,29.4838474245,44.4168454633,-0.0398646159843,0.0915077211845,4.59960979393,9.10496307319,0.4,0.4,0.25,0.4,0.2,0.35,,4.54798439514,-0.00139665602878,-0.00153468217436,-
202697,SG,Iman,Shumpert,15.1,18,3800,LAC@CLE,CLE,LAC,,,"Shumpert, Iman",3800,SG,3900,SG,10,SG,8:00PM EST,SG,2.15506539317,0.378851344202,3.33516333676,0.939405272464,0.539122205285,2.71603201136,1.19644056838,1.10415224434,3.25515421665,3.03921137954,1.17654293704,7.41374272793,0.587051422696,26.5,7.84201711882,0.000835706306462,6.89007194598e-08,17.0272318494,18.3303371509,17.1899895602,17.6155033179,16.750224076,16.0,30.0,11.3873900554,18.907179114,12.1792961563,20.3806841491,11.4918170923,19.0893803828,11.7507656183,19.5704158844,1.26892098757,1.90517108103,5.46647536729,7.71686253086,0.4,0.5,0.45,0.2,0.2,0.25,,4.48085048668,0.0165375562793,0.0104531235225,-
202702,PF,Kenneth,Faried,26.3,36,6300,MEM@DEN,DEN,MEM,,,"Faried, Kenneth",6300,PF,5900,PF,22,PF,9:00PM EST,PF,0.985899494397,1.13682779116,0.0618861000751,3.1704684426,2.50638557648,4.86195521062,0.441868271403,1.51281255952,7.36834078711,4.46776587448,0.00167453299426,8.96320844422,1.96534074084,26.0,10.9025470228,0.142995603655,6.47892332826e-08,22.8679847745,23.9936453601,23.2364018139,22.868822041,25.6131106673,18.0,33.0,16.3662881211,28.5569693462,17.1941636039,29.9431918968,16.6305415627,29.0165295337,16.3668677672,28.5580320306,0.0410308575915,-0.670750051757,6.04447799944,8.86028547679,0.4,0.3,0.25,0.2,0.3,0.25,,3.6298388531,-0.107176591256,-0.105581765107,-
202704,PG,Reggie,Jackson,33.0,42,7200,DET@NOP,DET,NOP,,,"Jackson, Reggie",7200,PG,7300,PG,34,PG,8:00PM EST,PG,6.21450649015,0.0689977239716,3.83674021145,4.55147113071,0.820004698722,2.92234084406,0.712501131644,2.48525002452,3.74234554278,7.49874767531,1.36160065581,16.6093613349,3.94163304856,31.4285714286,20.300729055,0.102591628388,0.000510148366312,33.1910511283,35.3015937456,33.3781684054,33.8718514562,32.9084722188,25.0,37.0,26.4354612182,39.045895717,28.1092917257,41.5349221628,26.5839223404,39.266514995,26.9772402596,39.8471811599,0.390960970715,1.05767674231,4.98482016283,11.4751440721,0.4,0.3,0.2,0.4,0.3,0.3,,4.60986821226,0.00858681337688,0.00899114711922,-
202708,PG,Norris,Cole,15.7,24,4000,DET@NOP,NOP,DET,,,"Cole, Norris",4000,PG,4100,PG,10,SG,8:00PM EST,PG,3.48083445765,0.183635440782,2.68193985612,1.28720868348,0.266829126419,3.25916233674,0.745509903451,1.66305423669,3.52599146316,4.07197341149,0.702337411767,10.3006243196,1.000960982,30.0,9.84724521676,0.00391218386458,6.51273301029e-06,19.4949231108,20.8539185082,19.671222684,19.8460918167,19.7130434398,16.0,32.0,11.412025643,20.6496227491,12.1302368104,22.1001587507,11.5113935384,20.8369125619,11.6347679805,21.019138079,1.23356168682,1.4632905807,6.51864660978,8.2622723828,0.4,0.5,0.55,0.4,0.4,0.3,21.1460121747,4.8737307777,-0.0110647718928,-0.00727067763247,-
202714,PG,Shelvin,Mack,8.6,18,3500,ATL@SAC,ATL,SAC,,,"Mack, Shelvin",3500,PG,3000,PG,10,PG,10:00PM EST,PG,2.28713303389,0.010001520228,1.68871168822,0.860729074148,0.149149489888,0.774799321732,0.367036196553,0.703193701338,0.92394881162,1.98752840043,0.539051442274,4.45725821785,0.661737944769,8.64285714286,5.17584618791,2.19655710614e-05,1.18822563511e-12,9.76616604491,10.4334860573,9.81236348549,10.035691766,7.33984742524,2.0,19.0,4.56545678613,17.8747987602,4.92911281392,19.0155733722,4.57888815267,17.9720830904,4.73088132313,18.3066327792,0.137083761296,-1.05147912752,6.67083203206,6.34135714635,0.8,0.8,0.75,0.0,0.1,0.15,,2.79033315569,0.330567991281,0.280731079962,-
202720,PF,Jon,Leuer,18.6,41,4200,SAS@PHX,PHX,SAS,GTD,Back,"Leuer, Jon",4200,PF,4400,PF,17,PF,10:30PM EST,PF,0.09291362,0.0,0.11796096,0.0,0.0,0.0,0.0,0.36690153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2275311,-0.044080335,-0.2275311,-0.2275311,0.0,12.0,33.0,9.42536478999,28.442368033,10.1820941755,30.2361554676,9.58421239242,28.9023942254,9.59255754942,28.9127732989,0.448076845262,-0.775659175164,8.24680278032,9.52215260558,0.4,0.4,0.25,0.2,0.3,0.5,0.0,-0.0541740714286,-inf,-inf,GTD - Back
203076,PF,Anthony,Davis,43.5,36,10300,DET@NOP,NOP,DET,,,"Davis, Anthony",10300,PF,10000,PF,54,PF,8:00PM EST,PF,1.71001980626,3.00283629284,1.52842027055,6.41020028245,2.19051094245,7.19773837042,1.05289694675,1.92808809114,9.38824931287,9.34301724962,0.41145823579,18.0585834192,4.58892143606,35.2142857143,23.6864141711,0.4625154143,0.000518135908472,43.700721444,45.3399070731,44.1701339096,43.9064505618,43.0284588338,20.0,43.0,25.5017927493,53.0137882407,26.4789303416,54.9917684051,25.7861073219,53.5779221634,25.6195960255,53.2645122729,-0.842065896095,1.62432643454,9.85691281075,14.618293334,0.2,0.2,0.25,0.0,0.1,0.15,,4.2427884897,0.0156236739211,0.0190906217891,-
203083,C,Andre,Drummond,41.7,42,8800,DET@NOP,DET,NOP,,,"Drummond, Andre",8800,C,8800,C,46,C,8:00PM EST,C,0.769883870458,1.81124404781,0.0440859276018,5.83041604009,4.88657764075,9.29358196973,0.881215050792,1.90356909239,14.1801596105,7.07864402986,0.0449384482006,13.4540009577,2.39538015886,31.6428571429,16.5976066668,0.843288583608,1.7263639127e-05,38.2499731099,39.9332348607,38.9589810904,38.272442334,38.2353117978,24.0,40.0,29.1975940228,48.148368934,30.4884940205,50.2606617608,29.7413620672,49.0380598354,29.2165255651,48.1747064645,0.733843476581,0.318997730852,6.15333493141,11.4442931931,0.2,0.2,0.25,0.0,0.1,0.3,,4.3465878534,0.000383449522759,0.000463337175756,-
203085,PG,Austin,Rivers,12.8,38,3500,LAC@CLE,LAC,CLE,,,"Rivers, Austin",3500,PG,3400,SG,10,PG,8:00PM EST,SG,2.10921896202,0.163038072699,2.54020980043,1.52541091469,0.309814294805,1.63235894115,0.632151387515,1.16216711343,1.94217323596,3.12695313183,0.717606667618,7.76360099002,1.1393652668,23.3571428571,8.11087819807,4.62147067902e-05,1.11851996552e-09,14.0335263312,15.0705218836,14.130634993,14.392329665,13.8336607771,15.0,31.0,9.37964492848,18.2896400927,10.1764409105,19.5463053376,9.44765788401,18.4133576483,9.640747529,18.7377936698,0.881918086365,1.24132181669,6.4952658107,7.18652969825,0.6,0.5,0.65,0.0,0.3,0.15,,4.00957895178,0.0144477703586,0.00855693503907,-
203099,SG,Jared,Cunningham,5.4,33,3500,LAC@CLE,CLE,LAC,,,"Cunningham, Jared",3500,SG,3000,SG,10,SG,8:00PM EST,SG,0.350402502153,0.0373354415877,0.739159097759,0.432804082549,0.0541310216403,0.531676337055,0.452704667188,0.113218928163,0.585807358696,1.04156843781,0.137648870247,2.18924926438,0.206893845222,3.21428571429,2.4276795911,1.24812705882e-11,8.23801150917e-22,4.52311346415,4.67783773129,4.55240383209,4.59193789927,1.92822409393,0.0,23.0,2.900413227,15.1707967766,2.9366324675,16.1983072733,2.9159554275,15.284714753,2.921090267,15.5359951773,0.586869124967,-1.27166954971,9.84578051448,5.87863040636,0.8,0.9,0.9,0.0,0.0,0.0,,1.29231813261,1.3457405591,0.807298915181,-
203112,PF,Quincy,Acy,8.9,20,3500,ATL@SAC,SAC,ATL,,,"Acy, Quincy",3500,PF,3200,PF,10,PF,10:00PM EST,SF,0.556026086063,0.300568454726,0.557760545887,0.920507971916,0.791115652673,1.7083890173,0.32574023856,0.717051978433,2.49950466998,1.8775515359,0.289704417714,3.68720412129,0.722820344018,10.4285714286,4.76762783353,3.36406509535e-05,1.59476769973e-14,9.13663797474,9.76499140631,9.26161320823,9.28149018359,7.73997450978,3.0,25.0,4.16817605487,18.8824671252,4.55395005661,19.9866494384,4.21081713004,19.168943977,4.26521903002,19.1210989848,1.44640913826,1.18898110285,7.63856132054,8.78500616581,0.4,0.6,0.75,0.4,0.3,0.2,,2.61046799278,0.180448070364,0.133926633626,-
203115,SG,Will,Barton,27.8,42,6400,MEM@DEN,DEN,MEM,,,"Barton, Will",6400,SG,5900,SG,31,SF,9:00PM EST,SG,2.2246276552,0.364499111496,3.56110346252,2.86579168195,0.827811941347,4.68999399983,0.821896467025,1.48630873505,5.51780594118,4.88579965974,1.49096181303,10.7577914424,2.43408895841,25.8571428571,13.6966500909,0.0454769136473,5.00761559502e-06,24.5414411251,26.3059666962,24.8173314222,25.2869220316,24.0202247018,20.0,37.0,19.2779214717,34.5549663195,20.6711866031,37.0257922392,19.4882934652,34.9555011941,19.8913564425,35.5516565671,-0.0735696092561,-0.215180912356,6.8556122469,10.9579451603,0.4,0.5,0.25,0.2,0.3,0.45,,3.8346001758,0.0216990652565,0.0201575412319,-
203118,SF,Mike,Scott,11.2,36,3600,ATL@SAC,ATL,SAC,,,"Scott, Mike",3600,SF,3400,PF,10,PF,10:00PM EST,PF,1.46453866193,0.1478828715,2.73796962398,1.38792159949,0.908378095234,2.5789901994,0.480013921113,0.808176833251,3.48736829463,3.54795814422,1.24994408812,6.6616747989,1.2431223026,17.8571428571,9.58898267916,0.00180600376727,6.00797262319e-09,16.4182493776,17.621678253,16.5926177923,17.0432214216,14.088364705,8.0,21.0,9.32027316928,18.7402398312,9.95323258815,20.1255575189,9.43381394968,18.9340025642,9.61453591978,19.4706554182,0.609038898308,-0.385857041386,4.950505783,6.29189740642,0.4,0.4,0.5,0.2,0.3,0.3,,4.56062482711,0.16537651611,0.130473541666,-
203141,PF,Mirza,Teletovic,15.5,43,4000,SAS@PHX,PHX,SAS,GTD,Ankle,"Teletovic, Mirza",4000,PF,4700,SF,15,SF,10:30PM EST,PF,1.15175569929,0.193321641026,4.32062608984,1.10366008525,0.418204926207,3.45041944854,0.352730175876,1.12231800772,3.86862437475,3.65778716766,1.94722990505,8.92822419929,0.801890170748,21.0,10.0646944111,0.00384771061141,1.53595556451e-09,16.4044628358,18.132668011,16.5978940546,17.3780777884,17.5335655344,6.0,28.0,4.12874047339,22.3531151831,4.75171624778,24.6026804879,4.18650994953,22.6154416244,4.40257936697,23.6532922965,-0.0116680724916,-1.22777654061,8.55501381361,9.70663711008,0.4,0.3,0.5,0.4,0.6,0.45,,4.10111570896,-0.064396639482,-0.0537667951691,GTD - Ankle
203143,PG,Pablo,Prigioni,8.5,21,3500,LAC@CLE,LAC,CLE,,,"Prigioni, Pablo",3500,PG,3100,PG,10,SG,8:00PM EST,PG,2.83013186785,0.0432268546419,1.82087631947,0.44337368024,0.518174194299,1.23968918498,0.936443883978,1.13303054379,1.75786337928,0.791905508488,0.605257960583,2.74817867335,0.409995655375,15.0,2.59906463293,2.32401448618e-05,3.62418049745e-10,9.78000942329,10.7370468444,9.86790259225,10.0826384036,9.37421279906,7.0,22.0,5.1114841106,13.8649690719,5.75312479941,15.0979786338,5.16092219905,13.9865104363,5.29844020007,14.2688118317,0.751893225038,0.899262521057,5.48894993861,5.63923753711,0.6,0.8,0.85,0.2,0.1,0.1,,2.79428840665,0.0432886081131,0.0270531082818,-
203145,SG,Kent,Bazemore,23.5,37,5000,ATL@SAC,ATL,SAC,,,"Bazemore, Kent",5000,SG,5600,SF,27,SF,10:00PM EST,SF,2.30519755909,0.647179312235,4.26658967354,2.1013702449,0.448495995746,3.53088763919,1.34021020386,1.45716260036,3.97938363494,4.36120378557,1.71487591771,9.33684686459,1.67931348193,25.5,12.1165969708,0.00591946280706,8.60502197955e-07,22.8672701032,24.652258544,23.0662392849,23.724708062,21.2092206988,23.0,33.0,20.8242032121,28.9964707765,22.4221310632,31.3426409863,21.0072679001,29.2431534393,21.5947888764,30.1144656188,-0.275722996699,-0.00982234480444,4.37054996198,8.4842218214,0.4,0.2,0.1,0.4,0.5,0.5,,4.57345402064,0.0781758758578,0.0650215452702,-
203200,SG,Justin,Holiday,5.2,25,3500,ATL@SAC,ATL,SAC,,,"Holiday, Justin",3500,SG,3000,SG,10,SG,10:00PM EST,SG,0.349783577048,0.129609222281,1.54101853271,0.526152283503,0.0986754606127,0.733992750666,0.426468216209,0.520796010512,0.832668211279,0.255588155632,0.285615159363,1.78039160811,0.437173510449,7.35714285714,1.23396498108,7.17670350885e-11,3.06168449844e-21,3.34920106665,3.79404006215,3.39083447722,3.49200864633,4.30960275478,2.0,18.0,1.25993472991,10.6616990384,1.42659317686,11.6559447669,1.27644411979,10.7500002133,1.26873920545,11.0707261183,1.00881304892,0.664868566195,7.12974987874,5.10721058896,1.0,1.0,1.0,0.0,0.0,0.0,,0.956914590472,-0.222851557969,-0.13054003528,-
203210,PF,JaMychal,Green,11.3,43,3500,MEM@DEN,MEM,DEN,,,"Green, JaMychal",3500,PF,3100,PF,10,C,9:00PM EST,PF,0.306243272035,0.262989495096,0.322551809554,1.37236245102,0.894678825514,1.84244640764,0.210297751863,0.725281786375,2.73712523315,1.45634904707,0.13297341407,2.88610519231,0.962139779808,9.64285714286,4.00781128803,3.64797120522e-05,6.91663592575e-17,7.9730191834,8.53900304528,8.10987544506,8.03950589044,7.37272210214,7.0,25.0,5.76555301963,20.8001874324,6.22030641334,22.0125105012,5.86921782773,21.1299129512,5.82170311833,20.9267382149,0.543290668956,-0.389211743833,6.31675863443,6.36154264359,1.0,0.9,0.75,0.0,0.0,0.05,,2.27800548097,0.0814213628221,0.0622530306497,-
203382,C,Aron,Baynes,12.0,41,3600,DET@NOP,DET,NOP,,,"Baynes, Aron",3600,C,3100,C,10,C,8:00PM EST,PF,0.717329159695,0.678398192067,0.0196978039929,1.4807926943,1.80564251421,3.20090400642,0.395990027647,0.941209293159,5.00654652063,2.48872940634,0.0186411737784,4.79525666525,0.912073988966,15.5714285714,5.90817397542,0.0065295544022,5.40780330439e-11,14.199590686,14.9298432455,14.449918012,14.2089112729,13.2496805187,11.0,21.0,10.2573788607,18.8809672285,10.7905108901,19.8453004175,10.4415209193,19.2098895596,10.2662596598,18.8908100633,0.340412699672,-0.553939747311,3.97998038971,7.07184386209,0.4,0.3,0.4,0.6,0.5,0.35,,3.94433074611,0.0716930620273,0.0610034052376,-
203458,C,Alex,Len,15.6,40,4100,SAS@PHX,PHX,SAS,,,"Len, Alex",4100,C,3600,C,10,C,10:30PM EST,C,0.293744962943,0.644981184455,0.0621965977003,1.3181465398,1.47969094535,2.89684085144,0.392986467764,0.788051178546,4.37653179679,2.19021505243,0.0218345834207,4.79513183266,1.14831121247,14.8571428571,5.55057590076,0.00245808331418,4.74628626929e-12,12.5309156272,13.154685098,12.7497422171,12.5418329189,12.4657048012,9.0,29.0,7.74056287597,24.0978649534,8.08373418917,25.399176317,7.8631204115,24.549146089,7.7486991922,24.1154972835,0.775793508727,0.159729692879,7.98616592326,11.051347522,0.6,0.7,0.5,0.4,0.2,0.4,,3.05632088469,0.00523121853703,0.00438919021377,-
203462,PG,Archie,Goodwin,9.9,23,3500,SAS@PHX,PHX,SAS,,,"Goodwin, Archie",3500,PG,3100,SG,10,SG,10:30PM EST,SG,1.23437277619,0.186594541629,0.759318593277,2.62268674243,0.512498358955,1.78595356028,0.599720245231,1.41475303686,2.29845191924,2.25716111252,0.104654756096,5.29802258859,1.74468861797,15.5,6.36366559912,3.52840066492e-05,2.60408654262e-11,11.1312436033,12.0058700958,11.2461661993,11.1835709814,12.0887941538,4.0,25.0,4.16906511135,16.9547435888,4.61884042041,18.2164016745,4.23366688802,17.1112355573,4.19666977334,17.0635616523,0.293308306447,-1.24959180342,8.13934959673,7.67555794215,0.6,0.8,0.65,0.4,0.2,0.25,,3.18035531524,-0.0792097655262,-0.0617774548654,-
