Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,FD_VALUE,ADJ%,ADJ,Status
1718.0,9459,SF,Paul,Pierce,10.4,33,4100,CHA@LAC,LAC,CHA,,,"Pierce, Paul",1.12043459164,0.235060268814,3.7199308855,1.32085575151,0.389133288986,3.02802234525,0.333489097427,0.593248191307,3.1423669508,2.11492772067,1.41834109899,5.98670055055,1.10851667008,20.3571428571,6.75671321041,0.000861216562237,2.68397270158e-10,12.75205598,14.2597466526,35.9446204533,39.7995135304,13.1713928721,14.366854106,8.0,4.19635769423,4.70944601796,25.0,15.9666247001,17.8540332449,0.2,0.6,0.8,0.6,0.3,0.15,3.1102575561,-0.0318369436031,-0.0205990052231,-
2037.0,9448,SG,Jamal,Crawford,16.9,36,3800,CHA@LAC,LAC,CHA,,,"Crawford, Jamal",2.01945210734,0.168846491802,3.51924185659,2.821058649,0.266198871649,1.47640413717,0.566299337234,1.12034267596,1.52300114694,3.6834066784,1.16734674631,9.43811484815,2.60336345842,22.2857142857,11.1375235615,4.46810716768e-05,5.10014331084e-10,16.344252081,17.8388162,27.1751638089,28.4953214712,15.5083042364,16.7536670561,18.0,13.4426447693,14.7695959497,31.0,22.2441869482,24.0801653373,0.0,0.4,0.4,0.6,0.3,0.45,4.30111896868,0.0539032399543,0.0375104802038,-
2200.0,9570,PF,Pau,Gasol,38.3,33,9000,CHI@ATL,CHI,ATL,,,"Gasol, Pau",3.04110256466,2.36140071627,0.617068945947,4.94932801753,2.81354036426,10.1465703233,0.457392653737,1.84367736874,12.0370415009,7.19177289265,0.208115843594,14.6352637775,4.16983867028,34.5,18.7615002992,0.810096887733,0.00112894761678,41.5615133186,45.5616306575,48.985450717,47.8949995822,41.3912843772,44.2133270116,25.0,30.2375597451,32.9427270817,38.0,45.7334962141,50.1096047474,0.2,0.1,0.15,0.4,0.4,0.35,4.61794592429,0.0041126759881,0.00493417221376,-
2207.0,9447,SG,Joe,Johnson,20.9,36,4900,BKN@DET,BKN,DET,,,"Johnson, Joe",4.68220177254,0.000732855041298,3.81592661673,1.82685172876,0.663312448485,3.46031861684,0.768163980455,2.42113896494,4.13893163286,4.03992439416,1.26810037663,11.3087820983,1.52469989839,35.4285714286,10.8726490633,0.02096713533,0.000142056398244,21.9793243876,24.0436418029,32.9509814405,34.5924531312,21.8404270775,23.73444127,30.0,18.8348128768,20.5563679347,39.0,24.1042974696,26.4112298998,0.4,0.4,0.4,0.2,0.3,0.2,4.48557640564,0.00635964258658,0.00392048859298,-
2365.0,9513,C,Chris,Andersen,4.4,6,3500,MIA@UTA,MIA,UTA,,,"Andersen, Chris",0.24047956495,0.361027956585,0.229821546887,0.489866405305,0.397246906231,0.639799159703,0.341993989514,0.198479557188,1.308890833,0.258940277537,0.114012237251,1.63806258968,0.426195814773,5.0,1.0580886071,1.10739299301e-10,1.33261969628e-21,4.19704128913,4.07892576934,3.49825049163,3.16388829716,3.93843300574,4.12231757743,2.0,2.47492289538,2.33839025839,10.0,8.43515878131,8.15727997105,1.0,0.7,0.6,0.0,0.1,0.15,1.19915465404,0.0656627351589,0.0517216566793,-
2399.0,9547,SF,Mike,Dunleavy,0.0,23,4200,CHI@ATL,CHI,ATL,O,Back,"Dunleavy, Mike",0.18446195,0.16957657,0.78438741,0.19093886,0.0,0.29857555,0.23020396,0.13629265,0.0,0.48692653,0.37542209,1.34133756,0.19044155,0.0,1.5397167,0.0,0.0,2.479678035,3.1087548425,92.0410103508,101.115792503,0.0,0.0,20.9285714286,14.5416818095,15.7249785542,35.9285714286,23.1868039687,24.8107974259,,,,,,,0.590399532143,inf,inf,O - Back
2400.0,9503,PF,Drew,Gooden,9.2,8,3500,WAS@ORL,WAS,ORL,,,"Gooden, Drew",0.771333682725,0.0636402220978,1.01424239984,0.352281631229,0.935018075044,1.75041680498,0.330350118063,0.722021990808,2.5835599614,1.64223902066,0.330584143547,3.96647010817,0.305635997364,9.07142857143,3.92069818224,3.58081676213e-05,3.65724353975e-13,8.24392934952,9.0268077753,13.0163521888,12.9764933908,7.19644472225,7.60910850039,4.0,4.74104212526,5.50608295914,24.0,19.8188561984,20.7350867544,1.0,0.6,0.5,0.0,0.2,0.4,2.35540838558,0.145555849825,0.115470746313,-
2403.0,9512,PF,Nene,Hilario,16.0,14,4000,WAS@ORL,WAS,ORL,,,Nene,1.27054438709,0.534292655914,0.0626555004741,2.41840324515,0.895594155235,3.46688080549,0.613419402899,0.917181548105,3.81667298177,3.17489042972,0.00376328260044,5.82659814943,1.19034802922,15.4285714286,7.54389217126,0.00517584188966,4.9624251916e-09,15.4079588995,16.7492812154,30.2966863784,28.2722026905,13.9615463789,14.6822353131,12.0,12.5697432985,13.8113010009,22.0,20.8478721348,22.4307179118,0.6,0.4,0.5,0.2,0.4,0.35,3.85198972488,0.103599736117,0.0937489596713,-
2405.0,9680,PF,Amar'e,Stoudemire,8.5,9,3500,MIA@UTA,MIA,UTA,,,"Stoudemire, Amar'e",0.554150800713,0.554778909537,0.111601943482,1.70961818469,0.95958971197,1.66702276262,0.460570158035,0.435984467331,3.077074141,1.94858055759,0.0760315562558,4.42120336212,1.27130598534,12.2142857143,5.24449865677,5.90600578439e-05,5.86610921017e-14,11.3629274949,11.2098007208,16.7929634427,15.5721068064,10.7570112887,11.2883253043,7.0,6.84951334381,6.60200547092,15.0,13.7742035482,13.6721623993,0.8,0.8,0.45,0.0,0.1,0.3,3.24655071282,0.0563275606855,0.0496071747732,-
2406.0,9736,SF,Caron,Butler,5.5,9,3500,GSW@SAC,SAC,GSW,,,"Butler, Caron",0.498345164675,0.124585077668,0.30367047098,0.273413989564,0.169945404757,0.869566929047,0.364699915039,0.206891304671,0.909416543364,0.489083196425,0.103240200888,1.29065697738,0.297225374282,7.28571428571,1.37863196802,2.92386884304e-10,5.07864385828e-20,3.98912824781,4.35228456625,6.03134892363,6.16686458153,4.04826686292,4.33746001652,5.0,2.67350313007,2.92905541811,19.0,11.0164012465,11.7887640574,0.8,0.7,0.65,0.0,0.0,0.05,1.13975092795,-0.0146083786253,-0.008117064819,-
