Player_ID,"gId""",First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,Status
2546,"g14656-9508""",Carmelo,Anthony,WAS@NYK,NYK,WAS,,,"Anthony, Carmelo",8900.0,SF,8400.0,SF,43.0,SF,8:00PM EST,39.55,SF,16700.0,"PF,SF",6300.0,SF,3.65326319627,0.315615467054,3.99076309744,7.6794419279,1.49820487302,5.82919293928,0.818056727443,2.89687494895,7.3273978123,7.92758812388,1.39489742698,18.371035795,6.26340839595,34.3571428571,23.5134820707,37.8175810942,0.000901589458849,37.1567236799,39.9823493349,37.836463147,37.8541723934,37.5230935705,37.1606301583,39.8751405756,37.9711362183,37.808262566,37.8635219296,37.5530207526,28.0,40.0,30.2815710655,43.2593872365,32.450446869,46.7364898029,30.7016165454,44.2381607691,30.8499700171,44.0713857387,30.6428910882,44.2723592695,30.5801511011,43.6859301445,-0.511933724403,-0.395515776737,5.16373893753,9.57457993562,0.0,0.2,0.1,0.2,0.2,0.2,-0.000113702073425,0.00312042127039,-0.00391979833411,0.00133625277208,-0.00133715529256,-0.000871061433222,-
2547,"g14656-9718""",Chris,Bosh,SAS@MIA,MIA,SAS,,,"Bosh, Chris",7200.0,PF,6800.0,PF,38.0,PF,8:00PM EST,30.8,PF,12350.0,"C,PF",5600.0,PF,2.12051132357,0.509749484192,3.06582557709,4.08923407001,0.783811272412,6.91153891791,0.747124935883,1.305451011,7.69535019032,6.39245481475,1.19652896411,14.1176733361,3.3574126329,32.3571428571,17.3388512265,31.5480723498,1.74590923677e-05,30.9623362694,32.9476005233,31.6966105357,31.5606007515,31.3471037789,31.2727076069,33.2872727871,31.8865883229,31.9918944018,31.9600478043,31.6278102115,29.0,39.0,27.7499084445,37.3188423909,29.4321191554,39.9532824646,28.310922831,38.445466718,28.2861013357,38.0399293825,28.1454594287,38.3467204617,28.0947552632,37.7826019057,-0.145280475109,-0.185926855486,3.89816640967,8.01953567787,0.4,0.2,0.1,0.0,0.1,0.25,-0.00959205016442,-0.0104975975561,-0.00587127819058,-0.0133291635869,-0.0127321332512,-0.00867525398599,-
2548,"g14656-9585""",Dwyane,Wade,SAS@MIA,MIA,SAS,,,"Wade, Dwyane",7600.0,SG,6900.0,SG,32.0,SG,8:00PM EST,33.83,SG,12750.0,"PG,SG",5400.0,SG,4.07905649141,0.394242029569,0.589810435729,4.36074907055,1.15598214711,2.10124874898,0.999437342945,2.86240497742,3.25723089609,7.0308754759,0.136203488165,15.3244918493,3.36501950151,30.1428571429,17.5629739415,26.9446532236,1.76696387062e-05,27.5151895215,29.1935313031,27.6942270703,27.5832912656,27.6780510663,31.0583503457,32.7378276902,31.3047440703,31.143353346,30.3512022917,31.2604149339,25.0,36.0,22.8206548164,32.8617429356,24.2033770343,34.8980717942,22.959878263,33.1074335636,22.8771373056,32.94307772,22.3351316322,32.2225046263,22.9557295574,33.0562505626,-0.10025583326,-0.31529267704,3.90120337269,10.1374306409,0.2,0.2,0.35,0.0,0.3,0.25,-0.117545619761,-0.117583292461,-0.119780184833,-0.118106324943,-0.113013476193,-0.118846194659,-
2561,"g14656-9629""",David,West,SAS@MIA,SAS,MIA,,,"West, David",4300.0,PF,4300.0,PF,12.0,PF,8:00PM EST,18.4,PF,7000.0,PF,3850.0,PF,1.87403003643,0.530610934377,0.0821770145303,1.15298962998,0.805086323961,3.39156059128,0.544925955528,1.00481149687,4.19664691524,3.47005294642,0.0242388647298,6.11638581305,0.840336014815,19.6428571429,7.80468077238,16.8033657505,1.17425749814e-07,16.7979644083,17.5288253638,17.014300183,16.8100838406,17.007796754,17.8931929094,18.6672295239,18.1335050259,17.9060452405,17.9157584942,18.122285307,10.0,26.0,8.55169097148,22.2343965258,8.92046211593,23.2471211909,8.65852202389,22.5660769516,8.55786086432,22.2504382472,8.55003616685,22.3019682822,8.65851471114,22.512138249,0.627966918657,0.0163627975859,5.88214177292,8.0866291759,0.6,0.4,0.4,0.4,0.4,0.3,-0.0557570873308,-0.0579551208788,-0.0569777010934,-0.0557943985418,-0.0566309033121,-0.0567375990586,-
2564,"g14656-9471""",Boris,Diaw,SAS@MIA,SAS,MIA,,,"Diaw, Boris",3500.0,PF,3600.0,PF,10.0,PF,8:00PM EST,13.4,PF,5600.0,"C,PF",3500.0,PF,1.99380676161,0.228880644699,0.725808257563,0.865609903917,0.722968039346,2.24375443174,0.329660182034,1.04480221014,2.96672247109,2.79855777417,0.250224126287,5.11583985442,0.697651329722,17.5714285714,6.54499100434,13.4682735739,1.24693129873e-08,13.1680475554,13.9643279863,13.3168148181,13.2931596185,13.3163836789,13.3598073421,14.2473880242,13.5133207555,13.5467796297,13.7812873415,13.5128186874,14.0,25.0,10.4916151254,18.7350270097,11.1257489015,19.8772450609,10.6098441008,18.9559864883,10.5912979074,18.9130319776,10.73041823,19.1745671745,10.6098016304,18.94607434,0.567217056756,0.69759419607,4.35601904964,7.06492801401,0.4,0.4,0.35,0.0,0.2,0.35,-0.010913158594,-0.0161091078509,-0.0111832647326,-0.0144336591746,-0.0178137916477,-0.0111792281215,-
2571,"g14656-9674""",Leandro,Barbosa,HOU@GSW,GSW,HOU,,,"Barbosa, Leandro",3600.0,SG,3100.0,PG,10.0,SG,10:30PM EST,12.8,SG,5150.0,"PG,SG",3500.0,SG,1.70963394196,0.16910448896,1.90139601613,1.0281307151,0.363921337798,1.13667292207,0.937270953837,0.93811811803,1.50059425987,2.85763116171,0.632712764574,6.14671029233,0.831482296755,16.0714285714,7.17945738475,13.1246351256,1.77824949883e-11,12.8192541771,13.6797078058,12.8942923645,13.1356105594,12.8942838901,12.5893917319,13.4345353016,12.6684716136,12.9093501711,12.8639006659,12.6684635349,9.0,21.0,7.17878233917,16.7504921247,7.66063163717,17.8749329812,7.22079899004,16.8486568046,7.35594191325,17.1638644643,7.34978935826,17.149676268,7.22079897845,16.8485309497,0.259058455859,-0.333665342338,4.13310810197,6.1145337126,0.6,0.5,0.55,0.2,0.3,0.2,0.0143025521437,0.0152551780394,0.014051068943,0.014078424158,0.0162234774939,0.0140510443217,-
2585,"g14656-9454""",Zaza,Pachulia,UTA@DAL,DAL,UTA,,,"Pachulia, Zaza",5700.0,C,5600.0,C,20.0,C,8:30PM EST,23.43,C,10300.0,C,4850.0,C,1.83752831375,0.323408381404,0.0386864667662,3.44356809587,3.58238202905,5.96320224421,0.932193054629,1.74059043766,9.54558427325,3.50475042774,0.0,7.64218815459,2.60922758912,30.5,9.6187284446,25.266158736,6.48208525375e-06,24.6003344775,26.3688144214,25.4985192026,24.6003344775,25.0776136912,27.4490253471,29.5963922741,28.6231420205,27.4490253471,28.5380109995,27.9911113227,21.0,38.0,16.937935214,30.649597054,17.9178505038,33.1916118038,17.3186308449,32.1073095639,16.937935214,30.649597054,17.0794115989,31.930554923,17.266553689,31.2442400087,-0.680296308771,-0.0468097665357,5.5864419207,8.80584801048,0.6,0.5,0.25,0.4,0.4,0.65,-0.0933997006428,-0.105822224677,-0.102446649767,-0.0933997006428,-0.107273844705,-0.0955245125086,-
2588,"g14656-9709""",Matt,Bonner,SAS@MIA,SAS,MIA,O,Calf,"Bonner, Matt",3500.0,C,3000.0,PF,10.0,PF,8:00PM EST,5.0,PF,5000.0,"C,PF",3000.0,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,11.3297573039,0.0,11.9931032463,0.0,11.4579903238,0.0,11.7375941372,0.0,11.7722026012,0.0,11.4578608408,1.3366436907,0.720668358152,6.33370266698,4.98049881247,1.0,1.0,0.9,0.0,0.0,0.0,,,,,,,O - Calf
2617,"g14656-9589""",Udonis,Haslem,SAS@MIA,MIA,SAS,,,"Haslem, Udonis",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,5.1,PF,5000.0,PF,3000.0,PF,0.357201040859,0.0690021346277,0.131855819943,0.307325865475,0.333879438638,1.68627618604,0.180690116501,0.211108881162,2.02015562468,0.634664945739,0.0195934419202,1.59805263432,0.247544663522,7.07142857143,1.53646799692,4.75509554509,5.90558096489e-19,4.78473192892,5.001091003,4.88573984145,4.79452864988,4.88573971015,4.69366939138,4.91022533051,4.78824119425,4.70544624352,4.66667830148,4.78824110785,2.0,16.0,1.35325751525,10.826060122,1.41444994351,11.3167291003,1.38182537257,11.0557325328,1.35602830502,10.8482264401,1.34487545819,10.7605097351,1.38182537257,11.0546029806,0.982164620806,0.6378597858,5.7735026919,4.40123088844,0.8,0.9,0.95,0.0,0.0,0.0,0.0128775305612,0.0128496910584,0.0137876874829,0.0125975120099,0.0125034485906,0.0137876811341,-
2730,"g14656-9660""",Dwight,Howard,HOU@GSW,HOU,GSW,,,"Howard, Dwight",7900.0,C,7400.0,C,29.0,C,10:30PM EST,33.73,C,13500.0,"C,PF",5950.0,C,1.37042465468,0.952324120652,0.0422072407638,5.71767772675,3.23825164782,7.47285576503,0.912639306681,2.47023029224,10.7111074129,4.80243156185,0.0020639853052,8.43244326949,3.6927393591,28.2857142857,13.2996664681,30.8844584407,1.04909960178e-06,29.468328908,32.0328824031,30.7967352644,29.4693609006,30.0038842786,29.4246312205,31.7565908028,30.6682785661,29.4259168292,30.5266258086,29.9450314265,26.0,40.0,27.0870498043,41.6723843143,29.3303864138,45.5462343406,28.1941299529,43.7981474776,27.0879984036,41.6738436979,28.2367721306,44.00453597,27.5793279733,42.4297353435,0.517872775745,1.74609688085,7.53605349017,12.5045146319,0.6,0.4,0.3,0.2,0.2,0.3,0.00154486773896,0.00976788486102,0.00454139842272,0.00153590151542,0.0126506486098,0.00208065638879,-
2733,"g14656-9643""",Shaun,Livingston,HOU@GSW,GSW,HOU,,,"Livingston, Shaun",3800.0,PG,3300.0,PG,10.0,PG,10:30PM EST,17.0,PG,6550.0,"PG,SG",3500.0,PG,2.49540167189,0.204672304249,0.168295550175,0.879789962255,0.433457543331,1.15732132454,0.569822552593,0.976290804501,1.59077886787,2.08778798661,0.025069206098,3.93647266969,0.766361093696,15.9285714286,4.96700627302,11.2940375169,2.32209450592e-10,11.1917423315,11.7720137967,11.2713337914,11.2042769345,11.2712812749,11.5443308504,12.0329279827,11.6234173189,11.5591987381,11.5248528271,11.6233616593,15.0,26.0,10.539308922,18.2681354648,11.085730729,19.2212956898,10.6142383473,18.4040422282,10.5511128083,18.2885955344,10.6356111463,18.4430952187,10.614211066,18.3979658478,0.547671513648,0.756200550105,5.23897017654,5.25451834113,0.2,0.4,0.35,0.2,0.3,0.3,-0.0221356020834,-0.0163802627966,-0.0221038985828,-0.022282086323,-0.0144906472732,-0.0221037012661,-
2734,"g14656-9613""",Devin,Harris,UTA@DAL,DAL,UTA,O,Toe,"Harris, Devin",3500.0,SG,3400.0,PG,10.0,SG,8:30PM EST,14.68,PG,6800.0,"PG,SG",3700.0,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,6.97229872927,18.1279766961,7.42612898811,19.3083955941,7.01867446074,18.249013823,7.16216103815,18.6216186992,7.15796854315,18.6113317664,7.01867444688,18.2485535619,-0.110731851413,-0.656890284141,6.5468724183,7.56885953202,0.4,0.4,0.35,0.2,0.2,0.3,,,,,,,O - Toe
2736,"g14656-9479""",Luol,Deng,SAS@MIA,MIA,SAS,,,"Deng, Luol",4900.0,SF,4700.0,SF,16.0,SF,8:00PM EST,21.8,SF,9500.0,"PF,SF",4150.0,SF,1.56786463116,0.289499632853,2.55795434235,1.93318237715,0.859404561872,3.20901249823,0.847571866625,1.050391232,4.0684170601,3.57680464052,0.927342659965,8.80606848663,1.56739323606,32.0714285714,9.64834517707,18.3734926915,3.10189834592e-08,18.1059943629,19.3060090432,18.3171420972,18.5696656929,18.3094152159,20.6116299609,22.0109806842,20.881798694,21.2105342276,21.1933290261,20.8547442496,27.0,36.0,15.2429083946,20.3238778595,16.2484902364,21.6807934932,15.4159920057,20.5707958523,15.6332597593,20.8443463457,15.4618734738,20.6373506969,15.4141624757,20.5522166343,0.374816793493,-0.423895392999,4.0530572075,6.71067068258,0.2,0.2,0.35,0.6,0.5,0.35,-0.0781267224318,-0.0843421001659,-0.079967020835,-0.0823433396146,-0.0879236273612,-0.0793643796698,-
2738,"g14656-9664""",Andre,Iguodala,HOU@GSW,GSW,HOU,,,"Iguodala, Andre",4400.0,SF,4400.0,SF,19.0,SF,10:30PM EST,18.7,SG,8400.0,"SG,SF",4200.0,SG,3.18274543609,0.299367254021,2.22814732629,1.24440658333,1.0997954801,2.81994940188,1.43000033319,1.27468591089,3.91974488198,2.8467783258,0.900827621083,5.49279160433,0.765462427143,24.8571428571,7.35984669982,19.9809411937,4.31313002732e-06,19.0217079759,20.3101945225,19.2224377565,19.4721217864,19.21769522,17.7401861802,18.9155852249,17.9348135104,18.1604842081,18.55186631,17.9314014824,22.0,33.0,16.8353047602,25.2529571404,17.9730835377,27.0025711944,17.0103562851,25.5584803154,17.2339468684,25.8509203026,17.680813233,26.5779528024,17.0087647349,25.5131471024,0.115444008803,-0.24993645364,5.48831473582,7.11459647438,0.0,0.3,0.3,0.0,0.1,0.2,0.0515554745365,0.0561049717424,0.0518009754181,0.0527670290132,0.0574915183074,0.0517474492116,-
2743,"g14656-9501""",Kris,Humphries,WAS@NYK,WAS,NYK,GTD,Knee,"Humphries, Kris",3500.0,PF,3400.0,PF,10.0,PF,8:00PM EST,12.13,PF,6050.0,"C,PF",3600.0,PF,0.506364906866,0.293316381745,1.38203180273,1.00238147922,0.948006206346,2.59346552442,0.152443601435,0.493086870323,3.54147173076,2.04947642948,0.462100430466,4.62829889799,0.868233936967,13.7142857143,5.42928722638,11.0457731809,1.2259219148e-13,10.8370337596,11.4926493504,11.0150557,11.0680839749,11.0141073462,10.756100249,11.4657836913,10.9373184329,10.9944188773,11.0205967916,10.9363403209,10.0,26.0,7.90200378307,20.545209836,8.3794045642,21.918599154,8.03115919412,21.0131611918,8.07047789834,20.9832425357,8.05333993933,21.1148802114,8.03111993992,20.8809118438,0.379022339949,0.623726777242,5.73140496292,7.06625139886,0.6,0.5,0.5,0.2,0.3,0.2,0.00590140182033,0.00195895430942,0.00566834239785,0.0053714133639,0.00183577839068,0.00567051226159,GTD - Knee
2746,"g14656-9449""",Josh,Smith,HOU@GSW,HOU,GSW,,,"Smith, Josh",3900.0,PF,4400.0,PF,14.0,SF,10:30PM EST,20.83,SF,7500.0,"PF,SF",3900.0,SF,2.2114627635,0.934579247511,1.94214969774,1.70744624849,1.42611579444,3.62415466751,0.812270622104,2.01325524482,5.05027046195,3.31648543427,0.667937306865,9.18647228152,1.14554657593,20.2142857143,8.44645475134,19.6545483661,1.62741002205e-06,19.3044179453,20.9207978841,19.5802016083,19.6383865988,19.5569314684,19.7327141937,21.2996673009,19.9976901796,20.1487568874,20.2205810344,19.9782852605,9.0,22.0,8.59489986258,21.0097552196,9.30421102179,22.7862389677,8.70733776824,21.327215459,8.74359261994,21.3732264043,8.7369908784,21.4138931735,8.70732637817,21.2845755911,-0.258707338213,-0.236646824249,4.98436580108,7.14530632227,0.4,0.3,0.4,0.2,0.4,0.35,-0.0211878002725,-0.0187426566604,-0.0206531448722,-0.0252480001427,-0.0280016161009,-0.0208443572068,-
2756,"g14656-9567""",Sasha,Vujacic,WAS@NYK,NYK,WAS,,,"Vujacic, Sasha",3500.0,SG,3100.0,SG,10.0,SG,8:00PM EST,12.08,SG,5100.0,SG,3500.0,SG,1.43812089542,0.0649471279652,3.02181230746,0.881224173334,0.411316063655,2.14253411749,0.844153660286,0.943706933863,2.55385018114,2.15749233132,0.98648286121,5.9987348799,0.70622752172,17.5714285714,6.00769504557,12.6861160854,2.21336094514e-10,12.1039912487,13.1968955053,12.2318006078,12.5972326793,12.2316837578,11.7443024307,12.7947457439,11.8718889822,12.1865873252,12.2358416875,11.8717833407,2.0,26.0,1.37769006083,17.9099707908,1.50207236727,19.5311541353,1.39222416755,18.103127539,1.43383136187,18.6398077044,1.44393043904,18.7767130902,1.39222416755,18.0989141782,1.02885279678,0.368624863456,8.77624763339,8.26464574978,0.4,0.4,0.7,0.2,0.2,0.1,0.0204700953321,0.0228865717888,0.0204827754393,0.0233700608018,0.0256253722396,0.0204821375563,-
2757,"g14656-9693""",Beno,Udrih,SAS@MIA,MIA,SAS,,,"Udrih, Beno",3500.0,PG,3100.0,PG,10.0,PG,8:00PM EST,14.78,PG,5100.0,PG,3650.0,PG,2.82468159825,0.0369529358027,0.899733686559,0.525814839711,0.14762907949,1.45257781747,0.387491468008,1.15192546951,1.60020689696,2.29480221756,0.304669890709,5.04083640148,0.478595575004,17.9285714286,5.37286990083,11.4896753473,8.55840907138e-10,11.2271039127,12.0355933088,11.3072956287,11.379438858,11.3071142575,11.6569980932,12.5632352513,11.7482050474,11.844629085,12.0355443439,11.74796859,7.0,28.0,4.38349077068,17.5339630827,4.69908514261,18.8068196754,4.41472987309,17.6693985973,4.44296815971,17.7718726388,4.48591428786,17.9576254993,4.41472986947,17.6589194779,1.25955401409,1.59763183523,7.61493135144,7.37507887833,0.6,0.6,0.6,0.0,0.2,0.15,-0.0239781614639,-0.0294302278712,-0.0245925572195,-0.0259468652474,-0.0304468763033,-0.0245894846796,-
2772,"g14656-9538""",Trevor,Ariza,HOU@GSW,HOU,GSW,,,"Ariza, Trevor",5800.0,SF,6200.0,SF,25.0,SF,10:30PM EST,29.35,SF,11150.0,"SG,SF",4450.0,SF,1.8347925849,0.206160027523,5.67607573558,2.17922076574,0.918539704504,4.26061841669,2.04614394306,1.50768626529,5.17915812119,4.68039381654,2.07649305971,11.477125526,1.57199028722,35.7857142857,13.00927098,26.2726088809,2.39710832008e-06,24.9733712787,27.070122981,25.2780333185,26.0116178085,25.2323291847,24.6337084538,26.815452157,24.9075977395,25.8024040235,26.2549004468,24.8766080856,28.0,41.0,19.5400429965,28.6122058163,21.1528593863,31.0653830377,19.7506654787,29.0121705302,20.3524035548,29.8017337766,20.5196080492,30.168607464,19.7426607593,28.9088961118,0.0106663242243,0.332573812465,6.32607546345,8.58089269581,0.2,0.3,0.35,0.4,0.5,0.25,0.00949157594533,0.00711654997135,0.0103514932233,0.005846293395,0.000494846461921,0.00994031015493,-
101106,"g14656-9601""",Andrew,Bogut,HOU@GSW,GSW,HOU,,,"Bogut, Andrew",4200.0,C,4400.0,C,11.0,C,10:30PM EST,17.7,C,9300.0,C,4300.0,C,1.67500297816,1.64139690158,5.20528863406e-05,0.800659584375,1.93670199946,5.49240028458,0.405474800602,1.10075637457,7.42910228403,2.36486697079,3.41293113789e-05,3.74889605848,0.251968301096,19.0,4.981736372,19.8922580895,4.997890692e-07,19.4021506099,20.3625668319,19.81217158,19.4021676745,19.7736057241,18.3087705759,19.2488400489,18.6780243807,18.3087838807,18.7792097151,18.6537871521,15.0,27.0,15.3174873236,27.5714771825,16.0515333373,29.1612501135,15.61701077,28.3791094923,15.3175007957,27.5715014322,15.6721786234,28.5677781079,15.6107413611,28.09933445,0.801077957576,1.64735104409,5.49770917761,8.19703644149,0.2,0.3,0.2,0.2,0.2,0.25,0.0575463175772,0.0586171991056,0.0596919578579,0.0575465154662,0.0585814933916,0.0589378195768,-
101109,"g14656-9465""",Raymond,Felton,UTA@DAL,DAL,UTA,,,"Felton, Raymond",4500.0,PG,4600.0,SG,10.0,PG,8:30PM EST,19.85,PG,7850.0,"PG,SG",3800.0,PG,3.3298771022,0.122063275947,2.77501749108,2.0880276146,0.320375290712,2.76215931931,0.973198759081,1.44429041379,3.08253461003,3.7533099593,0.962414895214,9.00052379723,1.71014739035,29.5714285714,10.1791822042,20.0562005102,1.92452781941e-06,19.6192730458,20.9801409281,19.7767882736,20.1004804934,19.7733997763,20.9096471327,22.4022767504,21.0867215056,21.4146943811,21.4369229959,21.0786261939,18.0,36.0,11.9421662018,23.8843324035,12.768486966,25.5533496331,12.0360114372,24.0883985754,12.2350750829,24.4701501659,12.2054129267,24.4325877048,12.0359824725,24.071964945,0.142580566646,-0.398396832348,7.25364629792,8.58389951679,0.2,0.4,0.45,0.4,0.3,0.25,-0.0436358386886,-0.0480915495456,-0.0442972590545,-0.044442015528,-0.0466910985492,-0.0441380914171,-
101111,"g14656-9520""",Charlie,Villanueva,UTA@DAL,DAL,UTA,,,"Villanueva, Charlie",3500.0,PF,3000.0,PF,10.0,PF,8:30PM EST,8.93,PF,5000.0,PF,3500.0,PF,0.311758934985,0.24324457271,2.73740778379,0.426156621876,0.328337057126,1.69619331933,0.259380561584,0.416893602839,2.02453037646,2.01081733278,0.871963746681,5.03155197023,0.332613384344,10.3571428571,5.22621179659,9.11472870734,2.01166419712e-17,8.71164331657,9.45731185459,8.81288317983,9.14762518991,8.81286983539,8.95823986697,9.70367603867,9.07313410217,9.3537558513,9.2887170327,9.07309934246,4.0,23.0,3.36449672916,19.3458561926,3.65247390758,21.0195563417,3.40359110905,19.5884802502,3.53287593541,20.3140366286,3.52016421563,20.2647194039,3.40359110884,19.5706488758,0.893243761566,0.546958552342,7.2975132606,7.76545175858,0.8,0.7,0.7,0.2,0.2,0.2,-0.0238093221076,-0.0237868867382,-0.0251276752606,-0.0199022707555,-0.0167988727935,-0.0251256075793,-
101114,"g14656-9722""",Deron,Williams,UTA@DAL,DAL,UTA,,,"Williams, Deron",5600.0,PG,5700.0,PG,26.0,PG,8:30PM EST,22.58,PG,10850.0,PG,4600.0,PG,4.6066252616,0.147171866029,3.58394573991,2.71142767065,0.227510596902,2.38204814682,0.943981715892,1.94724053781,2.60955874372,4.56048774845,1.26555716651,11.0162230503,2.3865175123,30.4285714286,12.7730501757,23.7556477071,5.99120716138e-06,23.0495251866,24.8101323475,23.2037334953,23.6823037699,23.1800031238,24.6017662824,26.5534796167,24.796598221,25.2658937474,25.4593055986,24.7443991202,23.0,39.0,17.4224110565,29.5423491828,18.7380217452,31.8793829908,17.5237953828,29.8204774197,17.9007084833,30.3533752543,17.9359199199,30.5543582904,17.521035225,29.7095814685,0.147630111382,0.204107057485,7.01239883162,10.077318266,0.4,0.4,0.5,0.4,0.3,0.35,-0.0510126181706,-0.0572931027432,-0.0523476670411,-0.0520428631119,-0.0559887569963,-0.0514120749985,-
101123,"g14656-9849""",Gerald,Green,SAS@MIA,MIA,SAS,,,"Green, Gerald",3500.0,SG,3500.0,SG,10.0,SG,8:00PM EST,12.03,SG,6450.0,"SG,SF",4000.0,SG,0.856021720309,0.231893934468,3.41937324833,1.28959428813,0.345855234879,1.57304981362,0.503100719191,0.958451269469,1.9189050485,3.55600199765,1.10424259238,8.7691601143,1.00713397566,23.5,9.22338056333,13.6271810052,4.70479314666e-13,13.3216372398,14.4489555931,13.4176086621,13.873758536,13.4175824923,15.142666126,16.4067374877,15.2661996266,15.8318109831,15.6407759888,15.2659796044,16.0,34.0,9.0700508867,19.2738581342,9.83756943986,20.9055843302,9.13537578477,19.4134228131,9.44596325857,20.0726719245,9.27805755523,19.7168713314,9.13537531388,19.412672542,0.072521416777,-0.736864261511,6.7778054961,7.22242381733,0.4,0.5,0.4,0.2,0.2,0.35,-0.0774905908998,-0.0833098678558,-0.0786634452972,-0.083321380727,-0.0856848929195,-0.0786551962621,-
101135,"g14656-9638""",David,Lee,BOS@MIL,BOS,MIL,,,"Lee, David",4100.0,PF,3000.0,PF,10.0,PF,8:00PM EST,19.33,PF,7450.0,"C,PF",3500.0,PF,1.65490389652,0.48168878862,0.0336260205185,1.80351910719,1.51238709703,2.87863331724,0.414456279169,1.34515646712,4.39102041427,2.83803098779,5.26111223775e-08,6.04918340376,1.37867805084,15.6428571429,7.05474007903,15.245881421,4.42570627332e-08,15.2534540894,16.152555731,15.4799774711,15.2534541157,15.4730051101,15.3541149571,16.1556106076,15.5779184305,15.3541149812,15.2321047744,15.5713641548,8.0,22.0,7.80085323293,21.4523463906,8.2571096078,22.7946796573,7.91314264386,21.8487705065,7.80085324639,21.4523464276,7.79223628031,21.545468973,7.91313503348,21.7611213421,-0.263212223915,-1.1398522863,4.95450567027,7.54838796827,0.2,0.2,0.3,0.4,0.3,0.3,-0.00643494131309,-0.000195288915404,-0.00626106589436,-0.00643494117321,0.00088069887219,-0.00628779281301,-
101161,"g14656-9862""",Amir,Johnson,BOS@MIL,BOS,MIL,,,"Johnson, Amir",4700.0,PF,4600.0,PF,18.0,PF,8:00PM EST,16.73,PF,8250.0,"C,PF",4100.0,PF,1.52843122224,1.05651784455,0.619480915798,1.42724132459,2.26033162498,3.54479034806,0.577340518111,1.21421082448,5.80512197304,2.97921321443,0.1817083264,5.07095733919,0.811982398024,21.0,6.95211715329,18.7106674799,1.09896997595e-07,18.2644162551,19.2855812068,18.5876216314,18.3552704183,18.5546723538,18.1784794229,19.099207938,18.4944549701,18.2617762759,18.5081950189,18.4639466178,18.0,31.0,15.655213933,26.961757329,16.5121693525,28.7544425322,15.9139182879,27.7241212541,15.73308893,27.0958753794,16.013276721,28.0007869173,15.9040048747,27.3902306175,0.6474928155,0.741348267094,5.42334334716,9.46169096506,0.6,0.5,0.3,0.2,0.3,0.5,0.00409223010606,0.00887491756097,0.00443650768093,0.00445210202177,0.00964154576421,0.00432027314372,-
101162,"g14656-9661""",Marcin,Gortat,WAS@NYK,WAS,NYK,,,"Gortat, Marcin",6900.0,C,6900.0,C,27.0,C,8:00PM EST,32.23,C,12900.0,C,5150.0,C,1.19100230215,1.24631710949,0.00245729846331,2.7793841154,2.75868048438,6.58176192662,0.637788613407,1.38869548828,9.340442411,5.68262568532,3.87530948727e-05,10.3627056774,2.09781271681,29.5,13.4631028406,29.4269457133,5.17646197474e-07,28.8376531445,30.5752657612,29.8808986405,28.837672521,29.304675265,27.9565043508,29.7783221308,28.9362812152,27.9565371732,28.6525695734,28.4153001328,26.0,37.0,25.4162366697,36.1692598761,26.7922185083,38.6631376425,26.1802339274,37.7922365081,25.4162537473,36.1692841789,25.7283160808,37.3276926198,25.8278493861,36.7550164341,0.797239009074,2.30537014883,4.48437671828,7.55778844061,0.2,0.1,0.05,0.2,0.2,0.2,0.029869450633,0.0270150383175,0.0320209296707,0.029868994842,0.026250038641,0.0301483095669,-
