Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
708,Kevin,Garnett,MIN@UTA,MIN,UTA,GTD,Knee,"Garnett, Kevin",3500.0,PF,3000.0,PF,10.0,PF,9:00PM EST,10.33,PF,5000.0,"C,PF",0.10952787,0.08931016,0.10997539,0.0,0.10031282,0.0,0.23696939,0.0,0.10031282,0.0,0.04356629,0.86427626,0.0,0.0,0.04356629,0.813305445,0.0,0.980792579,1.007591365,0.98580822,1.002575724,0.0,0.0,0.0,0.0,0.0,9.0,21.0,7.04463663411,16.6913820033,7.32931192322,17.1657074877,7.15382212071,16.963756091,7.06746534467,16.7156048012,6.87228401907,16.387631607,0.403896286622,0.438940778726,4.13361475969,5.53635084278,1.0,0.8,0.6,0.0,0.0,0.05,inf,inf,inf,inf,inf,GTD - Knee
977,Kobe,Bryant,LAL@LAC,LAL,LAC,,,"Bryant, Kobe",5600.0,SG,5400.0,SG,23.0,SF,10:30PM EST,21.13,SG,10300.0,"SG,SF",0.0,0.09303753,0.18329356,0.0,0.12140183,0.0,0.04276825,0.2863978,0.12140183,0.0,0.0,0.0,0.03003213,0.0,0.03003213,0.31770511,0.0,0.160928086,0.3101970775,0.1669981775,0.160928086,0.0,0.0,0.0,0.0,0.0,24.0,35.0,23.3935825673,35.0627814939,25.2271542373,37.8498526409,23.5837521982,35.4883891348,24.0855392802,36.102353395,23.4119897062,35.2883969332,0.314828234497,0.0473835739789,4.87204701386,9.36732051641,0.6,0.5,0.25,0.0,0.2,0.35,inf,inf,inf,inf,inf,-
1717,Dirk,Nowitzki,BKN@DAL,DAL,BKN,,,"Nowitzki, Dirk",6700.0,PF,6300.0,PF,27.0,PF,8:30PM EST,29.08,PF,11450.0,"C,PF",1.7286054048,0.445768145309,4.32259514507,3.43338436947,0.68175173261,5.93115362361,0.633015213154,1.02137091155,6.61290535621,6.73070773867,1.94162742962,13.4570529777,3.18543484338,30.4285714286,18.5884777503,31.5465013467,1.75155028867e-06,30.2530680904,32.2557517519,30.7742525813,31.2238818052,29.2773043586,31.1678619575,29.7804175422,30.1326352258,30.0568562355,26.0,36.0,25.9330411614,35.6879406785,27.5757172841,38.2042191693,26.3028065983,36.4603022275,26.7587740365,36.8412754497,26.899461581,37.4736617299,-0.019134968908,0.0198786088877,4.39205464043,7.20190312611,0.8,0.4,0.35,0.2,0.2,0.1,0.0320673526886,0.0357522467625,0.0326612454161,0.0358625636408,0.0489554731353,-
1718,Paul,Pierce,LAL@LAC,LAC,LAL,,,"Pierce, Paul",3700.0,SF,3800.0,SF,12.0,SF,10:30PM EST,15.95,SF,5650.0,"PF,SF",1.2393822986,0.284751763635,4.08481628577,1.54215292547,0.343600705893,2.85888773453,0.576295975254,0.620415560833,3.20248844042,2.61221391007,1.32005559113,6.68847711599,1.28894007231,19.2142857143,7.83342348358,15.3466031158,5.46067738223e-10,14.6371629769,15.7685889958,14.7983534198,15.2971907725,12.7896932616,13.9514540291,12.9445390292,13.3968300768,13.5065076786,9.0,25.0,7.57192286726,18.63915213,8.01297220704,20.1688141405,7.65043557154,18.8543574863,7.835171481,19.5239289726,7.74611911377,19.6613502663,0.452760514255,-0.609599947229,6.47099328951,8.18475746168,0.6,0.6,0.55,0.2,0.3,0.3,0.0961508402049,0.0945720800517,0.0964810463519,0.0989035306301,0.0957670487759,-
1889,Andre,Miller,MIN@UTA,MIN,UTA,,,"Miller, Andre",3500.0,PG,3000.0,PG,10.0,SG,9:00PM EST,6.75,PG,5000.0,"PG,SG",1.37300461818,0.0794865469038,0.070141474649,0.342188734672,0.334387661802,0.496821796651,0.358787606753,0.48710324226,0.831209458453,0.291023338275,0.192151760898,0.819203178751,0.221686482208,5.85714285714,0.995884919656,4.75738159931,5.53104991789e-17,4.44228826212,4.82347624073,4.48384873915,4.53836414257,4.41093256097,4.68850714339,4.4397119929,4.42654166854,4.53484479536,3.0,23.0,3.38878411843,16.181028562,3.65528754298,17.2571372425,3.41940439583,16.2950436143,3.47828909378,16.316529873,3.77164391953,16.7758213077,1.05778310916,-0.173881779509,8.71538265005,8.47600172624,1.0,1.0,0.75,0.0,0.0,0.2,0.00535341239083,0.023043504424,0.00753554204252,0.019091641908,0.0379940884794,-
1891,Jason,Terry,HOU@OKC,HOU,OKC,,,"Terry, Jason",3500.0,PG,3200.0,PG,10.0,PG,8:00PM EST,11.48,SG,5000.0,"PG,SG",1.74680408498,0.146355289542,4.00448750666,0.653324641608,0.157736461946,0.864573416603,0.852027400471,0.892500508903,1.02230987855,2.23739300251,1.49366225915,5.18462250275,0.460295070862,18.8571428571,6.42874333504,12.5859580825,6.9390912611e-13,11.3799861879,12.624189557,11.4311081729,12.1268173175,11.3618536568,12.5287859474,11.4190904494,12.0814705195,12.4564081487,9.0,29.0,4.88923660222,18.0588734427,5.4609976539,19.995349717,4.90781146459,18.1438254515,5.18281960679,19.2720903241,5.44916580188,19.9300665762,0.336306861412,-0.148387946082,7.07972004372,6.13161991814,0.6,0.7,0.6,0.0,0.0,0.15,0.000961573618918,0.0050592823267,0.000637303522157,0.00240475443959,0.00687007224647,-
1897,Metta,World Peace,LAL@LAC,LAL,LAC,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.0,SF,10:30PM EST,10.3,SF,5000.0,"PF,SF",0.717300186414,0.2230609213,2.2891443332,1.09880432568,0.603094977448,1.68380925244,0.52785530698,0.678860710458,2.28690422989,1.17160763397,0.732326901371,4.54157411281,0.769709924213,15.0714285714,3.84525209353,8.74981834336,5.99260074471e-14,8.48845919512,9.3084146377,8.60282083178,8.85462264581,10.0191579499,10.7488073244,10.1297779658,10.3923198136,10.2821660249,12.0,27.0,6.33745103605,16.8423746036,7.00510422897,18.2604567758,6.42766903551,17.0571306843,6.61544617084,17.5509591881,6.54164893631,17.3345684422,0.316956782321,-1.29045717993,5.16793985445,5.21369092864,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,-0.101562950551,-0.0955710787368,-0.101314691355,-0.102027300231,-0.101672358015,-
2037,Jamal,Crawford,LAL@LAC,LAC,LAL,,,"Crawford, Jamal",4100.0,SG,4200.0,SG,14.0,SG,10:30PM EST,17.83,SG,7050.0,"SG,SF",2.57300270392,0.162862030254,4.26845762106,3.42718393982,0.130428050656,1.62182452145,0.63520896285,1.25999847051,1.7522525721,4.70010923111,1.45008172288,11.4581435616,3.26554866196,26.7142857143,14.115848847,20.8525929388,4.5693871165e-09,20.4141995052,21.8573151741,20.5022750774,21.1392403666,18.582742985,20.0636223051,18.6695010401,19.2578296682,18.9411250471,19.0,32.0,14.8873433312,24.2011194762,15.9607903501,25.8984738876,14.9517372101,24.3063686539,15.426467829,25.0535474757,15.1805175641,24.7402778502,1.22157017076,3.83674211391,5.88295663285,9.88094540647,0.4,0.2,0.3,0.2,0.5,0.3,0.0685571959412,0.0671435833297,0.0686065147643,0.0704271384407,0.07155227402,-
2199,Tyson,Chandler,PHX@NYK,PHX,NYK,,,"Chandler, Tyson",4500.0,C,5000.0,C,12.0,C,7:30PM EST,22.85,C,10250.0,C,1.16702096803,0.740384990184,0.0292062458803,3.45048744168,3.39308055536,6.72634098652,0.604298877256,1.27544286393,10.1194215419,2.66740065338,0.01006151,5.48859964767,2.30589705757,28.3571428571,7.65075987433,23.5407127424,9.59800300711e-08,22.9585220476,24.4221584709,23.7794062839,22.9635528026,22.3654741743,23.8964782115,23.1335562466,22.3654741743,23.110933882,14.0,35.0,11.1212232067,28.4354812128,11.8699013327,30.4480872793,11.3809926532,29.734153768,11.1262539617,28.4405119678,11.2748470264,29.5068533114,1.52080075487,3.51728307923,8.19659749691,10.7652885098,0.2,0.3,0.45,0.6,0.3,0.25,0.0209135270177,0.0185378429015,0.0227755680654,0.0210909339951,0.0151559295855,-
2207,Joe,Johnson,BKN@DAL,BKN,DAL,,,"Johnson, Joe",5200.0,SG,4900.0,SF,18.0,SF,8:30PM EST,23.3,SF,9800.0,"SG,SF",4.05285693908,0.245024554266,4.29740762419,1.67575507716,0.695005474202,3.60265427884,0.616057726205,1.79396809415,4.29765975304,4.31310458678,1.59527604797,10.7742665277,1.29859246461,32.5714285714,11.5200776861,23.712984923,7.98301269965e-05,22.6847512652,24.6173798542,22.9227577832,23.4823892892,20.6468081972,22.4389538669,20.8445150773,21.3514301415,21.4847395121,27.0,39.0,19.2977308998,26.5928516868,20.8881241278,28.9470809156,19.4950540313,26.9045142584,19.9577506169,27.5492800649,20.0992109193,27.9174714366,0.25685335984,-0.00372699090083,4.84164702283,9.00544789488,0.2,0.2,0.3,0.4,0.3,0.3,0.0625684275267,0.0668814996101,0.0638056971089,0.0654241843597,0.0684110433178,-
