Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE,ADJ%,ADJ
201566,9642,PG,Russell,Westbrook,49.0,31,10600,MIL@OKC,OKC,MIL,,,"Westbrook, Russell",8.59050489227,0.265847146628,4.25341972956,8.58772871741,0.909493424656,4.9770582055,2.13672429975,4.77273227969,6.83103124448,7.7484065989,1.24733931891,16.7959390555,6.80762340968,33.7142857143,23.5517759264,0.431466054371,0.0271742470032,44.6671813712,47.5668910374,54.2505842503,54.4765670285,48.0362016155,52.2677874688,27.0,35.8250233035,37.9198169445,40.0,52.9449463708,56.7892223862,4.21388503502,-0.0701350258958,-0.0999285665663
201935,9644,SG,James,Harden,46.2,32,10500,ATL@HOU,HOU,ATL,,,"Harden, James",6.77696529883,0.588511239501,7.86267110713,7.56047274155,1.06699147541,4.00775160951,1.51698791595,4.65105535235,5.64298262074,8.3867362131,2.93945077711,19.2157246589,6.33307511918,36.0714285714,26.0459983225,0.181323462097,0.00508495504852,42.5429683742,46.1973112085,35.5310645776,37.692135968,43.9583239046,47.8902219709,34.0,40.1805509574,43.6059554432,42.0,49.3043699462,53.6892103094,4.05171127373,-0.0321976682629,-0.0392375790626
201142,9646,SF,Kevin,Durant,44.1,25,10100,MIL@OKC,OKC,MIL,,,"Durant, Kevin",5.35516816845,1.49067279264,6.53828904309,7.84821378155,0.489678000223,6.75763224917,0.989815453769,3.80510247976,7.75071987527,9.41548563631,2.97491590743,17.5078896373,6.95650253465,36.6428571429,28.7623897147,0.240566000066,0.00905208733431,47.2518798308,50.7881682479,69.3757828222,71.4785218745,45.1807774737,48.7789692319,28.0,36.1487508787,38.7106052263,42.0,54.1339845531,58.4021188028,4.67840394364,0.0458403434575,0.0565213118889
2544,9488,SF,LeBron,James,44.6,27,10000,CLE@DEN,CLE,DEN,,,"James, LeBron",7.03709517229,1.00733964045,3.97494930278,7.71729315585,1.12251319679,5.8341952719,1.35312488676,3.399569523,7.04663621054,9.84870084455,1.0353942961,18.9642618868,5.45147896613,35.0714285714,26.1842749513,0.33766445948,0.02854668062,46.5172406938,49.5667814677,45.3992815154,45.118391751,42.9998338469,46.0493554996,29.0,38.3815490598,40.6904716418,40.0,53.1215080202,56.9513385311,4.65172406938,0.0818004753106,0.100292659587
203083,15557,C,Andre,Drummond,43.9,31,9700,DET@NYK,DET,NYK,,,"Drummond, Andre",0.922368738649,1.79322724556,0.071886513799,8.19081748437,6.3814228545,11.2197238919,1.92714812517,1.67606232757,16.8003060775,8.4097002624,0.037240670712,15.7161866673,3.13523739044,36.7857142857,19.991878586,0.962506818459,5.10882460722e-05,47.3004874008,51.4421185324,51.5405294097,50.1192671506,45.2311290012,48.6549913305,27.0,34.431867216,37.5382454823,42.0,54.1574893971,58.7064492984,4.8763389073,0.0457507571714,0.0562544030939
2546,9508,SF,Carmelo,Anthony,36.3,30,8600,DET@NYK,NYK,DET,,,"Anthony, Carmelo",4.63845365763,0.408252198827,3.96003906249,5.75437908403,1.40169392546,6.57294390741,0.866792212884,3.29757931307,7.92603701163,7.12624844487,1.39410518092,17.8625095751,4.9291204559,34.7142857143,20.5757225266,0.295615592093,0.00565220031856,36.2971569373,39.5604320505,42.8770007075,43.476427129,37.7625532948,40.7299213429,28.0,29.318019391,31.7092434931,39.0,40.7519255839,44.6472175483,4.22059964387,-0.0388055422528,-0.0422130637949
200794,9729,PF,Paul,Millsap,37.2,32,8300,ATL@HOU,ATL,HOU,,,"Millsap, Paul",3.01299915949,1.22153200636,2.71980310421,6.01469253488,2.35471079551,6.25601658574,2.28309829276,2.30904591848,8.36111630378,6.12747379101,0.823273351467,12.4770614694,4.63260954285,32.2857142857,17.7108304763,0.347392294311,0.000441363380047,36.9638834599,39.7825252885,25.4111431339,25.1842703661,35.8537600027,38.2496523714,29.0,33.2672671193,35.6728250476,37.0,42.2677242963,45.6924019456,4.45347993492,0.0309625394117,0.0343843548673
201188,9581,C,Marc,Gasol,32.5,33,7800,MIA@MEM,MEM,MIA,,,"Gasol, Marc",3.52803787186,0.98463907235,0.0903078858157,3.83113516296,1.43221982313,5.82384766035,0.663792957562,2.1626657932,7.40727920814,6.49817267718,0.0314443487658,12.9386464526,3.48551429492,33.5,16.513303998,0.18809767139,0.000647224681434,31.8282941222,33.3907866789,41.7505571462,40.6058773345,31.8656188143,33.7351201605,26.0,24.684374924,25.8759273423,40.0,38.0196907607,40.0017419392,4.08055052849,-0.00117131546322,-0.0011141699123
202681,14498,PG,Kyrie,Irving,17.3,3,7700,CLE@DEN,CLE,DEN,,,"Irving, Kyrie",3.38806583418,0.126472225353,3.01177010584,2.85691708346,0.638599753591,1.21043149912,0.837967838326,1.46449740733,1.7147761689,4.30828186331,1.12643285618,9.94436126966,2.59843409963,21.0714285714,12.3414306824,0.0020430116709,4.9191116619e-08,19.9456435564,21.4977310164,36.133398428,37.0827007725,19.759136348,21.1347551473,17.0,16.1414722559,17.4353998277,26.0,24.5506930255,26.4241425096,2.59034331901,0.00943903646092,0.00885118955236
202328,12337,C,Greg,Monroe,33.6,29,7600,MIL@OKC,MIL,OKC,,,"Monroe, Greg",2.62923602777,0.93160104071,0.000139739737942,3.28541736056,2.95103619062,5.59532284882,1.0921117843,1.7162022705,9.94519900649,6.57496822467,0.0049145011076,12.9787089903,2.50864732396,31.7142857143,15.6634982744,0.324555168313,0.000132791778547,33.8728145034,33.9693140085,43.5660902168,42.17963833,34.0051920063,36.1369061929,25.0,26.919847979,27.0812943409,36.0,38.3108782423,38.3949830977,4.45694927676,-0.00389286150386,-0.00417406540653
