Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_DK,ADJ,Status
708,Kevin,Garnett,MIN@CLE,MIN,CLE,GTD,Knee,"Garnett, Kevin",3500.0,PF,3000.0,PF,10.0,PF,7:00PM EST,11.25,PF,5000.0,"C,PF",0.12669148,0.10877206,0.10386507,0.04126714,0.21187835,0.0,0.0,0.51742994,0.21187835,0.0,0.0,0.59385698,0.0,0.0,0.0,0.2549332775,0.0,0.14440542,0.4137143075,0.1549993375,0.14440542,0.0,9.0,21.0,6.61528847482,17.2507551346,7.04471304478,17.9377552539,6.72635731147,17.5398785028,6.61627872434,17.2530657168,6.55547227363,17.1146084407,0.403896286622,0.438940778726,4.13361475969,5.53635084278,1.0,0.8,0.6,0.0,0.0,0.05,0.0,inf,GTD - Knee
1495,Tim,Duncan,SAS@GSW,SAS,GSW,GTD,Knee,"Duncan, Tim",5800.0,C,5200.0,C,18.0,C,10:30PM EST,25.18,PF,10750.0,"C,PF",0.28539217,0.26754986,0.01154942,1.39055845,0.0,0.44946075,0.0,0.06856756,0.44946075,0.47219604,0.01257904,0.00221801,0.3006799,0.0,1.25765102,2.6059850625,0.0,2.691624335,2.7546706725,2.7140973725,2.697913855,0.0,20.0,32.0,20.4671840328,31.4275720666,21.5583561927,33.6317078032,20.8198701953,32.4744741874,20.4744791435,31.4354705318,20.5842007242,32.3200463584,0.314813308956,-0.344708816855,5.12501373323,9.64147540826,0.4,0.4,0.45,0.2,0.3,0.25,0.0,inf,GTD - Knee
1713,Vince,Carter,ORL@MEM,MEM,ORL,,,"Carter, Vince",3500.0,SF,3000.0,SG,10.0,SF,8:00PM EST,6.3,SG,5000.0,"SG,SF",0.835021649015,0.315975576519,2.46478278165,0.865662384713,0.339520478669,1.2926955814,0.373393465847,0.428250013759,1.63221606006,1.24728356928,0.70743884064,4.0756134021,0.821393227036,12.8571428571,4.02339920624,8.47010540941,1.57795382128e-14,8.18507902281,8.83453536579,8.26669093859,8.53879844313,8.07718630823,5.0,22.0,3.01187755726,14.2048043645,3.27758825646,15.3011000404,3.04342405783,14.3449731654,3.16804472933,14.7884027646,3.12644683821,14.6885794331,0.722184727077,-0.384484452909,5.68874532404,6.36313501189,0.8,0.7,0.75,0.0,0.0,0.0,,0.00839165557829,-
1889,Andre,Miller,MIN@CLE,MIN,CLE,,,"Miller, Andre",3500.0,PG,3000.0,PG,10.0,SG,7:00PM EST,6.75,PG,5000.0,"PG,SG",1.89541730721,0.0624541377644,0.53313174883,0.583000060496,0.0783004757987,0.742089688386,0.224314504579,0.855680301247,0.820390164185,0.534797707261,0.179073394747,1.60513194811,0.489498437636,5.85714285714,1.7381672469,5.64059275517,2.52600330844e-15,5.28361838818,5.84201495389,5.32463810589,5.37315508555,4.41093256097,3.0,23.0,3.22000136272,17.6653205409,3.68199566308,18.8270199087,3.24963971411,17.7995176666,3.30356973211,17.7906672062,3.54706792231,18.2349241902,1.05778310916,-0.173881779509,8.71538265005,8.47600172624,1.0,1.0,0.75,0.0,0.0,0.2,,0.148995141229,-
1891,Jason,Terry,HOU@NOP,HOU,NOP,,,"Terry, Jason",3500.0,PG,3200.0,PG,10.0,PG,8:00PM EST,12.05,SG,5000.0,"PG,SG",1.60363791802,0.0837359740205,3.59960353292,0.754146410374,0.0429248191647,1.45189160011,0.870454008265,0.829099069075,1.49481641927,2.52789539174,1.31831229575,4.98247941054,0.578902969252,19.2857142857,6.95300604847,13.3816766037,9.46712989384e-12,12.2315235241,13.3799754975,12.306269815,12.890679672,11.550111971,6.0,29.0,5.60711150611,17.3216281864,6.05521569851,18.9847751684,5.65211871642,17.4207319416,5.79954684889,18.3220425573,6.23482892106,18.8564431602,0.389476860549,-0.107276229301,7.15879271179,6.16436583988,0.8,0.7,0.65,0.0,0.0,0.15,,0.035332450902,-
1938,Manu,Ginobili,SAS@GSW,SAS,GSW,,,"Ginobili, Manu",4700.0,SG,4700.0,SG,12.0,SG,10:30PM EST,21.33,SG,8450.0,"SG,SF",3.07791027565,0.147220342508,2.8653069567,2.0253174044,0.5524328425,2.45259203707,1.23620080392,1.79352236165,3.00502487957,3.52307772974,1.02559247096,7.68534584199,1.61189008538,19.2142857143,9.68363801584,19.8113225965,8.45925916956e-07,18.879853216,20.4417544021,19.0321969858,19.3926494515,19.0975273416,12.0,26.0,12.0894106846,25.2669031218,13.144751699,27.3227202915,12.1858643031,25.4892653313,12.4187692931,25.9522396994,12.7971243432,26.4319771684,0.0277355001745,1.1432469381,5.11767639308,8.079053312,0.4,0.2,0.35,0.4,0.4,0.25,,-0.0113287649028,-
2034,Mike,Miller,ATL@DEN,DEN,ATL,,,"Miller, Mike",3500.0,SF,3000.0,SG,10.0,SG,9:00PM EST,5.0,SF,5000.0,"SG,SF",0.907939152661,0.172084704934,1.69834672794,0.168208679993,0.065068105945,1.00924806417,0.34948461404,0.501398561496,1.07431617011,0.792211313545,0.735253898485,2.27164184172,0.180278344978,6.78571428571,2.49995487055,6.36561187286,3.93964068888e-16,5.69278308013,6.36482513421,5.74649890422,6.06041002937,3.54032838084,1.0,15.0,3.0816009471,9.50030456476,3.47081022906,10.5780882847,3.10447189548,9.602001461,3.31722729999,10.0553397681,3.47996914088,10.5669920428,0.834902764403,0.156444040027,5.59728836999,4.61404653241,1.0,1.0,0.95,0.0,0.0,0.0,,0.317203850421,-
2200,Pau,Gasol,MIA@CHI,CHI,MIA,,,"Gasol, Pau",8600.0,PF,8500.0,C,39.0,C,8:00PM EST,37.15,PF,15800.0,"C,PF",2.87382214773,1.9923783588,0.439179916207,3.48305884225,2.41566724061,8.29618457663,0.533340123965,1.84924386848,10.7118518172,7.44228109851,0.0945886671352,14.8557785128,3.14102208331,32.5714285714,18.1201729475,39.3155100451,0.000512411159485,38.4873214468,40.9048006342,39.9328843664,38.5346157804,38.4021276281,25.0,38.0,29.7339822918,44.7633004636,31.3821821411,47.6579901692,30.5872465051,46.5591821276,29.7715193873,44.8175905528,30.0148933711,45.8823118329,0.193406941932,0.479540080668,4.9898677826,10.8206633853,0.2,0.3,0.2,0.4,0.4,0.35,,0.0026155996974,-
2210,Richard,Jefferson,MIN@CLE,CLE,MIN,,,"Jefferson, Richard",3500.0,SF,3000.0,SF,10.0,SF,7:00PM EST,5.73,SF,5000.0,"SG,SF",0.849909453455,0.251928201786,1.55192566687,0.885504357627,0.149544163659,0.707697747134,0.385796652885,0.723307764682,0.857241910793,2.25316472897,0.68043058211,3.92670324322,0.49756011255,13.1428571429,5.68432015261,9.10959246197,1.39777717432e-16,8.5400165704,9.2847478554,8.582878682,8.88023186145,6.7943177656,10.0,32.0,7.00817443024,17.7310694114,7.60263436005,19.3777348314,7.03716386149,17.857473609,7.25899191637,18.607671532,7.46051828102,19.00444555,0.32729513559,-0.527296613513,8.46003544497,5.73490390565,1.0,1.0,0.8,0.0,0.0,0.05,,0.132824909061,-
2216,Zach,Randolph,ORL@MEM,MEM,ORL,,,"Randolph, Zach",5900.0,PF,5900.0,PF,26.0,PF,8:00PM EST,31.28,PF,10750.0,"C,PF",1.77727976035,0.0398768953799,0.401017370097,3.18010468107,2.60706232764,5.17675714684,0.582214605449,1.37819348913,7.78381947448,5.81366414268,0.122418548807,12.0870743546,2.43450776629,28.6428571429,14.1842546005,25.9498493256,3.89586265667e-06,26.0567471229,27.5316107473,26.7813047284,26.1179563973,26.1344429671,22.0,37.0,20.7492195758,33.1589850711,21.7901982532,35.3141896827,21.1442758074,34.4325623943,20.8066265906,33.2249778334,20.5034957987,33.4059679964,0.854602126509,1.09352415704,5.44288526427,9.64043002286,0.4,0.3,0.4,0.0,0.3,0.3,,-0.00271257311411,-
