Player_ID,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,FD_VALUE
708.0,9461,PF,Kevin,Garnett,13.2,23,3500,MIN@BOS,MIN,BOS,,,"Garnett, Kevin",1.59150709773,0.32997220865,0.0885671950445,0.714488132629,0.780656103881,3.91429423895,0.666101902031,0.652964072596,4.31559019743,1.71293712328,0.0250630444472,3.39673828786,0.476403278858,13.7142857143,3.92734056987,0.00131803818343,8.99381153283e-09,12.8324936021,13.8634639366,13.3590284078,12.4277704455,11.0,10.4535258426,11.4509502506,21.0,19.2181439041,20.3766401181,3.66642674347
1495.0,9710,C,Tim,Duncan,25.8,25,6200,IND@SAS,SAS,IND,,,"Duncan, Tim",2.46391310442,1.12882008543,0.0487294487198,2.46272909196,1.82436192602,5.41242763986,0.67935263729,1.30343912941,7.53319423562,3.53563411973,0.0145863799126,6.74620598363,1.854566918,24.3571428571,8.94042153737,0.0995017482661,2.46366671342e-05,23.9890305928,24.8035237544,25.9684499509,24.6288298266,20.0,19.5442020727,20.2386071883,32.0,31.7856970133,33.0131043292,3.86919848271
1718.0,9459,SF,Paul,Pierce,8.4,27,3500,OKC@LAC,LAC,OKC,,,"Pierce, Paul",0.441125154469,0.092554828712,2.05373694862,0.691587083169,0.256432277491,1.56372724431,0.244058560938,0.413127777629,1.59607106615,0.792079048154,0.607748107757,2.92050385763,0.645269438604,11.0714285714,2.83717564267,7.71889214369e-07,3.98966906717e-17,5.67424765543,6.54460087881,24.915251666,26.9165203007,6.0,2.38221860404,3.13068161409,25.0,14.7157358952,15.922893283,1.62121361584
1889.0,9682,PG,Andre,Miller,10.4,13,3500,MIN@BOS,MIN,BOS,,,"Miller, Andre",2.43828477043,0.0696459888794,0.470081148612,0.602424082308,0.379289809968,0.910690919154,0.40025107835,1.14637229322,1.15584421086,1.56377792521,0.160319502781,2.69124890854,0.329107351314,11.1428571429,3.61698270452,1.20787394164e-05,1.31625538053e-11,8.45484475444,9.33367162896,19.6652711686,17.821951568,4.0,3.49490473407,4.11337598507,23.0,17.1897733332,18.5165421257,2.41566992984
1891.0,9496,PG,Jason,Terry,9.6,23,3500,CHA@HOU,HOU,CHA,GTD,Personal,"Terry, Jason",1.36792062574,0.222582987946,3.37720946219,0.65085319014,0.265097142845,1.0533815605,0.665354225475,0.777885628744,1.04316621422,2.13105361031,1.27395867219,4.94788186874,0.595046295907,16.5,6.13111218871,8.01981273895e-07,6.19461518873e-13,10.4327813825,11.855003658,32.2585378864,36.0820886062,6.0,4.2324957,5.12310049053,29.0,17.8140738617,19.8693262958,2.98079468071
1938.0,9704,SG,Manu,Ginobili,19.7,23,4600,IND@SAS,SAS,IND,,,"Ginobili, Manu",3.30302434658,0.0997516206937,3.18123917459,2.31124182676,0.387867381242,2.42330671379,0.935247088893,1.5435021341,2.72998678105,3.43899747749,1.11848974642,7.62499661208,1.74067590487,18.5,9.73716060627,0.00165614824502,8.60977397111e-07,18.4941765485,20.0656427756,24.3076752893,25.429224139,12.0,11.609722082,12.5766833873,25.0,25.378631015,27.577306066,4.02047316271
2037.0,9448,SG,Jamal,Crawford,17.1,28,3600,OKC@LAC,LAC,OKC,,,"Crawford, Jamal",2.29915089368,0.0962253233497,3.76224204399,3.00135849114,0.234634303681,1.27528661136,0.602371009255,1.29483200706,1.53810506402,3.25991498884,1.14612150205,9.38364939219,2.76514954368,22.7142857143,10.4311010234,9.36403275967e-05,3.94376644573e-10,15.8279140989,17.0902063821,36.4507778127,38.4510426611,17.0,11.5715575772,12.4761066353,37.0,26.4688054032,28.6338356543,4.39664280525
2199.0,9473,C,Tyson,Chandler,16.8,19,4100,PHX@UTA,PHX,UTA,,,"Chandler, Tyson",0.247967303721,0.717007362291,0.0765827756602,1.53299952752,1.8480636013,3.70778135906,0.422833003177,0.966053910534,6.54461602655,1.67995721676,0.00671267,3.14498729916,0.905590006943,19.1428571429,4.27221711046,0.00430900088198,2.2410318186e-11,13.8113341183,13.3954478786,21.7773948759,19.9637098384,16.0,11.5111638581,11.1540975734,35.0,25.4167386128,25.0114103908,3.36861807763
2200.0,9570,PF,Pau,Gasol,37.1,24,8900,BKN@CHI,CHI,BKN,O,Rest,"Gasol, Pau",2.88717868065,2.08885112212,0.547381775548,3.94296833282,2.66779799915,9.1190974142,0.630210411944,1.64158178366,11.7525037326,7.62181497661,0.125252109532,15.0138633435,3.02163387219,32.7857142857,18.3905159349,0.714706972987,0.000640128314736,40.6208297195,43.2088422981,46.7292208594,45.6679055465,25.0,31.0655434748,32.7750804798,36.0,44.5656726645,47.4486252309,4.56413817073
2207.0,9447,SG,Joe,Johnson,21.4,26,5300,BKN@CHI,BKN,CHI,,,"Johnson, Joe",3.28854864807,0.0673968595897,3.38691546678,2.067722365,0.684648289483,3.20738878255,0.738681637242,1.73346397584,4.07192169401,4.31765774092,1.08684454792,11.7361212686,1.66049596278,33.2857142857,11.3826559925,0.00626797176419,1.01984653409e-05,21.0804780153,22.4788051374,31.0522536752,32.4466083024,26.0,16.5749302482,17.6474838834,41.0,25.8510580039,27.6191261657,3.97744868213
