Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_DK,ADJ,Status
977,Kobe,Bryant,DAL@LAL,LAL,DAL,,,"Bryant, Kobe",5600.0,SG,5500.0,SG,23.0,SF,10:30PM EST,23.48,SG,10300.0,"SG,SF",3.49276296597,0.281725398222,5.7444075746,3.1497803823,0.58555159107,3.41289857328,0.720504410346,2.08908752706,3.99845016435,4.82500385596,1.49708242718,13.4276366505,2.43218048491,24.2857142857,13.579270624,23.9622275253,2.18456810904e-05,23.5319273603,25.5390748435,23.7459898663,24.2804685739,22.0140830247,24.0,35.0,23.2888775111,32.6462967036,25.271974107,35.6120157477,23.5004952334,33.0087018917,24.028461639,33.7307286306,23.7108442899,33.462523402,0.278932706132,-0.0138450560969,4.89229661254,9.46674797446,0.8,0.5,0.3,0.0,0.3,0.35,,0.0624994726431,-
1717,Dirk,Nowitzki,DAL@LAL,DAL,LAL,,,"Nowitzki, Dirk",6800.0,PF,6300.0,PF,27.0,PF,10:30PM EST,29.63,PF,11750.0,"C,PF",1.88668170011,0.55151122814,4.52668319307,3.86264019847,0.923188756516,6.22138244881,0.533484101852,0.993761086014,7.14457120533,6.78981055348,1.7908810252,14.3453210122,3.44279439686,31.5714285714,18.813296529,32.3994538743,5.10000940728e-06,31.3930340995,33.409042899,32.0167218434,32.2884746121,30.5326620229,26.0,36.0,26.0977594272,35.6020985827,27.6830575703,37.9953308791,26.521346791,36.4197042193,26.8360678047,36.6224389976,26.8172103601,36.8830891235,-0.0681742287814,0.105297600261,4.4437378455,7.1809303536,0.6,0.3,0.3,0.2,0.2,0.1,,0.0272516042375,-
1718,Paul,Pierce,LAC@IND,LAC,IND,,,"Pierce, Paul",3900.0,SF,3800.0,SF,12.0,SF,7:00PM EST,18.13,SF,6000.0,"PF,SF",1.18509345023,0.192272457666,3.420857543,1.5571192678,0.300063625073,2.84119219004,0.475824678032,0.834120243698,3.14125581511,2.20344641998,1.07653443424,6.30624034931,1.2413364163,19.0,6.72476369049,13.3209159712,2.36490642036e-10,12.7739848717,13.8870634626,12.9317361237,13.3122520888,12.7442379421,9.0,26.0,6.21072639763,17.3682658035,6.77957915868,18.8706144717,6.28818614811,17.5905331028,6.44636607153,18.1183723009,6.47049230682,18.1272951399,0.428234454893,-0.734217447411,6.56162160207,8.38398007817,0.4,0.5,0.6,0.4,0.4,0.3,,0.00156562787006,-
1897,Metta,World Peace,DAL@LAL,LAL,DAL,,,"World Peace, Metta",3500.0,SF,3000.0,SF,10.0,SF,10:30PM EST,10.3,SF,5000.0,"PF,SF",0.821805241164,0.316343748499,2.47810871741,1.1283626004,0.582542192938,2.5572319906,0.627315755668,0.454165497061,3.13977418354,1.81604783999,0.840609517432,5.29268552668,0.738298591693,15.0714285714,5.21100378911,11.9031190344,5.15699845756e-12,11.6445941824,12.4493598744,11.8019723671,12.0648989411,10.0191579499,12.0,27.0,9.85695497851,18.5872859741,10.5031299759,20.0191076795,9.99652596087,18.8249563769,10.1889944262,19.3503885689,10.0233627455,19.2184131602,0.316956782321,-1.29045717993,5.16793985445,5.21369092864,0.8,0.6,0.578947368421,0.0,0.0,0.157894736842,,0.107848849551,-
2037,Jamal,Crawford,LAC@IND,LAC,IND,,,"Crawford, Jamal",4000.0,SG,4200.0,SG,14.0,SG,7:00PM EST,19.35,SG,7300.0,"SG,SF",2.11447934022,0.161835344707,4.43181032484,3.33392288317,0.195589429074,1.63779423644,0.519479062139,1.34072239312,1.83338366551,4.68169939846,1.45014653218,11.9223336609,3.09263291505,27.3571428571,13.9061782441,19.6417214877,1.39577198017e-09,19.2998640737,20.7870888914,19.3916544287,20.0249373398,18.868460303,19.0,32.0,13.1297775,22.7276899479,14.1751566524,24.4606373579,13.191258047,22.8365718634,13.6001275776,23.5942760965,13.3445269171,23.1404999199,1.26144048018,3.83042897435,5.93570199214,10.0354161432,0.4,0.2,0.35,0.4,0.5,0.4,,0.0157693284312,-
2199,Tyson,Chandler,PHX@PHI,PHX,PHI,,,"Chandler, Tyson",4800.0,C,4800.0,C,10.0,C,7:00PM EST,20.13,C,10400.0,C,1.46099717583,1.41561130618,0.0643642820988,4.12684666296,4.48693132876,8.77533367063,1.03698172805,1.9243012034,13.2622649994,3.62775315932,0.0,6.71358186266,2.92396520316,36.0,10.1794715218,32.8946960904,3.16747950218e-06,31.2665701499,33.698118475,32.7359678733,31.2665701499,28.8342606123,14.0,35.0,13.3647696063,30.4528519434,13.9635270375,32.7864958731,13.6496263499,31.8538111766,13.3647696063,30.4528519434,13.4718114809,31.9923780401,1.45231949935,3.1817350217,8.19678605231,11.0277571868,0.2,0.5,0.6,0.4,0.2,0.2,31.0703612979,0.067564153822,-
2207,Joe,Johnson,MIA@BKN,BKN,MIA,,,"Johnson, Joe",5100.0,SG,4700.0,SF,18.0,SF,7:30PM EST,22.05,SF,9500.0,"SG,SF",3.35480441189,0.154175579872,3.90066861245,1.825725225,0.692880353465,3.02350168653,0.498802546651,1.75893983104,3.71638204,4.13601340629,1.33749585622,10.7040673639,1.470885987,32.7142857143,11.0804086558,20.8014473837,8.31246864566e-06,20.1192901437,21.8609113069,20.3126934632,20.7880380718,20.6728838375,27.0,39.0,16.4199550462,24.1885587508,17.8721935779,26.2629475613,16.5733494091,24.4404186753,16.9624224655,24.9962152386,16.995839987,25.0067227351,0.294186579185,-0.00502429968399,4.87852436706,9.06930387225,0.4,0.2,0.3,0.2,0.3,0.3,,-0.0169220779773,-
2365,Chris,Andersen,MIA@BKN,MIA,BKN,O,Knee,"Andersen, Chris",3500.0,C,3000.0,C,10.0,PF,7:30PM EST,7.78,PF,5000.0,"C,PF",0.0,0.0,0.0,0.13554634,0.0,0.25418318,0.08866176,0.13127066,0.25418318,0.57731818,0.0,1.5983343,0.04878433,0.0,1.20342069,1.3558933225,0.0,1.554493366,1.632837855,1.567202525,1.554493366,0.0,2.0,10.0,3.09693355502,9.08613390311,3.24289447341,9.50073908273,3.13270198361,9.22837502911,3.10929396801,9.13187889268,2.93265720993,9.04130069623,-0.115043642964,-0.797030008453,3.38765264987,3.4832934607,1.0,0.8,0.65,0.0,0.1,0.1,0.0,inf,O - Knee
2400,Drew,Gooden,WAS@TOR,WAS,TOR,,,"Gooden, Drew",3600.0,PF,3300.0,PF,10.0,PF,7:30PM EST,11.98,PF,5850.0,"C,PF",0.989359520376,0.418328922321,1.45528505841,0.834526412281,1.41991769334,2.88047902182,0.288126102951,0.666539795638,4.30039671516,1.99769306729,0.334662915608,5.46461463998,0.690073895705,15.0,5.0201229459,12.3947778323,1.85053243632e-10,12.4110085396,13.1293748556,12.6287735,12.5783399974,11.5319320848,5.0,27.0,5.36534170518,20.8658087408,5.65061202639,22.2406460362,5.45206279451,21.3775821321,5.40411324112,21.1874121048,5.23094382135,21.1737187179,1.24670307494,1.05730947623,8.35663409115,9.76681981152,0.8,0.9,0.55,0.2,0.1,0.25,,0.0586050969844,-
2403,Nene,Hilario,WAS@TOR,WAS,TOR,,,Nene,4400.0,PF,4500.0,PF,10.0,C,7:30PM EST,18.0,PF,8600.0,"C,PF",1.93610836491,0.428968227718,0.0529852413507,3.36561186416,0.862216101762,3.78377781103,0.994297738707,1.45172443848,4.64599391279,3.99793821344,0.00373397542786,7.25696146817,1.99344224686,20.9285714286,9.99305264918,19.6966715144,4.51691056345e-07,19.8672153862,20.8462638083,20.1185346013,19.869082374,19.7539786989,12.0,25.0,11.2279328175,23.8067282376,11.9751577031,24.9231653382,11.3712730469,24.1389630161,11.2290033087,23.8089584277,11.2659656024,23.5832979099,-0.0609063463134,-0.589602064468,5.79203064975,8.87482796614,0.2,0.4,0.4,0.2,0.3,0.35,,0.00541062669873,-
