Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,FF_Salary,FF_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_FF,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_FF,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,ADJ_FF,Status
201150,Spencer,Hawes,NOP@CHA,CHA,NOP,O,Back,"Hawes, Spencer",4100.0,C,3600.0,C,10.0,PF,7:00PM EST,20.8,PF,7250.0,"C,PF",3500.0,PF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,8.33955519128,21.2279586687,8.84558945462,22.5773890341,8.45622405605,21.5862771105,8.49840663215,21.6323077909,8.49322402162,21.7008928422,8.45621105198,21.5249008596,0.250585928725,-0.31189368497,6.05196430677,7.8497276301,0.2,0.1,0.3,0.4,0.5,0.4,0.0,,,,,,,,O - Back
201158,Marco,Belinelli,CLE@SAC,SAC,CLE,GTD,Back,"Belinelli, Marco",3500.0,SG,3400.0,SG,10.0,SG,10:00PM EST,11.43,SG,7300.0,"SG,SF",4000.0,SG,47200.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,11.144354169,21.6695775507,12.0944988742,23.518220999,11.2143739372,21.806866955,11.6205707815,22.5955542973,11.5260755088,22.4133329687,11.2143719478,21.8057232319,0.258072449046,-0.591960229333,6.43972487744,8.03041024485,0.0,0.5,0.45,0.2,0.1,0.3,0.0,,,,,,,,GTD - Back
201167,Arron,Afflalo,NYK@PHX,NYK,PHX,,,"Afflalo, Arron",5000.0,SG,4600.0,SG,15.0,SG,9:00PM EST,21.78,SG,9650.0,"SG,SF",4300.0,SG,,,1.88579331125,0.143346124393,3.97721905693,2.29521471786,0.293863048423,3.67574202377,0.431365550653,1.14378443754,3.96960507219,6.15097054477,1.68013398655,12.6144412885,1.99499236212,35.2857142857,15.9770674382,24.3485805803,2.00546684578e-07,23.5749224043,25.1959184147,23.7839592027,24.4149893975,23.7734026579,23.7734026579,22.5515744273,24.0908755829,22.7540130752,23.2985502464,23.11384536,22.7452737711,26.0,41.0,17.3709954558,27.3927236033,18.5586299773,29.2925684522,17.518238979,27.6519518779,17.9899921877,28.3688338344,17.9320148791,28.3134531296,17.5172440637,27.6233464081,0.562167206034,0.212616567592,5.79360933192,8.9935083009,0.2,0.3,0.25,0.4,0.2,0.25,,0.029001764528,0.0313170033324,0.0291887566493,0.0316399759434,0.0349924961234,0.0291372559013,,-
201171,Carl,Landry,HOU@PHI,PHI,HOU,,,"Landry, Carl",3700.0,PF,3200.0,PF,10.0,SF,7:00PM EST,11.63,PF,5200.0,"PF,SF",3500.0,PF,,,0.398373496146,0.262981664976,0.109820141642,1.81412275915,1.04112505841,1.75600741825,0.284851916505,0.612884777073,2.79713247666,2.40085091807,0.0284962887125,4.46761299048,1.30043671893,11.5714285714,6.13063484378,10.3975126069,2.98977426771e-15,10.5675364459,11.0283032687,10.7076127358,10.5817845902,10.7073930697,10.7073930697,10.1970274621,10.6258426429,10.3303331886,10.210350273,9.97870529256,10.3301885999,6.0,23.0,5.47946334231,21.0046094788,5.71826569676,21.9862551846,5.55198171674,21.3488332612,5.48685126901,21.0329298645,5.39115113202,20.754394912,5.5519815917,21.2825961015,0.358745819925,-1.06060264227,6.62786326266,8.61529371027,0.2,0.5,0.5,0.2,0.1,0.2,,0.0320192948951,0.0347805479074,0.032604405312,0.032099261982,0.0361932247002,0.0325979171432,,-
201177,Josh,McRoberts,MIA@MIL,MIA,MIL,,,"McRoberts, Josh",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,12.78,PF,5200.0,"C,PF",3500.0,PF,,,1.8433414924,0.222996174424,1.24956207824,0.976711859906,0.586148760244,2.01804208884,0.462149386802,0.959171097066,2.60419084909,1.41176818741,0.366476195897,3.3469050868,0.659222223401,15.0,3.84923479413,10.5635659595,6.14913649418e-10,10.150396077,10.943470689,10.2806470425,10.333634175,10.2806056195,10.2806056195,10.38814966,11.0928289607,10.5198042516,10.5540205349,10.6918471953,10.5197605058,5.0,24.0,3.383465359,16.2406337232,3.6478097554,17.513663794,3.4268685399,16.4531459596,3.44454472499,16.5338146799,3.52117024342,16.9071815219,3.42686853982,16.4489689911,1.581374766,4.15719017213,6.21150510737,8.30933922039,0.8,0.7,0.6,0.2,0.2,0.15,,-0.0158502388658,-0.00995721811362,-0.0159438139379,-0.0146924239989,-0.00855208238666,-0.0159436590882,,-
201202,Joel,Anthony,DET@DAL,DET,DAL,,,"Anthony, Joel",3500.0,C,3000.0,PF,10.0,PF,8:30PM EST,5.0,C,5000.0,"C,PF",3000.0,C,,,0.0309190626955,0.20457360395,5.2043269651e-08,0.185664185017,0.247015732001,0.385432833341,0.0649985602775,0.0722191869072,0.632448565342,0.179580747403,1.87350228914e-08,0.351072866359,0.129793849826,2.57142857143,0.488955363367,1.77208880429,2.81194001626e-28,1.76119737737,1.82892940846,1.79281980564,1.76119738674,1.79281980564,1.79281980564,1.76342607923,1.82580457712,1.7922931137,1.763426087,1.76531978459,1.7922931137,1.0,9.0,0.684910091199,6.16419082079,0.711250325511,6.40125324928,0.697207702191,6.27486963941,0.684910094842,6.16419085357,0.689145646112,6.20231124125,0.697207702191,6.27486931972,1.01277807181,0.3481765158,3.39055059442,2.48353746365,1.0,1.0,1.0,0.0,0.0,0.0,,-0.000866717390433,0.00121521218497,0.000204824642758,-0.000866716768633,0.00263239654947,0.000204824642755,,-
201229,Anthony,Tolliver,DET@DAL,DET,DAL,O,Knee,"Tolliver, Anthony",3500.0,PF,3500.0,PF,10.0,SF,8:30PM EST,11.9,PF,5800.0,"PF,SF",3300.0,PF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0,7.56789833088,17.4643807636,8.21725436738,18.9931632387,7.68358825743,17.7616260619,7.95495019467,18.3575773723,8.10325251268,18.7401715399,7.6835719915,17.7313199804,0.409875960148,-0.451171981993,6.19938087492,6.6931831244,0.6,0.7,0.6,0.4,0.2,0.2,0.0,,,,,,,,O - Knee
201564,O.J.,Mayo,MIA@MIL,MIL,MIA,,,"Mayo, O.J.",3500.0,SG,3500.0,PG,10.0,PG,8:00PM EST,13.43,SG,6000.0,"PG,SG",3600.0,SG,,,2.83902468281,0.2348925984,3.83519908626,1.01129891466,0.355109481901,2.00865619552,1.16001884738,1.51429417386,2.36376567742,2.83129552474,1.26015446986,7.74412879764,0.790174048453,24.9285714286,7.7129195678,16.9362162193,5.12486812261e-08,16.0835041226,17.5894506484,16.2022263265,16.7135813576,16.2016924065,16.2016924065,15.8401042259,17.4167126202,15.9638882542,16.453552868,16.7737744786,15.963388576,18.0,38.0,11.6133038364,24.5169747657,12.7003273541,26.8305725332,11.6986639469,24.7159497847,12.0682593184,25.4774363388,12.2285293904,25.8407335836,11.6986432276,24.6971357028,0.255716156767,-0.570668381664,8.4560557028,9.09944718235,0.8,0.6,0.6,0.0,0.2,0.2,,0.00976389270614,0.00692931918102,0.00956083957668,0.0104309422758,0.00651628759505,0.00955946598131,,-
201566,Russell,Westbrook,LAC@OKC,OKC,LAC,,,"Westbrook, Russell",10600.0,PG,10800.0,PG,54.0,PG,9:30PM EST,52.55,PG,21050.0,PG,7550.0,PG,165700.0,G,10.7134137034,0.141474245045,4.02700330077,8.53116327515,1.85461300504,6.4346244585,2.1482598534,4.5312904458,8.28923746354,8.09556397031,1.18621203797,18.5985872189,7.14623644967,37.2857142857,24.5235764283,53.7611524114,0.198836768547,50.5889596906,55.8688237875,53.0100725456,51.1820657096,51.0034215638,51.0034215638,52.9443951578,58.2569614269,55.3373543348,53.6046141764,56.108301199,53.3485594583,27.0,40.0,36.6333846036,54.2716808942,39.5527170921,60.2680462903,37.4825868825,57.2011867205,37.062875169,54.9079632134,37.9721384568,57.9854335975,36.9335121669,54.7163143213,-0.6498988213,1.34098533452,5.24138285322,10.3345467798,0.0,0.0,0.0,0.2,0.3,0.35,,-0.0631725987354,-0.0640496684919,-0.0624175192505,-0.0649725642424,-0.0629503506237,-0.0628964186254,,-
201567,Kevin,Love,CLE@SAC,CLE,SAC,,,"Love, Kevin",6800.0,PF,7200.0,PF,30.0,PF,10:00PM EST,29.83,PF,13450.0,"C,PF",5550.0,PF,103000.0,F,2.3870622433,0.744923633579,5.81332987841,4.57194198874,2.07155836871,7.55824022284,1.09545331879,1.76022216597,9.62979859155,5.47251823014,2.43992189156,12.9149454516,3.84824968269,32.5,17.2332080345,36.9758256145,8.94699698341e-05,34.2900914481,37.5660934695,35.4660214408,35.5100523939,34.7715813777,34.7715813777,32.7426357427,35.8330609601,33.9886358981,33.7009067894,34.9901159248,33.2441982822,24.0,39.0,25.3219136848,41.1481097377,27.4396009372,45.2994572451,25.8887785159,42.7793708106,26.2228079216,42.6120628727,26.9033336364,44.6636337049,25.6774754789,41.7258976532,-0.139707461599,-0.750980110159,5.40189859906,9.72333148367,0.4,0.4,0.3,0.2,0.4,0.5,,0.0476140217039,0.0533240772127,0.0454580166958,0.055666018601,0.0610987596826,0.0469964029383,,-
201569,Eric,Gordon,NOP@CHA,NOP,CHA,O,Finger,"Gordon, Eric",5200.0,SG,5300.0,SG,21.0,SG,7:00PM EST,24.25,SG,10700.0,SG,4500.0,SG,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40.0,16.5902581642,27.6504302737,18.1840289043,30.3094128409,16.6676024893,27.7820354825,17.5727365641,29.2878942736,17.810496015,29.6877563044,16.6675671271,27.7792785452,0.239724957332,0.108083404502,6.76831596559,9.21393761997,0.4,0.4,0.35,0.4,0.3,0.25,0.0,,,,,,,,O - Finger
201573,Jerryd,Bayless,MIA@MIL,MIL,MIA,,,"Bayless, Jerryd",4300.0,PG,4500.0,PG,11.0,SG,8:00PM EST,19.18,PG,8850.0,"PG,SG",4100.0,PG,,,3.80170914072,0.173822233238,4.824821297,2.0878786438,0.452518804946,2.56202460896,1.08233953839,1.78941846108,3.01454341391,3.89371556412,2.12153710179,9.19588527229,1.67447577865,33.0,11.5834440087,23.3741961799,4.64980868532e-06,21.6263648986,23.7398900167,21.7844122352,22.6871334495,21.7770920693,21.7770920693,23.0073960447,25.2254016344,23.1860784457,24.0922581017,24.7675851282,23.1748478514,20.0,38.0,13.1068878174,24.903086853,14.3834582574,27.3495282978,13.198320208,25.097766004,13.7497778482,26.1245779116,14.1603799718,26.9325934,13.1982376178,25.0766514738,0.206850113585,-0.291274674522,7.22487235097,8.38291089789,0.2,0.1,0.3,0.6,0.6,0.35,23.1748478514,-0.0418494286684,-0.0450155035692,-0.0424747336508,-0.0425795349154,-0.0422239075233,-0.0423562358208,-0.0423562358208,-
201575,Brandon,Rush,UTA@GSW,GSW,UTA,,,"Rush, Brandon",3500.0,SG,3000.0,SG,10.0,SG,10:30PM EST,6.65,SG,5000.0,"SG,SF",3300.0,SG,35000.0,F,0.551984925278,0.197612335729,1.33561437605,0.333623414278,0.193986057165,1.55838630031,0.262114194628,0.37718879928,1.75237235748,1.04091924045,0.490239416327,2.55064049532,0.204672117272,11.1428571429,2.77675001451,6.60662378858,2.19429062653e-16,6.24983849284,6.77117196841,6.33745786061,6.494958201,6.33745711071,6.33745711071,6.70289424489,7.26986459248,6.79308911701,6.99812141383,7.12540964423,6.7930878592,3.0,25.0,1.68264882499,14.0220735416,1.82300763575,15.1945377577,1.70623845288,14.2214612338,1.74864259258,14.5720216048,1.77870613542,14.8262944053,1.70623845288,14.218653774,0.40134640384,-0.450222175734,8.26914807398,6.92454459528,0.8,0.8,0.7,0.0,0.1,0.1,,-0.0406588495435,-0.0447544662619,-0.0408899845489,-0.0451556729459,-0.0465577049948,-0.0408899389673,,-
201577,Robin,Lopez,NYK@PHX,NYK,PHX,,,"Lopez, Robin",5800.0,C,5600.0,C,17.0,C,9:00PM EST,29.85,C,10750.0,C,4350.0,C,,,1.28576601104,1.43703178999,0.0151750778579,2.26117443152,3.55096213421,4.2279731995,0.234279430956,1.77135798368,7.77893533371,4.66305200777,1.60343722848e-08,8.50851611209,1.82098273048,29.2142857143,11.1470867621,24.5449862369,6.99836110385e-07,23.9817226373,25.5263882859,24.640709286,23.9817226453,24.370669404,24.370669404,24.1988161395,25.6851378361,24.8313216838,24.1988161474,24.7142950594,24.5808083333,17.0,35.0,13.9551344442,28.7311591498,14.7037142406,30.8280577028,14.1883313507,29.7669752824,13.9551344489,28.7311591594,14.082539545,29.7343895355,14.1814653255,29.1971344937,0.664276710478,-0.0248078496757,6.8439684282,10.101886724,0.4,0.4,0.45,0.6,0.5,0.35,,-0.0074310734273,-0.00543396993456,-0.00652462975494,-0.00743107342306,-0.00579541201862,-0.00719301958647,,-
201578,Marreese,Speights,UTA@GSW,GSW,UTA,,,"Speights, Marreese",3500.0,PF,3000.0,C,10.0,PF,10:30PM EST,14.55,C,5050.0,"C,PF",3300.0,C,41700.0,C,0.634620792934,0.348170671432,0.41515517632,1.27355527141,1.05849905762,1.80001316873,0.170159534718,0.792308478894,2.85851222635,2.49780286287,0.209397111838,6.10752538515,1.05628272521,11.2857142857,6.26128556279,10.679884538,3.07250452146e-13,10.8877833572,11.5318415029,11.0309887075,10.9924819131,11.0307089685,11.0307089685,11.8476822876,12.54722996,12.0088917887,11.9439876324,11.6892043275,12.0081354761,5.0,17.0,4.82370148737,16.4005850571,5.10891979637,17.3811509666,4.88702298829,16.6267018192,4.87008692354,16.55829554,4.73142920565,16.1012908435,4.88702296074,16.6158780665,0.294284606359,-0.568609119116,4.94780448591,6.84298228009,0.6,0.5,0.4,0.2,0.4,0.4,,-0.0850543356069,-0.0899711291128,-0.0866496401047,-0.0843106333562,-0.089433399068,-0.0866074120609,,-
201580,JaVale,McGee,DET@DAL,DAL,DET,,,"McGee, JaVale",3500.0,C,3000.0,C,10.0,C,8:30PM EST,11.6,C,5000.0,C,3300.0,C,,,0.0850964543556,0.671340532806,0.0096662821247,0.613907222948,1.01699936287,1.5033481231,0.114136681711,0.446303480558,2.52034748597,1.84998574657,0.000423133673351,3.10613921223,0.398363626023,7.85714285714,4.09875825285,8.35717826296,5.494461172e-14,8.37547086602,8.72488110818,8.50151780107,8.37568243286,8.50148824032,8.50148824032,7.70200128874,8.08160199799,7.82462260905,7.70237326923,7.67875963303,7.8246064022,5.0,17.0,5.32984509656,18.1214733283,5.55217839855,18.9156371897,5.4100381122,18.4323602161,5.32997973,18.121931082,5.31817945543,18.13278417,5.41003797111,18.3941291018,0.753297689563,1.40308956684,4.6592563092,7.35353149196,0.8,0.5,0.45,0.0,0.2,0.25,,0.0857143098361,0.0818718867514,0.0861502971651,0.0856938935526,0.0863441892635,0.0861485975784,,-
201582,Alexis,Ajinca,NOP@CHA,NOP,CHA,O,Chest,"Ajinca, Alexis",3500.0,C,3200.0,C,10.0,C,7:00PM EST,9.82,C,5200.0,"C,PF",3000.0,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,3.63037039963,20.8746297978,3.79079400343,21.9482832459,3.69554312048,21.4005906689,3.63063339772,20.8761420369,3.60894382414,20.9530504878,3.69554311844,21.249372931,0.850642676461,0.736459220036,6.57540057274,7.72471794599,0.6,0.6,0.8,0.0,0.1,0.05,0.0,,,,,,,,O - Chest
201583,Ryan,Anderson,NOP@CHA,NOP,CHA,,,"Anderson, Ryan",5500.0,PF,5700.0,PF,21.0,PF,7:00PM EST,26.03,PF,11250.0,"C,PF",4500.0,PF,,,0.859587868264,0.327400724421,4.91385959664,2.75938605685,1.36713157532,3.92426146812,0.453423446063,1.07455525733,5.29139304345,5.43922375446,1.93124835637,12.1383600176,2.49327028368,27.0,15.302966149,24.4982256913,1.0797389505e-09,23.4291126871,25.2545819298,23.7516801229,24.3947368653,23.6936823393,23.6936823393,23.1349035984,24.9346095692,23.443971638,24.0261061105,24.0168505752,23.3933900185,23.0,39.0,19.9581330298,33.8420516592,21.48431609,36.7500770398,20.2040664026,34.5792188744,20.7807017742,35.2368421388,20.8303971976,35.7479742639,20.1835071779,34.2242078234,0.344235385279,0.300375268623,6.12752887953,10.343205827,0.4,0.4,0.35,0.4,0.4,0.45,23.3933900185,0.0108966329172,0.0118508281683,0.0113966105534,0.0136529909175,0.0178287080016,0.0111219378084,0.0111219378084,-
201584,Courtney,Lee,NOP@CHA,CHA,NOP,,,"Lee, Courtney",3500.0,SG,3700.0,SG,11.0,SG,7:00PM EST,13.78,SG,6700.0,"SG,SF",3600.0,SG,,,1.50747401799,0.291009386333,2.57317779755,1.52371243786,0.333673738427,2.1079399664,0.909470992212,0.865295166448,2.44161370483,3.57559377635,0.943744999226,7.90769407553,1.27123499279,29.1428571429,9.36616754472,16.445564036,5.40451334677e-10,16.0929806082,17.1197723242,16.2152522414,16.5648531078,16.2150612934,16.2150612934,16.4271094141,17.5187061811,16.5454287129,16.9166592042,16.8544125689,16.5452731075,22.0,37.0,12.148622616,20.4317743996,12.9236173326,21.7367297146,12.2407933485,20.5883439232,12.5048400912,21.030867426,12.4146120537,20.8811936845,12.2407815646,20.586768995,0.261038138781,0.716507780871,5.44592459381,7.10084534937,0.6,0.5,0.4,0.2,0.4,0.4,,-0.0114652041267,-0.0136889068546,-0.0113295848093,-0.0120717778184,-0.0140291163267,-0.0113307975423,,-
201585,Kosta,Koufos,CLE@SAC,SAC,CLE,,,"Koufos, Kosta",3500.0,C,3000.0,C,10.0,C,10:00PM EST,9.45,C,5800.0,"C,PF",3300.0,C,35900.0,C,0.25260664219,0.450852295865,9.38459983207e-06,0.773396739226,1.24664649868,1.78750230112,0.29302122776,0.376432559264,3.0341487998,1.71092000244,2.44547100588e-07,3.22586565451,0.428345380532,11.7857142857,3.85018562995,8.8564433324,4.20705374393e-15,8.98138864098,9.32140996783,9.13319356593,8.98138876325,9.13309608097,9.13309608097,9.55875667098,9.93694791648,9.72814608555,9.5587568263,9.45702723182,9.72793838696,12.0,29.0,9.14468661627,22.0996593227,9.49090911574,23.1193092612,9.29927059744,22.656182842,9.14468674077,22.0996596235,9.01749486371,22.0362066024,9.29915237335,22.4729515689,0.443097294656,-0.48497096568,6.54085379454,8.31922608173,1.0,0.7,0.7,0.0,0.1,0.15,,-0.0489888025459,-0.0522274623091,-0.0504808198471,-0.0489888053498,-0.0509586338896,-0.0504714683869,,-
201586,Serge,Ibaka,LAC@OKC,OKC,LAC,,,"Ibaka, Serge",5800.0,PF,5900.0,PF,21.0,PF,9:30PM EST,25.93,PF,11900.0,"C,PF",4800.0,PF,94100.0,F,0.90196939215,1.35537233646,2.43101624364,1.85977087016,2.27697479938,5.55980496555,0.373871669008,1.60507528425,7.83677976493,6.45813687073,0.881948342162,13.2684617852,1.43218979985,35.7857142857,15.2304118835,28.576922088,4.07281579799e-07,27.8409144163,29.8281352252,28.584623412,28.2818885874,28.2327534045,28.2327534045,28.536552044,30.44335005,29.2162953666,28.9368750729,29.2349076044,28.9161524174,26.0,38.0,20.2277302346,29.5636057275,21.4817740273,31.7457139629,20.5783043667,30.425258305,20.5481186543,30.0318657255,20.509454464,30.4410547921,20.5124196392,29.9796902419,0.12133045602,-0.372487854028,4.78000400628,8.85335469757,0.4,0.2,0.35,0.4,0.3,0.3,,-0.0194389756256,-0.017191631833,-0.0176515117054,-0.018303015563,-0.018386820819,-0.019096978403,,-
201587,Nicolas,Batum,NOP@CHA,CHA,NOP,,,"Batum, Nicolas",6700.0,SG,7000.0,SG,29.0,SF,7:00PM EST,34.03,SF,13400.0,"SG,SF",5300.0,SF,,,5.28553632009,0.689009832279,5.67027820948,2.39130109544,0.874533993266,5.74554925659,0.9156410981,2.86266376017,6.62008324985,5.01292543275,1.95192837345,12.2340442669,2.03173675821,36.3571428571,14.0095159972,32.3540362715,0.00482533322989,30.2285584777,33.2038848348,30.796588768,31.2045226644,30.5595626402,30.5595626402,30.5528626985,33.7184450478,31.1055986686,31.5653884615,32.8908649548,30.8731104481,30.0,42.0,24.9430148539,34.9202207955,27.2741262586,38.5983076439,25.2877522939,35.8173840933,25.7483291141,36.0476607597,26.5384847295,37.668116513,25.2161420607,35.3025988849,-0.0688038389407,-0.730165739181,5.23143618219,10.4968583316,0.2,0.3,0.4,0.2,0.2,0.3,,-0.00891995892229,-0.0141529331665,-0.00849928999856,-0.00992558184562,-0.0147654254734,-0.00862410473725,,-
201596,Mario,Chalmers,MEM@BOS,MEM,BOS,,,"Chalmers, Mario",5300.0,PG,5200.0,PG,13.0,PG,7:00PM EST,22.28,PG,9850.0,"PG,SG",4150.0,PG,,,6.0170970606,0.439709755201,3.8058119637,8.31126752508,0.593961570095,3.49099928631,2.43482461383,3.49837266776,4.0849608564,4.90192886622,1.09987280075,11.7137624595,6.80090906633,39.0,17.7046395995,35.0385613447,0.000779790562328,33.8829342884,36.5246256702,34.225502936,34.4328706888,34.0871823312,34.0871823312,34.1970621064,36.7688855514,34.5859249605,34.8294534461,35.3246368351,34.4106680417,15.0,33.0,13.0318978032,28.6701751671,13.9948009965,30.8406342349,13.1105230218,28.8952226905,13.2434118034,29.1355059674,13.4061269816,29.5627112735,13.1104547428,28.8430004341,0.617887445107,1.01460463531,7.4223665649,9.38053324469,0.0,0.3,0.25,0.4,0.2,0.15,34.4106680417,-0.00805455943594,-0.00626307387693,-0.00924159037289,-0.0101687886479,-0.00733526898419,-0.00829450539663,-0.00829450539663,-
201599,DeAndre,Jordan,LAC@OKC,LAC,OKC,,,"Jordan, DeAndre",8600.0,C,7700.0,C,31.0,C,9:30PM EST,40.7,C,15900.0,C,6000.0,C,125400.0,C,1.11562989546,2.2873918681,0.00292727260234,7.38602907912,4.13783696842,8.73529529301,0.645979200664,1.30180576956,12.8731322614,4.64735040643,0.000829963191243,6.762988477,3.21998293007,35.2142857143,12.5155137061,35.2478252703,9.11881135945e-05,34.201653631,36.4876673175,35.8363494511,34.2020686126,34.8453102441,34.8453102441,36.7939101634,39.318119826,38.6457190631,36.7943354205,38.0252840016,37.5248303608,27.0,41.0,26.2235802688,39.82099226,27.6714601307,42.5755798981,27.1720723954,41.8172503742,26.2238984494,39.8214754232,26.6193326987,41.162486091,26.7170938585,40.5704017852,0.324672554478,-0.440905538061,4.8366246343,9.45051100164,0.4,0.3,0.2,0.6,0.5,0.35,,-0.0736137757672,-0.0803779617014,-0.0797792587572,-0.0736140675674,-0.0788730674197,-0.0760918491551,,-
201600,Omer,Asik,NOP@CHA,NOP,CHA,,,"Asik, Omer",3500.0,C,3100.0,C,10.0,PF,7:00PM EST,17.13,C,6250.0,"C,PF",3600.0,C,,,0.366804728051,0.479149202482,9.64743263852e-06,1.28838730229,1.48958181382,4.4402022838,0.202448830288,0.775812454777,5.92978409762,1.38492106072,3.83816061809e-07,2.69247036463,0.800336025814,16.8571428571,3.57017853108,12.0654049521,3.92042400297e-13,11.8235101511,12.5127051228,12.1247987035,11.823510343,12.1199993559,12.1199993559,11.8325541458,12.5353745043,12.1342268543,11.8325544238,12.0649562161,12.1288279383,9.0,25.0,6.31255202981,17.5348667495,6.67795797212,18.6351963973,6.47085539233,18.0599114534,6.31255213227,17.5348670341,6.43829380749,17.9979003198,6.47084711377,17.974575316,0.440654590354,-0.519631445388,6.04706034165,7.45490524721,0.6,0.4,0.35,0.2,0.3,0.35,,-0.000536508161367,-0.00134479381922,-0.000559297079824,-0.000536513268201,2.661993112e-05,-0.000523729458863,,-
201601,Luc Richard,Mbah a Moute,LAC@OKC,LAC,OKC,O,Eye,"Mbah a Moute, Luc",3500.0,SF,3000.0,PF,10.0,PF,9:30PM EST,6.83,PF,5000.0,"PF,SF",3300.0,PF,35000.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.485804902314,12.6309274602,0.514591523888,13.3806487878,0.493044820334,12.8204344954,0.492806281975,12.8129633314,0.485737177395,12.6308588344,0.493044820334,12.8191653287,0.11128338343,-0.890082079931,8.57116749811,5.27963529727,1.0,0.9,0.75,0.0,0.0,0.0,0.0,,,,,,,,O - Eye
201603,Sonny,Weems,HOU@PHI,PHI,HOU,,,"Weems, Sonny",3500.0,SF,3000.0,SG,,,,5.0,SG,5000.0,"SG,SF",3000.0,SG,,,1.45988795281,0.0322037651664,0.963498495312,0.590009821458,0.254311205779,1.08046364714,0.375717129789,1.20382072355,1.33477485292,1.48082706198,0.341813027375,3.47733872792,0.378959008351,13.9285714286,3.68242615969,7.54458107586,2.97109613684e-13,7.08600897878,7.92556503567,7.15274816021,7.25691549246,7.15274772142,7.15274772142,7.05707342795,7.85657977585,7.12740709073,7.23210844712,7.46695607517,7.12740667508,3.0,21.0,1.52621731851,10.6835212295,1.70704468241,11.9493555654,1.54059181692,10.784185507,1.56302795222,10.9411956656,1.62498656725,11.3749630202,1.54059181692,10.7841427185,2.28456899708,7.73720699906,6.37573525172,4.87965894593,1.0,1.0,0.9,0.0,0.0,0.05,,0.002077424162,0.00495278788436,0.0018193588347,0.00178101863977,0.00557307697286,0.00181935717331,,-
