Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_HIST_DK_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,FD_VALUE,ADJ%,ADJ,Status
2400.0,PF,Drew,Gooden,11.4,12,3600,POR@WAS,WAS,POR,GTD,Calf,"Gooden, Drew",0.21473557,0.0,0.01468769,0.09157813,0.0,0.66998001,0.0,0.17891955,0.66998001,0.0,0.0143056,0.0,0.0,0.0,0.0143056,0.0,0.0,0.961465417,1.0915769925,10.6036044153,10.3299203962,0.0,0.0,5.0,3.33741005996,3.65175568509,27.0,19.2579929731,20.51523992,1.24336390348,0.977193866261,8.25860432849,9.65343399412,10.0178581074,0.8,0.8,0.55,0.2,0.2,0.25,0.267073726944,inf,inf,GTD - Calf
2403.0,PF,Nene,Hilario,17.2,18,4200,POR@WAS,WAS,POR,,,Nene,1.17334981901,0.294379399182,0.0376339506166,1.73488075136,0.337994724456,2.50431260157,0.617510518632,1.0990941943,2.84230732603,2.06380654956,0.00845728835721,4.13369522212,1.01272886824,13.4285714286,5.14879925572,0.000101400204803,4.79018137057e-11,11.0442784168,11.7403216249,8.49456274444,7.63529977068,12.601045684,13.2582645601,12.0,9.41015476713,10.071334872,23.0,21.9929068695,22.9640666679,-0.100443815207,-0.729079273349,5.67559849713,8.87471991641,9.02121682154,0.2,0.4,0.45,0.4,0.4,0.4,2.62959009923,-0.123542704806,-0.115929477344,-
2440.0,SF,Matt,Barnes,20.0,39,5100,NOP@MEM,MEM,NOP,,,"Barnes, Matt",1.52968123651,0.808301938805,3.98028601612,1.61282240762,1.03143026684,4.01705932077,0.976248632624,1.13603044274,5.04848958761,3.5200391945,1.33926177025,8.27386710354,1.37272800395,28.2857142857,9.7520681632,0.019205766933,9.52211705845e-08,20.5378482232,22.0567277452,8.45099877051,8.64910191922,20.8352306717,22.5200406511,18.0,13.1433514122,14.1098274807,35.0,25.3648114193,27.3041855277,-0.184891460019,-0.654394625434,6.4704247744,9.45251146571,10.131727701,0.2,0.4,0.35,0.6,0.4,0.4,4.02702906337,-0.0142730576473,-0.0105135209055,-
2449.0,PF,Luis,Scola,19.5,40,4200,BKN@TOR,TOR,BKN,,,"Scola, Luis",0.699969154411,0.213177191777,1.15683064707,1.42699234882,1.38960132488,4.04053399092,0.598398486266,0.846616718292,5.4301353158,4.03198503451,0.540241324341,8.11594593782,1.07437730287,20.4285714286,9.67858869624,0.0287423963927,1.45662917425e-10,18.0212394446,19.0292888267,7.23335362132,6.97699185493,17.1804164859,18.1765890949,18.0,15.9687873068,16.8431067837,31.0,26.9554428681,28.7680942432,0.437548759588,-0.713953658808,5.15894791501,8.89139024635,9.11499715178,0.4,0.3,0.35,0.2,0.4,0.45,4.29077129633,0.048940778555,0.0411591658114,-
2544.0,SF,LeBron,James,44.4,37,10000,GSW@CLE,CLE,GSW,,,"James, LeBron",5.64251580223,0.488284841135,3.86820213028,8.48152933077,1.40182574453,6.39206737512,1.45977831683,4.10534990949,7.79389311965,10.8866666362,1.17921759375,21.4652811611,5.83957948578,36.7142857143,28.7921303519,0.319127782825,0.0158513024003,46.3993522052,49.9575761943,7.92627646349,8.16970728734,45.3675513286,48.6877123623,29.0,36.7060534032,39.2091658886,40.0,50.5279794728,54.6109096723,0.0593578561024,0.219586020942,4.49173415016,8.8201048321,9.35614470248,0.2,0.2,0.15,0.2,0.2,0.25,4.63993522052,0.0227431467295,0.0281035258224,-
2546.0,SF,Carmelo,Anthony,36.9,38,8700,PHI@NYK,NYK,PHI,GTD,Ankle,"Anthony, Carmelo",4.86158189707,0.512425679467,4.56417856793,5.96873072212,1.64478771396,7.07734034569,1.11042829992,2.79057619301,8.72212805965,7.90187460599,1.57437001474,19.6744641821,4.98963338086,35.8571428571,22.3677526076,0.399321345547,0.0100853691705,36.5236298015,43.8296285232,7.80120683382,8.38554539702,39.1368655936,42.0738676987,26.0,29.6805381476,31.7534106839,39.0,44.0575790115,47.7395586598,-0.431902424956,-0.589741315388,4.83055707451,9.5800427484,9.75710522738,0.2,0.1,0.15,0.4,0.2,0.25,4.19811836799,-0.0667717190047,-0.0728790858367,GTD - Ankle
2549.0,C,Chris,Kaman,5.8,5,3500,POR@WAS,POR,WAS,,,"Kaman, Chris",0.669438799052,0.248520450737,0.0224085747039,0.731949288611,1.05853024747,1.54570322732,0.35631524694,0.649397780718,2.60423347479,1.24175354211,0.0,3.19499699639,0.249849223994,8.42857142857,2.73335630822,5.86309435712e-06,1.59565252546e-14,7.42286829118,7.87778764992,14.62486658,13.207037502,7.26053546131,7.71152769372,2.0,2.19730934647,2.35351210062,24.0,20.0803332906,21.3902436422,0.88856500642,-0.00340707825119,10.059821072,5.68181309091,6.31466547016,0.8,0.6,0.4,0.0,0.3,0.4,2.12081951177,0.0223582448897,0.0192598272733,-
2550.0,SG,Kirk,Hinrich,8.4,28,3500,CHI@DET,CHI,DET,O,Quadriceps,"Hinrich, Kirk",0.12713967,0.04839171,0.2713595,0.0,0.10034809,0.0,0.27785601,0.01286144,0.10034809,0.0,0.06704796,0.0,0.0,0.0,0.06704796,0.0,0.0,1.017809173,1.0627812775,7.77183086562,7.87774520623,0.0,0.0,9.0,4.65637722855,5.09456585099,26.0,13.452668023,14.6784683276,1.10131981752,1.16448610733,6.92619825173,6.57335892973,6.99845858879,0.8,0.8,0.9,0.0,0.1,0.05,0.290802620857,inf,inf,O - Quadriceps
2570.0,C,Kendrick,Perkins,6.1,9,3500,NOP@MEM,NOP,MEM,,,"Perkins, Kendrick",0.361764555985,0.513016496433,0.024211624882,0.836315018947,0.747760591729,1.45766957234,0.00257793377023,0.829701009494,2.20543016407,1.06389582052,0.00355264,1.29600830758,0.420007295147,8.07142857143,2.55135157618,1.22445502458e-06,2.76843799799e-16,5.94200245796,6.46890262759,7.33999471386,6.62307586003,5.18542999432,5.60850443481,1.0,2.08949169487,2.32514951187,17.0,11.0174669325,11.9139542528,0.773060493814,1.18668968878,6.00925212577,5.0386285612,4.96235831032,1.0,0.8,0.85,0.0,0.0,0.0,1.69771498799,0.145903515132,0.093734641513,-
2571.0,SG,Leandro,Barbosa,10.9,28,3500,GSW@CLE,GSW,CLE,,,"Barbosa, Leandro",1.40259032509,0.0952301085789,1.92737298576,0.70685028578,0.394047083059,1.23139750914,0.799121716544,0.711261159841,1.6254445922,2.5058253982,0.780420704831,5.47908360121,0.605428239194,12.5714285714,6.39749974042,2.80233050131e-06,5.03751716469e-12,11.5293612291,12.3564785946,5.99856155126,5.81890418433,9.84394655617,10.5513963112,9.0,8.82954507083,9.48689785624,21.0,17.9009273626,19.1289214634,0.438716294622,-0.0492608553288,4.22185670933,6.35472057175,6.83159095092,0.6,0.6,0.55,0.0,0.1,0.15,3.29410320831,0.171213309957,0.134067076255,-
2581.0,PG,Steve,Blake,10.5,29,3500,CHI@DET,DET,CHI,,,"Blake, Steve",3.08032374817,0.204860076359,2.17968819354,0.159274359766,0.315573720819,1.52987252501,0.650828496617,1.13190963332,1.84544624583,1.64005020265,0.75299804543,4.68006661092,0.250895470993,15.8571428571,4.28399392172,0.000145542001132,3.41518849731e-09,11.6984825516,12.7334270265,5.64195536856,5.79002380618,10.0360019523,11.1976110089,7.0,6.62221008045,7.18781872911,21.0,14.6459955994,15.9552266874,0.222914609382,-0.757780969977,4.5325859038,6.33624922073,6.60449121335,0.6,0.6,0.6,0.2,0.1,0.2,3.34242358617,0.165651681539,0.104841118876,-
2585.0,C,Zaza,Pachulia,27.3,40,6800,BOS@DAL,DAL,BOS,,,"Pachulia, Zaza",2.30298223686,0.647988631948,0.0858504946542,5.36578900169,4.17897022061,7.83450864828,0.999733700571,2.14801322944,12.0134788689,4.42248444127,0.02685779,9.1675944542,4.14406517157,32.1428571429,13.0158918441,0.631043851042,9.18261216562e-05,32.0339712777,34.6689219858,7.41396454139,7.95575220399,29.9618512694,32.3847683132,21.0,21.1798325475,22.5167742933,38.0,37.7393518922,40.9565945086,-0.806180440261,0.307849504801,5.43940984733,8.7511226386,9.09052585148,0.2,0.1,0.35,0.0,0.1,0.05,4.71087812907,0.0691586107158,0.0644659558127,-
2590.0,PG,Mo,Williams,18.9,25,4200,GSW@CLE,CLE,GSW,GTD,Personal,"Williams, Mo",2.57296925208,0.0575253219354,1.93814297581,1.20632869438,0.0499293246795,1.09055113093,0.412475052792,1.47141098982,1.14048045561,2.69961209505,0.628718562078,5.91020168093,1.0569217442,14.6428571429,7.08486449637,0.000113621403109,4.14873191553e-11,11.7814846809,12.8887439118,13.2448909004,12.7767641761,11.6491325087,12.6660223805,10.0,8.3230918937,9.15043703665,36.0,28.1466357214,30.6370583139,0.71733472433,-0.150853078882,9.2105012531,10.6320380611,11.3674242172,1.0,0.9,0.55,0.0,0.0,0.3,2.80511540021,0.0113615474885,0.00903868493053,GTD - Personal
2592.0,SF,James,Jones,6.2,30,3500,GSW@CLE,CLE,GSW,,,"Jones, James",0.442471694324,0.117084035171,1.94261189324,0.801874227325,0.159937677036,0.914458083663,0.266751909729,0.512833718964,1.0743957607,0.882975200054,0.730043034942,2.30315699319,0.685752657785,8.57142857143,3.18174609283,1.11505940679e-08,5.95807036636e-19,5.38956671799,6.06472489971,7.02223254947,7.68416512633,5.25651796107,5.79889955406,3.0,2.09690393355,2.46435594167,18.0,10.9617652763,12.1576938246,0.296304820335,-1.23665216659,5.63609059911,5.44120190408,5.94215410456,0.8,0.8,0.85,0.0,0.0,0.0,1.53987620514,0.0253111961017,0.0155223549746,-
2594.0,SG,Kyle,Korver,17.9,39,3900,ORL@ATL,ATL,ORL,,,"Korver, Kyle",2.11140285404,0.496753640261,5.13707947185,1.06692876568,0.193580353976,3.34618049489,0.731363577657,1.26293501492,3.53976084887,3.31039067069,2.07206170151,7.51542816183,0.999654935468,30.0714285714,9.69249797836,0.0020496808707,1.45432939055e-07,18.300614699,20.1481760572,5.17278190969,5.35500459831,17.7888806358,19.5946251353,25.0,15.1296078959,16.6611094155,35.0,21.3822973667,23.5418504649,1.11959927856,3.07140470128,4.23356550948,7.80516628796,8.31338367803,0.4,0.5,0.35,0.2,0.2,0.4,4.69246530743,0.0287670749873,0.0170172847617,-
2730.0,C,Dwight,Howard,33.7,35,8200,HOU@LAC,HOU,LAC,,,"Howard, Dwight",1.47427536588,1.05581320957,0.115203916061,8.50417432158,3.94269549448,9.45099621272,0.955185159229,2.08119338466,13.3936917072,6.59493326347,0.046571191671,10.4938488916,3.9384320858,36.7142857143,17.1748698044,0.818815011554,3.09747099581e-06,37.3995162548,40.3613149381,7.60071302008,7.45814645093,37.5865982476,40.8532728002,26.0,26.7168197802,28.6043607228,40.0,40.6755431737,43.8712670136,0.120763023055,-0.542890476456,5.03967452597,10.2081883429,10.3500040596,0.0,0.1,0.35,0.2,0.3,0.15,4.56091661644,-0.00497735899101,-0.00509561847899,-
