Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_HIST_DK_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,FD_VALUE,ADJ%,ADJ,Status
201566,PG,Russell,Westbrook,48.3,42,10500,OKC@DEN,OKC,DEN,,,"Westbrook, Russell",9.78890114005,0.265338318081,3.54561523962,6.23665669135,1.6474383008,5.17572492046,1.68168624345,3.2621236092,6.82316322126,7.54012365854,1.14976816986,15.8587902586,5.24270982178,31.5714285714,21.4727253087,0.660370157676,0.0774254382013,44.9757983982,48.7457339999,10.3841088911,11.5219050948,45.2122540139,49.0706069044,27.0,38.7671953167,41.6607208062,39.0,55.0647784055,60.5118408531,-0.623737737679,0.714900987552,5.63324502195,11.5545620255,11.8384462462,0.2,0.2,0.2,0.2,0.3,0.35,4.28340937125,-0.00522990107163,-0.00748954438925,-
203076,PF,Anthony,Davis,43.4,35,10300,MIN@NOP,NOP,MIN,,,"Davis, Anthony",1.78637355414,2.29270441207,1.51099365438,5.71542198828,1.99643969125,8.43279000395,1.4457277752,1.83444700758,10.4292296952,8.34152621601,0.421214725799,15.5633964437,4.54389135045,35.2857142857,21.6481585083,0.588675536465,9.50598776053e-05,42.4852118407,45.0178026765,16.9241749774,17.2268390935,43.062188083,45.688720294,20.0,24.5555842862,25.6771764123,43.0,51.5338089243,54.7174639949,-0.810564182265,1.491859213,9.99789893894,14.8161239672,15.3072626526,0.2,0.2,0.25,0.2,0.2,0.2,4.12477784861,-0.0133986745224,-0.0163515534268,-
201142,SF,Kevin,Durant,43.7,35,9900,OKC@DEN,OKC,DEN,,,"Durant, Kevin",4.68671430586,1.59208736491,5.44996539016,6.78447369873,0.531786375947,6.50692901119,0.879103384512,2.89353224807,7.03871538713,9.37616362725,2.27812438874,16.7500599471,6.06802020881,33.8571428571,27.098471852,0.194666720344,0.00377635659835,44.6238510262,47.8649442642,10.7624313641,11.0191126276,41.4485208899,44.6597851426,29.0,38.3535819518,41.0244319496,41.0,53.8448349591,58.0465829814,0.131172835055,-0.445175802621,6.18143058148,8.9958879495,9.15332744751,0.0,0.1,0.1,0.0,0.2,0.25,4.50745969961,0.0766090096367,0.0937861221686,-
202331,SF,Paul,George,39.2,41,8700,IND@PHX,IND,PHX,,,"George, Paul",3.37803422121,0.332744952774,6.86398837269,6.41929391849,1.02309034375,6.77380048857,1.81842798466,3.82016991096,7.79689083231,7.53269807964,2.99252691089,18.3361304969,5.26448361925,35.2857142857,23.3224066894,0.258741070863,0.000668462316778,38.2279029839,42.4142129297,6.49159581555,7.01808745912,38.1352851462,42.1288198123,32.0,34.8550019705,38.5704087673,41.0,44.0938177899,49.1297430685,0.196610748346,-0.405967433474,3.94983790961,11.639127136,12.1082358335,0.0,0.1,0.3,0.2,0.4,0.2,4.39401183723,0.00242866514289,0.00262479702121,-
202355,C,Hassan,Whiteside,33.3,39,7800,MIL@MIA,MIA,MIL,,,"Whiteside, Hassan",0.258198810977,3.32089461454,0.0479305165168,3.7212968867,3.51326094442,8.34696638856,0.674813788427,2.22436960809,11.860227333,5.49025970093,0.00643275355676,8.87951783519,2.1645365551,29.7142857143,13.1514887105,0.617533827593,0.00141214929393,33.5381069244,36.1770566612,8.88858831603,9.0696209849,33.9892886136,36.4767631958,20.0,22.955079919,24.3176286502,37.0,41.4753771784,44.9285877977,0.426457110639,0.0714867811145,5.54347314118,11.2106357347,11.421765659,0.2,0.3,0.35,0.2,0.3,0.25,4.299757298,-0.0132742316052,-0.0151839991542,-
202328,C,Greg,Monroe,33.2,41,7800,MIL@MIA,MIL,MIA,,,"Monroe, Greg",2.08577111449,0.694723694616,0.0248954670538,3.36426893435,2.96463642601,6.26801225608,0.869077618979,1.64534973466,9.23264868209,6.98264112402,0.0104941857424,12.7677486287,2.71850359306,29.6428571429,16.6942800268,0.417379506888,2.73672846347e-05,32.3843680096,34.3000737661,7.95620666402,8.13068195273,32.1910207523,34.1963107987,25.0,27.4641167026,28.9443477281,36.0,39.1213274915,41.6159648086,-0.358198958091,0.329773289933,5.04359047486,8.0059116877,8.08312379244,0.0,0.1,0.2,0.2,0.2,0.2,4.15184205251,0.00600624810393,0.00652255807951,-
2547,PF,Chris,Bosh,33.7,41,7800,MIL@MIA,MIA,MIL,,,"Bosh, Chris",2.40375727283,0.825538004679,4.29324980903,5.23356355653,1.12653447563,6.69787201531,0.776561500743,1.73267521346,7.82440649094,6.40543344682,1.57950666798,13.8679776492,4.24709969937,34.0714285714,18.637473261,0.252560118194,5.14983136687e-05,33.1039207568,35.5302266943,6.20519723622,6.58894989355,33.4533310303,35.7220356904,29.0,28.4603009424,30.4241767481,39.0,37.6167343791,40.5266380405,-0.362749808108,-0.23213811512,4.13506716848,8.583731777,9.09015230359,0.2,0.2,0.25,0.0,0.1,0.25,4.24409240471,-0.010444707978,-0.0102552281531,-
203507,SG,Giannis,Antetokounmpo,30.4,41,7800,MIL@MIA,MIL,MIA,,,"Antetokounmpo, Giannis",2.96443928323,1.1025696988,1.27696752064,5.2066801071,1.82394730775,6.15643594897,0.860583097144,2.42868332458,7.98038325672,6.23287704127,0.278703472766,12.5941899851,3.75393226955,36.8571428571,16.4983898249,0.264822015754,0.000266523737346,32.0191309251,34.1698760814,8.54993619145,8.78664744679,32.1601840627,34.4310649077,28.0,24.128377281,25.5932099904,43.0,37.4917503879,40.1905016575,0.169823689276,-0.0376656197476,5.97678435444,9.87266489835,10.0262498461,0.2,0.4,0.4,0.6,0.4,0.35,4.10501678526,-0.00438595554677,-0.00382702311521,-
201936,PG,Tyreke,Evans,32.9,21,7300,MIN@NOP,NOP,MIN,O,Knee,"Evans, Tyreke",6.78280265703,0.378530441071,3.68647850926,3.78806944429,0.90627572346,4.36258267299,1.50365283404,2.97178256387,5.26885839645,5.95383618722,1.54032502454,13.5682963208,2.91259578359,32.4285714286,16.3605931826,0.176219940395,0.0058209221526,33.6500112302,36.4513006213,11.9279047309,12.468686331,32.5904659763,35.2796383783,24.0,25.3530889392,27.3046875826,40.0,41.103178712,44.955100326,-0.853618191979,0.256526166502,7.76530746333,12.7073956719,13.1647301168,0.4,0.3,0.3,0.4,0.4,0.45,4.60959057948,0.0325108961211,0.032673201662,O - Knee
1626157,C,Karl-Anthony,Towns,31.4,42,7200,MIN@NOP,MIN,NOP,,,"Towns, Karl-Anthony",1.25366198001,2.15822043336,0.749907165,2.45725961532,2.72747028713,7.06840951622,0.561324835735,1.93105683935,9.79587980335,6.83354309583,0.22889171195,13.0914345509,2.22370554796,29.9285714286,16.1196834516,0.47792979026,4.17152519464e-05,33.2632658844,35.5500539814,7.88938459909,8.10647725736,32.0001877557,34.3182015878,22.0,24.614699818,26.0144897406,35.0,38.7952315665,41.6360202441,0.286811432373,-0.622915200434,4.94105792581,10.5510949171,10.744169272,0.6,0.4,0.35,0.2,0.3,0.35,4.6198980395,0.0394709599311,0.0422030878322,-
