PERSON_ID,alpha_AST,alpha_BLK,alpha_STL,alpha_TOV,alpha_OREB,alpha_DREB,alpha_FG2%,alpha_FG3%,alpha_FT%,alpha_FG2A,alpha_FG3A,alpha_FTA,beta_AST,beta_BLK,beta_STL,beta_TOV,beta_OREB,beta_DREB,beta_FG2%,beta_FG3%,beta_FT%,beta_FG2A,beta_FG3A,beta_FTA
203112,16.614678,11.241304,12.790836,13.819822,29.966761,61.294267,42.534015,6.209445,23.93075,76.871826,15.329201,32.762969,398.790805,399.004206,400.325248,399.655601,398.889038,398.973142,34.868685,9.184095,8.907543,398.80492,398.716235,398.919411
203919,14.051133,4.852284,16.438274,14.616351,6.481764,17.231165,36.092789,7.515207,16.837372,46.030393,17.142388,21.160079,180.997262,195.274742,283.658309,238.855977,187.569476,193.196412,45.455473,13.931729,9.36223,181.941634,176.008188,189.601576
203500,32.052272,59.876082,18.697402,47.183478,134.32471,193.436045,141.640696,0.025603,72.627088,239.555711,0.186748,116.789252,1196.94815,1197.197363,1198.740094,1197.958072,1197.062868,1197.161086,98.534977,0.23628,44.250129,1196.964634,1196.861066,1197.098338
201167,70.658286,5.433016,11.591269,38.502443,11.738917,134.051536,174.671332,55.543823,71.025469,335.701764,147.08096,84.110821,1286.558831,1286.558831,1286.558831,1286.558831,1286.558831,1286.558831,161.030432,91.537137,13.085351,1286.558831,1286.558831,1286.558831
201582,21.529002,25.430792,13.118256,29.785836,54.954897,122.61499,98.872838,0.152963,30.511641,188.671119,1.429347,34.702304,551.466118,551.679707,553.001913,552.331676,551.564437,551.648615,90.329623,1.340779,4.266054,551.480245,551.391482,551.594837
202332,26.9418,21.23308,18.816127,26.475693,33.518476,92.639823,59.999302,0.056426,27.355807,118.063898,0.039292,36.945893,368.309329,368.858555,372.258496,370.535039,368.562149,368.778606,59.430898,0.148454,9.783947,368.345657,368.117409,368.64032
200746,60.076211,39.319491,18.102719,61.74978,115.192481,286.005365,303.570485,2.218817,125.377473,615.479235,16.321602,154.961886,1359.519194,1359.519194,1359.519194,1359.519194,1359.519194,1359.519194,311.90875,14.102785,29.584413,1359.519194,1359.519194,1359.519194
1626146,2.271207,3.022443,7.217947,7.859034,3.716516,10.182193,36.366745,2.425142,8.877789,16.836916,1.688749,3.717997,57.448806,81.054241,227.181737,153.108549,68.314868,77.618068,39.193048,6.380459,3.172221,59.010169,49.200204,71.674606
202730,53.820569,28.668077,17.635916,44.6074,99.963107,165.412519,131.862838,0.040564,19.380687,266.625177,0.259421,31.715947,1042.349472,1042.359579,1042.422146,1042.390431,1042.354125,1042.358108,134.787483,0.221904,12.338827,1042.350141,1042.345941,1042.355563
2754,44.920978,12.972131,72.812349,45.876058,68.327161,115.697733,109.879988,10.031522,40.122803,250.222102,27.165151,69.928828,1023.395126,1023.395126,1023.395126,1023.395126,1023.395126,1023.395126,140.342114,17.133629,29.806026,1023.395126,1023.395126,1023.395126
202329,73.451035,39.135963,45.392864,78.812581,67.625257,262.22733,115.306684,69.836068,75.007437,256.423146,198.997479,103.128459,1446.750966,1446.75111,1446.752,1446.751549,1446.751032,1446.751089,141.11682,129.161454,28.121073,1446.750976,1446.750916,1446.751053
200811,17.773046,13.957379,10.861907,18.303889,34.444855,56.092496,36.403175,0.000102,15.447614,82.795982,0.16066,36.058189,317.450367,317.451357,317.457488,317.45438,317.450822,317.451213,46.395271,0.160857,20.610925,317.450432,317.45002,317.450963
2365,9.043122,12.687078,4.984896,8.166961,15.182753,39.674987,20.183082,2.580089,15.079746,35.036192,6.905685,21.966236,208.73809,208.73809,208.73809,208.73809,208.73809,208.73809,14.853109,4.325596,6.886489,208.73809,208.73809,208.73809
101187,7.819495,0.516549,5.207331,5.684799,2.988821,15.967352,11.419643,6.971918,7.831233,21.797176,20.109398,9.673213,164.170475,164.171352,164.176783,164.17403,164.170878,164.171224,10.379715,13.137745,1.84229,164.170533,164.170168,164.171003
202341,19.016928,2.975979,10.252433,20.741297,9.380638,33.443736,18.787856,16.165154,14.895024,50.166686,48.83606,17.952049,353.37616,353.450507,353.910748,353.677448,353.410384,353.439685,31.563782,32.693322,3.083267,353.381078,353.35018,353.420965
1626147,10.271207,5.022443,12.217947,16.859034,2.716516,32.182193,45.366745,8.425142,13.877789,35.836916,35.688749,13.717997,203.448806,227.054241,373.181737,299.108549,214.314868,223.618068,49.193048,34.380459,8.172221,205.010169,195.200204,217.674606
203937,55.826782,21.39934,23.990655,30.143659,10.845981,107.009404,74.1554,6.298789,37.575334,126.947846,17.376588,53.507626,648.207121,658.209424,720.127855,688.740911,652.811385,656.753419,77.67502,14.093415,19.462805,648.868716,644.711951,654.235003
201583,46.309001,17.940689,29.167023,67.985984,88.985286,179.361252,170.876653,91.272182,148.700133,362.892443,236.476794,166.748654,1400.112775,1400.112779,1400.112801,1400.11279,1400.112777,1400.112778,192.015799,145.204613,18.048523,1400.112775,1400.112774,1400.112777
203507,129.924906,50.304976,44.616438,112.80943,69.272622,272.327826,253.949113,15.615573,154.850187,482.8613,61.154548,204.435366,1596.974642,1597.084725,1597.766189,1597.42075,1597.025316,1597.068701,229.18604,45.572164,49.624036,1596.981923,1596.936175,1597.040984
2546,177.134952,25.063385,40.715679,112.44092,76.363224,274.769608,282.368877,63.332326,218.392573,606.618891,185.105061,262.89024,1538.578176,1538.578176,1538.578176,1538.578176,1538.578176,1538.578176,324.250015,121.772735,44.497667,1538.578176,1538.578176,1538.578176
201202,4.583088,29.876514,8.695183,8.516818,26.885549,44.47892,22.485658,1.1e-05,15.574423,44.349551,7e-06,23.45433,315.759317,315.759421,315.760069,315.759741,315.759365,315.759406,21.864153,2.8e-05,7.879944,315.759324,315.75928,315.75938
2772,84.252299,9.931397,80.143313,66.601867,31.226564,186.644294,88.412579,92.440868,56.677417,194.373905,265.661976,75.879851,1521.133638,1521.133638,1521.133638,1521.133638,1521.133638,1521.133638,105.961326,173.221109,19.202434,1521.133638,1521.133638,1521.133638
201589,45.985115,32.997198,38.156748,42.445882,57.326264,120.43084,133.903884,20.441463,22.170752,273.698337,56.04642,29.372847,930.273894,930.274119,930.275513,930.274807,930.273998,930.274087,139.795013,35.605025,7.202174,930.273909,930.273816,930.27403
201600,19.813051,17.602622,11.401194,40.033429,68.908839,169.006233,50.593537,4.1e-05,44.981925,105.945754,0.000747,74.778155,743.269919,743.270313,743.272755,743.271518,743.270101,743.270256,55.353199,0.000825,29.796369,743.269945,743.269781,743.270157
201571,89.955239,2.24908,17.082586,42.869973,6.632434,42.505871,35.375555,30.177267,44.84962,90.00483,84.899162,55.077955,695.461635,695.461635,695.46164,695.461638,695.461635,695.461635,54.629277,54.721896,10.228335,695.461635,695.461634,695.461635
202337,16.443756,5.710132,4.7116,10.97682,7.467422,71.784108,18.8854,29.664067,11.376787,40.414022,78.813267,15.743253,480.14935,480.227466,480.711036,480.46591,480.185308,480.216095,21.72295,49.172751,4.394039,480.154517,480.122054,480.196427
203946,3.271207,2.022443,9.217947,9.859034,10.716516,15.182193,38.366745,2.425142,12.877789,32.836916,3.688749,8.717997,123.448806,147.054241,293.181737,219.108549,134.314868,143.618068,53.193048,8.380459,4.172221,125.010169,115.200204,137.674606
2571,63.374721,8.594746,33.12486,34.485492,13.035588,41.269611,78.058244,27.471714,25.570983,162.098786,74.891961,31.7446,597.293114,597.293114,597.293114,597.293114,597.293114,597.293114,84.040542,47.420246,6.173617,597.293114,597.293114,597.293114
200826,184.55327,2.10967,16.944088,73.232576,15.736635,76.900593,114.008906,53.841287,53.332702,244.729396,148.193188,66.573209,981.296065,981.296066,981.29607,981.296068,981.296065,981.296066,130.720492,94.351902,13.240507,981.296065,981.296065,981.296065
200745,18.983358,12.436466,4.784269,31.576163,36.796363,82.084233,136.41652,6.701945,59.852441,300.410048,24.790158,75.139902,705.686001,705.686001,705.686001,705.686001,705.686001,705.686001,163.993529,18.088213,15.287461,705.686001,705.686001,705.686001
203084,52.052238,6.322852,28.253725,28.000619,32.882381,110.921959,104.809025,31.940121,56.612782,198.858395,82.801861,68.569301,849.379309,849.386872,849.43369,849.409958,849.382791,849.385771,94.068184,50.86402,11.959188,849.379809,849.376666,849.383867
2440,64.288405,34.485919,51.774135,57.263605,45.756449,170.995115,83.153321,63.571477,55.297636,164.905142,191.554788,69.83349,1201.818146,1201.818146,1201.818146,1201.818146,1201.818146,1201.818146,81.751821,127.98331,14.535854,1201.818146,1201.818146,1201.818146
203115,113.927892,19.416685,45.266134,74.05056,41.295121,239.357169,188.05611,71.219295,114.430305,392.72206,189.602927,136.938716,1363.057125,1363.29267,1364.75079,1364.011657,1363.165551,1363.258382,205.251911,118.454646,22.591551,1363.072705,1362.974817,1363.199076
101138,45.553068,27.873701,20.38475,25.99885,62.668254,108.809763,110.919049,0.709055,54.225123,198.466609,3.516057,65.902156,754.4745,754.4745,754.4745,754.4745,754.4745,754.4745,87.54756,2.807002,11.677033,754.4745,754.4745,754.4745
201587,211.896736,19.718264,40.172091,119.017919,40.296128,204.949711,122.612562,82.79577,107.847502,257.745192,229.839668,126.863557,1382.961102,1382.961102,1382.961104,1382.961103,1382.961102,1382.961102,135.132632,147.043898,19.016055,1382.961102,1382.961102,1382.961102
201573,106.981605,5.126242,31.643951,58.302256,11.101683,76.51832,66.401219,52.863487,45.342476,149.918498,124.238202,55.936927,871.342725,871.342734,871.342788,871.342761,871.342729,871.342733,83.517301,71.374718,10.594454,871.342726,871.342722,871.34273
203382,35.345565,19.421004,11.507347,46.855345,81.404251,137.498277,108.42011,0.232112,59.411662,220.381685,1.642507,76.351714,724.851593,725.814225,731.773315,728.752605,725.294712,725.674097,114.356297,1.70062,17.279833,724.915266,724.515215,725.431723
203145,102.803126,25.037907,57.946077,65.017945,11.639175,186.036521,119.171647,65.378264,82.417491,240.52567,161.738735,98.882531,1205.093304,1205.34329,1206.89081,1206.10636,1205.208378,1205.3069,121.97591,96.43584,16.553277,1205.109839,1205.00595,1205.243958
203078,73.874059,7.367088,25.725442,63.323559,22.298174,84.074209,115.807033,50.155411,60.923486,252.672894,123.954842,79.663216,828.311187,828.319756,828.372796,828.345909,828.315131,828.318508,136.887176,73.802014,18.742754,828.311754,828.308193,828.316351
201158,90.71565,1.385194,24.788575,60.423457,8.96822,78.942832,104.042836,70.378985,92.081089,217.483721,211.409457,108.884417,1184.546559,1184.54656,1184.546568,1184.546564,1184.54656,1184.54656,113.440888,141.030473,16.803328,1184.546559,1184.546558,1184.54656
203461,8.762337,3.018764,8.546345,12.057547,15.617629,43.6852,26.463394,3.753482,15.857602,60.613602,16.912492,21.456126,233.108862,233.998908,239.508662,236.715724,233.518569,233.869347,36.364361,13.427352,5.912683,233.167734,232.797848,233.645248
201976,103.968016,11.20112,44.759414,51.771708,27.421754,83.781343,59.63425,69.721786,29.588946,142.97034,164.072845,42.034537,1016.170942,1016.208047,1016.437748,1016.321311,1016.188022,1016.202646,83.428397,94.362247,12.458688,1016.173396,1016.157975,1016.193303
