PERSON_ID,alpha_AST,alpha_BLK,alpha_STL,alpha_TOV,alpha_OREB,alpha_DREB,alpha_FG2%,alpha_FG3%,alpha_FT%,alpha_FG2A,alpha_FG3A,alpha_FTA,beta_AST,beta_BLK,beta_STL,beta_TOV,beta_OREB,beta_DREB,beta_FG2%,beta_FG3%,beta_FT%,beta_FG2A,beta_FG3A,beta_FTA
203112,14.614678,5.241304,6.790836,11.819822,17.966761,42.294267,25.534015,4.209445,12.93075,51.871826,11.329201,18.762969,282.790805,283.004206,284.325248,283.655601,282.889038,282.973142,26.868685,7.184095,5.907543,282.80492,282.716235,282.919411
203919,14.051133,4.852284,16.438274,14.616351,6.481764,17.231165,36.092789,7.515207,16.837372,46.030393,17.142388,21.160079,180.997262,195.274742,283.658309,238.855977,187.569476,193.196412,45.455473,13.931729,9.36223,181.941634,176.008188,189.601576
203500,22.052272,36.876082,9.697402,24.183478,58.32471,94.436045,64.640696,0.025603,32.627088,111.555711,0.186748,58.789252,609.94815,610.197363,611.740094,610.958072,610.062868,610.161086,47.534977,0.23628,26.250129,609.964634,609.861066,610.098338
201167,29.658286,1.433016,4.591269,19.502443,7.738917,58.051536,75.671332,23.543823,21.025469,146.701764,67.08096,27.110821,551.558831,551.558831,551.558831,551.558831,551.558831,551.558831,71.030432,43.537137,6.085351,551.558831,551.558831,551.558831
201582,12.529002,17.430792,8.118256,23.785836,37.954897,76.61499,70.872838,0.152963,21.511641,129.671119,0.429347,24.702304,363.466118,363.679707,365.001913,364.331676,363.564437,363.648615,59.329623,0.340779,3.266054,363.480245,363.391482,363.594837
202332,12.9418,13.23308,6.816127,13.475693,20.518476,50.639823,28.999302,0.056426,11.355807,57.063898,0.039292,14.945893,209.309329,209.858555,213.258496,211.535039,209.562149,209.778606,29.430898,0.148454,3.783947,209.345657,209.117409,209.64032
200746,34.076211,29.319491,8.102719,35.74978,62.192481,153.005365,155.570485,2.218817,71.377473,339.479235,13.321602,87.961886,727.519194,727.519194,727.519194,727.519194,727.519194,727.519194,183.90875,11.102785,16.584413,727.519194,727.519194,727.519194
1626146,2.271207,3.022443,7.217947,7.859034,3.716516,10.182193,36.366745,2.425142,8.877789,16.836916,1.688749,3.717997,56.448806,80.054241,226.181737,152.108549,67.314868,76.618068,39.193048,6.380459,3.172221,58.010169,48.200204,70.674606
202730,33.820569,15.668077,7.635916,25.6074,54.963107,100.412519,61.862838,0.040564,12.380687,143.625177,0.259421,20.715947,551.349472,551.359579,551.422146,551.390431,551.354125,551.358108,81.787483,0.221904,8.338827,551.350141,551.345941,551.355563
2754,28.920978,7.972131,44.812349,24.876058,38.327161,65.697733,70.879988,5.031522,22.122803,156.222102,17.165151,36.928828,601.395126,601.395126,601.395126,601.395126,601.395126,601.395126,85.342114,12.133629,14.806026,601.395126,601.395126,601.395126
