PERSON_ID,alpha_AST,alpha_BLK,alpha_STL,alpha_TOV,alpha_OREB,alpha_DREB,alpha_FG2%,alpha_FG3%,alpha_FT%,alpha_FG2A,alpha_FG3A,alpha_FTA,beta_AST,beta_BLK,beta_STL,beta_TOV,beta_OREB,beta_DREB,beta_FG2%,beta_FG3%,beta_FT%,beta_FG2A,beta_FG3A,beta_FTA
203112,14.614678,5.241304,6.790836,11.819822,17.966761,42.294267,25.534015,4.209445,12.93075,51.871826,11.329201,18.762969,282.790805,283.004206,284.325248,283.655601,282.889038,282.973142,26.868685,7.184095,5.907543,282.80492,282.716235,282.919411
203919,14.051133,4.852284,16.438274,14.616351,6.481764,17.231165,36.092789,7.515207,16.837372,46.030393,17.142388,21.160079,180.997262,195.274742,283.658309,238.855977,187.569476,193.196412,45.455473,13.931729,9.36223,181.941634,176.008188,189.601576
203500,24.052272,37.876082,12.697402,25.183478,70.32471,106.436045,73.640696,0.025603,35.627088,131.555711,0.186748,65.789252,683.94815,684.197363,685.740094,684.958072,684.062868,684.161086,58.534977,0.23628,30.250129,683.964634,683.861066,684.098338
201167,37.658286,2.433016,5.591269,21.502443,7.738917,71.051536,85.671332,23.543823,25.025469,162.701764,76.08096,31.110821,636.558831,636.558831,636.558831,636.558831,636.558831,636.558831,77.030432,52.537137,6.085351,636.558831,636.558831,636.558831
201582,13.529002,17.430792,8.118256,23.785836,40.954897,82.61499,76.872838,0.152963,21.511641,138.671119,0.429347,24.702304,382.466118,382.679707,384.001913,383.331676,382.564437,382.648615,62.329623,0.340779,3.266054,382.480245,382.391482,382.594837
202332,12.9418,13.23308,6.816127,13.475693,20.518476,50.639823,28.999302,0.056426,11.355807,57.063898,0.039292,14.945893,209.309329,209.858555,213.258496,211.535039,209.562149,209.778606,29.430898,0.148454,3.783947,209.345657,209.117409,209.64032
200746,36.076211,30.319491,8.102719,38.74978,65.192481,166.005365,170.570485,2.218817,80.377473,363.479235,14.321602,97.961886,783.519194,783.519194,783.519194,783.519194,783.519194,783.519194,192.90875,12.102785,17.584413,783.519194,783.519194,783.519194
1626146,2.271207,3.022443,7.217947,7.859034,3.716516,10.182193,36.366745,2.425142,8.877789,16.836916,1.688749,3.717997,56.448806,80.054241,226.181737,152.108549,67.314868,76.618068,39.193048,6.380459,3.172221,58.010169,48.200204,70.674606
202730,33.820569,15.668077,7.635916,26.6074,55.963107,100.412519,63.862838,0.040564,12.380687,148.625177,0.259421,20.715947,557.349472,557.359579,557.422146,557.390431,557.354125,557.358108,84.787483,0.221904,8.338827,557.350141,557.345941,557.355563
2754,30.920978,7.972131,46.812349,27.876058,42.327161,69.697733,74.879988,5.031522,22.122803,171.222102,18.165151,36.928828,645.395126,645.395126,645.395126,645.395126,645.395126,645.395126,96.342114,13.133629,14.806026,645.395126,645.395126,645.395126
