PERSON_ID,alpha_AST,alpha_BLK,alpha_STL,alpha_TOV,alpha_OREB,alpha_DREB,alpha_FG2%,alpha_FG3%,alpha_FT%,alpha_FG2A,alpha_FG3A,alpha_FTA,beta_AST,beta_BLK,beta_STL,beta_TOV,beta_OREB,beta_DREB,beta_FG2%,beta_FG3%,beta_FT%,beta_FG2A,beta_FG3A,beta_FTA
203112,14.614678,5.241304,6.790836,11.819822,17.966761,42.294267,25.534015,4.209445,12.93075,51.871826,11.329201,18.762969,282.790805,283.004206,284.325248,283.655601,282.889038,282.973142,26.868685,7.184095,5.907543,282.80492,282.716235,282.919411
203919,14.051133,4.852284,16.438274,14.616351,6.481764,17.231165,36.092789,7.515207,16.837372,46.030393,17.142388,21.160079,180.997262,195.274742,283.658309,238.855977,187.569476,193.196412,45.455473,13.931729,9.36223,181.941634,176.008188,189.601576
203500,24.052272,37.876082,12.697402,25.183478,73.32471,107.436045,75.640696,0.025603,35.627088,135.555711,0.186748,65.789252,707.94815,708.197363,709.740094,708.958072,708.062868,708.161086,60.534977,0.23628,30.250129,707.964634,707.861066,708.098338
201167,37.658286,2.433016,5.591269,23.502443,7.738917,72.051536,88.671332,25.543823,28.025469,169.701764,80.08096,35.110821,676.558831,676.558831,676.558831,676.558831,676.558831,676.558831,81.030432,54.537137,7.085351,676.558831,676.558831,676.558831
201582,15.529002,19.430792,8.118256,25.785836,43.954897,95.61499,82.872838,0.152963,22.511641,153.671119,0.429347,26.702304,431.466118,431.679707,433.001913,432.331676,431.564437,431.648615,71.329623,0.340779,4.266054,431.480245,431.391482,431.594837
202332,12.9418,13.23308,6.816127,13.475693,20.518476,50.639823,28.999302,0.056426,11.355807,57.063898,0.039292,14.945893,209.309329,209.858555,213.258496,211.535039,209.562149,209.778606,29.430898,0.148454,3.783947,209.345657,209.117409,209.64032
200746,40.076211,31.319491,8.102719,43.74978,71.192481,177.005365,186.570485,2.218817,85.377473,392.479235,14.321602,105.961886,837.519194,837.519194,837.519194,837.519194,837.519194,837.519194,205.90875,12.102785,20.584413,837.519194,837.519194,837.519194
1626146,2.271207,3.022443,7.217947,7.859034,3.716516,10.182193,36.366745,2.425142,8.877789,16.836916,1.688749,3.717997,56.448806,80.054241,226.181737,152.108549,67.314868,76.618068,39.193048,6.380459,3.172221,58.010169,48.200204,70.674606
202730,33.820569,16.668077,10.635916,27.6074,58.963107,103.412519,66.862838,0.040564,12.380687,155.625177,0.259421,20.715947,591.349472,591.359579,591.422146,591.390431,591.354125,591.358108,88.787483,0.221904,8.338827,591.350141,591.345941,591.355563
2754,31.920978,8.972131,47.812349,29.876058,43.327161,71.697733,79.879988,5.031522,22.122803,181.222102,19.165151,36.928828,675.395126,675.395126,675.395126,675.395126,675.395126,675.395126,101.342114,14.133629,14.806026,675.395126,675.395126,675.395126
