PERSON_ID,alpha_AST,alpha_BLK,alpha_STL,alpha_TOV,alpha_OREB,alpha_DREB,alpha_FG2%,alpha_FG3%,alpha_FT%,alpha_FG2A,alpha_FG3A,alpha_FTA,beta_AST,beta_BLK,beta_STL,beta_TOV,beta_OREB,beta_DREB,beta_FG2%,beta_FG3%,beta_FT%,beta_FG2A,beta_FG3A,beta_FTA
203112,14.614678,5.241304,5.790836,11.819822,15.966761,42.294267,23.534015,4.209445,12.93075,45.871826,11.329201,18.762969,271.790805,272.004206,273.325248,272.655601,271.889038,271.973142,22.868685,7.184095,5.907543,271.80492,271.716235,271.919411
203919,14.051133,4.852284,16.438274,14.616351,6.481764,17.231165,36.092789,7.515207,16.837372,46.030393,17.142388,21.160079,180.997262,195.274742,283.658309,238.855977,187.569476,193.196412,45.455473,13.931729,9.36223,181.941634,176.008188,189.601576
203500,22.052272,36.876082,9.697402,23.183478,55.32471,87.436045,61.640696,0.025603,29.627088,106.555711,0.186748,52.789252,575.94815,576.197363,577.740094,576.958072,576.062868,576.161086,45.534977,0.23628,23.250129,575.964634,575.861066,576.098338
201167,28.658286,1.433016,3.591269,16.502443,6.738917,46.051536,58.671332,21.543823,17.025469,123.701764,57.08096,22.110821,467.558831,467.558831,467.558831,467.558831,467.558831,467.558831,65.030432,35.537137,5.085351,467.558831,467.558831,467.558831
201582,12.529002,16.430792,8.118256,21.785836,35.954897,72.61499,62.872838,0.152963,21.511641,117.671119,0.429347,24.702304,341.466118,341.679707,343.001913,342.331676,341.564437,341.648615,55.329623,0.340779,3.266054,341.480245,341.391482,341.594837
202332,12.9418,13.23308,6.816127,13.475693,20.518476,50.639823,28.999302,0.056426,11.355807,57.063898,0.039292,14.945893,209.309329,209.858555,213.258496,211.535039,209.562149,209.778606,29.430898,0.148454,3.783947,209.345657,209.117409,209.64032
200746,33.076211,19.319491,8.102719,30.74978,54.192481,128.005365,127.570485,2.218817,65.377473,282.479235,13.321602,76.961886,611.519194,611.519194,611.519194,611.519194,611.519194,611.519194,154.90875,11.102785,11.584413,611.519194,611.519194,611.519194
1626146,2.271207,3.022443,6.217947,7.859034,3.716516,10.182193,35.366745,2.425142,8.877789,15.836916,1.688749,3.717997,54.448806,78.054241,224.181737,150.108549,65.314868,74.618068,39.193048,6.380459,3.172221,56.010169,46.200204,68.674606
202730,31.820569,15.668077,7.635916,20.6074,47.963107,92.412519,57.862838,0.040564,10.380687,131.625177,0.259421,18.715947,491.349472,491.359579,491.422146,491.390431,491.354125,491.358108,73.787483,0.221904,8.338827,491.350141,491.345941,491.355563
2754,26.920978,7.972131,43.812349,24.876058,36.327161,62.697733,69.879988,5.031522,21.122803,151.222102,16.165151,35.928828,569.395126,569.395126,569.395126,569.395126,569.395126,569.395126,81.342114,11.133629,14.806026,569.395126,569.395126,569.395126
202329,39.451035,22.135963,17.392864,38.812581,35.625257,137.22733,58.306684,28.836068,47.007437,134.423146,86.997479,63.128459,713.750966,713.75111,713.752,713.751549,713.751032,713.751089,76.11682,58.161454,16.121073,713.750976,713.750916,713.751053
200811,15.773046,13.957379,7.861907,15.303889,28.444855,48.092496,30.403175,0.000102,13.447614,67.795982,0.16066,30.058189,286.450367,286.451357,286.457488,286.45438,286.450822,286.451213,37.395271,0.160857,16.610925,286.450432,286.45002,286.450963
2365,7.043122,9.687078,3.984896,8.166961,13.182753,37.674987,19.183082,1.580089,13.079746,31.036192,2.905685,19.966236,188.73809,188.73809,188.73809,188.73809,188.73809,188.73809,11.853109,1.325596,6.886489,188.73809,188.73809,188.73809
101187,7.819495,0.516549,5.207331,5.684799,2.988821,15.967352,11.419643,6.971918,7.831233,21.797176,20.109398,9.673213,164.170475,164.171352,164.176783,164.17403,164.170878,164.171224,10.379715,13.137745,1.84229,164.170533,164.170168,164.171003
202341,16.016928,2.975979,9.252433,15.741297,6.380638,24.443736,15.787856,14.165154,11.895024,36.166686,43.83606,14.952049,269.37616,269.450507,269.910748,269.677448,269.410384,269.439685,20.563782,29.693322,3.083267,269.381078,269.35018,269.420965
1626147,5.271207,3.022443,8.217947,13.859034,2.716516,22.182193,41.366745,6.425142,12.877789,22.836916,17.688749,11.717997,118.448806,142.054241,288.181737,214.108549,129.314868,138.618068,40.193048,18.380459,7.172221,120.010169,110.200204,132.674606
203937,27.826782,10.39934,16.990655,14.143659,5.845981,67.009404,38.1554,5.298789,17.575334,73.947846,11.376588,23.507626,352.207121,362.209424,424.127855,392.740911,356.811385,360.753419,60.67502,9.093415,9.462805,352.868716,348.711951,358.235003
201583,26.309001,9.940689,13.167023,33.985984,46.985286,96.361252,93.876653,48.272182,58.700133,188.892443,129.476794,68.748654,720.112775,720.112779,720.112801,720.11279,720.112777,720.112778,95.015799,81.204613,10.048523,720.112775,720.112774,720.112777
203507,55.924906,22.304976,21.616438,47.80943,26.272622,107.327826,116.949113,9.615573,74.850187,210.8613,29.154548,90.435366,703.974642,704.084725,704.766189,704.42075,704.025316,704.068701,94.18604,19.572164,15.624036,703.981923,703.936175,704.040984
2546,68.134952,12.063385,21.715679,46.44092,31.363224,123.769608,136.368877,35.332326,110.392573,307.618891,101.105061,128.89024,754.578176,754.578176,754.578176,754.578176,754.578176,754.578176,171.250015,65.772735,18.497667,754.578176,754.578176,754.578176
201202,4.583088,25.876514,7.695183,8.516818,23.885549,37.47892,21.485658,1.1e-05,10.574423,41.349551,7e-06,15.45433,271.759317,271.759421,271.760069,271.759741,271.759365,271.759406,19.864153,2.8e-05,4.879944,271.759324,271.75928,271.75938
2772,43.252299,4.931397,40.143313,38.601867,18.226564,106.644294,45.412579,44.440868,40.677417,98.373905,136.661976,50.879851,767.133638,767.133638,767.133638,767.133638,767.133638,767.133638,52.961326,92.221109,10.202434,767.133638,767.133638,767.133638
201589,24.985115,16.997198,17.156748,19.445882,33.326264,62.43084,61.903884,8.441463,13.170752,143.698337,30.04642,18.372847,499.273894,499.274119,499.275513,499.274807,499.273998,499.274087,81.795013,21.605025,5.202174,499.273909,499.273816,499.27403
201600,5.813051,8.602622,4.401194,18.033429,26.908839,83.006233,19.593537,4.1e-05,20.981925,44.945754,0.000747,36.778155,308.269919,308.270313,308.272755,308.271518,308.270101,308.270256,25.353199,0.000825,15.796369,308.269945,308.269781,308.270157
201571,69.955239,1.24908,14.082586,33.869973,5.632434,34.505871,32.375555,24.177267,30.84962,76.00483,58.899162,40.077955,461.461635,461.461635,461.46164,461.461638,461.461635,461.461635,43.629277,34.721896,9.228335,461.461635,461.461634,461.461635
202337,16.443756,5.710132,4.7116,10.97682,7.467422,70.784108,17.8854,28.664067,11.376787,38.414022,71.813267,15.743253,452.14935,452.227466,452.711036,452.46591,452.185308,452.216095,20.72295,43.172751,4.394039,452.154517,452.122054,452.196427
203946,3.271207,2.022443,8.217947,9.859034,8.716516,10.182193,35.366745,2.425142,12.877789,22.836916,3.688749,8.717997,102.448806,126.054241,272.181737,198.108549,113.314868,122.618068,46.193048,8.380459,4.172221,104.010169,94.200204,116.674606
2571,45.374721,4.594746,24.12486,23.485492,11.035588,30.269611,53.058244,22.471714,17.570983,115.098786,51.891961,23.7446,421.293114,421.293114,421.293114,421.293114,421.293114,421.293114,62.040542,29.420246,6.173617,421.293114,421.293114,421.293114
200826,97.55327,1.10967,8.944088,38.232576,11.736635,37.900593,63.008906,16.841287,32.332702,133.729396,61.193188,39.573209,487.296065,487.296066,487.29607,487.296068,487.296065,487.296066,70.720492,44.351902,7.240507,487.296065,487.296065,487.296065
200745,11.983358,10.436466,1.784269,21.576163,18.796363,40.084233,74.41652,5.701945,31.852441,167.410048,19.790158,37.139902,405.686001,405.686001,405.686001,405.686001,405.686001,405.686001,92.993529,14.088213,5.287461,405.686001,405.686001,405.686001
